Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.20041136,0.024481716,0.52880406,0.28377002,0.06621118,-0.05681588,0.050154783,-0.18792692,0.3957156,0.6549933,-0.7245904,-0.924692,0.050774135,-1.2409258,0.6434537,0.028371744
Li,-0.19785835,-0.29393256,0.12960976,-0.07215073,0.42906722,-0.10582529,0.7210278,0.07151887,-0.18360095,-0.14453928,0.07759932,0.26689917,-0.14106168,0.12687293,0.11494539,0.29474774
Be,0.14934641,0.042558655,0.025734745,0.21925321,0.20510134,0.31000447,-0.23993886,-0.21799585,-0.6698359,0.25674018,0.13595012,-0.26905254,0.052176274,-0.2529765,-0.32499248,-0.055631526
B,-0.840232,0.7367314,-0.33568484,-0.014794821,1.0579659,0.48161024,-0.48189613,0.4204295,-0.5403433,0.37746078,1.1934345,0.387478,-1.0504866,-1.0375777,-0.94029135,-0.21690854
C,-0.83879626,-0.8022152,-0.54010063,0.1694553,1.4607544,0.109676644,0.40774685,-0.40706676,-1.1568058,-0.22185197,1.0259488,0.7396805,-0.9015875,-0.2824672,-0.2480933,0.49254876
N,0.31847736,-0.18682505,0.2528955,0.2226755,0.73290205,-0.26431754,0.27412957,0.029702477,-0.24449666,-0.31181687,0.38519874,-0.060718317,-0.08046768,-0.35504255,-0.15996704,0.011705913
O,-0.45930424,-0.33720368,0.5554293,0.84376085,0.9969121,-0.7622487,-0.41996357,0.22479731,-0.07075512,-0.08325368,0.6475781,0.08388828,0.31711176,-0.9323856,0.42576826,0.29212654
F,-0.2710031,-0.2707864,0.21730496,0.58162236,1.2898564,-0.32685405,0.07376043,0.20614055,-0.30980235,-0.14326385,0.78253496,0.6762881,0.21979317,-0.23676664,-0.14842829,-0.08189073
Na,0.013504624,-0.07005522,0.4277595,0.026213044,0.22811115,-0.2040889,0.56230515,0.12584081,0.18742074,-0.20324577,0.35698837,0.30879027,-0.19856983,0.1742129,0.19956872,-0.03189396
Mg,0.1677514,-0.5354641,0.45735604,-0.07173805,0.022826195,-0.40769586,0.10542094,0.27737767,-0.3517105,-0.21997076,0.47972128,-0.167379,-0.19356951,0.3358044,-0.2426731,0.3253733
