Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.590691,0.4887367,-0.06724796,-0.09201801,0.24380168,0.33913544,0.10705801,-0.13720751,-0.55614763,0.04233851,-0.29695025,0.31986696,-0.16982804,0.3576651,-0.19521612,-0.15926376,-0.027948909,-0.42125082,-0.18239854,0.409114,0.17497964,-0.4369478,-0.3487285,-0.008262068,0.39968118,0.5278168,0.1853632,-0.123586014,-0.13483953,-0.42153612,0.04949046,-0.026503727
Li,0.64585567,-0.11417894,0.07570839,0.011406355,0.26325724,-0.20762613,-0.23792633,-0.41759104,-0.057954554,0.09263745,-0.19451469,0.040438086,-0.2002462,-0.07512798,0.06446009,0.011549643,0.016926564,0.002460055,-0.18646112,0.27403408,-0.22981973,-0.4116134,0.09301868,-0.06457324,0.14066046,0.09922058,0.23580553,-0.023228958,-0.024064455,-0.13273439,0.59313804,0.21065839
Be,0.46498206,-0.13153929,-0.2622596,0.021066085,0.09987639,-0.1864819,-0.17258789,0.008967891,0.14040539,0.14777386,-0.049186938,0.11843181,-0.2716258,0.3755467,-0.0697095,0.019160658,-0.16897067,-0.11568625,0.1496392,0.232322,0.20571816,-0.29349536,-0.021199305,0.44908422,0.3682155,-0.057394892,0.094723925,0.1672779,0.08648784,0.011214867,0.33484206,-0.07116082
B,0.74932957,0.01691423,-0.24896283,0.122676,0.32961884,-0.11717317,-0.15391394,0.18512766,0.05782056,0.32999223,-0.15555811,0.2832802,0.26740095,0.72556484,0.03470414,-0.0017178664,-0.35554025,-0.3283579,-0.14033468,0.25429523,0.47688726,-0.4331303,-0.10937348,0.20533179,0.19992423,-0.014883354,0.16212063,-0.11129065,0.13428986,0.20800054,0.17690606,-0.08050154
C,0.51119816,-0.03629553,0.005806231,0.17426857,0.31433028,0.14641693,0.053017955,0.36336464,-0.089921355,0.2996391,0.08630697,0.4353737,0.089541405,0.67803586,-0.089086324,-0.28695145,-0.3168198,-0.34774297,-0.06463103,0.1392011,0.52927244,-0.3831275,0.2810245,0.32004595,-0.010426931,0.26154825,0.34321356,-0.26732582,-0.053341016,0.17426857,0.34057304,0.18544218
N,0.55270493,0.39696428,-0.13148469,0.35680833,0.52214587,0.29245374,-0.061795607,0.22245504,0.14999253,0.064860955,-0.16531882,0.2865863,-0.010888945,0.17676449,-0.14862707,-0.20985277,-0.21617398,-0.43888438,-0.012076305,0.14934199,0.25828144,-0.21205565,0.22513942,0.070512846,-0.043010723,0.60527414,0.4717893,-0.48571938,-0.12743464,0.16986272,0.27371612,-0.018697768
O,0.7704761,-0.037785012,-0.087598644,0.14284794,0.54191303,0.1488935,-0.23218212,0.13816944,0.05784869,0.43288624,-0.2739649,0.096516,-0.23910835,0.18213461,-0.42147043,-0.22780406,0.17149064,-0.26831424,-0.0349684,-0.023910664,-0.056624036,-0.13396536,-0.008133456,-0.22490853,-0.32562554,0.72107124,0.15483402,-0.22476903,-0.012045398,-0.062233355,0.1830053,0.18022934
F,1.1118604,-0.36540422,0.2082845,0.06083618,0.4998156,0.13613635,-0.16542223,-0.051468097,0.36717734,0.34129095,-0.5238468,0.020987399,-0.44872275,0.33845222,-0.6502448,-0.110949606,-0.073014006,0.006224908,0.075400345,-0.0007997528,-0.41299647,-0.25111347,-0.37296906,-0.05027274,-0.5126709,0.57345414,0.09211292,-0.30510598,-0.07872677,0.049252875,0.2879621,0.19099927
Na,0.56792104,-0.119555324,-0.012244261,0.16078664,0.17715916,-0.063492574,0.088370934,-0.29135123,-0.062031556,-0.095275685,-0.21696076,0.056354865,-0.13619891,-0.17248173,0.2470802,-0.11869341,0.20152776,0.09856198,-0.269946,0.24919774,-0.30449834,-0.22344556,0.0027681626,-0.22602236,0.0058799163,0.0804359,0.09818592,0.07330753,-0.20636512,-0.28435057,0.47326046,0.1375781
Mg,0.31725782,-0.030745324,-0.043663837,0.07721096,0.035169877,-0.032140963,0.11203243,-0.011731766,0.22218682,0.15494104,-0.47082338,0.060906112,-0.24374175,-0.1290695,0.21531159,-0.08215719,0.18946038,-0.02750457,-0.024681868,-0.14650598,-0.0776353,-0.32505414,0.08826904,-0.028406963,0.34244028,-0.09072907,0.21181563,0.026652522,-0.12989345,-0.044636957,0.065728836,-0.08480854
