Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.8249754,1.3581443,0.24098417,1.2608434,-1.3538615,-0.4155963,0.518203,-1.3157098,-2.3976245,0.18744318,0.29328412,-1.386923,-1.7078294,0.398067,0.0152808335,-0.66134334
Li,1.0749079,0.5656673,-0.10832101,1.6420703,-1.0935451,0.49581328,-0.19948798,0.061524987,-0.9070209,0.3828019,0.21835524,-0.38300812,-0.9764024,0.85728925,0.021930596,-0.24981841
Be,0.94516957,0.23832425,0.4416429,-0.0119558275,-0.8937005,0.15368208,-0.5730375,-0.70528656,-0.11284062,-0.07893394,-0.8134449,0.005611405,-1.0591893,0.55015725,0.28206292,-1.0865542
B,0.43716145,0.87630683,0.52400196,0.17900255,-0.37248266,-0.33658242,0.46969992,-0.526773,-0.9501097,0.0122152865,0.36017853,-0.35105586,-0.3088947,-0.07150076,0.35050145,-0.7838025
C,-0.2612878,0.9911789,-0.08231071,-0.017500699,-1.1094826,0.5526557,0.93493426,-1.134538,-0.13508964,-0.113088444,0.47278005,1.010563,0.044036433,0.1193676,-0.52829605,-1.0021477
N,-0.29169655,0.43729505,-1.1909164,0.42196435,-0.6962194,0.06582928,0.7469902,-0.89927423,-1.512102,-0.8259629,1.8378632,-0.74740946,0.033590913,0.48688972,-0.4732385,-0.74212205
O,0.89427996,0.8539583,-0.40688947,0.40591782,-1.2349702,-0.9632784,0.8818638,-0.79304266,-1.8795532,-0.6898992,0.9217,-0.6079372,0.12307586,0.78769183,-0.9074381,-0.1952683
F,1.3255483,0.21210465,-0.65259266,0.7052912,-1.0004464,-0.79987514,0.9467352,-1.4869224,-1.6786987,-0.29840863,0.3539402,-1.3267636,0.38297576,1.3134543,-0.55093133,0.21856031
Na,0.33374238,0.17789006,-0.16459543,1.6218197,-0.4989249,0.11426288,0.39220774,0.48160496,-1.926759,0.33633018,-0.23408931,-0.63615245,-1.2356702,0.15762883,-0.38388416,0.3006476
Mg,0.04234396,-0.0049992427,-0.78278756,0.2008448,-0.84211344,0.24322134,-0.59411883,-0.7033707,-1.4607657,0.49927938,-0.4814862,-0.13640547,-1.3066379,0.27032256,-0.22566241,0.3108326
Al,0.45428684,-0.083449416,0.3492752,-0.23873743,-0.3389368,-0.63038814,-0.8666114,0.148943,-1.6825131,0.66351676,-0.041643173,-1.0654291,-0.5751923,0.57111686,0.9877159,-0.19723257
Si,0.3701451,-0.015467994,0.05532545,-0.027117908,-0.678359,-0.5928657,-1.1972582,-0.2478036,-1.1121559,0.6230052,0.32217112,-1.0959698,0.33556366,0.45242527,0.46812952,-0.15667856
P,0.09171608,-0.05218392,0.42458737,0.5463643,-0.38002336,-0.4509939,-0.9760453,-0.75644255,-1.4929472,1.0657011,0.25436068,-0.89623237,-0.2973851,-0.1952114,-0.6366759,-0.70556855
S,-0.014971122,0.07737433,-0.33916518,0.15837744,0.23635459,-1.1073802,-0.52595687,-1.2370709,-0.8395138,0.9470512,0.3618558,-0.02807378,0.57072806,-0.050160784,-0.43031248,-0.5263973
Cl,-0.23960792,-0.6650204,-1.2860235,0.39385295,0.019062996,-0.90679336,0.06538415,-1.0640892,-1.7575101,0.4904865,0.37938774,-0.6194275,1.270213,1.2776822,0.056831263,-1.070018
