Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.793493,-0.6326331,-1.405764,-1.9106622,-0.028924145,-0.088590674,-0.2519832,-1.8632652,-0.36291173,-1.209013,-1.6755581,-0.06763412,0.10303965,-1.6875957,-0.36272514,-0.050745144,-0.09624223,-0.51224124,0.30252615,-1.0111138,-2.1816523,-0.4491445,-0.6005573,0.022948643,-1.5993831,-0.7002971,0.3724413,0.14315048,-0.31561098,-1.0783172,-0.9903245,-1.015387
Li,-0.3913917,-0.7604171,-0.6999867,-1.2441778,1.0853062,-0.8270469,0.47759172,-0.9069719,-0.9460429,-0.11726439,-1.1803005,-0.340357,0.5295934,-1.438562,-0.7232692,0.98333174,0.36835107,-0.004397325,-0.26016945,-1.7386725,-1.6803913,-0.8054487,-0.5343492,0.4884883,-1.8902154,-0.8372165,0.06462586,0.7550647,0.6687491,-0.14789933,-0.41598862,-1.3252301
Be,-1.8422421,0.07388571,-0.94215703,-0.49473333,-0.09212643,-0.97489774,0.55516636,-1.5259155,-0.3081814,-0.42213082,-1.4246542,-0.66027117,0.6519527,-0.8560978,0.0024128556,-0.18689685,-0.65063035,-1.1529051,-1.2050866,-1.3037984,-1.3764207,-0.7237452,-1.487425,0.020199185,-2.1926944,0.6158799,0.2609525,0.17391971,0.73172224,0.29225522,-0.27968433,-0.06653714
B,-1.541865,0.31157714,-1.2551359,-1.0794008,-0.14930117,-0.7990105,0.6138708,-0.2855149,-0.35045326,-0.71517885,-1.0478264,-0.15771656,-0.013126414,-0.57730734,-0.75854456,0.3608821,-0.2607974,-0.46065605,-0.6436685,-0.3593259,-2.105044,-1.0624982,-0.49947137,-0.080766685,-1.1997521,0.80356795,0.054028332,-0.8891493,-0.4373939,-0.12727284,-0.7583141,0.16887718
C,-1.679535,0.01888746,-0.849582,-0.70139945,0.5384937,-0.11083263,0.83478594,-1.6053692,0.62620986,-0.39825615,-1.0500158,-0.5968332,-0.12163648,0.66946375,-0.24887407,0.68836695,0.08344633,-0.9942483,-0.62105083,-0.31668565,-1.8519284,-0.41959587,-0.46861872,0.62170315,-0.7522788,0.3330914,0.05974987,-0.7295891,-0.90768135,-0.018777989,-0.89588326,0.25998706
N,-1.0248878,-0.3120966,-0.5238957,-1.2657224,-1.3898039,0.50624645,0.2164236,-0.9332055,0.23146215,-0.26447088,-1.3126278,-0.2126693,0.24508327,-0.38505825,-0.71906585,0.15511514,0.35809222,-1.1647851,-0.15446644,-0.15267043,-1.7904768,0.71788013,0.02126661,-0.26384848,-0.46126038,-0.8826463,-0.6494592,-0.63736653,-1.3409939,0.19095492,-0.22339708,-0.5341233
O,-1.1512351,0.070094526,-0.6576628,-1.18799,0.10456389,-0.21262692,-0.056073993,-1.0468142,-0.11856207,-0.65807545,-1.6365325,-1.4207433,-1.0599896,-0.98130107,-0.2838194,-0.28347164,0.04121372,-0.7551595,0.07119749,-0.6585663,-1.3517965,0.012405165,-0.26821044,-0.55849046,-1.166054,-0.53006643,-0.27890736,-0.56940496,-0.7689831,0.05711715,0.3391996,-1.3592706
F,-0.67243814,0.23833898,-0.781983,-0.80706954,0.15564835,-0.3025729,0.9553734,-1.2991364,0.3949763,-1.4309837,-1.3040276,-0.82148844,-0.76916593,-1.7255467,-0.19290538,-0.3962248,0.27672264,-0.53928345,0.28045845,-1.2173468,-1.2134236,0.49380216,-0.5409175,-0.40565035,-0.67061144,-0.63503635,-0.042788744,-0.21933758,-0.2456362,-0.21501261,0.29887447,-1.2211995
Na,-0.25513533,-0.0045318604,-0.33997935,-0.56880295,0.7043625,0.25762272,-0.5699029,-0.3799577,-0.76705134,-0.5753354,-0.5266228,-0.6438571,0.07421887,-1.6118318,-1.3221633,1.150665,-0.12163816,0.5801128,-0.1437346,-1.9523911,-1.5386868,-0.37274027,0.21095914,0.5159546,-2.2066371,-1.3642893,0.039335474,-0.2882268,0.6065018,-0.37996125,-0.58272517,-0.6735079
Mg,-1.4885372,0.1077908,-0.25850153,-0.64299333,-0.44963333,-0.5388232,-0.47599605,-0.4064003,-1.1793389,-1.2254897,-1.1976255,-1.4901717,0.31433287,-1.5098617,0.32722545,-0.3836571,0.54709285,-0.5926307,0.27655327,-1.5790179,-0.83180296,-0.09724047,-0.17986509,0.15575363,-1.7180712,-0.34133977,-1.0840037,-0.23908022,0.08731562,0.32001558,-1.0947807,-0.33275038
