Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.4800819,-0.5159819,-0.0821773,-0.18392467,0.5234116,0.03215225,0.85562694,-0.07721066,0.16708165,-0.771441,0.35857746,0.27749848,-0.1392296,0.23971353,-0.073406056,0.4098925
Li,0.40472272,0.0066859648,0.072409645,-0.51434195,0.5128169,-0.17327791,0.25596634,-0.29153737,-0.11385908,-0.11517286,-0.26892993,-0.034549907,-0.0018285848,0.05749455,-0.3027873,0.5028185
Be,0.06763539,-0.020747982,-0.01657043,-0.095910415,0.34941024,0.25708768,-0.5577775,-0.3274199,0.2639601,-0.46291998,-0.60598147,-0.22282459,0.21124491,0.07506536,-0.14138663,0.30574003
B,-0.2784893,0.32910496,-0.08202213,-0.23140581,0.2887532,0.19234861,-0.19961971,-0.37800437,0.34238848,-0.90957284,0.07400395,0.08532587,0.52311456,0.1718409,-0.059062958,0.39425692
C,-0.5469624,-0.21153316,0.15395616,0.022985473,0.5512948,0.56581223,-0.0937082,-0.57057524,0.4779314,-0.5924799,-0.20320186,-0.18605278,0.10791582,-0.13308738,-0.31054762,0.51297516
N,-0.51863813,0.031238995,0.04017233,-0.42896622,0.5300557,-0.08494471,0.22411305,-0.52995884,0.7859084,-0.40407673,0.07594074,-0.201076,0.038520236,0.22556694,-0.0867897,-0.08800078
O,-0.029406235,-0.09404538,-0.30908117,-0.09970788,0.8423975,-0.22933939,0.37874958,-0.15779841,0.50121576,-0.36116117,-0.14493673,0.036412925,-0.27832514,-0.1597829,0.10143465,-0.15954155
F,0.25649673,-0.13467766,-0.68294626,-0.24607243,0.6417756,0.17337042,0.54239565,0.057624422,0.65921,-0.49649364,-0.06694539,-0.34919083,-0.25227925,0.27190062,-0.11596634,-0.28864813
Na,0.20401683,-0.45279014,0.19769591,-0.73822916,0.27646455,-0.2682317,0.056980044,0.030198626,-0.56085354,0.2567394,-0.10156326,-0.33764833,0.17662962,0.47972697,0.19479772,0.47239578
Mg,-0.0888342,-0.037897743,0.19360703,-0.37507612,-0.0064069927,0.06058722,-0.13780853,-0.032637186,0.2571964,0.03323693,-0.2713494,-0.20109771,-0.0635037,0.3488881,0.29789138,0.2880303
Al,-0.44840762,0.14796454,-0.40946922,-0.2824468,-0.04404673,0.26697543,-0.015055148,-0.17947832,0.3740366,0.021621974,-0.11556486,-0.30218762,0.37664926,-0.21348995,0.29732165,0.5417855
Si,-0.35924125,-0.056629814,-0.019175407,-0.21353255,0.20166594,0.49143857,-0.19849181,-0.016027555,0.71996427,0.00953255,-0.03333042,-0.24646038,0.027313422,-0.3062197,-0.20196946,0.23510513
P,-0.41612273,-0.3583256,-0.03671195,-0.3589796,-0.062216476,0.07718471,0.17968012,-0.6466086,0.46231085,-0.009298397,0.48086032,-0.23050672,-0.05637585,-0.0948371,0.16107947,-0.16294122
S,-0.1212738,-0.11421264,-0.46793142,-0.19450966,0.2634739,-0.19236404,0.43287995,-0.55177164,0.22285914,-0.1747862,0.19585219,-0.326945,-0.06367557,0.09498158,0.40384576,-0.2371332
Cl,0.26079428,-0.56549114,-0.43253538,-0.513078,0.24291053,-0.036992043,0.28097522,-0.2315824,0.6198425,-0.7115779,0.027613916,-0.9399816,-0.10897812,0.63815147,0.0046698507,-0.2063373
