Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,1.1352671,1.4241232,0.72552794,-0.4118626,0.0393883,1.1102482,-0.016113698,0.46043333
Be,0.9893506,0.45544553,0.8836802,-0.46281636,-0.35993943,0.8232837,0.63871074,0.45322552
B,1.133798,0.62549603,0.4781976,-1.0294473,-0.622476,0.5633063,0.4707037,0.24572484
N,0.44829282,-0.12714705,-0.91487455,-0.113664016,-0.051801294,1.7483927,0.20800601,0.153346
O,-0.28469256,0.30976212,0.08280358,-0.32550693,0.41837478,0.08169417,0.95221674,-0.49639383
F,-0.012582146,-0.45559326,0.79106104,0.5000179,0.2658639,-0.59883213,0.77938056,-0.16679257
Na,1.0500506,1.6143073,0.82753694,-0.6197133,0.3792373,0.8888214,-0.14099506,0.46279442
Mg,0.45786202,0.3911761,1.2875788,-0.3706866,0.25256437,0.5165746,0.12172338,0.16932794
Al,0.11639508,0.22612643,1.4873925,-0.47458667,-0.116431504,0.10324703,0.57847774,0.3120833
Si,0.034522317,0.48552015,1.6284107,-0.31298554,-0.30806628,0.1303832,0.80776584,0.40637663
S,-0.039073728,0.4566968,0.26680508,-0.3107931,-0.22286355,0.7998161,1.1542839,0.82666206
K,0.741893,1.5507429,0.56834733,-0.703639,0.7458882,0.7433619,-0.30469027,0.36250195
Ca,0.6270252,0.5389156,1.2235925,-0.1260997,0.4574755,0.3314633,-0.021851182,0.3015648
Sc,-0.19217312,0.22354716,1.6428983,-0.0789634,0.23265167,0.015747935,0.5492978,0.37305966
Ti,-0.52362114,0.21464995,1.7576678,-0.18572465,-0.013639808,0.04837051,0.62876165,0.43303546
V,-0.46628645,0.108362764,1.4587768,0.06348629,-0.3388981,0.7014569,0.72089076,0.5519978
Cr,-0.38699654,0.20308007,1.4128898,0.12123011,-0.34203082,0.797817,0.54638886,0.457129
Mn,-0.16259918,0.20572336,1.2677252,0.13692902,-0.30154353,1.0065932,0.50716716,0.39199665
Fe,-0.17526487,0.083954126,1.3552386,-0.10095865,-0.54610467,0.9987684,0.3987244,0.5538821
Co,0.20674892,0.15734896,1.0047626,0.004582323,-0.58483076,0.7630621,0.42115325,0.5279696
Ni,0.3190889,0.30063793,0.7822152,-0.060664356,-0.41165525,0.5484518,0.4446967,0.4913004
Cu,0.37751782,0.41458958,0.48404545,0.041659705,-0.2835244,0.505406,0.12278822,0.5815655
Zn,0.5682347,0.36733398,0.90914714,-0.052473813,-0.1463604,0.4755098,0.18156941,0.46546033
Ga,-0.18197373,0.19623914,1.30994,-0.20132482,-0.13507473,-0.27818114,0.41660345,0.32194144
Ge,-0.11359949,0.38898015,1.2348186,0.115787,-0.2699866,0.06232673,0.5618572,0.4207725
As,-0.03143961,0.42891002,0.8964591,0.020736411,-0.23192391,0.42569494,0.79347706,0.5594822
Rb,0.4844984,1.4197476,0.4010437,-0.67662907,0.6864412,0.62165105,-0.3541927,0.21909162
Sr,0.4328895,0.7828767,1.1283022,-0.1022874,0.6625098,0.33716977,-0.12510088,0.21693791
Y,-0.19291836,0.11165953,1.6253878,0.13472344,0.43730474,-0.07857466,0.45279053,0.30812904
Zr,-0.7119331,0.18641298,1.7981632,0.03648813,0.2707937,-0.1785647,0.810701,0.44875523
Nb,-0.6568493,0.24268353,1.5709317,0.14722662,-0.13354385,0.24418461,0.9057684,0.5614179
Mo,-0.23921505,0.24057549,1.3674103,0.26757485,-0.39867342,0.28006738,0.96698964,0.63178647
Ru,0.07956946,0.24400064,1.1951483,0.092690006,-0.80179703,0.6373734,0.84623456,0.8297658
Rh,0.20780757,0.42378604,0.8925501,-0.011956111,-0.486897,0.44336194,0.77858573,0.7063731
Pd,0.44210398,0.48055467,0.6073058,0.033339575,-0.36752117,0.16371301,0.56301475,0.68404007
Ag,0.57919073,0.610519,0.28622058,0.15608244,-0.23898038,0.02896297,0.26231757,0.7580488
Cd,0.4592926,0.502212,0.9286113,0.08123326,-0.043685853,0.11069925,0.29881293,0.5345513
In,-0.45519063,0.038869888,1.3093952,-0.01844111,0.08006549,-0.4376933,0.53116906,0.33733666
Sn,-0.27279714,0.3261603,1.1887978,0.31044763,-0.104375586,-0.12551597,0.59175134,0.42394975
Sb,-0.20334497,0.38258192,0.8557874,0.3037942,-0.035845622,0.2526545,0.8777696,0.5110072
Te,0.033515118,0.34020692,0.65194285,0.16399722,-0.0876732,0.16894609,0.9773729,0.54777426
Cs,0.48334888,1.3546005,0.2437519,-0.7273612,0.41258013,0.5356966,-0.37049195,0.102023125
Ba,0.3163411,1.0127324,0.574446,0.3503241,0.66049606,0.4683959,0.11902726,0.50676227
La,0.12998345,0.28658688,1.2843648,0.66787255,0.50150996,-0.099748015,0.39198616,0.43918532
Hf,-0.575339,0.11705813,1.7362733,-0.09293992,0.2572082,-0.26987123,1.0066799,0.4351634
Ta,-0.7256046,0.042571336,1.5413337,-0.088697545,-0.084935024,0.23676245,1.0998226,0.39374176
W,-0.16899636,0.07587287,1.3573098,0.17107531,-0.49258232,0.19818793,1.1764306,0.6796274
Re,-0.07668149,0.11543283,1.3278497,0.009828709,-0.6635671,0.30688977,1.1821041,0.6955906
Os,0.19175923,0.14665663,1.0165812,-0.096952945,-0.8688022,0.5876587,1.227799,0.8287239
Ir,0.4320245,0.28337878,0.6519266,-0.08507763,-0.65413284,0.32912773,1.1214621,0.75718427
Pt,0.5004883,0.4274278,0.5348476,0.01144062,-0.47584426,0.2980157,0.8654599,0.7409605
Au,0.5431974,0.6728331,0.0047786534,0.095301926,-0.18159485,0.36776143,0.44211134,0.7668055
Hg,0.30978033,0.39850014,-0.04615763,0.27084625,0.1118494,0.21069473,0.09220825,0.76743567
Tl,-0.25626606,0.056549698,1.052554,-0.055071793,0.105194926,-0.5920931,0.5834441,0.30072182
Pb,-0.119732685,0.12250334,1.2296251,0.281258,0.028544232,-0.46950173,0.56479484,0.252921
Bi,-0.15344435,0.21035203,0.8820236,0.313003,0.16142987,-0.09026474,0.73101175,0.42204896
