Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.27007887,-1.4475739,0.45844275,-1.8251393,-1.1687742,-2.1534424,1.1984845,-1.3227992,-1.5809177,0.7365868,-0.19148505,-0.9071024,-1.3697795,-1.4800718,-1.4429612,-1.0558627
Li,0.49232998,-1.934067,1.1834437,-0.2571484,-2.011916,-1.8055094,-1.1048366,-1.5870914,-0.806217,0.0022591352,-1.1504399,-1.0893661,-1.2239784,-0.38977632,-0.9599563,-1.0501935
Be,-0.42960414,-2.1526697,1.7998289,-1.2890654,-0.5007038,-1.5923132,-0.94125056,-0.8582262,-0.4536842,0.64769125,-0.8489274,1.4379762,0.5161041,1.5463539,-0.2996621,-0.09884176
B,0.1504418,-1.5751693,0.7374738,-1.6544766,-0.32905236,-1.2144346,-0.58768666,-0.49487412,0.17239347,0.3294981,0.011468053,-0.31365284,-0.5832839,0.58913445,-0.22565496,-1.2880765
C,0.13037537,-1.1925793,1.3757982,-1.2615364,-0.75644326,-1.0194368,0.024384275,-0.56556195,1.4937673,1.0024154,-0.1728172,-0.28379056,-0.9310188,0.68221295,-0.020727038,-1.0620933
N,0.33464518,-0.7637398,0.6609558,0.30169094,-0.7949438,-0.322264,0.2204157,0.2275566,1.676649,0.49624437,0.36244473,-0.60920036,-0.020805916,0.16398898,-0.5630466,-0.23923844
O,0.39831507,-1.3414965,0.19399416,0.14661701,-1.2179754,-1.1008102,0.27808958,0.8805149,0.9286074,0.2852564,-0.25251582,-0.6040366,-1.1256009,-0.2159363,-0.66096914,0.14115742
F,0.17184716,-2.2747068,-0.36013436,-0.262627,-1.3020966,-1.6742805,0.8123412,0.5411057,0.50161296,0.2312038,-0.8135754,0.3478998,-0.8436818,-0.9868026,-1.2464719,0.5432789
Na,0.6470401,-1.2104526,2.0387082,-0.47536764,-1.6382017,-2.24541,-0.34992367,-1.1064129,-0.78146213,0.58577096,-0.825313,-0.85869247,-0.37030217,-0.49736428,-0.78099537,-1.2037911
Mg,0.5500121,-1.4081812,1.4561518,-0.8308951,-1.1875311,-0.7603947,0.7734499,-1.1505611,-0.18206716,0.19261962,-1.1930494,-0.030083854,1.1509699,0.08186558,-0.3445717,0.41033566
