Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.0012770109,-0.050999075,-0.256638,0.63120466,0.8665588,-0.5510388,1.1708232,-0.23651566
Li,-0.048621684,-0.3795194,-0.6141854,0.21281028,0.15554224,0.18491909,0.57979286,-0.36168575
Be,0.33489332,0.18324086,0.009451613,0.06912273,-0.0139133,0.12569098,0.4201015,-0.08500549
B,-0.105768025,-0.06917824,0.12986454,0.27696404,0.42382023,0.057314698,0.16915032,-0.068139106
C,-0.3516809,0.41203284,0.40084544,0.27467957,0.27058536,0.5859512,0.16536573,0.056594443
N,0.1000582,0.34380966,0.28095117,0.7234228,0.3450189,0.2164907,0.20946065,0.10443969
O,0.1221764,0.14228499,0.08255636,0.8618197,0.2931443,0.36201748,0.50547105,0.3505051
F,0.08423031,-0.0017926991,-0.17272934,0.9712893,0.2916583,0.24313684,1.0706774,0.2919896
Na,-0.09835467,-0.14274903,-0.41201288,-0.12277189,0.18039861,0.2973761,0.35495,-0.004990545
Mg,0.51002574,-0.42924207,-0.0817804,0.12819465,-0.19726191,0.10934869,0.09144682,-0.004105163
Al,-0.47364855,-0.2512247,0.08515013,0.4616494,-0.19087149,0.12015897,-0.20525298,-0.5769598
Si,-0.72661626,-0.0039560944,0.38437918,0.3956242,-0.7203382,-0.034489434,-0.09288963,0.15865989
P,-0.4264472,0.1454012,0.4439303,0.90045345,0.018837813,-0.42323554,-0.026269056,0.11793338
S,-0.39720392,0.13643603,0.24758244,0.7601352,0.050896782,-0.15150087,0.4857515,0.35510722
Cl,-0.16875452,0.52737457,0.027757503,0.46833116,0.45047322,-0.23486762,0.58372116,0.18976943
K,0.35675812,0.15164614,-0.09065383,-0.10912666,0.28350484,0.033784408,0.28838822,-0.23660797
Ca,0.7875935,0.42687345,-0.5842623,-0.4733279,-0.36088112,0.08668204,0.114384994,0.0051354496
Sc,0.25393388,-0.21003346,0.32935885,0.08276217,-0.4364968,0.09419589,-0.31826764,-0.32193053
Ti,0.44981843,-0.4363876,0.71824294,0.044542503,-0.530282,-0.21857983,0.14114566,-0.21073209
V,0.40642536,-0.2323487,0.33817664,0.1535427,-0.38820305,0.14188017,0.22889021,-0.17895354
