Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.5552865,0.8529108,0.550512,-0.854543,0.1158506,-0.057347104,-0.8528507,1.2209078,0.061552703,-0.31856546,-0.27118477,-0.78195417,-0.8494824,-0.6604558,-0.30927792,0.5339417
Li,0.22591035,0.26139432,-0.23821525,0.7279327,0.48362643,-0.03219738,-1.3124423,1.55694,-0.7669027,0.48453072,-0.010085076,-0.58400893,-0.03055203,-1.7350591,-1.9366833,-0.17697543
Be,-0.8133285,-0.7374019,0.16052766,0.12807974,-0.30175686,-0.109398335,-0.39334854,1.5066994,-1.305987,0.021238275,-0.011802852,-1.3920311,-1.8867571,-1.569434,-1.4913387,-0.92732906
B,-0.06518449,-0.8260267,0.6911128,0.06579074,0.5469429,-0.13025077,-0.93141925,-0.09936872,-0.54929227,-0.17293653,-1.21964,-1.3810766,-0.8670352,-1.4142632,-0.562399,0.4053357
C,-1.9922786,-1.1132362,1.09944,-0.2244848,0.9162512,0.5331456,-0.32660517,0.61573863,-0.9888779,-0.80945426,-0.23651364,-1.0387108,-0.91183496,-1.2872291,-0.39817995,0.73914003
N,-0.67599726,-0.07150061,-0.5471227,0.31819528,-0.024145722,0.279251,0.105488576,0.2711373,-0.797681,-1.5163685,-0.7669015,-2.025559,-0.1766904,-1.1498066,-0.82807136,1.9443878
O,-0.6338593,0.5207336,-0.41636297,0.10213431,0.004108757,0.78456944,-0.35902873,-0.274816,-0.67340636,-0.35678962,-0.76458967,-1.1546551,-0.8262274,-0.47077644,-1.2142152,0.6900693
F,-0.45010546,0.905245,-0.5545308,-0.12431225,0.7103115,0.8170364,-0.5937469,0.65872765,-1.0167315,0.32137096,-0.9222975,-1.281636,-0.8069274,-0.24511716,-1.4007238,0.6243385
Na,0.96334976,0.48186618,0.17992951,0.94820464,0.6860772,0.123130634,-0.52211225,1.0601299,-1.0980332,0.23047274,-0.5748054,-0.30701584,0.36153913,-1.2916089,-1.7424141,-0.8981409
Mg,-0.38945192,-0.07049146,-0.5663111,0.5359638,-0.71115226,0.159494,-0.32020584,1.412784,-1.5172156,-0.25415853,-1.1145573,-1.3969907,-0.5836874,-1.2236664,-1.0772114,-0.8801147
Al,0.15940951,-0.61558235,-0.827805,0.3296697,0.03193839,0.12961647,-0.5809969,0.76302373,-1.4542634,-0.13761711,-1.3584797,-0.28325534,-0.86903346,-1.6632252,-0.5952033,0.15112229
Si,-0.7811998,-0.47555292,-0.32875556,0.3310172,-0.08628899,-0.41836908,0.09166495,0.49074557,-1.228766,0.18664235,-0.8355074,-0.77895594,-0.47870445,-2.2876406,-1.0015907,0.29489756
P,-0.85175264,-0.3987205,-0.16132583,0.0047416687,0.83461905,-0.43822455,-0.11956822,0.20744015,-0.8782979,0.5775253,-1.4006842,-0.6421777,-0.37695697,-1.8184332,-0.38052925,0.9575183
S,-1.4551383,-0.5428075,-0.41800264,-0.44197586,1.2019362,-0.07316711,0.11403669,0.47561088,-0.8592007,-0.1696603,-1.115207,0.045112014,-1.0854048,-1.3956097,-0.7237953,0.45149684
Cl,-0.1116229,-0.20512325,-1.0834348,-1.0176338,0.6071749,0.27127135,1.0891882,0.7819916,-1.2356108,-0.6648695,-2.3190422,-0.6664189,-0.42020333,-1.3622267,-1.0474334,0.50615877
K,0.70880073,0.27842408,1.0518104,0.24830046,0.4629157,0.92473745,0.00904201,2.0507205,0.06526342,0.001239039,0.58463645,0.22423083,0.015455097,-0.94579947,-0.46473172,-0.5419624
Ca,-1.4618868,-1.3932781,-0.5125085,1.0116166,0.95887977,-0.60906714,-0.26905787,1.1648247,-0.932557,-0.592776,-0.6387489,-1.4966213,0.099730626,-0.4592669,-1.5296321,-0.5652791
Sc,-0.111303076,-0.121399455,-0.9740622,0.5232974,0.47996658,-1.1003493,-0.7493087,0.93438244,-1.0955913,-0.62293285,-0.7346084,-0.5050144,-0.8995609,-0.6240372,0.19637251,-0.72772163
Ti,-0.8479322,-0.077788346,-0.7928387,0.15127663,0.36643443,-0.8018947,-0.7347014,0.0054209083,0.32025328,-0.087689705,-0.74040926,-0.8390516,-0.33655924,-1.8249408,0.057567924,0.1265884
V,-0.3756532,-0.9045132,-1.5577791,-0.84682846,0.20864947,-0.10916974,-0.38567907,0.5293163,-0.4320375,0.066317,-0.031237558,-0.4186571,-0.52549005,-1.5317644,0.8293443,1.0017372
Cr,1.1839533,-1.0335314,-1.5747516,-0.08675687,0.26186278,-0.53120846,0.5144719,-0.30709723,-0.80848557,-0.4710997,0.32870778,-0.42455488,-0.50281775,-1.1760658,0.4288129,0.6850444
Mn,0.043581113,-1.4491334,-0.29023978,-0.5990288,-0.5127826,-0.2647912,-0.23791274,0.055116385,-0.36576617,0.3769751,-0.6777128,-1.7246623,-0.31028494,0.01791212,0.4315357,-0.025916107
Fe,0.003069684,-0.98345286,-0.6354292,-0.09103501,0.20582187,-0.9200053,-0.5992934,-0.4510031,-1.4769756,-0.12408615,0.018253118,-1.1987727,-0.22607893,-0.538532,0.5337217,0.4092686
Co,0.25498384,-0.49364594,-0.42597666,0.14035329,0.0661978,-0.21073207,0.26989603,-0.42990562,-0.8434568,0.69747573,0.06015095,-0.9938934,-0.8445369,-1.0583318,0.455929,0.2778701
Ni,0.5125338,-0.7727042,-0.050691348,-0.55341923,-0.24313027,-1.4007437,-0.28752747,-0.22348619,-0.69470656,-0.04367762,-0.22846794,-1.6103729,-0.545746,-0.36258397,0.40304396,0.17165852
Cu,-0.93912333,-0.25007516,0.327152,0.42312458,-0.49105567,0.48634195,-0.32654747,-0.6812246,-0.05981972,1.6310976,0.3527926,-1.1322317,-0.5775853,-0.8355701,-0.31286877,-0.39236987
Zn,0.114422575,-0.6417177,-1.0465227,1.0124005,0.59701395,-0.23001479,-1.3747976,0.57124865,-1.0692459,0.09565439,-0.20919138,-0.17158341,-1.0557148,-0.98681295,-0.5681057,0.090474196
Ga,0.07041238,-0.78799516,-0.57015395,0.31603706,0.3486027,-0.56485844,-0.9279753,0.557156,-1.216754,0.0416831,-1.2613344,0.12589175,-0.3486892,-1.1013703,-0.54548097,0.013883285
Ge,-0.64962584,-1.0157735,-0.12918834,-0.37405393,0.37278342,-0.7358424,-0.5280244,-0.15711114,-0.898218,0.5311866,-1.0975846,-0.6536641,0.6120696,-1.5903555,-0.5979308,0.37075222
As,-0.2966439,-1.0410627,-0.642934,-0.35762554,0.7717227,-0.90789026,-0.38119984,0.11425285,-0.27409264,0.8957017,-1.6121389,-0.49229032,0.3716709,-1.4918236,-0.25964904,0.99291646
Se,-1.0152208,-1.3133585,-1.0864649,-0.52853286,1.0580499,-0.23804112,-0.002612181,0.42804915,-1.0838201,-0.26899308,-0.7592025,0.39341712,-0.6939705,-0.7731502,-0.1998772,0.82295907
Br,-0.48279566,-0.85834473,-1.266539,-1.6584353,1.1160498,0.25653136,0.5853016,0.9723065,-1.2448249,-0.50007814,-1.4186289,-0.13333288,0.0707988,-1.1164734,-0.83415675,0.38672677
Rb,0.35075134,0.42861277,0.6545227,0.49688193,0.18531606,0.7813013,0.012665935,1.9423183,0.12339416,-0.11165836,0.12380895,-0.03763497,-0.4342021,-0.7355546,-0.21439892,-0.5255798
Sr,-0.92025286,-0.54128844,-0.3021033,1.2071147,1.0566831,-0.08140285,0.12115315,1.7334651,-0.7279016,-0.6241575,-0.7250837,-1.000041,0.5828332,-0.90276,-0.8552612,-0.30835897
Y,0.29450136,0.15382078,-1.0928912,0.30584604,-0.14166516,-1.164188,-0.6231429,1.6082318,-0.5720515,-0.41945657,-0.6767436,-1.1750078,-0.40071526,-0.37722078,0.48063776,-1.3145996
Zr,-1.6268903,0.0539229,-0.7250083,1.0810505,0.59167796,-0.11649941,-0.68872464,0.7337042,0.45440662,-1.17282,-1.3792902,-0.2664311,-1.0158026,-0.9169109,0.47573742,-0.42868185
Nb,-0.9356702,-0.4457191,-1.1266217,0.14627169,0.41538417,-0.6175167,-0.33492294,0.50148416,0.642133,-0.15046811,-1.2597467,-0.2851739,-0.51788515,-1.311736,0.32418752,0.4246671
Mo,0.55844665,-0.8973753,-1.9938256,-0.28115183,0.69887024,-0.45926565,-0.14056873,-0.114218205,0.81393206,-0.5048625,-1.2869225,-0.8079053,0.24935985,-1.2338823,0.25961432,0.20394436
Tc,-0.6582516,-1.5576875,-0.8693046,-0.8877897,0.06688845,0.24878876,-0.8532917,0.3091345,1.3850464,0.7623189,-2.0596833,-1.941026,0.39548528,-0.42081997,0.8407341,0.334801
Ru,-0.6487171,-0.72682726,-1.3331591,-0.78670824,-0.35747176,-0.4554641,-1.4291449,0.29855067,-0.14901492,-0.08459265,-0.65629494,-1.8945324,0.44067734,-0.6533977,0.9209876,0.21057281
Rh,-0.73568,-1.0186043,-1.9746377,-0.0005763173,-0.16184407,-0.10532047,-0.35133713,0.33908582,-0.61114216,-0.08657495,0.12475458,-1.059591,-0.4118048,-0.93356764,0.5877731,1.1843951
Pd,-0.62181795,-0.6796365,-1.1735035,0.3120648,0.8077431,0.08169846,-0.8858277,0.3382467,0.5481031,0.37565592,-1.1955229,-0.78098077,-0.87281066,-0.777344,0.22932404,0.5740593
Ag,-1.2698536,-0.7644708,-0.956786,0.12203121,-0.4003473,0.54537743,-1.2400855,-0.517686,0.84578633,1.686607,-0.7815809,-1.4276763,0.45517915,-0.9390639,-0.17026472,0.22036341
Cd,-0.35506195,-0.4079213,-1.007408,1.8207012,0.5612462,-0.7500703,-1.3895793,0.6342139,-0.35981682,0.12472873,-0.9133302,-0.08269179,-1.1128356,-0.9628731,-0.8476819,0.106037736
In,-0.57493526,-0.71218145,-1.1141607,1.380785,0.3701973,-0.9617012,-0.557468,0.58496296,-1.549441,-1.1123499,-1.2269945,0.27159548,-0.7992485,-0.8114618,-0.649703,-0.045384504
Sn,-1.3173753,-0.8350336,-0.27375585,0.5026978,0.2425703,-0.43046045,-0.19308856,0.0735711,-0.9020752,-0.345492,-1.4320936,-0.46164027,0.21181554,-1.0973256,-0.3111333,0.17450222
Sb,-0.5251386,-0.5822633,-0.9018669,0.008147545,0.12804337,-0.8772002,0.049209394,0.1615995,-0.35093656,-0.108316414,-1.3701549,-0.7561965,0.7153271,-0.9958782,-0.089499034,0.1570028
Te,-0.37805808,-0.94078535,-1.2858633,-0.7835332,0.5716086,-0.5702273,-0.07502832,-0.08488539,-0.023289435,0.22991744,-1.7592845,-0.34324536,0.54218614,-0.9974015,-0.19642457,-0.050176747
I,-1.4751955,-1.3201065,-1.2565963,-1.0276146,0.077370286,-0.117660895,0.46541128,1.137088,-0.7124945,-0.5351223,-1.5734129,-0.2897444,0.05643575,-0.7074419,-0.27525112,0.5835928
Cs,0.2955789,0.47847283,0.595305,0.5657227,0.5395757,1.2171654,0.1543886,2.128749,0.025906086,-0.027629144,0.29783028,0.21015543,-0.45700562,-1.06977,0.27599367,-0.72647786
Ba,-0.26233667,-0.11967597,0.20024611,0.98545325,0.49418253,0.48910126,0.16842633,2.0651743,-0.63024104,-0.8353235,-0.056474477,-0.8500962,1.0949718,-0.82278574,-0.3674735,-0.5325677
La,-1.1205616,-0.5161044,-0.7784703,0.86271584,1.1917353,-0.10425721,0.115867324,0.6748334,-0.80904996,0.1425525,-1.0056349,-0.8234477,0.19846135,-0.8073424,0.54906416,-0.3825579
Ce,-1.1205616,-0.5161044,-0.7784703,0.86271584,1.1917353,-0.10425721,0.115867324,0.6748334,-0.80904996,0.1425525,-1.0056349,-0.8234477,0.19846135,-0.8073424,0.54906416,-0.3825579
Pr,-0.4724936,-0.25228155,-0.33982262,0.69249034,0.35785455,0.14398842,0.0070044324,1.1377748,-0.68671775,0.30359283,-0.51913345,-0.8167208,0.65782934,-0.5880128,0.87604606,-0.5394739
Nd,-0.9936076,-0.4855934,-0.66081464,0.44622535,0.6409258,-0.4383137,-0.22099441,0.8520378,-1.241784,0.2281164,-0.6723378,-1.1197569,0.6840176,-0.48022985,0.458088,-0.93968916
Pm,-1.0718416,-0.4077031,-0.410436,0.7476157,0.35263994,-0.6253014,-0.047501124,0.797132,-0.4154015,-0.016564555,-0.10814476,-0.81836396,-0.38491005,-0.47513625,0.28268233,-0.4154721
Sm,-0.9537032,-0.49639174,-1.0105222,0.77228236,0.8065693,-0.55760294,0.010667898,0.7044916,-1.3021861,-0.030694716,-0.7149242,-1.0350261,0.18014312,-0.62251544,0.19624785,-0.6317414
Eu,-1.9028959,-0.70521563,0.099090606,1.1631795,0.71459645,-0.08998905,0.08760769,0.34765497,0.55375445,0.07086185,-0.4768373,-0.62894046,-0.32420874,-0.43197238,0.34823498,0.043586157
Gd,-0.9537032,-0.49639174,-1.0105222,0.77228236,0.8065693,-0.55760294,0.010667898,0.7044916,-1.3021861,-0.030694716,-0.7149242,-1.0350261,0.18014312,-0.62251544,0.19624785,-0.6317414
