Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.060194325,0.40537363,-0.45634893,-0.49332073,0.10176749,0.21924259,-0.04100044,0.17865014,0.45706293,0.08698348,-0.608653,-0.61259145,-0.2948991,-0.27480742,0.7753189,-0.87107503
Li,0.33282274,0.07132204,-0.5064161,-0.09535062,-0.07862226,0.5741435,-0.26208806,-0.14966512,0.15497404,0.15770008,-0.66088116,0.065584876,0.18684033,-0.29716212,0.28379095,-0.644054
Be,0.38099578,0.64773613,-0.3523109,0.04604255,0.042099,0.24524821,-0.21738762,0.26354194,0.06833412,-0.52935326,-0.19031137,0.36154923,0.43533596,-0.29690146,-0.04709732,-0.45362025
B,0.1810237,0.72587854,-0.24855083,0.50722754,-0.22068045,0.24570554,0.07031525,0.08891183,-0.050700482,-0.41554052,-0.4206582,-0.049538136,0.17524387,-0.12503839,0.47014907,-0.7411066
C,-0.068003654,0.88911146,-0.3208136,0.31085613,0.018174008,0.46207863,-0.0036465153,0.42558783,-0.3300844,-0.24341187,-0.2009058,-0.24009508,0.39587474,-0.3100385,0.52217233,-0.0148995295
N,-0.36196285,0.27233097,-0.73937243,0.31300387,-0.28485304,0.42511898,-0.107718095,0.31844896,0.15671295,-0.13644099,-0.13780804,-0.59204704,0.1581249,0.023089468,0.21527041,-0.028367259
O,-0.25904107,0.81099296,-0.5304227,0.012481611,-0.3922776,0.20700793,-0.09928874,0.24344835,0.026944835,0.044217046,-0.33498326,-0.5998665,-0.033576503,0.12936464,0.23298137,-0.065233104
F,-0.26303872,0.5188516,-0.58776593,-0.220876,-0.7329164,-0.04030472,0.12353318,0.18843168,0.16271067,-0.26354045,-0.55695003,-0.32634842,-0.096164644,0.18727258,0.35362118,-0.13622113
Na,0.616032,-0.15893267,-0.42181826,-0.22453605,-0.13493061,0.47429228,-0.3371942,0.013955593,0.45221457,0.47185296,-0.40309322,0.12791497,0.36622608,-0.12841664,0.3835631,-0.4484078
Mg,0.27087983,0.36282396,-0.35847425,-0.2175986,-0.22240382,0.23190452,-0.4168288,0.2445769,0.27127358,0.1031617,-0.17428513,0.042509414,0.39040866,-0.12351196,-0.5249899,-0.2945546
Al,0.37660038,0.43836117,-0.34252632,0.293081,-0.23291287,0.13816172,0.100402825,0.29897887,0.1897604,-0.41142553,-0.16989411,-0.23607132,-0.0068751574,-0.47401926,-0.26290536,-0.116351195
Si,0.24006605,0.8551857,-0.27776456,0.09983446,-0.14967996,0.15696272,0.05510827,0.21111074,-0.12472606,-0.087650076,0.11368226,-0.27540746,0.07868162,-0.3804509,0.0005759336,-0.020386375
P,0.101931795,0.75977576,-0.56035954,0.14116564,-0.2520135,0.30333203,0.2505354,-0.10386244,0.2053417,0.14467233,-0.0033085197,-0.614861,0.22999233,-0.21388374,0.14070538,0.1580502
