Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.1909139,-0.81050014,1.0624981,0.13793452,-0.7433747,0.95153975,-0.102925636,0.59310985,-0.17705588,0.68758047,0.77619785,-0.80651027,0.16403127,-0.73630995,-0.86653185,-1.0650365
Li,0.41686875,0.036575735,0.68353987,-0.18257435,-0.21531793,-0.03275463,0.19359216,-0.3448629,-0.2474664,0.30126613,0.009850219,-0.0927431,-0.43418133,0.11358459,-0.329929,0.40491757
Be,-0.006098531,0.48185682,-0.45078152,0.060597315,-0.18639137,-0.9066659,0.12560403,-0.59074247,-0.018737152,-0.3123691,0.5396423,0.037448265,0.23674771,-0.11971782,0.22225568,0.60373
B,-0.4193471,1.1081884,-0.8166621,-0.5973092,0.1314964,-0.74264526,-0.81974286,-0.7550109,-0.3139401,-0.0062252134,0.61802554,-0.91281444,0.43263978,-0.49130508,0.62938374,0.07097782
C,-0.09925852,0.107724346,-0.41164368,-0.13602386,-0.008384414,-0.7658489,-0.16890052,-0.60640395,-0.49959412,-0.23188165,0.9115501,0.022942252,-0.28898022,-0.27677566,0.801126,0.116252
N,0.2799692,-0.015020795,-0.330783,-0.22910215,-0.020921178,-0.712177,-0.3606898,-0.8799552,-0.17379928,-0.16226341,1.0754368,-0.041917868,-0.19175577,-0.07966739,0.49831283,0.049960017
O,0.6668471,-0.60087126,-0.2767563,-0.4386627,-0.45530573,-0.62206435,-0.10658967,-0.59967315,-0.23412457,-0.12326586,1.3799044,0.31571645,-0.13669422,0.63619804,0.6345465,0.042202115
F,0.6697328,0.1971749,-0.17702778,-0.4807036,-0.41867146,-0.68879944,-0.3288257,-0.7530432,-0.460944,0.09028597,0.5996132,0.07518617,-0.10683606,0.07546362,0.63427347,0.19590965
Na,0.33750516,0.32716733,0.37248752,0.1664327,-0.95580375,0.110116035,0.24447766,-0.23123348,-0.34529525,0.12044637,0.12894958,-0.30281416,-0.33372724,0.053434074,-0.6054144,0.042468205
Mg,0.71246,0.2782102,0.06804004,0.15033808,-0.81853414,-0.13675672,-0.43809426,0.21008506,-0.3771786,-0.1586197,0.21024053,-0.13399702,-0.33226153,-0.084599175,0.05666478,0.29770976
Al,0.09132904,0.891226,-0.65584064,-0.0065858513,-0.120353766,-0.2318531,-0.43615857,-0.8904531,-0.99648905,0.57317835,0.7920781,-0.15539983,-0.21105513,-0.033710167,0.08273128,0.78280383
Si,0.15374179,0.10795039,-0.3458339,-0.01899767,0.32377478,-0.19055808,-0.44894338,-0.29467323,-1.030809,-0.06268117,1.087802,-0.14130732,-0.5969898,0.51093143,0.43682215,0.5712023
P,0.041641645,0.7862281,-1.4042015,0.5421514,-1.3173898,-0.9076923,-0.83256376,-1.6762756,-0.93181896,1.23496,2.1993454,-0.7478214,-0.6460636,0.63375276,-0.1609266,0.74798316
S,0.5685298,-0.12404768,-0.3406044,0.46193826,-0.98761183,-0.59014916,-0.17063391,-0.50617355,-0.21234436,-0.10956022,1.0428394,-0.15933953,-0.4581301,-0.58689445,0.5157907,0.08952345
Cl,0.6134569,-0.060560912,0.089427546,0.26814365,-0.62373275,-0.60841537,0.355599,-0.8175109,0.15604797,-0.4724514,0.5911598,0.042087026,-0.32893112,-0.57754815,0.4367146,-0.28070435
K,0.28200537,-0.019901738,0.5053903,0.3604654,-1.2247986,-0.02472952,0.5493022,-0.28461307,-0.11398736,0.22946729,-0.070344076,-0.31118622,-0.4593196,-0.5747677,-0.31375983,-0.092612416
