Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.9720595,-0.551435,-2.20058,0.8283634,0.55669093,0.28754896,0.17871442,-2.1641638
Li,0.094481915,-0.7080412,-2.8554065,-0.13131627,0.36380482,-1.4193993,-0.6946089,-1.0929871
Be,-1.685192,-1.9791073,-1.7286732,-0.76563156,0.19478309,-1.6069796,-1.2449692,-0.21277395
B,-0.09945971,-1.2755286,-0.86097354,0.77228963,1.3543882,0.08369723,0.04560694,-1.4670156
C,0.087790936,-0.3513448,-0.40500486,1.2216419,0.8512461,-0.37856114,0.6063187,-0.989717
N,0.6198044,0.46192375,-1.1858685,0.26101187,0.8276916,1.000512,-0.25728422,-0.67629665
O,0.5524814,-0.016640484,-2.215654,0.740072,0.16980892,1.0819304,-0.8263682,-0.9331707
F,0.009317815,0.011748612,-3.2432723,1.6610738,-0.042337716,0.4252743,-1.3417002,-1.1968383
Na,0.33382574,-0.31662694,-3.0970151,-0.4871368,0.22000045,-0.97235394,-0.5663281,-0.87188053
Mg,-0.44032463,-0.9111526,-1.7771318,-0.6438111,0.8191563,-0.7534183,-1.0626135,-0.018706173
Al,0.045127958,-1.0632367,-1.1491637,-0.27607775,1.3377409,-0.094331324,-1.5502565,-0.8853933
Si,1.1568582,-1.3590754,-1.0128121,0.11295006,1.1267247,-0.04317212,-1.1762593,-1.3413999
P,0.6235884,-0.5464722,-0.8808831,0.550165,1.4797703,-0.104209304,-1.129083,-0.8915466
S,0.8679365,-0.2809253,-0.34189445,1.185098,1.616993,0.90472364,-1.1946082,-0.15886891
Cl,0.051671952,0.886395,-1.8603036,1.8706428,1.7007782,1.0906941,-1.1692461,-0.27720058
K,0.12268749,-0.3209158,-2.3743439,-0.45541367,0.29893935,-0.7409156,-0.33222437,0.05986458
Ca,-0.520249,0.1899983,-1.8626096,-1.1352956,0.60358685,-0.5456085,-1.410388,-0.9433831
