Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,0.06556271,0.5305239,0.15847093,0.7708016,0.1393816,-0.31614017,0.16244312,-0.107465856,0.025642239,0.0934938,-0.5677546,0.43793148,0.21049502,0.21563372,-0.12444708,0.25044212
Be,-0.012783721,0.97337395,-0.14555272,0.3493154,0.051885072,-0.11082463,0.55148107,0.097282045,0.5692428,0.060761146,0.10448879,-0.11044792,0.029059403,-0.15525198,-0.3294529,-0.14123346
B,-0.28547972,1.109356,0.2179565,0.5936989,0.28183204,-0.2611792,0.3709488,-0.2129612,0.639935,0.20057137,0.5361162,0.6826533,0.366422,-0.20368236,-0.39465314,-0.22208692
N,0.51006997,0.33101773,-0.3745741,0.07647421,0.5026573,-0.8054289,-0.19004916,-0.5155277,0.37336725,0.19133976,0.3092699,0.44972336,0.48505083,0.7752695,0.058039382,-0.17468695
O,0.8180241,0.35734853,0.016263524,-0.646189,0.2659252,0.11939937,-0.066385895,-0.43395057,0.24392708,-0.11304589,0.2547356,0.54916817,-0.008445468,-0.007233031,-0.37908384,0.54735005
F,0.5784114,0.55564487,0.20516303,0.12562725,-0.18045712,0.23887007,-0.8635476,-0.34760627,-0.034482792,-0.7724269,0.6471165,-0.0015577748,-0.77805835,0.69695216,-0.23395777,0.5532358
Na,0.14355627,0.33131686,0.013020175,0.73841363,0.26129225,0.04007409,0.31352746,-0.02976401,-0.023919005,0.06576646,-0.61060804,0.33849725,-0.054042663,0.4665465,-0.18566191,0.50013095
Mg,0.6277413,0.4209254,-0.06603062,0.5822485,0.15325147,0.13369982,0.14151303,0.18104248,-0.122854814,0.07609042,0.22011308,0.25459144,0.0913224,0.04376299,-0.10199997,0.34070545
Al,0.052109167,0.44861284,-0.4253233,0.42072815,0.42118573,0.096588895,0.16366339,0.077936135,0.30888844,-0.14838341,0.4531284,0.1750327,0.2123021,-0.19104886,-0.6780677,0.032940462
Si,0.26273727,0.10012214,-0.35940298,0.11031967,0.26151246,0.07447007,0.058769435,-0.03170543,0.46104562,-0.6469134,0.3451821,-0.035172537,0.44801316,-0.27378428,-0.08177376,0.066240415
S,0.3675533,0.19387457,-0.19610062,-0.27717543,-0.01893472,0.46138006,0.100731745,0.14799394,0.9300664,-0.17828548,0.3769842,-0.008436084,0.16765893,0.18362537,0.37829074,-0.18511994
K,0.2791099,0.17389077,0.55840665,0.62272143,0.23767248,0.08649127,0.2770173,-0.09090665,-0.08675445,-0.05165834,-0.95209146,0.17238703,0.0057612173,0.54481065,-0.22595215,0.18218389
Ca,0.66438943,0.059375472,0.07497168,0.517371,0.14851665,0.37871203,0.07882406,0.14047748,-0.13585423,0.15529239,-0.024448052,0.22034883,0.09233912,0.3595156,-0.23723312,0.35328847
Sc,0.46065575,0.32171947,0.0071341004,0.06496314,0.33980405,0.44045746,0.25785062,0.013149643,0.018826954,0.083083816,0.82647073,-0.14420429,0.14541501,-0.005481258,-0.42404956,0.2922646
Ti,0.39598733,0.3754974,0.19910456,-0.056724764,-0.078619696,0.32296127,0.2519726,0.36594594,0.24588491,-0.15948841,0.9394753,-0.31100023,0.094807506,-0.6468563,0.14723775,0.1421065
V,0.115831986,0.6008146,-0.35124946,0.17372592,0.112041965,0.4520461,-0.12704442,0.111138366,-0.04534339,0.59680307,0.92331874,-0.4303658,0.06309807,-0.3814562,0.034403205,0.11065096
Cr,0.20436087,0.36201814,-0.32327998,0.17632216,0.27600345,0.5979282,-0.0944953,-0.10679563,0.17974147,0.16665107,0.8444496,-0.45735437,-0.073420905,-0.48474193,0.16187692,0.77433956
Mn,0.1557567,0.53142226,-0.52911896,0.21220241,0.09641619,0.49621606,-0.29217327,0.024118153,-0.1991248,0.029547349,0.7266847,-0.07137911,0.10292254,-0.08403667,0.31599045,0.7677689
Fe,0.43303886,0.75545007,-0.05590649,0.070977986,0.3335198,0.5197937,-0.23279558,0.38610196,0.086976364,0.117031075,0.6845216,-0.29432344,0.18665312,-0.013753347,0.26026687,0.43844905
Co,0.15319131,0.7438357,-0.15561822,0.08770614,0.27009478,0.44101492,-0.24145557,0.27278802,0.33826488,0.073836885,0.46705166,-0.25738534,0.1650841,-0.023865499,-0.17960641,0.37082767
Ni,0.013001502,0.60326624,-0.081820056,0.018215721,0.24758726,0.5254609,-0.10097194,0.18411362,0.43484008,0.13542545,0.2499685,-0.1535151,0.39809683,0.04961867,-0.39430326,0.31206006
Cu,0.12321499,0.41023123,0.08061205,0.048837468,0.256309,0.42459285,-0.12503669,0.27059054,0.4631626,0.08943189,0.0812351,-0.09751212,0.3981383,-0.023537077,-0.41113836,0.3911718
