Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.42167965,0.15859845,-0.35405535,0.06510943,0.43292737,0.24002612,0.12141301,-0.05844401,-0.0054519363,-0.32257783,-0.093025416,-0.5448356,-0.088610396,-0.07121195,0.06189215,-0.42711073,0.22205478,0.024908036,0.022692077,0.11041193,-0.0535191,-0.33292758,0.059443,0.043571614,0.047889307,0.0945953,-0.10904179,-0.07782817,0.015591854,0.09087456,0.010903366,-0.49093187
Li,-0.21621999,-0.22190547,0.052935563,0.31770223,-0.084689304,0.012488872,0.35322738,-0.2342403,0.2516635,0.06686796,0.17426063,-0.27150428,-0.41816413,-0.2394275,0.05912307,-0.23600966,0.120930105,-0.06852027,0.41110113,0.1105618,0.25400737,-0.033634856,0.07701635,-0.0839912,-0.03207463,-0.121491104,0.019280404,-0.30112237,-0.1805818,0.37159023,0.19273451,-0.27395672
Be,-0.28853488,-0.32100672,0.37721932,-0.2167305,0.041256532,0.3730793,0.18680862,-0.30008203,0.5099316,-0.1648578,0.004460484,0.21214186,-0.12288748,-0.045244344,0.28543943,-0.4978275,-0.0035373468,0.43318713,0.32756934,0.394778,-0.32786933,0.06350516,0.13796559,-0.2491619,-0.14869294,-0.07245313,0.05785224,-0.004651457,0.06595946,-0.0044492483,-0.07962898,0.24344628
B,-0.041257277,0.09434702,0.18870285,-0.029198885,-0.15755072,0.04942233,0.08094924,-0.22549364,0.49683976,-0.28499657,-0.18437004,0.22480859,-0.17593397,0.032141164,-0.07560985,-0.6852823,-0.1816911,-0.35125262,0.40992707,0.23681997,-0.18224141,-0.35954762,0.116414115,-0.36601007,-0.32074234,0.009986166,0.24754797,-0.27153942,0.29173112,-0.16282724,0.11751408,-0.19620253
C,0.06915372,0.10240415,0.20782365,-0.093066245,0.031211212,0.112690344,0.2983116,-0.31718767,0.50458556,-0.3162399,-0.46112502,0.18393159,-0.41970372,0.04880219,0.001295168,-0.5176317,-0.30197644,0.02108939,0.43342546,0.080497354,0.0947244,0.08907861,0.34195232,-0.16655844,-0.20169544,-0.416407,-0.018556453,-0.054253526,0.3791457,-0.09929211,0.38723332,-0.04370053
N,-0.10886336,0.14436589,-0.010984242,0.19279157,-0.19940445,0.124247804,0.42912337,-0.11429244,0.28437683,-0.18516496,-0.19444792,0.19841051,-0.09947524,-0.096192054,-0.40124634,-0.34301594,-0.29483747,-0.20934096,0.17184064,0.20669879,0.007881016,-0.21400371,0.17780156,-0.2931888,-0.23232213,0.18412301,0.088090554,0.03940621,0.040157408,-0.21456936,0.6105179,-0.38020372
O,-0.20907894,0.15545142,-0.017166018,0.2646159,-0.10012655,0.072930574,0.19255732,-0.24253061,0.13921697,-0.3989911,0.06703313,-0.02269572,-0.0521463,-0.14381564,0.09025201,-0.25317678,-0.34692895,0.0009516999,0.32624748,0.1481126,-0.020138279,-0.14284357,-0.31848127,-0.07825357,-0.23942672,-0.042879,-0.21739657,-0.20287803,0.09204514,-0.119819686,0.21967626,-0.17468722
F,-0.2070173,-0.059185863,-0.5281424,0.20576242,0.26652676,0.28665197,0.021998994,-0.12684393,0.14276071,-0.19911022,-0.010560736,-0.10133809,-0.3266376,-0.39845148,-0.070774466,0.022128753,-0.18925378,-0.27715847,0.23238143,0.1808714,-0.018540382,-0.0017357003,-0.29970568,0.076603465,-0.24422325,0.018966634,-0.22253944,-0.15678655,0.12593687,-0.31638432,0.49581087,-0.36532676
Na,0.1046825,-0.26390237,-0.055915415,0.15820926,-0.15347213,-0.15622783,0.46215707,0.14767055,0.14207739,-0.32860008,-0.09926306,-0.23635332,-0.22331434,-0.26466256,0.037195094,-0.13197827,0.46099997,-0.0115246475,0.1407488,0.091812074,0.24153194,-0.02888451,-0.20605138,0.068876415,0.13047488,-0.027429417,-0.059413813,-0.34742936,-0.31158677,0.41803837,0.070866086,-0.37801743
Mg,-0.13108781,-0.1275611,0.086856306,0.22804686,-0.02199614,-0.08228084,0.5785636,0.2913468,0.12249364,-0.6275941,-0.05992157,0.43766963,-0.24856937,0.0068955384,0.0167532,-0.1288818,0.10591499,0.22222981,-0.18514702,0.36959076,-0.06420934,-0.36396173,0.14653032,0.030177148,-0.06553502,0.23425584,-0.16525847,-0.20963985,-0.33729884,-0.06216655,0.12807044,0.033379808
Al,-0.32643262,0.117905304,0.0041241497,0.11955756,-0.14269574,-0.026379205,-0.21818927,0.06307258,0.5345585,-0.5556486,-0.11870644,0.30976623,-0.24331538,-0.08451571,-0.06967051,-0.13215718,-0.09668728,0.09108474,0.21184471,0.4339497,0.25139022,-0.10712442,0.2306481,0.07617399,-0.16582936,-0.015916225,0.19735382,-0.48284915,0.20232047,-0.15352017,0.04265558,0.044268787
Si,-0.14098486,-0.16208202,0.1198508,0.13255775,-0.12924314,-0.15785429,0.34367847,-0.117871806,0.5183541,-0.8022345,-0.18568891,0.46189153,-0.29331428,-0.052606463,0.051364977,0.046116725,-0.25894976,0.22656238,0.45837444,0.14518133,0.29452616,0.13772081,0.27203006,-0.1465999,-0.23813742,-0.49766606,0.113493696,-0.13681093,0.18754779,-0.21389133,0.26517862,-0.034245126
