Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-3.319829,0.3298406,-0.2917207,1.1356835,0.4411881,-2.7379189,0.7190602,2.0759983
Li,-2.3800857,0.17361079,0.5238791,1.6307054,1.537487,-1.526756,0.6108043,0.6666009
Be,-2.4789758,0.7089003,0.2568246,1.5522187,1.1593568,-2.4269886,0.26006463,0.58971286
B,-0.49504796,-0.32963133,0.65412617,0.9024652,0.44485468,-2.282599,0.845754,0.9577608
C,0.9710445,-0.42081857,-0.19075245,-0.24674222,-0.30412298,-2.3551803,1.2217526,0.62459207
N,0.3210811,0.51827705,-0.6183233,0.035686135,-0.4033894,-2.0530078,-0.78143895,-0.40705645
O,-1.0777442,-0.3739999,-0.5918285,0.39704147,-1.904176,-1.440671,-0.45246455,-0.3175385
F,-3.0247345,-0.85525495,0.009175532,0.29399613,-1.6993558,-1.5155747,0.31323794,-0.28464523
Na,-2.7505789,0.2691418,0.0026050583,1.5071826,1.8979137,-1.2532963,0.44050452,0.50946873
Mg,-2.350281,1.2763153,0.48258466,1.4338256,1.9683797,-2.309278,-0.6651027,1.2528234
Al,-1.7622478,1.1119604,0.97186553,0.74900687,1.7962875,-2.4541228,0.12046704,0.5887598
Si,-1.3201032,0.7654523,0.8718554,0.0799098,1.7670057,-1.886666,0.7732725,0.36557138
P,-1.2236385,0.7709095,-0.059013598,-0.8888264,1.2693222,-1.8210146,0.99849665,0.5676329
S,-0.90416735,0.9501546,-0.5061801,-1.571962,0.35699385,-2.2974129,0.4126753,-0.17473963
Cl,-2.43063,0.5209901,-0.92650366,-1.2028452,0.28888837,-2.3867366,-0.15885143,-0.44430625
K,-1.5342824,-0.96282,0.017479457,2.098407,1.8424239,-1.2718227,-1.4287121,0.7740931
Ca,-1.6949451,0.14059973,0.38403308,0.5097487,2.5811043,-0.6783212,-0.07160184,-0.61112374
Sc,-1.0924166,1.4923631,0.67566884,0.56760454,2.1417308,-1.4654944,-1.0189704,0.48429775
Ti,0.026739478,1.2462338,2.1345952,0.7354599,2.4547346,-1.6531893,0.063070744,-0.3907028
V,-0.17938954,2.0337193,0.4355669,-0.37889674,1.9415927,-0.8521107,-0.6075265,-0.8968873
Cr,-0.6772386,1.7167135,1.1745679,-1.0766044,1.7009127,-0.3419137,-0.39341298,0.9916563
Mn,-0.051355213,0.95967346,0.054279067,-0.17878786,1.416503,-0.36144555,-1.1667017,-0.18758318
Fe,-0.06282228,1.0858185,0.21082315,-0.44263843,1.5438013,-0.011825055,0.78165793,-0.49495196
Co,-0.064097404,1.4912933,0.6834737,-0.1384671,1.2890906,-0.32982,-0.48363927,-0.32118487
Ni,-0.37937814,1.4344339,0.39742076,0.20223397,1.1996179,-0.30407014,-0.47224197,-0.014153719
Cu,-0.01325348,0.5323167,0.62396735,0.6939516,1.354283,-0.22374904,-0.31246263,-1.4333098
Zn,-1.1689444,1.7123764,0.06578637,0.761547,1.1739173,-1.304646,-0.5877564,-0.47575617
Ga,-1.5873127,0.9836994,1.5209703,0.8686203,2.2671158,-2.967314,0.2934409,1.4852256
Ge,-1.0177685,0.3969928,0.7105478,-0.24464092,1.9922714,-1.9711213,0.6010883,0.6648639
As,-0.97055733,0.49438804,0.53446984,-0.8552207,2.0304556,-1.908371,1.0019362,0.5156244
Se,-0.9233636,1.2184987,-0.411989,-2.0127044,0.6091194,-2.3955646,0.060168415,-0.05299428
Br,-1.7722692,0.83714414,-0.99947894,-2.1430633,0.5629748,-2.2299473,-0.5139872,-0.46092343
Rb,-1.1186705,-0.8422682,0.13000411,2.0981362,1.8411303,-1.4339969,-1.8823518,1.0415463
Sr,-1.4455724,-0.21708435,0.35005558,1.149994,2.7710767,-1.0369946,-0.8147253,-0.62163085
Y,-0.7746797,0.8778244,0.658743,0.92909276,2.3715844,-1.654065,-2.1114664,0.64995146
Zr,0.64024657,0.6261511,2.5248091,1.2870905,2.624954,-3.2049942,-1.2992754,-0.6742003
Nb,0.58600086,0.9117026,1.577639,0.5323099,2.796471,-2.064731,-0.49738643,-0.8034636
Mo,-0.1502848,0.47879142,0.7812716,-0.6265898,2.420651,-1.3533939,-0.7887746,-0.6039486
Tc,0.18161207,0.17973588,-0.5340938,-0.2570965,2.0967202,-1.0641739,-1.1056169,-1.8902259
Ru,0.40370655,0.396612,-0.6626871,-0.13140053,1.8576722,-0.57246685,-0.41943496,-1.272149
Rh,0.74131805,1.817748,-0.4967054,-0.9425827,1.1999605,-0.83985835,-0.44434327,-0.70049644
Pd,-0.005467057,1.0132453,0.08333626,-0.10347268,1.855048,-0.9928626,-1.1043737,-1.6669145
Ag,0.15753382,0.80862075,-0.16620117,0.26922274,1.7720397,-0.8405872,-0.6212319,-1.8704101
Cd,-0.83088595,1.3902677,0.88415784,1.1192976,1.8346086,-2.180141,-0.38418505,0.031858385
In,-1.082911,0.9282604,1.5424628,0.79807335,2.5006032,-3.5754418,-0.12991485,0.94279826
Sn,-0.3337433,-0.07970397,0.72241026,-0.081427634,2.1020772,-2.8604994,-0.19656114,0.16128337
Sb,-0.05433777,0.23836173,0.15499449,-0.2864841,2.2446477,-1.6659585,-0.31187797,0.41909683
Te,-0.7968265,1.1673644,-0.22586209,-1.1436888,1.645019,-1.912031,-1.1523334,0.033126563
I,-0.77634,0.46092802,-1.6494058,-2.6830468,1.1866086,-2.1993563,-0.11324778,0.1799595
Cs,-1.0640931,-0.8013936,0.06968809,2.3780537,1.8775048,-1.3638625,-2.161811,1.1767265
Ba,-1.6267223,-0.3876933,0.57552546,1.5595329,3.025942,-1.6375146,-1.1750442,0.6123589
La,-0.60308087,0.058362857,1.0461073,0.05635056,2.657896,-0.7637014,-0.9180697,-1.225548
Ce,-0.60308087,0.058362857,1.0461073,0.05635056,2.657896,-0.7637014,-0.9180697,-1.225548
Pr,-0.5628346,-0.06359871,0.9089039,0.410422,2.8826334,-1.0483146,-1.1500285,-0.18161774
Nd,-0.45912957,0.47772652,0.756808,0.5051993,2.666724,-0.70113313,-1.757354,-0.31239688
Pm,-0.29765564,-0.13078076,1.3681954,0.40651777,2.5719497,-1.2108381,-1.4536922,-0.93694943
Sm,-0.73642635,0.4002865,0.91748327,0.031217724,2.5032299,-0.7353278,-1.2810848,-0.70431906
Eu,0.1313706,-0.56569237,1.2307208,0.06710455,2.6836498,-0.33472428,-0.6145848,-1.7803113
Gd,-0.73642635,0.4002865,0.91748327,0.031217724,2.5032299,-0.7353278,-1.2810848,-0.70431906
Tb,-0.50706923,0.407139,1.0585212,0.61261916,2.4366019,-0.8452282,-1.6479006,-0.47452933
Dy,-0.57449925,0.32782692,1.4100183,0.68521297,2.7066545,-1.4437585,-1.5793114,-0.12634705
Ho,-0.70784473,0.6697506,1.2813944,0.6600802,2.5519884,-1.4153849,-1.9423264,0.39488178
Er,-0.70784473,0.6697506,1.2813944,0.6600802,2.5519884,-1.4153849,-1.9423264,0.39488178
Tm,-0.4321264,0.44728655,1.5075897,0.64152825,2.4262714,-1.7856225,-2.1128843,0.19734019
Yb,-0.04825282,-0.1444346,1.2403508,-0.16665563,2.8073316,-0.05347404,-0.24029109,-1.8191582
Lu,-1.0293219,0.387146,0.76475644,0.48516515,2.3853066,-2.311355,-1.8192481,0.74305767
Hf,0.761646,0.17602406,3.0084233,1.4284886,3.1036763,-2.8476784,-0.50699246,-0.8779776
Ta,0.3082763,0.8118678,1.7686765,0.5403461,2.8309083,-1.9395045,-0.690454,-0.335074
W,-0.73550034,1.5707052,0.8997392,-0.9540595,2.2660897,-1.4268734,-1.0303887,-0.17328274
Re,-0.15589494,0.892999,-0.08229544,-0.26487038,2.2600276,-1.1935287,-1.0663685,-1.9125978
Os,0.13704377,0.5264378,-0.12706348,-0.72058177,1.5641928,-0.87853044,-0.5903668,-1.1061976
Ir,0.027310789,2.0674882,0.28204548,-0.9714581,1.3253696,-0.8577586,-1.4882092,-0.22696364
Pt,-0.45507324,2.430515,0.079954796,-0.37322763,1.4302192,-1.6540651,-1.4730437,0.08889359
Au,0.2948832,1.0678307,-0.016120873,-0.61233497,1.1564982,-1.7672092,-0.23364493,-1.4642591
Hg,-0.8683506,2.3046532,0.4983635,0.66584,1.2305721,-2.5303283,-0.901693,1.1439478
