Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-0.7829075,-0.17786491,1.0795302,0.26198816,-1.3679903,-1.1060696,-0.13806133,0.017633043
Li,-0.7870015,0.27174783,0.8320508,0.5165605,-1.1562021,-0.65555084,0.14614902,-0.24563086
Be,0.014659613,0.29432505,0.91911006,0.32015038,-0.07542661,-0.25513184,0.37465045,-0.2550156
B,-0.28239006,-0.03942409,1.3515315,-0.18487318,0.07055478,-0.35394314,-0.5632831,-0.4039606
C,-0.16419049,-0.08497615,1.2875128,-0.09674634,-0.1473498,-0.16332251,-0.59524643,-0.41740537
N,0.16712362,-0.95552796,1.0444989,-0.4895544,-0.68836915,-0.14710781,-0.40899542,0.044887222
O,0.18211119,-0.4038006,0.9117999,0.21077345,-0.62935644,-0.72716236,-1.0682585,0.11556836
F,-0.15475638,-1.0375702,0.9683484,0.41159958,-0.6520901,-1.0349973,-0.61962736,0.53983545
Na,-0.52694863,0.33019334,0.25694495,0.564869,-1.0991182,-1.0738548,0.117441356,-0.1903517
Mg,0.57091886,0.15677753,0.53150356,0.529896,-0.60316354,-0.31166264,0.10550073,-0.05668799
Al,0.06571682,-0.18856181,0.8486792,-0.18548347,0.15975861,0.016510233,-0.50016093,0.21409532
Si,0.33042938,-0.43124664,0.84433067,-0.028812125,-0.1359128,0.2695028,-0.3655543,0.0785414
P,0.17264202,-0.954603,0.4793243,0.023177624,-0.83801454,0.3687718,-0.47761145,-0.03182467
S,0.061965734,-1.0664799,0.46410733,0.53970605,-0.87728965,-0.23016909,-0.9162822,-0.23970982
Cl,-0.36511356,-1.3978474,0.608072,0.10325282,-0.32558632,-1.1782402,-0.16906029,0.16116387
K,-0.5512814,0.30279356,0.30128032,0.5592116,-0.7504883,-0.33756685,-0.10516882,0.04216016
Ca,-0.02547139,0.36264813,0.27281827,0.61256826,-0.552232,-0.6678753,0.5728278,-0.3715859
Sc,0.95129746,0.34079593,0.7538134,0.09641032,-0.2756229,0.14564364,-0.13375631,0.01646047
Ti,0.6595765,0.001393199,1.1396574,-0.009293348,-0.36156553,0.5855149,-0.08301912,-0.12833744
V,0.058262616,0.19633494,1.2087241,-0.17058247,-0.3150575,0.7033386,-0.10010223,-0.10280103
Cr,0.13910332,0.2766409,0.8829814,0.22795247,-0.26383078,0.35524896,-0.47576874,0.015631367
Mn,-0.08645053,0.04648599,1.0420998,-0.16744691,-0.50763345,0.303751,-0.039074454,-0.067803696
Fe,0.022558484,0.3275568,1.2020426,-0.22213323,-0.34822404,0.3559018,0.13156039,0.0014789253
Co,0.24999826,0.4072364,1.0792409,0.1676552,-0.010001004,0.21878603,-0.26132327,-0.063084595
Ni,0.25316522,0.41813982,0.8766488,0.43502647,-0.26634327,0.08632463,-0.36042002,0.1432128
Cu,0.2270935,0.28603032,0.8410696,0.5411551,-0.5145473,0.10073921,0.10253252,-0.09552797
Zn,-0.082826,0.072493136,0.7689775,0.2151709,-0.23738693,0.33002555,0.11154574,-0.05698687
Ga,0.1462816,-0.14070636,0.78589356,-0.16012612,0.099910125,0.10956484,-0.22572,-0.015087202
Ge,0.15345344,-0.29567695,0.77005184,-0.035543054,-0.20598496,0.23048651,-0.37907526,-0.31048363
As,0.032651022,-0.80003494,0.738657,0.0023620278,-0.33602738,0.4487433,-0.4130188,-0.5468484
Se,-0.055642694,-1.0178361,0.59186697,0.41226268,-0.59181005,-0.18316537,-0.82679224,-0.8904915
Br,-0.5321952,-1.1129966,0.35648692,0.12702551,-0.1853623,-0.8736594,0.0088652745,0.050978214
Rb,-0.119672164,0.5543433,0.24059455,0.60429275,-1.3205283,-0.5894623,-0.11890582,0.04068654
Sr,0.11204698,0.50111675,0.14970897,-0.14597538,-0.2708265,-0.34320992,-0.047909766,-0.26822537
Y,0.930117,0.2636864,0.41767812,0.14711267,0.18627052,0.20350015,-0.28399843,-0.33219364
Zr,1.192683,0.24755365,0.41892558,-0.1263632,-0.65068865,0.3815161,-0.7981167,-0.009293564
Nb,0.6726303,0.32960486,0.7200048,-0.13460036,-0.65744454,0.53430665,-0.5481957,0.08014026
Mo,0.37255114,0.54404587,0.4225083,0.056526735,-0.5982991,0.1082536,-1.2949262,0.08340959
Tc,-0.17643319,0.013678223,0.8075551,-0.37184727,-0.7613076,0.30825296,-0.80790746,-0.33649245
Ru,-0.10142797,0.30048922,0.93347144,-0.18130298,-0.4131872,0.5437527,-0.64320445,-0.22495744
Rh,0.06699778,0.15216982,1.0616592,0.08303593,-0.24962057,0.45003077,-0.8651632,-0.62909
Pd,0.10105725,0.04540947,0.89592266,0.19523378,-0.27177888,0.28993496,-0.85916626,-0.3323704
Ag,0.046299532,0.04238627,0.83236516,0.32295394,-0.61170316,0.36579856,-0.5534508,-0.37369233
Cd,0.2529971,-0.13990699,0.51190555,0.24145652,-0.45424086,0.4939817,-0.15386155,-0.096226536
In,0.7207779,-0.011784792,0.16853812,-0.5003051,-0.46196216,-0.20529702,-0.56415164,0.16144723
Sn,0.66806257,-0.11399078,0.14139035,-0.26569116,-0.6023785,-0.102853246,-0.8751614,-0.21451557
Sb,0.3686741,-0.5676808,-0.056078047,-0.15803166,-0.35709235,0.054735363,-0.8331382,-0.54809356
Te,-0.018340223,-1.0138054,0.16922954,0.21521828,-0.12837073,-0.1774028,-1.1412661,-0.6903186
I,-0.60787314,-1.1349683,0.47834074,0.14280337,-0.22378998,-0.9253682,-0.055327736,0.062140413
Cs,-0.06196706,0.5270665,0.032275856,0.5890699,-1.3773679,-0.58904207,-0.31620863,-0.21267354
Ba,-0.06250571,0.5080918,-0.16812664,-0.13944556,-0.27237684,-0.54480255,-0.05743952,-0.5559515
La,0.42203164,0.27414045,-0.074406326,0.33330607,0.08717078,0.14941348,-0.23827124,-0.3936463
Ce,0.42203164,0.27414045,-0.074406326,0.33330607,0.08717078,0.14941348,-0.23827124,-0.3936463
Pr,0.22002693,0.3800748,-0.28093985,0.4470756,0.14484282,-0.10745541,-0.014469922,-0.6356975
Nd,0.560347,0.09898031,-0.11214554,0.42157084,0.16819368,0.27667692,-0.29299033,-0.26069868
Pm,0.6118651,0.28893477,0.067211315,0.42472327,-0.0052454993,0.36084154,-0.18750182,-0.05794382
Sm,0.46691757,0.22868314,-0.06868726,0.35658425,0.13190968,0.23090425,-0.105909556,-0.27936026
Eu,0.2690783,0.17933868,-0.04462999,0.548816,-0.259008,-0.16181788,-0.2752923,-0.13666722
Gd,0.46691757,0.22868314,-0.06868726,0.35658425,0.13190968,0.23090425,-0.105909556,-0.27936026
Tb,0.4645673,0.1987262,-0.12951583,0.42796147,0.017710164,0.30064327,-0.29533684,-0.34380466
Dy,0.62087756,0.23486367,0.023699433,0.4029222,0.08848715,0.23526183,-0.3126508,-0.3317529
Ho,0.66576344,0.18940637,0.029418528,0.4262004,0.13322605,0.3167526,-0.18028912,-0.21746686
Er,0.66576344,0.18940637,0.029418528,0.4262004,0.13322605,0.3167526,-0.18028912,-0.21746686
Tm,0.76145864,0.1810615,0.13289456,0.5570109,-0.32985485,0.536602,-0.3498956,-0.21747428
Yb,0.32896554,0.12657408,-0.033323914,0.43878514,-0.42448682,-0.14334002,-0.11763778,-0.056100905
Lu,0.716302,0.25770319,0.1393711,0.12619355,-0.21343146,0.09706339,-0.2757544,-0.57606715
Hf,1.1792552,0.19004442,0.5312669,-0.24005337,-0.6006739,0.3404192,-0.8373337,0.057713766
Ta,0.8908296,0.17435814,0.6304734,-0.17704965,-0.9107731,0.6179999,-0.65567756,-0.001037199
W,0.25685823,0.1660429,0.54597783,-0.18782361,-0.3592636,0.49724904,-1.1304991,0.024181075
Re,0.04630574,-0.07141933,0.71068335,-0.71653205,-0.81328404,0.38273808,-0.668512,-0.09297372
Os,-0.17947213,0.18883178,0.7283783,-0.15687089,-0.37102973,0.66071665,-0.9493859,-0.5449624
Ir,-0.027842343,0.050367817,0.83700407,0.08580764,-0.08650622,0.7211453,-1.2041271,-0.6527212
Pt,0.28704453,-0.04412833,0.65667546,0.09018636,-0.046087317,0.47600636,-1.181593,-0.121914245
Au,0.14236918,-0.25271964,0.63753414,0.3453896,-0.587973,0.33553943,-0.9009299,-0.86565614
Hg,0.24316655,-0.35661736,0.29023743,-0.016191654,-0.80101854,0.6100677,-0.26974636,0.0689629
Tl,0.6883427,-0.05797951,0.04593,-0.4975139,-0.3557058,-0.16849864,-0.95513725,0.035206005
Pb,0.6903331,-0.09252159,-0.07598254,-0.6544337,-0.07053413,-0.34818617,-0.85617566,-0.16584176
Bi,0.65602446,-0.58574855,-0.042025447,-0.63627887,-0.3234632,-0.07128103,-0.79790795,-0.11934372
Ac,-0.29530132,0.6789537,-0.12062314,0.09003298,0.366668,0.1091585,0.068756156,-0.5798868
Th,0.4472419,0.5559746,0.20134081,0.36846995,0.19976063,0.66530704,0.06914288,-0.36474442
Pa,0.6068255,0.50373954,0.3389752,0.41063714,-0.1970746,0.8463112,0.012537092,-0.25899848
U,0.45358294,0.6131868,0.46008372,0.3424436,0.048060194,0.8693398,0.019445047,-0.007171564
Np,0.4472419,0.5559746,0.20134081,0.36846995,0.19976063,0.66530704,0.06914288,-0.36474442
Pu,0.53065133,0.6900733,0.3639096,0.45387518,0.11055933,0.76435053,0.0639772,-0.18463695
