Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.068058245,-0.017063059,-0.03668809,-0.007156212,0.010094954,0.11121787,0.10346199,0.21637733,0.061275788,0.18717352,-0.10611836,0.15874952,-0.09765736,-0.114366665,0.02360443,-0.17842405,0.10664976,0.04969714,0.018597003,-0.25214148,0.25074714,-0.06795549,0.033148,0.074355766,-0.13757527,-0.10919898,0.03438912,-0.41704515,0.16991138,0.2570935,0.33713037,-0.35439628
Li,0.045586742,-0.09563406,0.037277415,0.20368306,0.34506556,0.03550862,-0.061429493,-0.30712804,0.11602774,0.022034906,0.14267781,0.24563633,-0.09700085,0.035531387,-0.08621165,0.07220554,0.06297186,-0.10755375,0.19028883,-0.17320776,0.19541627,-0.12747481,0.19922414,-0.03026465,-0.15443896,-0.08832782,-0.1486902,-0.56870764,0.3177235,-0.056926124,0.19700694,0.020203063
B,-0.21308054,-0.0016883314,-0.18706283,-0.106723785,-0.050232492,0.089076415,0.085660435,-0.4257128,0.28302982,0.25968528,-0.03569922,-0.13694318,0.070064135,-0.06439875,-0.093073085,0.054441363,-0.07918982,-0.2434653,-0.21517263,-0.037856594,-0.030133806,-0.22880545,-0.3035262,0.16554856,0.16347407,-0.46026984,0.12764694,-0.006407179,0.124595396,-0.2925018,0.19171183,-0.09617451
C,0.1549945,-0.17006646,-0.3188208,-0.0756135,-0.17286496,0.19414736,0.21291648,-0.12179807,0.13330069,-0.0539631,0.22086218,-0.2120839,-0.086441316,0.22141452,0.08540363,0.06971739,-0.20934692,-0.31509197,-0.1386963,-0.22037214,0.09837328,-0.20670347,-0.29500666,-0.05886275,0.06745086,-0.2310065,0.59092665,0.0035815872,0.3003123,-0.2958807,-0.07786019,-0.3344946
N,-0.16944759,0.082534194,-0.12511703,0.047731828,0.2529948,0.09526192,-0.07032887,-0.16314426,-0.012542434,-0.33504966,-0.15203579,-0.17263205,-0.040205143,0.028945599,-0.052366786,0.025543869,-0.29523483,-0.04988809,-0.10742153,-0.26845223,0.26486218,0.08624079,-0.47367218,0.15549096,0.488703,-0.17998767,0.5554029,0.036725234,-0.030627718,0.37334442,0.14138359,-0.35625067
O,-0.10008763,0.1482659,0.11299108,0.091045246,-0.02209293,0.25521877,0.28533012,0.0010027923,-0.12305146,0.04636424,0.1437642,-0.08881417,0.03268815,-0.01675013,0.19720925,-0.33779877,-0.16649926,-0.20047304,-0.16837274,-0.42935744,0.058086485,0.06267444,-0.44895193,0.2632652,0.36437252,-0.22293115,0.4832765,-0.12223712,0.05777134,0.020541377,0.18369326,-0.2096373
F,-0.076295175,0.083057694,-0.051190257,0.11604874,0.06912405,0.38123462,0.30331618,-0.42904645,0.15029421,0.100982584,0.06899647,0.063604124,-0.15955149,-0.026218642,0.40119934,0.18669818,0.17717533,-0.17572325,-0.18879242,-0.26849815,-0.22888443,0.119104564,-0.09983723,0.21666722,0.15298878,-0.46989658,0.38974148,0.15171887,-0.12648946,-0.011402361,-0.07373774,-0.21023054
Na,0.09036228,0.086829945,-0.27652743,0.39225549,0.22683716,0.0304791,0.083424605,-0.30238047,0.32878298,0.03956429,-0.08153356,0.1477288,-0.24021602,-0.07341355,0.2254612,-0.119200185,0.12002066,-0.35459742,0.21026425,0.022596687,0.46303973,-0.14676422,0.1488964,0.026281033,-0.22999065,-0.29600266,0.08492841,-0.33930054,0.13194937,0.023598425,0.15278974,0.02830019
Mg,0.17663501,0.123888195,-0.2296214,-0.016327221,0.18368384,-0.22832488,0.18959995,-0.2998787,0.080917776,0.16110945,-0.25536293,0.059157558,-0.01810349,0.07980588,0.41120583,-0.26204002,0.13560711,-0.4838911,0.25340256,0.016799621,0.09972388,0.09929597,-0.06397317,0.013315365,-0.14108883,-0.34769854,0.44824857,-0.14775893,0.14251238,-0.024577148,-0.1397026,0.020800048
Al,-0.072546504,0.10499357,-0.16191073,0.12684965,0.10763917,-0.042048384,-0.35612786,-0.1322663,0.31942618,0.100429736,-0.3382944,0.29433823,-0.03558545,0.20823927,-0.17869921,-0.036763176,0.3712656,-0.2660772,0.046335034,-0.097563036,-0.05633381,-0.22893253,-0.041662507,-0.041961186,0.06642093,-0.12810536,0.32450637,-0.10635171,-0.032640815,0.05462388,0.09991752,0.18878616
Si,0.27935323,-0.004195437,-0.40404648,0.010885626,-0.200443,-0.18332958,-0.13623562,-0.32661232,0.1513961,0.21132126,0.014109917,-0.17230505,0.06927949,0.33505145,0.08557082,-0.08855863,-0.028611597,-0.31354797,0.118982226,-0.33298132,-0.0074461475,-0.060258172,-0.21047953,-0.38063124,0.08633137,0.00884001,0.40423533,-0.28547612,0.21979076,-0.13081235,-0.18684562,0.07579061
P,0.16045448,0.25080228,-0.06079805,-0.0070277937,-0.097901985,0.13590437,-0.009664575,-0.15405498,0.24802405,-0.3013651,0.064271934,-0.06469953,-0.28515774,-0.102151126,0.38286924,-0.11620949,0.1651826,-0.31710315,0.1046969,-0.0073761195,0.077684,0.010363048,-0.31473675,-0.104287714,0.15391721,-0.16900398,0.31360817,-0.1764766,0.16872708,0.348248,0.18210529,-0.28235066
S,0.09195475,0.25521958,-0.231165,0.035738654,-0.19341488,0.45618507,-0.050299183,-0.18260236,0.004746832,-0.2592155,-0.18942645,0.09771769,-0.45948902,-0.07952656,0.39166343,-0.007462345,0.15122497,-0.5899646,-0.08600478,-0.06246414,0.07873958,-0.36774904,-0.3749734,0.124374785,0.18085375,-0.20413518,0.37644967,-0.050758287,0.041575395,-0.03349097,-0.009689629,-0.28680718
Cl,-0.16089182,0.059930116,-0.058896124,0.13496764,-0.22528072,0.14810288,-0.13566238,-0.308943,0.26702732,-0.2908745,-0.32947358,-0.046681933,-0.39714018,-0.26473004,0.3197717,0.121924624,0.015193779,-0.26498935,-0.027777959,-0.16407093,0.080185466,-0.05157701,-0.15532391,-0.10311964,-0.08992714,-0.47976613,0.22069347,0.0102200955,-0.3995065,0.068263106,-0.12148835,-0.22906637
K,0.018015584,-0.03212231,-0.10548326,0.2829664,-0.048262917,-0.10764392,0.08090288,-0.02241109,-0.09100454,-0.22551912,0.020056121,0.110084414,-0.08445236,0.18893668,0.0951066,-0.06742366,0.10322839,-0.27305034,0.115430444,-0.018777333,0.28145227,0.050808966,0.4211121,-0.13334398,-0.02226017,-0.09769643,-0.057730075,-0.49502566,0.1330037,0.2775326,0.313357,0.26111835
Ca,-0.024475401,-0.030120822,-0.16678621,0.15066124,0.311845,-0.23530224,-0.061110742,-0.10468921,0.15893205,-0.024554096,-0.08107704,0.3268779,0.15410823,-0.24443056,0.19923046,-0.2356598,0.19924533,-0.19162342,0.13424988,0.24169698,0.32058093,-0.09975194,0.26217085,-0.16375718,-0.15593861,-0.27356902,0.27247962,-0.25937018,0.22791435,-0.26014435,0.24119088,0.20218977
Sc,0.020170057,0.37208658,-0.2660572,-0.02952576,0.119235925,0.060284775,0.30020374,0.07235716,0.13383865,0.06985647,-0.012157492,-0.22367935,0.32193783,0.0050892904,0.12896736,-0.4187677,0.089534104,-0.07944009,-0.0016342662,0.18645671,0.39743024,-0.09807618,-0.039890498,0.011936802,0.36796555,-0.2264739,0.3275261,-0.067854814,0.27236843,0.003785558,0.22726803,0.28845963
Ti,0.2069012,0.15019514,-0.106374264,-0.16963317,-0.12081417,0.1448305,0.19816203,-0.061899077,0.10885529,-0.06438229,0.1678389,-0.18014506,0.18778062,0.18770829,0.031425882,-0.39810574,-0.09862818,-0.04553157,0.23701616,0.20487091,0.14077742,-0.036166586,0.022210874,-0.28845602,0.11351519,-0.12556529,0.16249962,-0.4896371,0.50018096,-0.20257539,0.17141642,0.29119572
V,0.091554396,0.091300786,0.19873518,0.09129734,0.2511078,0.121032774,-0.08831741,-0.21543786,-0.015099503,-0.30907482,-0.09768155,0.00696107,-0.0010785963,0.026220523,-0.07627921,-0.36157125,0.15953596,-0.05475016,0.04005551,0.034793697,0.012725189,0.06514825,0.044316135,-0.12260008,-0.14006396,0.02389092,0.27105716,-0.2683112,0.15500957,0.09655532,0.15108946,0.27631643
Cr,0.1563375,0.044391282,0.07639043,-0.06372759,0.19452783,0.103935465,-0.1797125,-0.2553652,0.1112602,-0.16659668,-0.091035835,0.12559201,0.024895037,-0.02628101,0.017236501,-0.24165668,0.19925772,-0.059965044,0.06780779,-0.025155328,0.14011163,-0.11144241,-0.13328868,0.0043753874,-0.15877493,-0.14066368,0.049662646,-0.041601278,0.14722414,0.23315081,0.0024470612,0.0822028
