Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.034735404,-0.6472736,-0.24428247,0.00782641,-0.36786604,0.006754555,0.27608314,0.5707438
Li,-0.10997315,-0.38377404,-0.15582044,0.07792787,-0.14557822,-0.010368876,-0.09060798,0.19328827
B,0.36717105,-0.14311953,-0.21319397,-0.58380693,-0.17623556,0.017269991,0.2746065,-0.43227625
C,0.23168817,0.30361956,-0.05842107,-0.19928314,-0.3369326,0.2420794,-0.12888655,-0.26784623
N,-0.043253526,-0.23455337,-0.14176251,-0.67470163,-0.045746244,0.18148509,0.39651823,-0.086915374
O,-0.14564802,-0.14146003,-0.16547532,-0.348144,-0.57565176,0.11213461,0.23048306,-0.053415954
F,0.16936502,0.032321773,-0.35812923,-0.62928516,-0.52232254,-0.17102864,0.08270428,0.29536825
Na,-0.34749597,-0.42747912,-0.21823277,0.09233229,-0.48457146,0.24021542,-0.12772599,0.31745183
Mg,-0.1485592,-0.4181593,-0.059820037,0.21620797,-0.18630356,0.39129797,0.27151018,0.22044432
Al,0.21365333,-0.21200544,-0.5123634,-0.07507541,0.12835234,-0.1293222,0.26823014,-0.49135482
Si,0.41150635,0.15866071,-0.0758161,0.03658168,-0.23038831,0.1458179,-0.047377937,-0.422333
P,0.2530195,-0.12749735,0.043676216,-0.17612526,-0.25528133,0.2279492,0.18970533,0.17121817
S,0.17375937,-0.13364464,-0.29561418,-0.33265048,-0.54609406,-0.027010448,-0.40505633,0.44470698
Cl,0.31553143,-0.015238643,-0.4851684,-0.7952921,-0.24873714,0.06405049,-0.19013937,0.061424986
K,-0.7763784,-0.44147962,-0.19441612,0.1528766,0.27306134,-0.14365768,0.043613695,-0.011239022
Ca,-0.24048607,-0.5274989,-0.12949657,-0.053081453,0.3785686,-0.006793663,-0.042505622,-0.09264244
Sc,-0.16653381,-0.60941106,-0.18940137,-0.13265818,-0.32859886,0.10529526,0.44971842,-0.20349076
Ti,0.02023694,-0.4073425,0.3887423,0.3880427,0.019737758,0.21348652,0.043410204,-0.13442543
V,-0.028411716,0.025371648,0.47978142,0.076213256,0.19740841,0.015452482,-0.041354127,0.15546274
Cr,-0.047937915,0.054373913,-0.14506549,-0.049764924,-0.282147,-0.0941007,-0.11051047,0.10992494
Mn,0.21306638,0.18186635,-0.092870764,-0.31052148,-0.06902501,-0.09514501,-0.15152267,0.09267965
Fe,0.0856602,0.17655987,0.095902525,-0.32034248,-0.08396255,-0.114085644,0.03516504,-0.12487538
Co,0.25167084,0.14378706,-0.0073937806,-0.2228187,-0.16120335,-0.08861683,-0.27329442,0.15967005
Ni,0.2458011,-0.015225105,0.15020095,-0.12130238,-0.107388064,0.19081548,0.15218315,-0.05763057
Cu,0.13947107,0.25948942,0.12397965,-0.36948878,-0.20039727,-0.052841928,-0.049193293,0.06820825
Zn,-0.19355448,0.055565722,0.16444834,0.025892034,0.15014935,-0.10728342,-0.18079697,-0.14063185
Ga,0.40046507,-0.40416864,-0.49723524,-0.13737375,0.17008168,-0.26897216,0.09833115,-0.42278606
Ge,0.4499513,-0.024389215,0.1667626,0.05347687,-0.110379234,0.24561632,-0.12796712,-0.30686688
As,0.18290865,-0.1614749,0.17322277,-0.20178673,0.102781385,0.15397412,0.06745381,0.18439938
Se,-0.0061960444,-0.21774033,-0.24530984,-0.44243288,-0.4081767,0.029382564,-0.46308887,0.4963454
Br,0.2979795,0.09708551,-0.22746883,-0.7281235,-0.11484144,-0.119212866,-0.38663983,0.12205441
Kr,0.017386712,-0.13267964,-0.05391539,-0.38014412,-0.12471596,0.07047922,0.07512828,-0.033998817
Rb,-0.19647203,-0.3861937,-0.35529983,0.10509525,-0.20020406,-0.44761872,0.2549875,-0.0051247478
Sr,-0.2226338,-0.4835131,-0.21420607,0.051224217,0.17173445,-0.2763947,0.058039136,-0.22364719
Y,-0.093006834,-0.49396586,-0.345873,-0.2928283,-0.38667917,-0.062979884,0.51882255,-0.44695586
Zr,0.07114602,-0.6025667,-0.11641855,0.5165394,-0.50881296,0.24499989,0.4176851,-0.0048213974
Nb,0.3632446,-0.09826535,0.28251502,0.14035805,-0.2963751,-0.15470047,0.06947826,0.14846939
Mo,-0.008735821,-0.09918568,0.0931242,0.2728961,-0.5277234,-0.04462546,0.07384241,0.11246249
Tc,0.31914383,0.011662714,0.07879204,0.09944703,-0.22453117,-0.07407251,-0.05342175,0.082813516
Ru,0.15175143,0.20398584,0.33321106,-0.01213707,-0.12612423,-0.093800955,0.14640422,-0.26812446
Rh,0.0557861,0.2286157,0.24059299,0.034275174,-0.11376448,-0.20657164,-0.33015397,-0.2019322
Pd,0.121376514,-0.06812483,0.15937145,0.2891649,-0.11305527,-0.12949556,0.099180706,0.018932529
Ag,0.11824061,0.103722505,0.3326674,0.006025031,-0.20177272,-0.13699758,0.093717344,-0.12610649
Cd,0.24802828,-0.038939543,-0.035517808,0.06693077,-0.1684393,-0.3559774,-0.13449667,-0.25991035
In,0.3712107,-0.48179796,-0.5522136,-0.29494482,-0.4332188,-0.27856404,0.36477995,-0.584701
Sn,0.4726177,-0.07597797,-0.013292965,0.028713912,-0.7593674,0.32725474,0.08921124,-0.27274692
Sb,0.004451677,-0.09051942,0.2501094,-0.46708536,-0.46275318,0.23411247,0.20639348,-0.06530114
Te,0.14977224,-0.30813053,-0.13117974,-0.52829665,-0.6271854,-0.06558903,-0.25313008,0.2631901
I,0.3983677,0.059778057,-0.27251673,-0.4255417,-0.3151089,-0.14507888,-0.4661731,-0.033527642
Ba,-0.3764534,-0.41905123,0.036192797,0.017380282,-0.10873064,-0.07807992,-0.20561509,-0.025345728
Ce,-0.005183898,-0.4984462,-0.44537923,-0.04143297,-0.075697884,0.015593536,0.019712523,-0.18823837
Pr,-0.079628155,-0.38231856,-0.28678527,-0.083508536,-0.3806592,0.15851936,-0.15442249,-0.025555082
Nd,-0.07213436,-0.55475086,-0.47740486,-0.27427304,-0.0941629,-0.077419266,-0.09730192,-0.1565624
Sm,-0.022132799,-0.45267043,-0.3815521,-0.15184654,0.009426758,-0.03454473,0.04143241,-0.28811985
Tb,-0.045195162,-0.32657528,-0.2136927,-0.17786111,-0.05637096,-0.0147692785,0.18036997,-0.43648273
Dy,-0.06421086,-0.5661378,-0.4035466,-0.018604185,-0.06447218,0.15722421,0.3170935,-0.12098879
Ho,-0.081159756,-0.520362,-0.33971944,-0.12901776,0.020652458,0.10708595,0.33881336,-0.22087024
Er,-0.081159756,-0.520362,-0.33971944,-0.12901776,0.020652458,0.10708595,0.33881336,-0.22087024
Tm,-0.013003759,-0.4370554,-0.40669727,-0.026383761,-0.000110670924,0.07496468,0.47670972,-0.29624116
Yb,0.066782445,-0.4317552,-0.16319983,-0.16752203,0.062581226,-0.07890233,0.08549454,-0.3964963
Lu,-0.061634168,-0.35854337,-0.26735327,-0.23312297,-0.687916,-0.046675503,0.07671482,-0.26161993
Hf,0.073372625,-0.46047893,0.37973383,0.45563233,-0.38460886,0.22014576,0.10685044,-0.10314453
Ta,0.1919766,-0.3228272,0.53065497,0.09967165,-0.16566215,0.018843614,0.17435917,0.046740413
W,-0.14896317,-0.008666687,0.05123185,0.17404135,-0.34137136,-0.18580262,-0.12739159,-0.008445807
Re,0.0770692,0.04700943,0.16467665,-0.10910975,-0.16768631,-0.22793895,-0.14085329,-0.12184453
Os,0.02120277,0.16888383,0.43013775,-0.08245194,-0.08833406,-0.03882674,0.14002532,-0.12942408
Ir,0.024933562,0.07873141,0.42511648,-0.04177737,-0.050881106,-0.15967809,-0.09607394,-0.12548068
Pt,-0.008748822,-0.27515894,0.16589646,-0.008766167,-0.17668498,-0.0075240955,0.08382895,0.10372613
Au,-0.1039965,0.0012847856,0.18307595,-0.16723461,-0.2814483,-0.12507574,-0.31082368,0.3360551
Hg,0.056071278,-0.1579637,0.011519559,0.10969764,-0.3263297,-0.29992998,-0.20644644,-0.2508157
Tl,0.3437562,-0.5074232,-0.5854859,-0.15390506,-0.45441028,-0.13194484,0.22599036,-0.35304797
Pb,0.2312568,-0.14367312,-0.049334902,-0.0392552,-0.81257176,0.3468781,-0.20710692,-0.10611774
Bi,-0.059570625,-0.17150927,0.0788992,-0.3401299,-0.53879756,0.2137708,-0.054137483,0.052529886
Th,-0.11840384,-0.44356826,-0.46098688,-0.22560234,0.19134262,0.061238863,0.43898332,-0.25838
U,0.15757781,-0.24332553,-0.543049,-0.10899344,0.3414129,-0.31889436,0.34856212,-0.30124086
Np,-0.11840384,-0.44356826,-0.46098688,-0.22560234,0.19134262,0.061238863,0.43898332,-0.25838
Pu,-0.023276903,-0.35025835,-0.49916464,-0.11038147,0.32967526,-0.03328851,0.4623961,-0.23939683
