Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,0.56543005,1.1711916,0.315612,0.84678555,-0.7944528,1.2076378,0.41475752,0.855364
Be,0.49827376,1.042624,-0.5753205,0.15437329,-0.454637,0.43591458,0.22738229,1.1033189
B,-0.15625186,0.58477503,-1.0338832,0.7020695,-0.9260989,0.5380926,0.51505244,1.5603039
N,0.27531296,0.29768682,-1.2088438,-0.14787722,0.22092767,-0.10241489,0.26867718,0.066835746
O,-0.38638222,-0.1426008,-0.561952,0.4184111,0.8549639,-0.94365495,-0.52665716,-0.4454092
F,-1.378033,-1.1748824,-0.26080656,-0.91634476,0.48030218,-1.3669419,-0.9831804,-0.87590283
Na,0.9980284,1.5398201,0.8507824,0.9533022,-0.82811683,1.2039094,0.6754771,0.6437351
Mg,0.70167154,1.2138236,0.41866615,-0.4764495,0.10914031,0.69762224,0.189378,-0.046585068
Al,-0.5264871,0.9036215,-0.17334709,1.0689325,0.11872955,0.7572481,-0.2560785,0.49117327
Si,-0.9909804,0.06618423,-0.16735567,-0.0101868585,0.0849019,0.44746724,-0.11924142,0.9030113
S,-0.902075,-0.6773788,-0.43694317,0.8106119,0.04438248,-1.7755942,1.1000894,0.5501294
K,2.2156243,1.2741475,1.2342262,0.9070485,-1.1182351,1.8539689,1.6059978,0.8698294
Ca,1.1616832,1.0394013,1.4924062,-0.13228646,0.4070582,0.8912893,0.73299044,-0.26619062
Sc,0.30839196,0.5266487,0.5490754,-0.77137834,0.7120405,0.11266172,0.5876948,-0.3287061
Ti,-0.16835664,-0.49306077,-0.0021160934,-1.1580269,1.3694649,-0.53553885,0.67179227,-0.042476073
V,-1.0569578,-0.08007495,0.0032121148,-0.9094251,0.5948723,0.43608397,0.08638798,-0.08673057
Cr,-0.94535494,0.14061823,0.5405616,-0.47646052,0.4431517,0.23007041,0.121542886,0.26223692
Mn,-0.5603337,-0.043121062,0.48623446,-0.70361096,0.046086375,0.3847273,0.37530658,0.41278538
Fe,-0.21142821,0.038245626,0.45089117,-0.77890855,0.6658161,-0.31972936,0.6874987,0.8272151
Co,-0.29401454,0.35601592,0.23593612,-0.08566665,0.33779338,-0.25968242,0.7662292,0.779632
Ni,-0.101442516,0.4869914,0.10445114,0.098146535,0.21803121,0.031505555,1.3025436,0.595473
Cu,0.3088182,0.23747978,0.76046765,0.23216212,0.15340132,0.3073261,1.7216121,0.9382987
Zn,0.60362995,0.22830558,0.7547598,0.39755166,0.26747066,0.45345813,1.1513369,0.4021089
Ga,-0.776823,0.36209974,0.5665464,0.6462501,0.28185046,0.89541763,0.024915595,0.14726824
Ge,-1.0338883,-0.42292047,0.40662262,-0.30852664,0.08693077,0.5981267,0.70882416,0.4980223
As,-0.68807715,-0.7380383,-0.26438552,0.047439188,0.12010406,0.4096142,0.7871581,-0.07415169
Rb,1.8130727,1.3918512,0.9738934,1.0193654,-1.7283522,2.0067098,1.2825263,0.901633
Sr,1.162825,1.2336341,1.448568,-0.73967236,-0.068085805,1.1616075,-0.35417125,-0.363854
Y,0.42908683,0.047011487,0.9952534,-0.3658836,0.5146715,0.4279828,0.86686563,-0.72658074
Zr,-0.40927163,0.04900814,0.20586662,-1.0089718,0.38159364,-0.14069268,-0.08630301,-0.6189757
Nb,-1.3535305,-0.1764307,0.11046878,-1.2241404,-0.16984646,0.71786755,-0.5100352,-0.2589405
Mo,-1.1099986,-0.20091505,-0.025431896,-0.5372021,-0.3701741,0.2723701,-0.28053588,-0.0745893
Ru,-0.70678115,-0.4882802,-0.3409065,-0.24897659,-0.09165646,0.06967142,0.2725491,0.60863274
Rh,-0.2234912,-0.29286706,-0.15634263,0.19669932,-0.15674783,0.05589895,0.48614487,0.6114869
Pd,-0.2171559,-0.079141416,-0.15896742,0.5160754,-0.31829423,0.4962302,1.1746125,0.46798253
Ag,0.22490013,-0.2977594,0.3131689,0.6569443,-0.6361585,0.9834332,1.6458696,0.73292553
Cd,0.18983908,-0.045392387,0.69172364,0.35534593,-0.3426488,0.8247208,0.72470933,0.41100904
In,-0.4771379,0.35320023,0.818671,-0.18820786,-0.30775887,0.71705824,-0.19887969,-0.13857
Sn,-1.0031548,-0.24672788,0.74463993,-0.67529106,-0.8034365,0.7769422,0.41582042,0.16918322
Sb,-0.36671835,-0.9110514,0.15884124,-0.1882199,-0.45471835,0.56650174,0.51196086,-0.50507003
Te,-0.7268435,-1.1011957,0.35947257,0.6187024,-0.1195081,-0.038601458,0.6975583,-0.17368917
Cs,1.9070218,0.70625407,0.2640967,1.2174315,-2.1499197,1.9793906,0.49729642,0.9844267
Ba,1.2467753,0.6728672,1.6918503,-0.7556684,-0.3892545,1.3238957,-0.4716936,-0.8324455
La,0.6624727,0.0039659347,1.4388056,-0.14320335,-0.015328389,0.5556931,0.5931466,-1.4198889
Hf,0.27179423,-0.51648873,-0.14092208,-1.2871642,0.42339945,-0.3321139,-0.022669327,-0.29463246
Ta,-0.41558006,-0.41400027,-0.5387313,-1.8036625,0.1043741,0.23335032,-0.5156309,-0.393936
W,-0.6979211,-0.3577465,-0.27587205,-0.20345753,-0.2358296,0.27100056,-0.7558502,0.08765833
Re,-0.19819517,-0.6050159,-0.46017894,-0.71638376,-0.49987495,0.19460055,-0.48121372,0.3774331
Os,-0.211207,-0.68887347,-0.9096114,0.038623773,-0.2647016,-0.043206125,-0.045163956,0.5599435
Ir,0.17310205,-0.572559,-0.92147166,0.47718638,-0.4227996,0.20399429,0.25931582,0.50570434
Pt,0.19970793,-0.3385278,-0.607835,0.7525741,-0.65520406,0.16330567,0.7294083,0.38804668
Au,0.6773012,-0.5973127,0.09910976,0.98907304,-0.8498291,0.30814976,1.5187585,0.76783043
Hg,0.7486382,-0.34324455,0.8760403,0.70243174,-1.0430592,0.2987597,1.5656772,0.37428272
Tl,-0.24844205,0.47043112,0.6789204,0.43609086,-0.85177326,1.1133809,-0.45203254,-0.22056858
Pb,-0.29415488,-0.18993771,1.0325102,-0.18389168,-0.91217035,0.8632712,0.015432909,0.08797196
Bi,0.10919011,-0.5650661,0.56315947,-0.108450525,-0.74719626,0.7272314,0.11407758,-0.4943757
