Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.33362877,-0.6201726,-0.88896394,-0.31929958,-0.08934623,-0.51384723,0.17892964,0.27725595,0.64559424,0.3743011,-0.2338665,-0.11080599,0.28713846,-0.75402725,-0.11151271,-0.54614383
Li,-0.0690151,0.12938914,-0.087575406,0.17507966,0.08722937,-0.49716988,0.37974587,0.49626243,-1.0653366,0.02861932,-0.20159796,-0.49015573,0.15722337,0.083168544,-0.2489707,0.16377577
Be,-0.16404891,1.0064279,-0.5451777,1.0227934,0.15287092,0.38003278,-0.025115099,-0.060851663,-0.08748068,-1.2705088,0.36731672,0.037039556,-0.5832274,0.713202,0.0029270146,-0.6690483
B,-0.9525906,-0.14462793,-0.4409932,0.66014653,0.2956034,-0.34435365,-0.92769736,-0.46094203,1.07739,-0.5146811,0.35852903,-0.9565231,-0.7021429,-0.27540892,0.6467585,0.112299934
C,-1.2009497,0.059820198,-0.27402008,0.18038465,0.37271154,0.1845421,-0.793436,-0.49488503,1.7382102,-0.5902563,0.09674598,-0.85004413,-0.62049884,-0.75242484,0.63387084,1.490756
N,-1.1577724,0.19438967,-0.08532684,0.7300706,0.46532422,-0.03510752,-0.7430438,-0.39159966,1.0953447,-0.08054308,-0.053523377,-0.58519936,-0.06674728,-0.53812325,0.4184839,0.5386938
O,-0.780926,0.35003066,-0.41672915,0.25408852,0.106256515,-0.3012154,-0.5918426,0.111570045,0.5699458,-0.05264419,-0.20163663,-0.008081519,0.289948,-0.9738381,-0.45090324,0.63709724
F,-0.37553504,0.115956254,-0.3092031,-0.3577528,-0.059675407,-0.56697005,-0.36671406,0.45255122,1.102948,0.20983785,-0.55469227,-0.037483163,0.26040795,-0.81884634,-0.37574103,0.79226816
Na,0.26779932,-0.18515906,-0.14953132,-0.60488105,0.008193277,-0.39362925,0.22212271,0.7189246,-1.1041963,0.41472903,-0.22501913,-0.28276855,0.20608787,0.85093164,-0.165318,-0.24119835
Mg,-0.29988757,0.1902087,-0.5875162,-0.5014614,0.19182645,0.20484444,-0.67985606,0.13727273,-0.32854834,-0.13272431,0.09233345,0.15549867,-0.12502263,0.6474049,-0.17318994,0.06484197
Al,-0.3075843,-0.73536146,0.53534794,-0.080020055,0.09394981,-0.21905832,-0.71639085,0.06822114,0.7262251,0.057660975,0.095011115,-0.4039071,-0.5747902,0.19779696,0.15106873,0.14536715
Si,-0.46409878,-0.5493058,0.43232638,-0.3265621,0.35048705,-0.017684635,-0.59857464,-0.18732285,1.2839708,-0.10300221,0.053811193,-0.28571096,-0.5845899,-0.30011514,0.14722976,0.58022386
P,0.01017265,-0.43106598,-0.41168255,0.23302726,-0.057037525,-0.31573188,0.06966296,0.10855372,2.015096,-0.2844094,0.167248,-0.49603778,0.046073604,-0.40744737,0.64843065,-0.62366307
