Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-1.2778714,0.9791206,1.2467914,0.83046246,1.1951027,1.4267125,-1.1238698,-1.1703502,1.2773356,-0.950774,1.0475037,-0.7083238,-1.2267793,1.4801817,1.5432594,1.7298666
Li,-0.40289375,0.35457614,0.6155985,0.31355518,0.57964,0.23846737,-0.2254254,-0.08299118,0.7428132,-0.49375653,0.20870146,-0.5092656,-0.61004037,0.44019094,0.95887184,0.57389617
Be,-0.8103176,0.23907745,0.41539717,0.37322018,0.46335366,0.68462163,-0.6193507,-0.3471959,0.6673379,-0.70664084,0.12975907,-0.47094506,-0.6460238,0.43228748,0.7244022,0.44840258
B,-0.98881245,0.37771365,0.6368698,0.8174093,0.5830712,0.4464762,-1.189627,-0.53428555,0.6306127,-0.65428,0.42902404,-0.8561797,-0.6450869,0.85630155,1.1680329,0.9501916
C,-0.6361311,0.91002023,0.41210502,0.420271,0.7194774,0.840186,-0.58827853,-0.33946863,0.4766075,-0.9431746,0.45782888,-0.9952836,-0.5762577,0.641021,0.47196817,0.8555538
N,-0.6539871,0.6827905,0.46031,0.712947,0.45576033,0.40786156,-0.48246711,-0.19483751,0.59201646,-0.36149615,0.12071178,-0.57685333,-0.13844597,0.6335962,0.16788626,0.8474129
O,-0.41015193,0.8865589,0.85282725,0.5503314,0.3483881,0.6784135,-0.3858555,-0.02013272,0.784625,-0.4860686,0.09201666,-0.020069055,0.04965956,0.50770676,0.23915364,0.73591244
F,0.11040504,0.6640358,1.3955257,0.22295329,0.23782785,0.7157171,-0.1805519,0.14703068,1.5100787,-0.058082476,-0.44949347,0.36385402,0.16581987,0.3389192,0.26471367,0.86301553
Na,0.04670928,-0.2210328,-0.07526655,-0.44870228,0.14421417,-0.21605875,-0.011524284,0.2141234,0.31558546,0.019726187,0.035206906,-0.35701323,-0.34250027,0.4096134,0.46685228,-0.038357392
Mg,-0.43054268,-0.047228098,-0.273078,-0.26101583,0.277872,0.37633222,-0.41085663,-0.12894186,0.17048879,-0.21601403,0.2786613,-0.39712512,-0.35090017,0.3607556,0.2675873,0.031758472
Al,-0.501552,-0.53023815,0.38833645,0.3694851,0.06950169,-0.18178974,-0.6834456,-0.072827816,0.5406937,-0.23865855,0.17466897,-0.3606721,-0.76679534,0.045809068,0.9625323,0.5792833
Si,-0.5170737,-0.23895183,0.01916424,-0.0819578,0.34956548,-0.18669613,-0.40892383,-0.07216251,0.019577695,-0.5583768,0.3665125,-0.7475993,-0.74785054,0.094900735,0.26477668,0.21815187
P,-0.18052432,0.12801182,-0.281223,-0.08962996,0.09440467,-0.11288062,-0.36551672,-0.048963465,0.19154717,-0.34000862,0.341408,-0.69991803,-0.10657892,0.27314094,0.35424787,0.49198893
S,-0.13787985,0.40945628,-0.176291,-0.29617062,0.099838346,0.072347686,-0.4077303,0.0804394,-0.023639554,-0.29693925,0.22449356,-0.44361085,-0.0068266615,0.16973655,-0.06704336,0.16336921
Cl,0.09273648,-0.08834714,0.54895043,-0.20700687,0.09650342,0.220602,-0.0492098,0.2877915,0.47234103,0.22464602,-0.20202187,-0.20529214,-0.18192028,0.19852877,-0.18382193,0.12703946
K,0.2609219,-0.28637233,-0.10387772,-0.023566898,0.07773499,0.23061764,0.4695324,0.545709,0.20476879,0.4358213,-0.13374402,-0.028949548,-0.016281534,0.1255801,0.30735826,0.013447292
Ca,-0.30770877,-0.20647112,-0.38843778,-0.33701187,0.010278897,0.0071909167,-0.11169603,0.34600157,-0.086181074,-0.12940224,0.4860639,-0.5312279,-0.5720549,0.1635339,0.34598458,-0.17314878
Sc,0.072554335,-0.0077207983,-0.24864817,-0.15187773,-0.084985346,0.0608604,-0.42961714,0.21980004,-0.004380496,-0.16672607,0.4912954,-0.22162084,-0.44864616,0.25624862,0.43896922,0.17354238
Ti,-0.039611418,0.15680322,0.0013392065,0.23273507,0.15405557,0.21765372,-0.16674401,0.3165755,-0.35850292,-0.4000795,0.3349371,-0.38161147,-0.47432262,0.39129677,0.337404,0.26758224
V,-0.09185006,0.1043057,0.11933729,0.52567875,0.16204596,0.04964182,-0.1283798,0.19592589,-0.05160126,-0.09956561,0.036222093,-0.2855115,-0.6394064,0.115291536,0.45759395,0.56439734
Cr,0.02602176,0.066885516,0.2907761,0.5747573,0.035098083,0.43169567,0.24383472,0.050912753,0.019659204,-0.10967305,0.19120753,0.034750592,-0.38940454,0.24398816,0.7883817,0.41807714
Mn,-0.23823337,0.61435485,1.2587091,0.816671,0.6929914,1.0505874,-0.3392006,-0.43196288,0.6801049,-0.37743527,0.54869807,-0.33740675,-0.5807941,0.47651127,0.90610725,0.90466106
Fe,-0.023854721,0.10986857,-0.17836264,0.07054956,-0.10156875,-0.060648363,0.13275059,0.41939995,-0.405379,-0.07460947,0.05506047,-0.26377165,-0.4021008,0.06392009,0.40997553,0.19727656
Co,0.354647,-0.07490074,-0.026637962,0.22963358,0.10294761,0.36921152,0.48476055,0.011538491,-0.21263716,-0.27049407,-0.00049360096,-0.013280158,-0.23713683,0.04312028,0.65091217,0.12876272
Ni,0.5711165,-0.0060733855,0.07271767,0.06962918,-0.053854086,0.21733731,0.6695905,0.5401348,-0.34778306,0.38724834,-0.4079507,0.34095502,0.78378665,0.18277365,0.05192752,0.056633662
