Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
Li,-0.13433112,0.67071,0.72653127,-0.12661082,0.639739,-0.41301462,-0.6946005,1.1013284,-0.19453129,0.3877572,-0.65590686,0.5333581,-0.9673451,-0.04615453,-0.31750163,-0.6329514,-0.27408415,-1.1643546,1.1282903,-0.6534746,0.7620269,0.32779002,-0.76768076,0.6105675,-0.12691978,0.89778113,0.6964129,0.0084036905,-0.3317089,0.7283506,1.0301436,0.053559903,0.06849645,-0.34148923,0.56731373,0.6430783,-1.4410893,0.2318697,-0.37517875,-0.924713,-1.3469793,-0.52645123,-0.30192843,-0.12831573,0.43491015,-0.7712639,0.34951147,-0.87937135,0.33678716,-0.6665815,-1.1067958,-0.5869031,-0.095743775,-0.89787436,0.70538986,-0.4940971,0.5391538,-0.82899964,-0.7217433,-0.26294684,-0.11372081,0.094959825,0.9151948,0.56920516
Be,0.49000895,0.0044122636,1.033567,0.7208008,0.32521927,-0.7802143,-0.31126326,0.997839,-1.0780416,0.18356067,-0.94379693,-0.5794113,-0.76227397,-1.0248247,0.14499915,-0.81495506,1.2158376,-1.0668535,0.46073,-0.17211021,0.598366,0.22516915,-0.70264024,0.716447,0.9653146,0.64807725,-0.23053533,0.010067718,0.13444185,0.10344508,-0.12604405,-0.0040476583,1.1038643,-0.691684,1.2314879,0.5703924,-0.98405486,0.07390657,-0.052239127,0.12234966,-1.2575102,-0.03498239,0.090589866,0.6455875,-0.29156658,-0.73228157,0.290152,-0.94144356,-0.5878368,-0.72385323,-0.9280945,-0.65664726,-0.9066587,-0.09672561,-0.2586071,0.11108768,0.3986865,-0.58211076,-0.5450621,-0.56262153,0.20047575,-0.4130233,1.1074038,-0.3496012
B,0.0858468,0.01732232,0.8189029,0.43170673,0.09364122,-0.9558692,-0.24849531,1.4200177,-1.3552772,-0.61750007,-1.0152082,0.17101786,-1.493023,-1.838907,0.17547548,-0.6604153,0.31576192,-0.04021461,0.01245901,-1.1568742,1.0489334,0.3162492,-0.4347762,0.5551333,0.21266726,1.0550425,-0.12270761,-0.7291525,-0.6514009,-0.6830633,0.38769946,0.68380475,0.96712685,-0.7426769,1.0406775,0.7779501,-1.0617819,0.2272338,-0.5576739,-0.22631973,-1.4221455,-0.27203724,0.62083745,1.5598191,0.66575533,-1.2828755,0.7275921,-0.96312547,-0.71871823,-0.41176206,-1.0932964,-0.7913222,-0.07610932,0.27761,0.6991238,0.6066597,0.05969451,-0.75235534,-1.0400088,-0.82958084,0.35037544,-0.097426936,0.8132607,-0.30212533
N,-0.029358804,-0.50832057,0.44970006,0.3219906,-0.4727644,-0.42161554,0.33703244,-0.17462867,-0.24662003,0.31714812,-0.36109787,-0.23828286,-0.32552278,0.11461137,-0.3998399,-0.14817342,-0.13797647,-0.72404414,0.54481685,0.826435,0.3578395,0.58565915,0.47621065,-0.24629784,-0.1985986,0.28139907,0.76074594,-0.38817644,-0.17059389,0.0013675969,-0.11486548,0.46484783,-0.03540633,0.07418386,0.28277186,0.45717755,0.28645873,-0.12349621,0.38187516,0.8774094,-0.17895547,0.5467715,0.027102683,-0.15923177,-0.24284938,-0.34530485,0.053182445,-0.49435276,-0.30628547,-0.32963383,-0.29355606,-0.35879916,0.8871098,-0.22559732,-0.7783389,0.0043300614,0.16147427,0.2155245,-0.11175694,-0.49334672,-0.7823276,0.46281612,0.2682492,0.0999726
O,-0.06728646,-0.020417184,-0.30228448,-0.14856382,-0.4333543,0.13998213,0.46587747,0.33837608,-0.33049932,-0.6293916,0.15015735,0.14219683,0.26656586,0.5657156,0.09390262,0.31864846,-0.8045497,0.48427114,-0.28314248,-0.11556445,-0.1308139,-0.2707985,0.14881136,-0.20792806,-0.4692811,-0.38815144,0.12154865,0.017029999,-0.3681953,-0.39670977,-0.08727932,0.4772267,-0.55921304,0.7791442,-0.33482832,-0.33605337,0.6657981,-0.37992114,0.16104372,-0.15586978,0.7243134,-0.0025819018,0.2425902,0.03732147,0.5293284,0.19264638,-0.11010845,0.17276585,0.0592862,0.09400621,0.0874522,0.39891574,0.9990081,-0.043126836,0.39709076,0.8741641,-0.0059880354,-0.015347719,0.31562588,0.21396846,-0.0951213,0.077286884,-0.48761386,0.16248038
F,-0.103480436,-0.36074707,-0.60892206,-0.4844103,-0.019023266,-0.28597033,0.2629661,-0.75164306,0.7844282,-0.39063776,0.46702307,-1.0322754,0.6722043,0.85316247,0.37426415,1.0292655,-0.062050357,0.6921373,-0.36527973,1.0142491,-0.5159617,-0.85641396,-0.307481,-0.7386189,0.3547323,-0.9791033,-0.20823961,0.99391025,0.10270825,0.05403936,-0.5343285,-0.08428949,-0.36848706,1.3419652,-0.759413,-0.9055524,0.67957145,-0.019674785,0.79152656,0.9376499,0.8215977,0.05996915,0.42111698,-0.25806063,-0.1712729,1.2361101,-0.04031799,0.4045444,-0.31587544,0.585003,1.0866483,1.0815991,-0.01203334,0.28327152,-1.3001052,-0.027380705,-0.38070244,0.20968306,0.7377459,0.7744034,-0.614826,0.043996155,-1.054372,0.0803999
Na,-0.17480376,0.67626095,0.87974596,-0.122324936,1.0451045,-0.091553666,-0.47549763,0.875486,-0.031467937,1.1569132,-0.64541775,0.6208141,-0.79866976,0.5579378,-0.6310307,-0.7809918,-0.06682117,-1.2203805,1.0821118,-0.70657843,0.59243023,0.7343235,-0.59400177,0.65153426,-0.2446754,0.8726022,0.7138804,-0.30337936,-0.08889398,1.4137688,1.1284773,0.004028026,0.14126079,-0.8707964,0.5745977,0.7177893,-1.4262164,0.30012178,-0.7074983,-0.95745575,-1.2852594,-0.44153565,-0.55439794,-0.48601177,0.43237904,-0.7639769,0.7697992,-0.88867617,0.6954554,-0.80074465,-1.0751333,-0.6206845,-0.42828295,-1.0845308,1.1836108,-0.7836648,0.63574463,-0.91927266,-0.96062076,-0.3435613,0.04975421,0.045333743,0.9983011,0.5915924
Mg,-0.26921755,0.124504015,0.4313714,0.032468118,0.102446765,0.15779905,-0.028786018,0.51463914,0.057738997,0.76106185,0.044899657,-0.467656,-0.4289076,0.24355674,-0.3902277,-0.054870196,0.31223914,-1.0978498,0.6352658,0.64378107,0.08672817,0.34369302,-0.1611721,0.47380722,0.2974067,0.04615631,0.34421527,0.59469295,0.4108348,1.4991175,0.1662694,-0.28510836,0.33825192,-0.4566004,0.30922568,0.1405555,-0.49648803,-0.12667826,-0.07327129,-0.20924646,-0.47376075,0.4619835,-0.15456374,-0.48502073,-0.053373143,0.15206683,0.35089672,-0.5715308,0.38258615,-0.20050249,-0.23651533,-0.077285096,-0.5660052,-0.7461602,-0.07168894,-0.97213066,0.26503733,-0.30476007,-0.13111666,-0.008412816,-0.024065278,0.009074554,0.49051943,-0.042832024
Al,-0.23771147,-0.08058198,0.05709836,0.56508523,1.6527653,-0.24072233,-0.0598984,0.3876596,-0.30139387,0.094831795,-0.80842716,-0.16150746,0.15328485,-0.9133144,0.5328499,-0.134532,-0.45323893,1.1276689,0.30486614,-0.21919616,0.4409342,-0.10152556,-0.36557728,0.03614662,0.77719367,0.7214675,0.121508695,0.2790489,-0.2398372,-0.49415362,0.2982325,-0.14894561,0.48693374,-0.52912927,-0.12068825,0.18899497,-1.3574811,0.5190649,0.3612274,-0.35491607,-0.59839785,-0.19880828,0.45125738,0.44745094,-0.09231149,-0.46167368,0.6331206,-0.30107522,-0.5013789,0.52784455,-0.50319195,-0.15395978,-0.7410009,-0.16472937,0.43786737,0.030011103,0.09631692,-1.3312644,-0.61824536,-0.20527807,0.812014,0.56351054,0.7645132,0.47598556
Si,0.16717641,-0.7876951,1.0528312,-0.5257328,0.5116741,-0.5539085,0.051970787,0.25694165,0.17648742,-0.107863486,-0.28294665,-0.38258317,-0.11552339,-0.56397825,0.81230164,0.3199678,0.23114873,-0.45747855,-0.15972164,-0.69079953,0.15443209,-0.6638037,0.4549787,-0.012983747,0.36266714,-0.023611903,-0.28975183,0.30877182,0.46177697,0.177432,0.874591,-0.15287887,0.42362168,-0.17469317,0.37908673,-0.3329406,-1.308033,0.2826027,-0.2070411,-0.28559014,-0.8197874,0.53678185,0.32254043,0.47688243,0.25892693,-0.30016306,-0.14483005,-0.33157557,-0.30100527,0.35328904,-0.7693643,0.48727393,-0.5891834,0.61794615,1.2807118,0.57453,-0.80126595,-0.56817186,-0.17970738,0.104902096,0.50484157,-0.611961,-0.00032151118,-0.37136456
