Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,-1.093744,1.4745135,-1.3570126,1.454532,-0.86763793,1.0331792,1.1268915,1.0016544
Li,-0.4241354,0.4787226,-0.14579421,0.9924372,-0.13041247,0.31703946,0.12776896,0.5496374
Be,-0.90967345,0.61294353,-0.42779252,1.0590684,-0.9748244,0.81699663,0.49106523,0.04840219
B,-0.999613,0.49853054,-0.35445467,0.936421,-0.94340736,0.6416001,0.9244325,0.2571933
C,-0.46647665,0.4390919,-0.36646596,0.89787835,-0.8602607,0.70888233,1.0116687,0.28052673
N,-0.2468359,0.30969062,-0.36790207,0.41616783,-0.17055668,0.17388621,0.7913416,0.9284325
O,-0.3371883,0.26720902,-0.754818,0.44391444,0.25174224,-0.30882668,0.40585774,1.762155
F,-0.027108774,0.013691179,-0.23950827,-0.08292032,0.58410287,-0.6098442,0.32197458,2.735295
Na,0.1623564,-0.20717007,-0.074059345,0.75312215,-0.17465185,0.1276299,-0.3048551,-0.12450358
Mg,-0.4025411,0.047778517,-0.22647406,0.4582387,-0.67951447,0.6668182,0.13794406,-0.4968694
Al,-0.49335417,0.0041490644,0.24599658,0.8240313,-0.34263074,0.4713996,0.025139883,-0.15996325
Si,-0.6139056,0.07791181,0.5443913,0.7300021,-0.20725216,0.7019787,0.3356428,-0.36426947
P,-0.27455667,-0.1941458,-0.149473,0.4739113,-0.44803125,0.15548956,0.20011188,-0.5672392
S,-0.10792139,-0.28339452,-0.07149636,0.49781975,-0.31241554,-0.16645068,0.0153669575,-0.28071907
Cl,0.5947954,-0.2866955,0.3103921,-0.053304143,0.9558619,-0.39988047,0.15219341,1.0407304
K,0.58510506,-0.55568624,0.06357355,-0.23653811,0.27404064,-0.13924679,-0.22022738,-0.019844206
Ca,0.10942766,0.16476959,0.08412824,-0.010302626,-0.4341718,0.52629,-0.24416927,-0.49488467
Sc,-0.26346183,-0.014951706,0.07131862,-0.024868049,-0.18685485,0.26579383,0.035051495,-0.27537838
Ti,-0.30384576,0.014242619,0.4071665,-0.13298401,0.059202418,0.21603069,0.3053971,-0.3730493
V,-0.35509133,-0.049152166,0.06513014,-0.14796612,-0.08007844,0.16933444,0.12602967,0.023067279
Cr,-0.48848364,0.14572795,0.25422823,0.20775393,-0.1454264,0.14069232,0.0611863,-0.34394133
Mn,-0.4507857,-0.30763224,0.44355503,-0.3607577,-0.04821916,0.027575113,0.028296635,-0.09286517
Fe,-0.3589012,-0.10867114,0.7293925,0.01254385,-0.19059703,-0.0098006055,-0.1300422,-0.55602205
Co,-0.277609,-0.31143653,0.18254812,-0.06927606,0.17915967,-0.10567137,-0.116111726,-0.345831
Ni,0.26018974,-0.4611887,0.330619,-0.8850607,0.6182892,-0.8233964,0.01898884,-0.23869401
Cu,0.5319826,-1.0643754,0.42992708,-1.098627,1.4931208,-1.5131319,-0.4126322,0.13693044
Zn,0.11933684,-0.33990934,0.7111098,-0.40242395,0.4092371,-0.4762165,-0.71090454,-0.23712918
Ga,-0.07269862,-0.37890723,0.5447787,0.23394942,0.35530657,-0.029418997,-0.04616517,0.018546255
Ge,-0.014117733,-0.39245686,0.8369372,-0.13186717,0.30746067,0.09426648,0.19995755,-0.40102
As,0.022845507,-0.5079179,0.674597,0.07431396,0.10538845,-0.06475627,-0.03632752,-0.4548211
Se,0.13285574,-0.709586,0.6279168,-0.09439082,0.10388447,-0.56539005,-0.30781505,-0.25402713
Br,1.2017219,-0.9039675,0.5242349,-0.80150515,1.340318,-1.0797746,-0.09676647,0.83617115
Rb,0.8469366,-0.7863382,0.41912138,-0.18588823,0.028990611,-0.15284303,-0.67122275,-0.1739759
Sr,0.458027,-0.044004053,0.36541316,0.06538657,-0.3239224,0.35395652,-0.82964593,-0.47160098
Y,0.3068333,-0.1637958,0.20865676,0.13373202,-0.289707,0.5587644,-0.2302624,-0.4473179
Zr,0.054947972,-0.26150444,0.2976595,-0.10633648,-0.35561794,0.3203458,-0.4319292,-0.6666433
Nb,-0.2696889,-0.17551163,0.19787705,0.038995855,-0.34359854,0.490004,-0.26424348,-0.23406878
Mo,-0.14038584,0.059227705,0.27010143,0.17692053,-0.61874163,0.4958281,-0.5322023,-0.43472856
Tc,-0.31952232,-0.19265513,0.40305367,-0.11814698,-0.5531818,0.58943206,-0.40245175,-0.17225459
Ru,0.06311223,-0.14803074,0.7488582,0.08457524,-0.3048023,0.34638876,-0.6934791,-0.38483644
Rh,0.18693763,-0.36526135,0.6024343,0.006160617,-0.28947842,0.35994723,-0.81016743,-0.2601692
Pd,0.245642,-0.34878343,0.6407701,-0.29119757,-0.04163292,0.020189174,-0.70934105,-0.59708685
Ag,0.7091384,-0.92119443,0.77682453,-0.9299684,0.8703934,-0.8329033,-0.91380787,-0.075077966
Cd,0.07916194,-0.3028446,0.91870606,-0.081222214,0.16236731,-0.031131826,-0.9711756,-0.49851543
In,-0.028310716,-0.5690396,0.5986963,0.05552449,-0.38332766,0.06865468,-0.5684629,-0.35746866
Sn,0.073094845,-0.6693641,0.77164197,-0.21507832,-0.24480434,0.14769834,-0.3418064,-0.7044196
Sb,0.85691327,-1.15436,0.83695686,-0.21004722,-0.02599249,-0.18216908,-0.83370775,-0.60699034
Te,0.61058044,-0.8831787,0.9167942,0.041322924,-0.027815722,-0.16508418,-0.6955705,-0.6223906
I,0.9282586,-0.99815476,1.1490321,-0.8111838,0.46014547,-0.4890868,-0.8191809,0.19687769
Cs,1.1612477,-0.9994737,0.3523186,-0.8389498,0.24384373,-0.4324507,-0.5192887,-0.48425215
Ba,0.69648224,-0.12415755,0.2823985,-0.19294015,-0.34806085,0.24437362,-0.6986005,-0.6205937
La,0.7211236,-0.11794245,0.27776024,0.30653402,-0.32972312,0.456502,-0.46840048,-0.5630282
Hf,0.2458094,-0.31105432,0.48663142,-0.45486456,-0.31695485,0.38496283,-0.031088948,-0.6485307
Ta,0.39418256,-0.38799843,0.28179654,-0.63680345,-0.5419505,0.5397819,-0.021834195,-0.47925693
W,0.01915726,0.11102685,0.297905,0.074105166,-0.53150386,0.5753994,-0.28403297,-0.24206412
Re,-0.07722664,-0.21750534,0.47522065,-0.4504159,-0.6689637,0.58923006,-0.26481828,-0.047955245
Os,0.40648007,-0.18453324,0.81481636,-0.14129058,-0.44639057,0.37101775,-0.7020799,-0.61068326
Ir,0.39958286,-0.23426679,0.64335966,-0.25307196,-0.42906576,0.5204666,-0.7064722,-0.5900785
Pt,0.64791477,-0.36902294,0.8889826,-0.73867005,-0.33511662,-0.05983176,-0.52900404,-0.81167734
Au,1.1711273,-1.1888908,1.0804727,-1.1130971,0.5061147,-0.9038071,-1.0725529,-0.586713
Hg,0.6213033,-0.50480914,0.5963111,-0.7152971,0.028185144,-0.26276425,-0.79004323,-0.5677404
Tl,0.42033154,-0.81662357,0.49958685,-0.28054437,-0.15797044,-0.039180383,-0.4693938,-0.34266132
Pb,0.791734,-1.0915065,0.85633945,-0.4001061,-0.06551358,0.08944918,-0.31808704,-0.7434902
Bi,1.0478151,-1.360783,0.69610035,-0.52593046,0.069080815,-0.23611549,-0.5078202,-0.43564457
