Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.5294054,-0.10858529,-0.29796898,0.09375644,0.5064796,-1.0126636,-0.029413482,0.04340908
Li,1.1510336,-0.110076256,-0.34010643,-0.0066945404,-0.011125958,-0.49433798,-0.87650067,-0.028378032
Be,-0.36899108,0.2023205,-0.26965263,0.4972673,0.24043871,0.6350181,0.10252346,1.3686292
B,-0.9571737,0.3693291,0.14639384,0.8505568,-0.054625213,1.040366,0.7625865,0.47491732
C,-0.8257007,0.11679446,0.2311241,1.101337,-0.33097887,0.47587994,1.2557164,0.29418305
N,-0.7601121,0.058641918,0.58136,0.9218571,0.01783217,0.49488953,0.9269591,-0.06925674
O,-0.5437605,0.10239514,0.39584744,0.43582624,0.4147583,-0.025693737,0.3727684,-0.6680636
F,-0.06675378,-0.40740463,1.0761418,-0.047054783,0.044876367,-0.15190041,-0.12943606,-0.61152095
Na,1.4524784,-0.6158536,-0.58479285,-0.20336382,-0.32677457,-0.82108384,-1.2723762,-0.12282315
Mg,0.27074805,-0.10275582,-0.5213012,-0.22376339,-0.42607087,0.5560547,-0.58575064,-0.1453496
Al,-0.05781189,0.2080033,0.038669683,0.75074804,-0.5451127,1.1570293,-0.50425273,-0.03441847
Si,-0.2474032,-0.06429816,-0.017851733,0.8574792,-0.60636425,0.9041954,0.28969127,-0.21097243
P,-0.9633104,-0.7598071,0.19521433,0.88658434,0.17280759,-0.7277363,0.8489075,0.119123414
S,-0.43561077,-0.68114823,0.6421993,0.4311036,0.28459907,-0.7733059,0.050080016,-0.3765712
Cl,0.8315682,-0.5779917,1.0659878,-0.3150649,0.5684823,-0.16405529,-0.7972241,-0.8225052
K,1.4059603,-0.98137504,-0.42622095,-0.35390478,0.18847817,-1.3873783,-0.6485415,0.14022449
Ca,0.93039435,0.065175146,-0.8787389,-0.6989644,-0.011885701,-0.31899005,-0.3904135,0.47970504
Sc,0.28226697,0.4686689,-1.0726898,-0.28770858,-0.26768118,0.5586268,-0.017386539,0.63458556
Ti,0.060157396,0.70102465,-1.2011474,-0.0059045255,-0.06927941,0.66979814,0.34771815,0.7086591
V,-0.3905701,0.52981186,-0.88198835,0.3020332,-0.102054,0.4866466,0.046864226,1.3960395
Cr,-0.035479087,0.42122313,-0.97208655,0.59789693,-0.5012709,0.10909848,0.45428655,0.85757285
Mn,-0.41138816,0.25060698,-0.81882703,0.45988816,-0.27199066,0.00059165806,0.63052213,1.4439216
Fe,-0.2918327,0.2911484,-0.3781806,0.39663,0.2907061,-0.044528134,0.83903325,1.3932681
Co,-0.30833423,0.40370914,-0.87913036,0.40036702,0.31747624,0.119632356,0.32186133,1.966331
Ni,0.14006439,0.48822483,-0.5038931,-0.35758138,0.40509108,-0.11329756,0.20474048,0.90146524
Cu,0.45987687,-0.07887896,-0.27247924,-0.1688916,0.59729177,-0.14068854,-0.39663893,0.8770878
Zn,0.35404068,0.049394228,-0.15638703,-0.015233234,0.40865207,-0.019193865,-0.22480257,1.0513477
Ga,0.28475362,0.050054632,-0.06835876,0.55766046,-0.35774133,0.9354916,-0.37224036,-0.14420886
Ge,-0.078820705,-0.15092687,-0.10310791,0.405303,-0.158333,0.25394526,0.6458272,-0.10341494
As,-0.60186976,-0.49858618,0.061532848,0.8488761,0.25660443,-0.34936762,0.8552342,0.44473386
Se,-0.18014064,-0.59623086,0.61257076,0.122272454,0.45464045,-0.7415435,0.05713982,-0.099672645
Br,1.0289805,-0.94608545,0.89665353,-0.5485873,0.7249968,-0.9816626,-0.5293707,-0.47275525
Rb,1.1412694,-0.73605496,-0.14657086,0.010463722,-0.15187067,-1.0753846,-0.71935683,-0.014588367
Sr,0.6841,0.17763418,-0.5699128,-0.26501876,-0.32610917,-0.12274612,-0.5911738,0.20810367
Y,0.6191639,0.6226067,-1.1629694,-0.1739242,-0.2809387,0.6719248,-0.31099197,0.7115517
Zr,-0.074462324,0.78850484,-1.1000941,0.07264404,-0.6828921,0.71178484,-0.1820906,0.13834171
Nb,-0.48692212,0.47469327,-0.71830964,0.4275332,-0.51727587,0.8536035,-0.32945803,0.6558545
Mo,-0.61006325,0.7111387,-0.685953,0.53679276,-0.78151566,0.38865754,0.104255356,0.27408183
Tc,-0.992131,0.50648767,-0.47184315,0.51496714,-0.28333384,0.21850154,0.3230535,0.93530804
Ru,-0.78800803,0.65945935,0.040922567,0.48700595,0.2796417,0.40528768,0.45574722,0.7694409
Rh,-0.6171477,0.73947954,-0.08064999,0.21000853,0.43935278,0.6144987,-0.13940114,1.3142323
Pd,-0.114471436,0.53481054,0.032258153,-0.15971248,0.58212316,0.1164484,-0.36085588,0.56747293
