Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.35561028,-0.8446462,-0.41022268,0.59770626,-0.46222,-0.3503922,0.62604487,-1.7415309,-0.8431203,0.7639264,-0.5385741,0.79683965,0.5381792,-0.25092524,-0.30955964,0.11371475
Li,-0.19148824,0.021726996,0.6664445,-0.028727911,0.28546616,-0.14122054,0.18955702,-0.5100047,0.037236646,-0.15953118,-0.013015486,-0.312752,-0.27253643,0.32999775,0.7877354,0.8220084
B,0.056202076,-0.21226838,0.78687465,0.6094334,-0.44993386,-0.21099737,0.18898423,-1.0698235,-0.7424429,0.337298,-0.6266115,0.16273001,0.48486808,0.1650227,0.6215917,1.2621039
C,0.20456114,-0.004895836,0.22955129,0.22435968,-0.21410522,-0.012061983,0.3149631,-0.6227138,-0.27836657,0.07823805,-0.48417866,0.06520597,0.29397213,-0.06474339,0.26940554,0.99815625
N,-0.16973928,0.16029918,-0.26631576,0.530954,-0.093037024,0.0028843284,0.06242039,-0.59354895,-0.06266843,0.2387127,-0.35653985,-0.0416499,0.26632679,0.19999814,-0.118700825,0.8240117
O,0.15655637,0.20347705,-0.042046648,0.75478166,-0.30548322,-0.21745856,0.2313755,-0.9927529,-0.26025492,0.07073028,-0.38764697,0.33103243,0.5187025,-0.1227962,-0.17088424,0.34548596
F,0.5510908,-0.123823375,-0.15264085,0.54367393,-0.40696335,-0.4306915,0.25584927,-1.2614112,-0.36231408,0.4972615,-0.79991674,0.37037882,0.4864242,-0.39367375,-0.7673968,0.13135788
Na,-0.36992103,0.2706064,0.33222932,-0.70639855,0.6677526,0.19949749,-0.31609654,-0.25950485,0.5245443,-0.31823236,0.41051477,-0.57725745,-0.5902093,1.0464972,1.0039515,0.6907586
Mg,-0.012945956,-0.37984338,-0.015906774,-0.16157855,-0.044162624,0.03847625,-0.117291406,-0.7777584,-0.050574243,0.22620994,-0.23590922,0.23146392,0.21414563,0.15245572,-0.077182606,-0.112432934
Al,-0.15766732,-0.3294882,1.1530938,0.49447644,-0.036145754,-0.17824751,-0.28634873,-1.0875149,-0.03326603,-0.030771263,-0.13087526,-0.11256593,-0.253659,0.061549015,0.40410632,0.85190845
