Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,1.0413898,-0.44788224,0.6340093,-0.62944275,0.0063252524,-0.38796276,0.9516531,0.20949313,-0.26394197,0.74919605,-0.27150044,0.26828408,0.0034635738,0.625787,0.4438396,0.7053181,-0.17134926,-0.46366212,0.69962525,1.7296872,0.3615121,0.33651873,-0.026363345,-0.17884716,-0.32206404,0.5698205,-1.7392658,-1.603579,0.2972525,0.11493707,-0.31457713,0.5538152
Li,1.0529581,-0.18608102,0.60515004,-0.35769498,0.5037342,-0.22366476,-0.08528577,0.11810096,0.5761911,0.24117656,0.84040856,-0.020713583,-0.47173613,0.80053294,-0.16129187,0.037230752,0.1113084,-0.10697982,-0.040935107,-0.05942017,-0.067457765,0.5763396,-0.140954,0.42423865,-0.511964,-0.2727518,-0.45783466,-0.7769209,0.10842376,0.15813771,-0.5566601,0.48152605
Be,-0.64734477,-0.27735627,-0.5642125,-0.1495941,0.050339192,0.36907896,-0.34159568,-0.6254097,0.43191034,0.21639852,0.47514945,0.1995604,0.08987616,0.78541005,-0.6882076,0.26547614,0.46196347,0.16610648,0.98369503,0.019977957,-0.78034407,1.3186965,0.8977916,-0.8580398,-0.9125395,-0.424118,0.19006765,0.08443433,0.074055634,0.13173665,-0.43116745,0.73457646
B,-0.9021068,-0.3083067,-0.6662463,0.5506002,-0.34645844,0.16663021,-0.24621521,-0.28243765,-0.79512084,0.37728935,0.20868796,0.24385972,0.4106269,0.4537896,-0.90175056,0.29854175,-0.2850979,0.13812245,1.4497663,-0.49979067,-0.2794309,0.67129827,0.7948275,-0.21999878,-0.2577676,0.39924774,0.77514094,0.5271173,0.35108796,0.35143375,-0.9421778,0.559373
C,-1.1809924,-0.36906087,-0.86269325,0.70211005,-0.71836704,0.4986441,-0.18385454,0.11421013,-1.5601503,0.90056,0.40181363,0.12475665,0.7523461,-0.1579986,-0.4845119,0.4912603,-0.6002305,0.3023693,0.79515886,-0.47515303,-0.36046794,0.44175658,0.9621122,0.17894691,-0.3511359,0.52814364,0.53497946,0.99085027,0.21691853,0.6844896,-1.0806906,0.37960085
N,-0.7785008,-0.29487652,-0.17699781,0.48588914,-0.15232448,-0.12257016,-0.6469156,0.060778573,-0.81583273,0.32782125,0.5374867,0.21247452,1.1440879,-0.47716337,-0.96269655,-0.5340779,-0.17348851,0.81607324,0.7165326,-0.8984811,-0.34380496,0.11802491,0.23389012,0.1503064,-0.17094195,0.6853852,0.6944152,1.3218026,-0.026514031,0.27966017,-0.7665023,0.5216381
O,-0.43512473,-0.38422495,-0.008783691,0.06832932,-0.07766914,-0.41630587,-0.42604765,0.39867952,-0.90378624,0.408952,0.20059471,0.3667577,1.2849395,-0.73544425,-0.41720754,-0.23167259,-0.38973925,0.029590715,0.33558106,-0.97594386,-0.028287487,0.08490368,0.24191748,0.4996489,0.011251926,0.65081227,0.26086783,1.0447164,-0.52535117,0.09762046,-0.5030636,1.0733912
F,0.040084176,-1.2372091,0.12871872,-0.3330749,0.21264805,-0.53168887,-0.065944344,0.13793394,0.066574715,0.048969075,-0.051750135,-0.18150045,0.9761277,0.091086775,-0.7000795,-0.24082191,-0.5808155,-0.3862926,0.4110352,-0.26121658,-0.15884851,0.123543315,0.107005216,0.4049277,-0.12361936,0.43706098,0.08567809,0.45918983,-0.47806454,-0.7714926,-0.9172553,1.2338936
Na,0.9717531,0.07359577,0.40449798,-0.36297238,0.57976145,-0.48882288,0.113570064,0.4309372,0.5740472,-0.190161,0.2333987,0.022946298,-0.81785566,0.9664138,0.4310045,0.5894841,0.11557483,-0.14231469,-0.37963074,0.78319675,0.08794584,0.34906605,-0.6121869,0.38645616,-0.21130247,-0.5979346,-0.18519095,-0.48827642,-0.22204238,-0.11536793,-0.014440848,-0.27508348
Mg,0.011407575,0.009788729,0.23137121,-0.057441756,0.36259997,-0.06794444,-0.27617288,-0.1501649,0.28340918,-0.2376794,-0.33747736,-0.016666088,-0.4690991,1.279278,-0.07151304,0.87967306,0.34559605,0.19169344,0.09451383,0.49903858,-0.577463,0.93954074,0.22373076,-0.37236768,-0.5789889,-0.8586879,0.41765082,0.04749483,-0.036915593,0.19825867,0.21385658,0.0024593882
