Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.49821585,-0.14903167,0.299339,-0.11253833,0.5705296,-0.51007843,-0.5263351,-0.9359484
Li,-0.7875216,0.5659557,-0.38509834,1.0600405,-0.53268063,0.4666915,0.4770502,0.17452967
B,0.004268896,-0.16087362,0.109714,0.11439588,0.14461611,-0.2753359,0.15292752,-0.09938001
C,0.11246562,-0.14568567,0.16265939,0.30831093,0.055826813,-0.061997384,0.42411146,0.034445785
N,-0.13098365,0.20338356,-0.0027798899,0.40700814,-0.10360974,0.2210261,0.53922784,0.15296233
O,0.103110954,0.01690583,-0.1368565,0.2872129,0.32650667,-0.26112008,0.023031369,-0.09648174
F,0.324519,-0.20878008,0.42347446,-0.22824997,0.38683617,-0.4764734,-0.096099526,-0.12136913
Na,-1.2412293,0.6834572,-0.94630164,1.4602742,-1.1116896,0.8597696,0.84119964,0.40041977
Mg,-0.69690275,0.28226325,-0.7047375,0.58900833,-0.6180137,0.5759742,0.5876615,0.28024828
Al,-0.14005081,0.17283458,-0.14143077,0.7468417,-0.020342827,0.17905697,0.12404232,0.20029283
Si,-0.17291373,-0.07908063,0.24155778,0.4736724,0.3046499,0.19384013,0.31871924,0.039023392
P,-0.39859587,-0.15769556,-0.29522267,0.49351665,-0.12763552,-0.06540951,0.28867242,-0.08915969
S,-0.3314057,-0.05795574,-0.28365588,0.64912957,0.017041922,-0.22700551,0.23817012,0.24228299
Cl,-0.07462335,0.21921688,0.17887437,0.42015335,0.36247605,0.16720368,0.50408673,0.12859604
K,-0.49441293,0.2233201,-0.76424813,0.47959548,-0.41109872,0.3246927,0.54925835,0.40133044
Ca,-0.706401,0.7709422,-0.8712266,0.470041,-0.6324713,0.6044245,0.6277219,0.72461575
Sc,0.23678672,-0.27092767,0.12447229,-0.44799006,0.502142,-0.36362118,-0.15231611,-0.2686097
Ti,0.21340871,-0.34604445,0.44970796,-0.26019645,0.78375494,-0.3861461,-0.045676485,-0.1830054
V,-0.19330265,-0.13270284,0.12801696,0.1273213,0.07989394,0.01452896,-0.16325063,0.0745078
Cr,0.50115514,-0.32315272,0.4216906,-0.24847677,0.7254803,-0.58000183,-0.46976694,-0.2055802
Mn,0.07605213,-0.1774539,0.2011823,-0.15882865,0.5101417,-0.33967036,-0.07395124,0.18932697
Fe,-0.03746361,0.104094006,0.14086866,0.17502189,0.24771683,-0.23548281,0.028493881,0.40899786
Co,0.0072187595,-0.11812057,-0.10432845,0.15026861,0.22692366,-0.08155662,-0.029235527,0.019673675
Ni,-0.16602881,0.26099044,-0.19847174,0.00019807369,-0.01523523,0.050869532,0.3469769,0.22828957
Cu,-0.28069466,0.39091036,-0.41794917,0.48240077,-0.0786327,0.3108707,0.30615318,0.58439976
Zn,-0.12559976,0.059188344,-0.07328364,0.3240857,-0.048119053,-0.11314869,0.027294435,0.47272682
Ga,-0.037170738,0.057425313,0.012419704,0.4579988,0.30682158,0.061299555,0.13648228,0.13227397
Ge,-0.30326486,0.06702033,0.06257437,0.33161387,0.20469987,0.24783158,0.5988599,0.11588157
As,-0.54876906,-0.014699392,-0.17874712,0.60922086,-0.11998406,0.118182085,0.5393312,0.2764766
Se,-0.56705964,0.056731112,-0.2661234,0.63390803,-0.117021486,-0.12948586,0.43398106,0.5098211
Br,-0.20291705,0.2454476,-0.13100642,0.38141644,0.1469279,0.13322793,0.7100806,0.4703454
Rb,-1.2738724,1.2481334,-1.5078714,1.6264204,-1.5494162,1.3632243,1.2909777,1.1085523
Sr,-0.886346,1.0675272,-0.9651613,0.7820056,-1.0713756,0.97245634,0.62409675,0.88977075
Y,0.5173068,-0.34215376,0.3412796,-0.30014873,0.6540172,-0.2914809,-0.277775,-0.35164854
Zr,0.05542464,-0.048921026,-0.0011416599,0.085610345,0.082009956,0.040629722,-0.09507775,-0.15567753
Nb,-0.27436855,-0.10285518,0.06730898,0.22478586,-0.09429504,0.24689034,-0.20443688,0.057063088
Mo,0.035608526,0.068837225,-0.08243041,0.12483715,-0.036774233,-0.058179572,-0.29550758,0.121324636
Tc,-0.16872223,3.2030046e-05,-0.040278897,0.110918954,0.13368587,-0.039589018,-0.114214614,0.24922293
Ru,-0.27202266,0.40246585,-0.21248356,0.59673554,-0.16746023,0.27255914,0.10543288,0.6164291
