Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.5663849,0.4950698,0.49734074,-1.2054973,1.9044107,0.68854403,-0.34851527,-0.1974831
Li,1.2495557,0.78944236,-0.8531342,-0.046797447,2.53346,-0.081532046,0.5053419,0.6188606
Be,0.5131053,0.97951657,-0.87488157,-0.24525529,0.270956,0.24063446,2.0601335,0.6939141
B,0.9413209,0.3392192,-0.11422591,-0.28687114,-0.92216676,0.39349025,1.2536509,0.27411306
C,0.3816222,-0.29463893,-0.25177094,-0.484043,-1.2507716,1.1108254,0.78311384,-0.60101783
N,-0.17853802,-0.63087255,0.098960415,-1.8616158,-1.1960407,2.351266,-1.7686093,0.53884506
O,-0.5338545,0.24816142,-0.13996787,-2.3604145,-0.14958864,-0.38132715,-1.7820262,-0.19882832
F,-1.5899687,1.6697669,-0.48107094,-1.540445,-1.7062871,-2.071529,-1.2492701,-0.8388406
Na,1.6483436,0.30416113,0.5624104,1.1791021,2.946694,-0.733348,0.22406083,1.2088195
Mg,0.19097675,0.027394906,0.45653957,1.4065591,1.5740582,-1.0805173,1.3933505,1.4722501
Al,0.6650524,-0.043241277,-0.060090348,1.1161121,0.115852706,-0.42917496,0.72542983,0.66156197
Si,-0.07764891,0.12255144,-1.2534486,0.8439484,-0.049687926,-0.2561251,0.65972865,-0.66790235
P,-0.26857704,-0.072272226,-0.35991633,0.6702801,-0.9316935,-0.07530025,-0.48068616,-0.71613854
S,-0.89805293,0.049355835,0.17709745,-0.32136378,-0.6405361,-0.10437098,-0.83365303,-0.5471394
Cl,-1.1993744,1.0341429,0.14325096,-1.1041873,-0.7887324,-0.2922219,-1.3860353,0.8680496
K,2.6233838,-0.10106674,0.44739208,1.3201383,3.599675,-0.61981314,1.1894075,1.6708442
Ca,1.9212493,1.8615935,-0.96864,0.5121856,1.0498887,-1.858721,2.375029,0.9779468
Sc,-0.11570805,0.5255409,0.027670875,1.5809367,-0.4318233,-1.615418,0.8274888,0.7878442
Ti,-0.791169,0.9904185,-0.8558859,1.4096665,-0.47765136,-0.90373653,1.1649238,-0.29712552
V,-0.67192113,0.7483372,-0.14551495,1.6735231,-0.11332426,0.5012348,1.4126358,-0.07632409
Cr,-0.39563617,0.36376983,1.2772298,1.6772069,0.10006141,1.0448778,1.7183217,0.87485945
Mn,-0.1725297,0.09455418,-0.1029322,1.8981446,0.39346957,1.2166537,1.5527589,1.2633075
Fe,0.6149187,-0.5338555,-0.16764988,1.6917292,0.062013026,1.7376109,1.4394733,0.9247347
Co,1.2437052,-0.5569411,1.4891514,1.0217457,0.030190852,1.5248549,0.88064086,1.3257796
Ni,1.0019321,-0.24573736,1.0619128,0.43223995,1.2253748,1.9738703,-0.12854308,2.0221696
Cu,-0.6646271,-0.23949407,2.2238448,-0.022301354,1.8587437,1.6449977,0.69495505,1.6065191
Zn,-0.025718,-0.039111823,0.13785924,0.6471414,1.5737134,0.72520125,0.7239493,0.5461108
Ga,0.8552333,0.010645255,0.39922947,0.71856356,0.5201077,0.0717866,0.45303136,0.7497363
Ge,0.5405266,0.11739276,-0.91083544,0.7003637,0.28925833,0.43424225,0.41143644,-0.30878574
As,0.6449582,0.5695988,-1.0215024,0.63234407,-0.4866703,0.5021733,-0.28567523,-0.67162776
Se,0.08428699,0.52499443,-0.11241463,-0.20975241,-0.12605545,0.48882717,-0.88249743,-0.2526127
Br,-0.9429358,0.8789106,0.5621153,-0.83883095,-0.6194028,0.6069496,-1.1981713,1.1074842
Rb,2.3819828,-0.8388341,0.35659763,1.9917744,3.7124448,-0.29756868,1.4488844,1.5765864
Sr,2.2250483,0.2060877,-0.7700184,0.64694595,1.5377088,-2.2200289,2.198339,1.0464702
Y,-0.017367687,0.7809432,-0.45891058,2.009403,-1.2795438,-2.6931653,1.0271894,1.1363605
Zr,-0.25049722,-0.5354791,1.4832813,1.920482,-0.29622707,-1.4464272,0.6722137,0.07316597
Nb,-0.50311595,-0.22752763,0.7405144,1.5832883,0.2069526,-0.22042008,1.2018495,-0.39258718
Mo,-0.32887173,-0.93109936,1.4498705,1.607458,0.18202811,0.40986806,1.0829895,0.012140244
Tc,0.069708794,-1.1454352,-0.057221606,1.981831,0.38060284,0.75770634,0.8148978,0.54571515
Ru,0.26741415,-1.6885383,-0.07601674,1.6947054,0.21776527,1.5533111,0.6131434,0.47150803
Rh,1.2213124,-1.5613786,0.1891164,0.8058236,0.14789924,1.5680906,-0.0013571363,0.7411585
Pd,0.7263604,-1.3189185,0.43116114,0.07555234,1.0430889,1.579785,-0.79156685,0.48145056
Ag,-0.5944371,-1.3344945,1.2795094,0.08869778,1.9487643,1.5295408,-0.19973096,0.8969262
Cd,-0.066334814,-0.8000427,0.46231958,0.5479709,1.7120951,0.3365351,0.4367633,0.42625028
In,1.2191163,-0.990925,0.686729,0.6468234,0.49436525,-0.37208033,0.39992803,0.74587417
Sn,1.0147672,-1.0266128,0.17075863,0.86992335,0.56801194,-0.017782852,0.11379126,-0.16606964
Sb,1.2280248,-0.58249557,0.041425973,1.0870061,-0.12595503,0.08355804,-0.58665466,0.16265304
Te,0.4817097,-0.33649635,0.37257046,0.41334778,-0.044380564,0.22878346,-1.028709,0.40308315
I,-0.14179209,-0.15125166,0.32867986,-0.58105016,-0.18513513,0.67987007,-0.8810065,1.2344261
Cs,1.9694084,-1.0745515,0.8473211,2.369871,4.2647862,-0.5809737,1.940912,1.3651924
Ba,1.7689198,-0.32407963,-1.3701816,0.9627745,2.0745997,-2.131651,1.7459947,0.1017351
La,0.6306846,0.9090614,-0.19296153,1.8355857,-0.27756402,-3.0817063,1.3365396,-0.263398
Ce,0.6306846,0.9090614,-0.19296153,1.8355857,-0.27756402,-3.0817063,1.3365396,-0.263398
Pr,0.55511886,0.87492436,-0.97634155,1.9054004,0.3749707,-2.9468863,1.0765848,-0.7716433
Nd,0.43192407,1.2016151,-1.077495,1.7714248,-0.5553055,-3.065211,1.3922392,-0.5299719
Pm,0.19023742,0.58852416,-0.81475407,1.3569812,-0.82057375,-2.3375888,1.5746142,-0.4545827
Sm,0.24578848,1.0691158,-0.62760043,1.6732148,-0.36462578,-2.92478,1.3626691,-0.2121223
Eu,1.5803493,0.49338692,-0.9920309,1.0719013,-0.2076768,-2.645588,1.0241506,-0.35074902
Gd,0.24578848,1.0691158,-0.62760043,1.6732148,-0.36462578,-2.92478,1.3626691,-0.2121223
Tb,0.33155486,0.26955765,-0.34599906,1.789107,-0.51865965,-2.5512824,1.1014447,-0.036888495
Dy,0.3937526,0.17952402,0.024954602,2.0042305,-0.6923345,-2.6913238,0.88988817,0.42325103
Ho,0.008856539,0.33957833,-0.40968424,1.8418598,-0.7793962,-2.5343974,0.9160177,0.4745267
Er,0.008856539,0.33957833,-0.40968424,1.8418598,-0.7793962,-2.5343974,0.9160177,0.4745267
Tm,-0.34548238,0.3229882,-0.5834455,1.3998502,-0.8719271,-2.4729748,1.1531097,-0.13529007
Yb,1.4699919,0.63582224,-1.7861254,0.83060163,-0.512173,-2.6374297,1.2686925,-0.4973272
Lu,-0.66059506,1.0560898,-1.5718572,1.7118454,-0.4586595,-2.9027004,1.1547747,-1.1200765
Hf,-0.7662962,-0.48338503,0.036851034,1.6756927,-0.383999,-1.4179286,0.9187447,-0.84091496
Ta,-1.0199553,-0.51852715,0.21390097,1.6855625,-0.34956372,-0.47916603,1.0187557,-0.3021649
W,-1.1102208,-1.1550587,1.0117157,1.7008193,-0.16118273,0.76091397,0.9470908,-0.28992587
Re,-0.61257565,-1.4418935,-0.7279017,1.8428284,-0.08520907,0.7839217,0.99994063,-0.09933174
Os,-0.35483816,-1.8645399,0.26380417,1.7927209,-0.32158005,1.4496207,0.3594318,-0.369281
Ir,0.3764384,-1.7602553,0.57110405,1.0711213,-0.46794927,1.4315871,-0.1378131,-0.15809052
Pt,0.37494978,-1.2347367,-0.17340453,0.59301597,0.50145227,1.7098382,-1.2182945,0.076722994
Au,-0.8776238,-1.2627552,1.0061631,0.114909284,1.2569964,1.3492795,-0.6449423,-0.21848856
Hg,-0.72077394,-1.9010311,1.034526,0.7343029,1.6346517,0.65405023,-0.24899316,0.19911124
Tl,0.94891083,-1.6293907,1.6640402,1.134137,0.68321764,-0.42668068,-0.037003115,0.45596266
