Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.55884427,-0.011778124,-1.1789346,-0.7433574,0.19369169,1.385533,3.5762427,0.114619836,-0.928627,-0.4724977,-1.5349749,-0.17204523,-0.66857505,-1.1745592,-1.4625089,1.2941699,0.11898174,0.57453835,-1.8580378,-0.1304863,1.0861219,-0.5836558,-0.23423547,1.9558058,0.17090891,-1.8551275,-0.74536026,-0.098041564,0.7992376,1.224566,-0.9930485,0.0019300766
Li,0.74896896,-0.05534432,-0.71592194,-1.2748467,1.1498162,1.0196856,1.6133058,0.33971286,-1.4249607,-1.4092537,-0.60792655,-0.13491344,0.51074517,0.45557347,-0.7466862,0.22905874,0.34265652,0.5064481,-1.6002237,1.1839236,1.0014466,0.25504974,0.9130656,0.7892889,-2.431064,-0.96254903,-0.80790496,-0.64040965,1.3667691,1.6417211,-1.0183384,0.00661039
Be,1.9014636,-0.5645556,-0.3485207,-0.15338133,-0.3999216,0.94281864,1.1940289,0.31336725,-1.5043753,-2.0969653,-0.61470115,-0.39856422,2.0924416,0.40671173,-0.10952017,0.16612414,1.1377326,0.9382459,-1.7331088,2.6066313,-0.2740644,0.8840732,0.09110891,1.0894778,-0.8068155,-1.4701332,-1.0249331,-0.00059906766,0.2742058,1.5426087,-1.6492743,0.0025922023
B,0.63639355,-1.0716997,-0.47717804,0.5003814,-0.018559054,0.70167595,0.31555107,0.37955594,0.7896445,-1.0924686,0.5005614,-0.16447394,0.6668633,0.6729712,0.08461204,0.2704592,-0.24881172,0.5877566,-1.1412572,0.66682035,-0.9582422,0.8769065,0.9109743,0.5548206,-0.5986154,-0.4710712,-0.12076743,-0.7063238,0.057157934,0.77670324,-0.9919198,0.035050787
C,0.55508775,0.68640715,0.71373194,-0.24028632,-0.76393586,-1.0582173,-0.13847488,0.5170027,-1.0012157,-1.3243196,-2.0302155,-0.3395939,2.9008696,-0.028844278,-0.021722022,0.5044485,0.636507,0.9322831,-0.13204266,0.3214062,0.102929756,0.7827526,-0.052168347,0.5232911,1.7159415,0.06602575,-0.001091376,0.1848085,-0.85833704,0.21754378,0.022094294,0.02590656
N,-0.3236554,1.9628818,0.051184982,1.6512513,-1.3259709,-0.45217627,-1.4755318,0.8982718,0.34646484,-1.0844452,-0.8574755,-0.81247616,2.3708453,-0.40544268,-1.5329883,0.18345316,0.14586627,0.72862613,0.60406,-0.1595798,-0.71951747,1.7497929,0.65330446,0.2721979,1.2857425,0.62459534,-0.599038,1.3659072,-2.0862641,-0.36851588,-0.06486794,-0.028601576
O,-0.2022581,1.7790722,-1.2005022,1.5194597,-0.20821503,0.5790537,0.6805583,0.34871942,0.18425587,-0.7927483,0.09425508,0.09281173,0.280382,-0.5294012,-2.3910735,0.8095545,0.074126616,0.55648875,-0.6636904,-0.50726587,0.13642399,0.39586845,0.4653826,1.0459813,1.1548326,-0.7207256,-1.4623752,1.238469,-1.5351233,0.60698617,-0.7059667,-0.008824896
F,0.96666235,-0.3368348,-2.2031775,2.8042974,-0.34405106,2.333295,2.4125392,1.2144372,0.8194709,-0.22628346,-0.025793765,-0.19913997,-1.1308612,-1.3480097,-3.0113738,1.2350622,-0.27485344,2.1119425,-2.1940422,0.18985984,-1.5565443,1.17643,-0.5201925,2.0879738,0.9154335,-0.746522,-1.0300888,1.551742,-1.2732716,1.482387,-2.583862,-0.036405023
Na,1.4573065,-1.3359665,-0.18766505,-1.7965729,0.1290759,0.47941804,2.1169167,-0.6941646,-2.28532,-1.6452254,-1.4513987,0.4510594,1.4226999,0.49732807,0.45766103,-0.6969246,0.29065934,-0.19035788,-2.2635348,1.1546803,-0.08047411,-0.5604069,-0.11961969,0.25532323,-2.2638464,0.10542308,-0.8755628,-0.54034704,2.3250315,1.6884732,-1.1053295,-0.0026929341
Mg,0.79962045,-0.5753578,0.2330885,-0.39761868,-0.8787984,1.1182582,0.35168266,0.21920912,-1.4754572,-2.1083927,-0.05100878,-0.49044216,1.8551549,0.18943231,1.4701024,-1.1364372,-0.36593437,0.16370177,-1.5812957,0.6399551,-0.5448214,0.26295722,-0.3342843,-0.16189659,-0.99677634,-0.092898294,-1.3672527,0.12742668,1.1394361,1.575582,-1.2882625,0.00984199
