Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-1.2467119,0.9374374,1.3583933,0.7821119,1.2129288,1.4329342,-1.066112,-1.1809163,1.3928907,-0.965532,1.0836192,-0.8086334,-1.2643404,1.5050676,1.5003756,1.6571441
Li,-0.20053105,0.30058858,0.5682388,0.16383342,0.39782503,0.13361296,0.043369234,0.009625047,0.8046149,-0.4902053,0.14771068,-0.5519253,-0.5994785,0.53296524,0.9792514,0.40250868
Be,-0.8563164,0.17853615,-0.20099097,0.046189092,0.17721304,0.2697964,-0.43440637,-0.33118895,0.45175004,-0.9190421,0.25962308,-0.8569465,-0.8183459,0.5924787,0.8619094,0.3570803
B,-0.7482819,0.3983046,0.8390277,0.6807716,0.4687311,0.7389103,-0.84009296,-0.47194132,0.62794524,-0.6293165,0.20140004,-0.55843544,-0.51966393,0.639156,0.8138004,0.6157306
C,-0.65309215,0.47343633,0.31038076,0.38599318,0.65170974,0.6809958,-0.4823063,-0.36867526,0.23225269,-0.63702804,0.38676608,-0.8613509,-0.4190695,0.31132868,0.20301482,0.7507062
N,-0.5412046,0.54887354,0.40276536,0.5956688,0.3979962,0.36651865,-0.37871358,-0.12229807,0.54306626,-0.20532213,0.03541331,-0.48430175,-0.03892943,0.5228467,0.11096014,0.7844566
O,-0.43531948,0.6915184,0.783823,0.49140733,0.36981273,0.5770395,-0.3748766,-0.09661042,0.60117465,-0.43951875,0.16185558,-0.12025117,-0.027341757,0.3846233,0.15466705,0.6218714
F,0.123546064,0.42497388,1.7944759,0.027201017,0.24431777,0.70302033,-0.27532092,0.15041155,1.4341576,0.08298159,-0.46276286,0.31431583,0.097072326,0.007723458,0.08041195,0.69688517
Na,0.1548025,-0.20054352,0.004024055,-0.6916284,0.14067864,-0.25035155,0.14017065,0.22469306,0.5121274,0.016597584,0.048790224,-0.3997483,-0.30090073,0.9107413,0.8006418,-0.013839247
Mg,-0.4134835,-0.10926755,-0.36261523,-0.42754805,0.18543951,0.1609706,-0.44532073,-0.0140201375,0.22960857,-0.2486568,0.25086564,-0.4366513,-0.33514857,0.76297045,0.5881466,0.09516018
Al,-0.60187954,-0.7688112,0.38601866,0.15609731,-0.085467845,-0.23984769,-0.5569363,-0.14736888,0.38862842,-0.56635475,0.264058,-0.3966295,-0.9950272,-0.26827222,0.61564595,0.06810044
Si,-0.5995747,-0.44423026,0.065612435,-0.0588558,0.37681085,-0.2513707,-0.4257241,-0.15162003,-0.046058282,-0.52940995,0.38005757,-0.7377646,-0.74279386,0.10915778,0.1109369,0.16037656
P,-0.17281455,-0.06865689,-0.35161948,-0.26797813,0.08578567,-0.22864786,-0.26595294,-0.033483587,0.16624834,-0.25064468,0.32821792,-0.6995965,-0.028605279,0.29381385,0.31717235,0.4463556
S,-0.2700555,0.03908667,-0.1581506,-0.17664723,0.06966825,-0.004186645,-0.28213894,-0.037956543,-0.040737078,-0.121139154,0.26525378,-0.3951246,0.017309245,-0.07615926,-0.07612035,0.13005379
Cl,0.028208356,-0.27017254,1.0805317,-0.39485544,0.17826325,0.34729096,-0.13444132,0.2646175,0.6894927,0.4443478,-0.2579673,-0.02687602,-0.07177518,0.117473304,-0.13053924,0.16568464
K,0.13770087,-0.26122105,0.00553238,-0.19181181,0.00084366277,0.11970793,0.31405827,0.60678124,0.50409657,0.28416872,-0.005775638,-0.40225285,-0.07552646,0.25891232,0.4253254,0.09195818
Ca,-0.4476318,-0.10174996,-0.8422899,-0.44881657,-0.17845076,-0.40946105,-0.20263878,0.32403,-0.29437166,-0.60732645,0.62884694,-0.7979388,-0.80724657,0.4339679,0.7258497,-0.13624217
Sc,-0.060165305,-0.07697902,-0.37776846,-0.30377686,-0.19796216,-0.10138959,-0.4775183,0.13814539,-0.23710884,-0.43604386,0.55726177,-0.2156276,-0.5837924,0.42607924,0.54982585,0.008590622
Ti,0.22433235,0.11159906,-0.10084616,-0.032336988,-0.07486236,0.02531597,-0.16007864,0.6955046,-0.33088332,-0.51714855,0.24138647,-0.44724768,-0.45741493,0.961625,0.86864346,0.19064952
