Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.19266124,-0.6223253,0.8037856,-0.41267803,-0.28709716,-0.37386945,1.1953923,0.13982531,-0.3817589,0.61775756,0.43705687,-0.16871235,-0.4358854,1.2113234,-0.0015127314,0.3161941,-0.69623476,0.080629975,0.9051829,1.3017477,-0.1429563,0.6247717,0.4165494,0.13152337,-0.24523164,0.09932184,-1.4423077,-0.57577765,0.07620868,0.41418147,-0.2634591,0.9450945
Li,0.35236624,-0.18243296,0.7679344,-0.52546936,0.25227365,-0.5066579,0.29660374,0.27094007,0.31963292,0.16875467,0.43513846,-0.40485013,-1.2133359,1.1320999,0.5236322,0.62618446,-0.24185495,0.075908035,-0.3545581,0.19196872,-0.16455905,0.07925654,0.093476854,0.6767208,-0.11593986,0.081559315,-0.90802294,-0.7974953,0.066596314,0.26871803,0.48641855,0.26839048
Be,-0.14058833,-0.03695848,0.23410702,-0.16384386,0.55560046,0.043767817,-0.19407855,-0.010314837,0.7062696,0.43982473,-0.3551124,0.10698451,-0.7720588,0.7339707,-0.9717092,0.37978742,0.12102413,0.57399833,0.4173689,0.14516929,-0.35860223,1.215423,0.6538196,0.4849533,-0.5496619,-0.123674065,-0.124370284,-0.4539327,0.43524265,0.6233915,-0.46233243,0.3593023
B,-0.23217611,-0.053838953,0.17925632,0.42023632,0.2926041,-0.06236078,-0.33137026,-0.20895731,-0.15651056,0.28132293,-0.23758736,0.10179865,-0.4484873,0.43202925,-1.7484826,0.13765892,-0.31402594,0.45561802,1.5065982,-0.18349966,-0.33158672,1.1514938,0.8250178,-0.28081948,-0.4511829,0.19377801,0.39168972,0.37750667,0.55280817,0.8902847,-0.84140915,0.49072134
C,-0.6992432,-0.21705152,-0.41495204,0.36713955,-0.37478706,0.23001397,-0.40413103,-0.16338947,-0.9602594,0.90236634,-0.24785823,0.1685341,0.4048442,0.042859994,-1.0433927,0.28808272,-0.4317522,0.44883883,1.1537659,-0.3641408,-0.44786727,1.1839471,0.9514486,-0.26606458,-0.5726048,-0.010081232,0.19439033,0.8842042,0.43108752,0.83122915,-1.2715842,0.70384294
N,-0.66070205,-0.18127392,-0.4138385,0.35491893,-0.63178205,-0.26093948,-0.71855587,-0.12612405,-0.9956457,0.7892229,-0.1104637,0.2231176,0.8160422,-0.207164,-1.2928684,-0.41239575,0.021083206,0.75243336,1.5357106,-1.188903,-0.07096949,0.6280164,0.4064848,-1.0054669,-0.18390425,-0.2828317,0.60059553,0.97355014,0.21739124,0.37814835,-1.4513315,0.64811116
O,-0.34052402,0.024270684,-0.2477037,0.26300135,0.056656767,-0.49203086,-0.76336455,0.16204543,-0.886682,0.011505999,0.06459439,0.531655,0.8091549,-0.48319384,-0.5563931,-0.37612247,-0.19687025,-0.03575857,0.78722245,-1.1764557,0.07316543,0.26703402,0.013868757,-0.53069067,-0.18242246,0.31770873,0.40013295,1.2749965,-0.5728253,0.12139393,-0.6348687,0.98313314
F,0.05258486,-0.90848076,-0.2240167,-0.19353719,0.008145805,-0.65055346,-0.0090742055,0.19983624,-0.08809694,0.0021916851,0.28965586,-0.1498857,0.4941009,-0.27455664,-0.020209279,0.07073558,-0.45199656,-0.38044578,0.47354865,-0.024876159,0.28918847,-0.41741988,0.023545094,-0.5721935,-0.015656553,0.2415022,-0.056887776,0.53427476,-0.49127176,-0.40600032,-0.47752285,0.8805482
Na,0.39269537,-0.12199494,0.45182157,-0.5718723,0.07057989,-0.60543376,0.60435295,0.48250732,0.45113233,0.19486594,0.2554859,-0.33218914,-0.9589494,0.8300756,0.8453239,0.6064689,-0.10108931,0.12746029,-0.81797886,1.1230555,0.0073202513,-0.1830442,-0.29147193,0.57903224,0.23936576,-0.033207923,-0.6827334,-0.8517238,-0.055452704,0.0058210343,0.68770176,-0.4582683
Mg,0.14069918,-0.022224233,-0.01006972,-0.1916591,0.15011798,-0.38557553,0.12184442,0.2291696,0.26780906,0.16048945,-0.5646861,-0.12461533,-0.37613055,0.55269474,-0.40297118,0.4765112,0.08679962,0.35784233,-0.37911162,0.6751894,-0.21500899,0.3916441,0.104531564,0.7009608,0.15528245,-0.3086373,0.16652942,-0.3493566,0.08173414,0.102783956,0.26109657,-0.20751804
Al,0.38511032,-0.103499934,0.17648229,0.27665606,0.4290333,0.008339555,-0.29245642,-0.07833898,-0.14478546,-0.5856495,0.2776858,0.08605793,-0.6381492,0.3284338,-0.94665474,0.45740658,-0.6000343,0.032726537,0.7638084,0.57955766,-0.48392138,0.19322231,0.67727464,-0.14957277,-0.007160157,0.51761603,-0.22035402,0.46541697,0.29585648,0.6230925,0.13700253,0.18730426
Si,-0.27670074,-0.41345644,-0.32116666,0.005533319,-0.42992118,0.145601,-0.08729129,0.102211125,-0.6873395,0.15536532,-0.21324626,0.29293564,-0.37127325,0.26893532,-0.5768351,0.43926015,-0.6564062,0.31328487,0.55126065,0.20022067,-0.38999233,0.18714395,0.5458419,-0.42840868,0.07376641,0.1606017,-0.030683659,0.42012143,0.073613286,0.3664825,0.044203587,0.20363075
P,-0.6367546,-0.94237447,-0.6479539,-0.2684361,-0.854837,-0.2510947,0.5065004,0.40052974,-0.66006845,0.62950736,0.13538541,-0.12927556,0.50662285,-0.53288776,-0.7996682,0.094140984,-0.46407723,0.001976952,0.75453997,-0.08011909,0.25083637,-0.032488115,0.27110872,-1.0495191,0.68575585,0.2818727,0.058134258,0.43700814,-0.29229587,0.10077712,-0.5141363,1.1325303
S,-0.19129857,-0.8055852,-0.3554207,-0.20567037,-0.19515757,-0.60732,0.1893474,0.6128522,-0.7124303,0.016889319,0.28235832,-0.14366934,0.7072065,-0.31228402,-0.52790713,0.3369219,-0.6988175,-0.7448682,0.76573426,-0.055316176,0.3634131,-0.007424988,-0.15260199,-0.13495457,0.6721158,0.5821166,-0.2042351,0.5281302,-0.73130035,-0.281608,-0.30773523,1.6109444
