Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.5758869,-0.13121626,0.15467772,-0.2921179,1.3165369,-1.3704352,-0.08114491,-0.15371577
Li,0.7705495,-0.0014755558,-0.26287645,-0.28097612,0.14826283,-0.55243397,-1.2067088,-0.08592646
Be,-0.8559065,0.07955829,-0.28197455,0.7296521,-0.27198142,0.07864861,-0.060979538,0.40606517
B,-0.9172415,0.26503712,0.11330027,0.9336566,-0.4141425,0.70144653,0.6381822,-0.34725505
C,-0.4033112,0.22565304,0.135301,1.2354854,-1.0103654,0.75748503,0.814042,-0.39310384
N,-0.22023179,0.045035146,0.5333573,0.54775095,0.42825857,0.15177065,0.760649,-0.2829376
O,-0.28321326,-0.10850461,0.17103937,0.3484028,0.66034395,-0.39269796,0.29035345,-0.15634029
F,0.15003583,-0.3275583,0.8559548,-0.4340678,0.7426932,-0.62814987,-0.19060992,-0.22433813
Na,1.1649483,-0.42220294,-0.5619158,-0.5429573,-0.34592256,-0.7310406,-1.6529738,-0.18495975
Mg,-0.07373279,-0.13385552,-0.69511336,-0.15877086,-0.58471435,0.16913232,-0.49586907,-0.013934981
Al,-0.07386996,0.17678691,-0.14466237,0.64982516,-0.5395188,0.6679094,-0.0785074,0.011754889
Si,-0.15679887,0.13263632,-0.24733111,0.73010767,-0.6961281,0.72821534,0.25624633,-0.13006124
P,-0.79452163,-0.51229644,0.60452384,1.0473272,0.29859763,-0.33436194,0.92451197,-0.4397037
S,-0.20154901,-0.7183654,0.8871077,0.7093615,0.027272843,-0.45626792,0.109814085,-0.6371316
Cl,0.97202855,-0.54109913,1.0154564,-0.750477,0.9052278,-0.40833327,-0.8712287,-0.64995515
K,1.0035691,-0.8620097,-0.42063865,-0.38239205,-0.30492017,-1.3116202,-0.54291254,0.14319572
Ca,0.32736516,0.040092528,-1.0901142,0.025516242,-0.5517249,-0.47252432,-0.098732896,0.67865425
Sc,-0.09634256,0.30779734,-1.155964,-0.29275268,-0.58157736,0.2976995,-0.10140123,0.48172605
Ti,-0.2655223,0.4601358,-1.0344673,0.06042111,-0.20168021,0.38819632,0.33255878,0.68513703
V,-0.66558397,0.7441773,-0.81024605,0.15051131,0.06668135,0.5929316,0.17190859,1.2757362
Cr,-0.11346653,0.8651218,-0.91074634,0.055434205,0.07604457,0.37906447,0.00276699,1.1938629
Mn,-0.5156947,0.81021774,-0.23193654,-0.12878911,0.37212497,0.6445478,0.16538674,1.0893424
Fe,-0.48898956,0.6178563,-0.84021735,0.22454984,0.2717571,-0.071287826,0.5065265,1.6755137
Co,-0.6570073,0.5604923,-0.5981085,0.29274064,0.8321478,0.051892772,0.63801354,1.5518942
Ni,-0.16207895,0.7288556,-0.271846,-0.6059765,1.0483131,0.01973021,-0.09601653,0.98594284
Cu,0.54623026,-0.034764625,-0.19195941,-0.52983195,0.83083695,-0.4799883,-0.57714355,0.82672757
Zn,0.08486469,0.30085889,0.02397459,-0.04936199,0.22998571,0.15113561,-0.28298604,0.65791553
Ga,0.033571538,-0.07952567,-0.20036212,0.45098376,-0.4079001,0.34770146,-0.050336845,-0.06673756
Ge,-0.15115096,0.05321511,-0.04171876,0.44691646,-0.2860891,0.4710315,0.4575739,-0.23899694
As,-0.6137451,-0.32004267,0.47755048,0.8353782,0.28183746,-0.07292554,0.7504514,-0.18281049
Se,-0.099755436,-0.6690863,0.9480687,0.35550976,0.062044114,-0.37277946,-0.023832105,-0.54290247
Br,0.9028034,-0.84636384,1.1114879,-0.5984095,0.7275435,-0.74617314,-0.5697368,-0.54582715
Rb,0.97557145,-0.66499776,-0.16749285,0.28929824,-0.57454044,-1.2383277,-0.5119242,-0.04520802
Sr,0.33694467,0.22667134,-0.88470405,0.026712365,-1.047059,-0.03716275,-0.68762857,0.2809103
Y,0.3290664,0.4547088,-1.388663,-0.087402895,-0.6813786,0.42446014,-0.12354631,0.6972828
Zr,-0.12958147,0.54364973,-1.1192834,0.10017077,-0.81857204,0.60254943,-0.18738198,0.46876714
Nb,-0.59947324,0.58597475,-1.0300441,0.11919398,-0.4892261,0.70179904,-0.38673523,0.92647326
Mo,-0.5272654,1.0367573,-0.7376787,0.29728726,-0.47726196,0.9466325,-0.293492,0.7278433
Tc,-0.90715545,0.9973832,0.07720981,0.24803825,0.14595899,1.2338474,0.06572401,0.5630808
Ru,-0.81607264,0.8346147,-0.3541552,0.6988085,0.103453524,0.702603,0.40653867,1.096951
Rh,-0.57306486,0.5825911,0.0058955774,0.5571022,0.13367683,0.74630356,0.29592618,0.79213107
Pd,-0.20858489,0.69251764,0.24021867,-0.045790926,0.39301094,0.7217413,-0.41509113,0.11841619
Ag,0.3920771,0.12359295,0.36066228,-0.3220485,0.46320903,0.21107505,-0.68109053,0.069552615
Cd,0.14474519,0.17633805,0.041645028,0.059482172,-0.016732506,0.27564755,-0.5577362,0.23667423
In,-0.14410062,-0.13903366,-0.20974183,0.34964544,-0.9979353,0.2885342,-0.30112836,-0.2547903
Sn,-0.23073684,-0.066964045,0.025829874,0.3413691,-0.7801836,0.5046452,0.034613453,-0.5118207
Sb,-0.3109954,-0.4410259,0.34307316,0.8311785,-0.36118138,0.057108194,0.234688,-0.3066063
Te,0.03765137,-0.47715443,0.8117432,0.5767962,0.007526055,-0.05250059,-0.057975806,-0.57342446
I,0.4582668,-0.9984809,1.5519173,0.1406303,-0.015091158,-0.44860426,-0.19454738,-0.98189116
Cs,1.1285722,-0.6368613,-0.39994937,0.034638166,-0.3239746,-1.5194921,-0.39801204,-0.0036362074
Ba,0.17538816,0.22274216,-0.7089128,-0.005816169,-1.1238384,0.13430601,-0.76898926,-0.17981406
La,0.87270397,0.48164856,-1.2212361,-0.4861837,-0.7509346,0.20501867,-0.7203075,0.7364563
Ce,0.87270397,0.48164856,-1.2212361,-0.4861837,-0.7509346,0.20501867,-0.7203075,0.7364563
Pr,0.63922644,0.46007386,-1.0546225,-0.39159197,-0.76106143,0.24758124,-0.86783004,0.38881993
Nd,0.88300806,0.4661677,-0.9934676,-0.3984887,-0.9549165,0.27672347,-0.67777854,0.6630401
Pm,0.44236746,0.52169424,-0.9097983,-0.42418778,-0.44765773,0.25037494,-0.16104725,0.6838779
