Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,2.2070048,0.070155546,0.31025985,0.2256028,1.269806,-0.12956399,0.70043766,-1.1678913
Li,1.5638009,-0.4496933,-0.25540367,-0.8530139,0.39064282,-0.7013491,0.025867995,-0.005455453
Be,0.93934345,0.19252132,-0.6276655,0.09622901,0.14064208,0.06856961,-0.5957362,0.8320872
B,-0.5189648,0.44556203,-0.58819425,1.0476446,-0.1363543,-0.0012751669,-0.03503986,0.89219
C,-0.6517897,0.36568877,-0.117904216,1.5292169,-0.55126494,0.6203368,0.20679285,0.5647975
N,-1.7796191,0.25358966,0.26211736,1.0003254,-0.1302689,0.54028904,0.40388045,0.00040623546
O,-0.7697004,0.39457634,0.33794478,1.1711603,1.1127008,0.0061021894,0.4829539,-0.16338362
F,-0.2568088,0.17580813,0.8096975,1.0055382,1.1235121,-0.10824051,1.1088798,-0.23186074
Na,1.7782768,-0.89023864,-0.35972235,-1.0333804,-0.09253165,-0.8702038,0.024037544,-0.254171
Mg,0.39230865,-0.23903356,-0.4623465,-0.5264792,-0.08449938,-0.16447851,-0.2137237,0.03945899
Al,0.3480656,0.017789664,-0.44330236,0.3109279,-0.36509523,-0.11265301,-0.050862644,0.34163523
Si,0.2528757,0.042916432,-0.11366585,0.508817,-0.54753935,0.5926863,0.0683634,-0.027503584
P,-0.7077216,-0.18732852,0.11650689,0.716945,-0.28543764,0.29229954,0.6724382,-0.3588919
S,-0.34566537,-0.48978278,0.7665265,0.83141416,0.38977608,-0.48879287,0.8305895,-0.28868788
Cl,0.18143931,-0.44631216,1.1833088,-0.19283506,1.136031,-0.48569784,1.2196299,-0.418257
K,1.2767751,-0.7224918,-0.48918328,-1.1110214,0.52576685,-0.8667339,0.60458684,-0.059108466
Ca,1.7299701,-0.25410995,-0.9746993,-1.0864168,0.09211404,-0.8714368,-0.25262526,0.5954851
Sc,-0.105440386,-0.011022745,-0.8557471,-0.5328455,-0.5185999,-0.18950215,-0.026716266,0.20765378
Ti,-0.44184107,0.11965676,-0.60644686,-0.3110714,-0.21523124,-0.12131404,-0.12668082,0.4244876
V,-0.27937785,0.2478744,-0.14209014,-0.06970068,-0.12382832,0.75564086,-0.54454327,0.25561023
Cr,0.26745474,0.66399026,-0.5673605,0.4105951,-0.20223598,0.46373513,-0.39435813,0.7857222
Mn,0.11292117,0.679946,-0.30939043,0.465841,0.49463776,0.62124544,-0.35198763,1.0570396
Fe,-0.14812948,0.6837277,-0.329174,0.216041,0.3124911,-0.2002804,-0.5018505,1.4406639
Co,0.04033064,0.42642835,-0.43326375,0.20245202,0.40166768,0.47134778,-0.64094913,1.1973677
Ni,-0.07968651,0.7875101,-0.17466703,-0.08595512,0.1831611,0.31227943,-0.13166024,0.83932775
Cu,0.18437815,0.3858043,0.03469873,0.14203483,0.5438165,0.36008626,-0.26453435,0.6101707
Zn,0.6262456,0.014840724,-0.1412947,0.10677543,0.14927264,-0.04624691,-0.27554736,0.45058453
Ga,0.3316343,-0.112953685,-0.39331174,0.26756158,-0.10768925,-0.23852232,0.4035732,0.31804782
Ge,0.18214187,0.027856378,-0.106766775,0.23395583,-0.3562179,0.41678143,0.5658913,-0.15009233
As,-0.4506696,-0.231034,-0.09594932,0.26293364,-0.31291357,0.23070633,0.6292803,-0.23504673
Se,-0.14001341,-0.549871,0.69411397,0.4131457,0.58710057,-0.6536247,0.8147892,-0.37638235
