Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.41684854,-0.73433465,2.047968,-0.77718526,-0.70690364,-2.5538704,-0.6828509,0.08363378,-0.67834485,-0.008151423,-0.81370836,-0.43588254,0.004424149,-0.09995364,-1.0219389,-0.6626163,1.2976826,-0.7582655,0.019635886,-0.3068497,0.20438266,0.09058463,0.6630088,0.7308182,-1.1816838,-0.6302895,0.409168,-0.1964375,1.2217425,0.1433272,0.5573867,0.26129836,-0.72022814,-0.35660353,0.47764206,-1.1273539,-2.076676,-0.29627857,-0.9958448,0.02860102,-0.011160005,-0.27026466,1.076215,-0.4220162,-0.18419844,-0.018790133,-0.8162476,-0.0023362488,-0.2504252,-0.3781172,-0.25325644,-1.391025,1.3192024,0.7191525,0.89444864,-0.6108019,-0.2898979,0.48290724,0.47914943,1.5014044,0.45669353,-0.17822409,-0.94253546,-0.39777046
Li,1.6882828,-0.16735879,1.0007908,-0.59473133,-0.12700108,-0.2459545,-0.65767765,0.56099164,0.2586373,-0.007237345,0.58685994,0.0891021,-0.008998264,0.048019193,-0.43596494,0.7690756,1.051955,-0.8921638,-0.009007208,-0.42048094,-0.20964065,0.115440674,0.076591745,-0.18888928,-0.0069903173,-0.40817875,-0.20747994,0.21393324,0.62614924,0.23110396,-0.23415893,0.3185374,-0.15394989,-0.39564654,-0.058916554,-0.1730368,-0.43109545,-0.0953452,-1.1430229,0.50451833,0.019930828,1.2405251,1.762319,0.80531406,0.18299726,0.010399826,-2.0389657,-0.011282407,0.20311469,-1.3844335,-1.0094845,-0.63793373,-0.4145659,1.4212698,0.36304492,-0.59104466,-0.40312636,1.1343951,-0.6212306,1.493988,0.7092499,-1.2767425,-0.25681943,-0.13714477
Be,0.86663336,-0.9383182,1.0342603,-0.7410599,0.25666234,-1.03836,-0.39554718,0.4628405,-0.5789381,-0.0024005882,1.4135501,0.77434444,-0.0031415634,-0.7577292,-1.0233692,-0.5905432,0.75807595,-0.6920982,0.023261435,0.0976022,1.0460967,0.17980951,0.16126318,0.40225747,-0.9809257,0.24257421,0.50077105,-0.772399,1.7457645,-0.50795573,0.42954898,-0.06080877,1.2195336,-0.096714705,0.7872145,0.598111,-1.5817187,-0.27111852,-2.2352536,0.80776364,0.28439587,1.4649452,1.9045367,-0.94632924,-0.9245701,-0.11143828,-0.8352611,0.033223078,-0.39019102,-0.8969006,-1.8600003,-2.8467183,1.5733832,2.4886804,-0.13984244,-2.290255,-0.76465154,1.2087717,0.050399538,0.0050181,0.22955425,-2.2606843,-1.1761777,0.26927805
B,-0.80489135,-0.11020543,0.53336483,-1.2634861,-1.0357225,-0.86497676,-0.40366656,0.37407774,-0.21762834,0.021349285,0.43928903,-0.1976313,0.013761025,0.054958254,0.49339962,-0.05465994,0.92317057,0.162721,-0.0014688373,0.85386175,-0.09985692,-0.25833446,-0.22319753,-0.85916334,-1.1745313,-0.5149313,0.54049265,-0.0665829,1.2475803,-0.18769778,0.3157557,0.3165323,0.23736009,-0.8570888,-0.052987203,0.32638085,-0.72356766,0.076725475,-1.9710585,0.22084609,-0.025806751,0.43546632,1.1228212,0.24962111,0.39998809,-0.0070394203,0.13658686,0.0055144206,0.25611472,0.75782096,0.27459604,-0.48094994,-1.0149739,0.58337003,-0.0869039,0.2985084,0.06501063,-0.4536801,0.3391761,0.06660789,0.06409408,-0.6252476,-0.17827275,0.1484214
C,-1.3129827,-0.011849374,-0.8879495,-0.72703356,-0.55798393,0.44789767,-0.010141943,0.17830679,0.30188626,0.029686023,0.38699916,-0.11994133,-0.013899159,0.26388815,0.16320756,0.72492677,0.7978692,0.25582197,0.0013725683,0.2764848,-0.4218967,-0.1167028,0.13224944,-1.4171824,-0.04683543,-0.51634187,1.7068928,-0.12073645,1.8498726,-1.0345963,-0.0783625,0.18083496,-0.06765894,-0.79770416,0.06422903,0.74827635,0.29465935,-0.20453204,-2.4512253,-0.3382981,-0.07740344,1.1851262,0.8805313,0.5872179,-0.37073287,0.04044412,1.5740682,-0.0009379238,0.12178775,0.052256003,-0.68278265,-0.7939791,-0.69859433,0.9255167,-0.4083147,0.05709245,0.09185859,0.68751574,-0.29340747,-0.70031106,-0.20065416,-1.0397239,0.0131578855,0.115257576
N,-2.0486872,-0.16742638,0.6277392,-0.3788657,0.02503419,0.4235221,0.0142731145,-1.2228144,-0.9912871,0.006187249,-1.7530627,-0.21464282,-0.011987552,0.14414646,0.44525206,0.9531523,0.71059847,-0.33378872,0.02876819,0.10982329,-0.2538737,0.25328955,0.34508204,0.6655913,-0.2556939,0.7934944,2.4233954,-0.32550585,0.32200438,-1.0002878,0.8120675,0.5011615,-0.25246432,-0.27924082,0.21956722,0.5915119,0.11233766,0.44922346,-0.049209148,-0.5399765,-0.011724692,0.98448503,-0.13498834,-0.8101789,-0.47535464,-0.011189647,0.49843287,-0.0059822127,0.6803369,-0.9503909,-0.8886943,0.6145092,-0.059119727,-0.4475724,0.4824109,-0.098370425,-0.15086444,1.3449721,0.5407937,0.19063589,0.4405759,0.52869517,0.6559074,-0.31692684
O,0.3231969,0.1092768,0.43677083,-1.0291255,-0.6523227,-0.39018428,-0.30507427,0.32989708,0.22788605,-0.00012240931,-2.545033,-1.357571,0.0043956637,0.03023053,-0.99309886,-0.10866887,2.2416282,-1.0066336,0.006454423,-0.43332082,0.52244925,1.6940552,0.00981459,0.8370913,-0.5938003,0.48254648,1.477409,-0.059831157,-0.6339004,-0.3762307,0.40346,0.38259232,-0.06797852,0.27542785,0.0012961924,-0.53401506,-0.22463447,-0.15419675,0.15560895,0.043725,0.03237374,0.33416983,-0.08192749,0.10610904,0.17076221,-0.016493656,-0.7042749,0.00042326748,0.00133273,-1.5143362,-1.456871,1.4939331,-0.5540668,-1.3622593,1.2471972,0.37344107,-0.15854736,0.9672793,-0.03234485,1.8341298,2.029163,1.0302966,-0.15986039,0.13600343
F,1.3839484,-0.3826301,0.5074742,-2.0380359,-1.1788929,-1.6627812,-0.8425243,1.2399327,0.31515586,0.011803597,-1.8084931,-2.7418194,-0.015221398,-0.11492926,-2.593643,-0.34235603,3.0591443,-0.5247309,0.0051663816,-0.7039437,0.9950227,2.216545,0.4257338,0.24973117,-1.7696862,-0.15267015,3.0141182,0.35989815,1.1813934,-1.8059015,0.36375836,0.60823596,-0.24229848,0.118377954,0.016425401,-1.1092393,-0.6731268,-0.14014103,-1.9729112,-1.3673065,0.0075047873,-1.5419266,-0.24881092,-0.056392223,-0.2006447,-0.00066467375,0.7538862,-0.0023998618,-0.42570296,1.5046618,-2.970143,-0.21695161,0.6098983,-1.72022,1.0071404,-0.13628623,-0.4147559,-0.030714754,-0.7597381,1.1499165,3.5044706,1.443747,-0.052906085,0.09726998
Na,0.65851474,-0.013599291,-0.8003556,0.261404,-0.19723967,1.494909,-0.034141503,1.3686863,0.47091043,-0.028640423,2.364497,0.1060145,0.024782479,0.44262388,-0.4030348,0.08270004,-0.087334186,0.0675432,0.023392908,-0.45167708,-0.5175405,0.16275698,0.39581198,-1.5840465,1.3196948,-0.6319679,1.0575103,0.11951758,1.2719195,0.12165786,-0.53106076,0.12653701,-0.5212657,-0.6869814,-0.04587245,-0.5287699,0.8176397,-0.7269299,-2.5975382,-0.7825971,0.11151196,2.1361806,0.99672735,0.19697939,-0.28292552,-0.06216822,-1.0012687,-0.023706537,-0.27480125,-1.0032158,-1.5137944,-1.950701,0.019756768,2.2253065,-0.32669616,-0.41165674,-0.26962757,1.7816299,0.15942775,1.0479921,0.29735,-1.7086343,-0.49490112,0.30337155
Mg,0.057036355,-0.6739599,0.11531255,0.93108886,0.5659489,1.3080308,0.3949715,0.29887238,-0.22066443,-0.012923215,0.79962575,0.2561506,0.004733756,-0.071909145,-0.89694786,-0.8970172,-0.5142008,-0.34855983,0.007057078,-0.71015084,0.38232943,1.0037174,0.5201861,0.45677304,0.40854624,0.595343,1.5667447,-0.45879692,0.6977652,-0.8208381,0.5335748,0.24346009,0.18210258,-0.13501315,0.8026371,-0.27201468,0.37103596,-0.34801626,-1.3854908,-0.511974,0.0040296353,1.9735253,0.27262843,-1.9424341,-0.6196488,-0.0033069625,0.010606632,-0.018784836,-0.45652255,-1.3973856,-2.158528,-1.5871788,0.73091894,1.2838569,0.25304788,-0.7406407,-0.45688057,2.0670547,0.9083737,-0.03812316,0.85838586,-0.98651314,-0.09663504,-0.050929546
