Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.5894196,-0.36476594,0.4646033,-0.24132508,0.7271399,-0.7368983,-0.6600435,-1.2124748
Li,-0.39866856,0.14959052,-0.06935598,0.68728286,-0.18631235,0.02946546,0.093843006,-0.35857752
B,-0.15844125,-0.0064884666,-0.1178204,0.26993456,-0.14945534,-0.07115159,0.27249148,-0.11900159
C,-0.41660133,0.358302,-0.3695018,0.82404804,-0.526519,0.5126125,0.943692,0.30931395
N,-0.27056104,0.24205506,-0.06568746,0.43654743,-0.20373014,0.24783513,0.5831452,0.15324885
O,0.5544605,-0.54142725,0.45275056,-0.20098752,0.9234874,-0.8603877,-0.57951754,-0.74813545
F,-0.069485575,0.114479624,0.08149126,0.119885616,-0.02817222,-0.12347368,0.20150372,0.15907028
Na,-0.8111697,0.26154396,-0.62654984,1.0693129,-0.6938042,0.36284575,0.44310862,-0.05589146
Mg,-0.21020259,-0.20421359,-0.21377942,0.09114806,-0.107300214,0.051712938,0.08346827,-0.25229573
Al,-0.1643969,0.18583491,-0.16639426,0.81764805,-0.0073456857,0.19882491,0.1511917,0.2667821
Si,-0.15282746,-0.09174353,0.28260285,0.5312186,0.41489327,0.18953276,0.32242483,-0.018577082
P,-0.6107077,0.021253942,-0.45730078,0.6683092,-0.24058637,0.059268065,0.4962717,0.18456183
S,-0.3182909,-0.08876472,-0.22467722,0.6279866,0.08386118,-0.26728293,0.22444224,0.17883325
Cl,-0.039949685,0.18792309,0.26719972,0.44220588,0.51356953,0.07922663,0.4554978,0.18307436
K,-1.6931047,1.4138961,-2.0062146,1.6294389,-1.6125631,1.5240604,1.8363236,1.5534613
Ca,-0.06460954,0.25317803,-0.41731262,-0.061553277,-0.12713887,0.051274337,0.038735908,0.20748487
Sc,0.1298864,-0.13662188,-0.071225226,-0.31805122,0.29954943,-0.21270934,-0.09319188,-0.17680253
Ti,0.19259287,-0.2856995,0.35091,-0.17739734,0.68039167,-0.26773918,-0.03169221,-0.18997861
V,-0.6177844,0.29247,-0.33851117,0.57438326,-0.32790452,0.4477704,0.29930103,0.63280475
Cr,0.15151931,0.049032934,0.018751755,0.15943256,0.36750957,-0.19324806,-0.094829574,0.18280083
Mn,-0.123876765,0.06038616,-0.03803624,0.09094951,0.28454098,-0.089458995,0.148439,0.43842438
Fe,-0.08569844,0.20660226,0.003241118,0.26547644,0.13723695,-0.12692624,0.083262414,0.46782035
Co,-0.03837614,-0.014846871,-0.24571851,0.26687083,0.19294003,-0.016271293,0.03793664,0.19460616
Ni,-0.12665673,0.2785713,-0.17483552,0.029596306,0.07585404,0.026266247,0.35264137,0.2664861
