Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.8339899,-0.7117483,0.95581746,-0.1175061,0.38866398,-0.26267892,0.16270314,1.880272,-0.7716452,0.2566119,-0.82541305,0.27607483,0.62862444,0.11234937,-0.8226523,0.0023301635,-0.7725388,-0.006779991,0.1309359,-0.42486936,-0.029948022,0.121342435,-0.4844178,-0.50962496,-0.0037649134,-0.5617613,-0.6589088,0.49074614,-0.546102,0.3001864,0.3669997,-0.074557945,-0.024489999,-1.1060884,-0.2339274,-0.10961492,0.7531541,-0.095492706,0.11306252,-0.09143419,-0.14017576,0.018210404,0.0020819604,-1.1141988,0.07517636,0.26776645,-0.35220912,-0.5109302,-0.90056205,1.2296145,0.6599767,-0.5395289,1.0854479,0.6421579,-0.25251538,-0.7453608,0.82065463,0.78114486,0.03419352,0.022909373,-0.09609951,0.6211959,-0.9217049,0.23761642
Li,1.0156629,-0.45725492,1.6048607,-0.31234726,1.4003553,-0.3094385,0.035274908,0.9768415,0.24342608,-0.1834406,0.1430139,0.27516258,0.5735369,-0.34283507,-1.3551267,-0.0024278257,-0.7576587,-0.008097567,-0.27149034,-0.7417377,0.06722185,-0.121409535,0.38603497,0.8755242,0.0037638573,0.11404366,0.007920638,-0.7006675,0.27569082,0.10982832,-1.1923301,-0.9243154,-0.33912277,-0.25362486,-0.25273633,0.17554532,0.029176638,0.37098944,0.52350926,-0.19696847,0.06222886,0.0020544827,0.003205791,0.035325117,-0.67325115,-0.10046237,0.17915693,0.17350249,-0.40277407,0.12211932,0.2746933,-0.535381,1.825601,-0.3845256,-0.16309017,0.202474,-0.44439813,-0.30494034,-0.32011688,-0.18156257,-0.21960706,-0.06997512,-1.8521365,-0.27389252
Be,0.5940893,-0.25915068,1.202187,-1.299168,0.6205413,0.39067876,0.16056474,1.3522147,1.224289,0.24572042,0.773901,-0.91788,-0.040270045,0.16386195,-0.8677173,-0.0115081575,-0.6443081,-0.33618236,-0.6091815,0.21846727,0.7635069,-0.45451277,-0.20888452,-0.8916637,0.009486771,-0.7388444,-0.33052856,-1.8584272,0.057267897,-0.07253344,0.25026006,-0.5971227,-0.35112202,-0.37268937,0.6469919,0.27204466,0.21652526,0.66070133,0.16740274,-0.033583134,-0.38391444,-0.01413437,-0.0067487285,0.8103868,0.46620736,-0.07223637,-0.38527614,-0.7006519,0.45344594,-1.30089,-0.822123,-1.0350547,-0.18270373,0.46410686,0.030412428,0.784519,-0.52971125,-0.33487916,-0.83192384,-1.6366615,0.24610882,-0.7859935,-1.3430465,0.3636938
B,0.21326202,-0.4904985,0.9961661,-1.315488,-0.36317855,-0.04856501,-0.07322894,0.27363315,0.91005075,-0.08485983,0.3951548,-0.2858337,-0.40786022,-0.038153432,-0.37179622,0.0037441421,-0.076617576,-0.04969398,0.49857908,0.96507394,1.1903839,-0.23916107,-0.34351873,-1.2740215,-0.0018971795,-0.756219,-0.30867565,-0.64809614,0.65897095,-0.052210744,0.6350138,0.41045758,-0.20338371,-0.35629448,1.0633585,0.20539875,0.0035233274,-0.4077689,0.0107994005,0.14382383,-0.19336244,-0.019637004,0.001401104,1.1636398,1.0426114,-0.17449903,-0.07093028,-1.1215272,0.5400639,-0.5465774,-0.016026177,0.0714022,-0.7108791,0.3906656,0.13785845,0.88179696,0.25149646,-0.03996387,-1.1534133,-1.089951,0.24863489,-0.6696523,-0.27882552,-0.23856923
C,-0.25963524,0.83104986,0.4543924,-1.1561998,0.053498227,-0.6647371,0.20359062,0.5354232,0.30930856,-0.11935587,0.17017207,-0.08600874,-0.49282807,-0.04532074,-0.56762195,-0.00658725,-0.35295832,0.09892561,1.3842384,0.099234544,0.64337504,0.12217389,-0.9434572,-2.6129405,0.0007525971,-0.79107577,-0.0084146075,-0.56153655,0.024119899,-0.13858365,1.525523,0.3023664,-0.04889214,-0.14215156,1.3722911,-0.115767896,0.38692567,1.1879876,0.6185002,0.7060462,0.12595692,0.021284401,-0.003797628,0.2617654,0.19339982,-0.16614342,0.71712226,-1.1022378,0.80719304,0.6046973,-0.5427199,0.6423657,-1.7968229,2.0254352,0.44218528,-0.37504414,1.0187403,0.43392503,-2.3401804,-0.92652005,-0.33950588,-0.57422715,0.18510357,0.51069367
N,-0.65499943,0.1176239,0.79258096,-0.93366385,0.3293734,-0.8482303,0.023522884,-0.06001553,-1.4330453,0.1280863,-1.7048336,0.24365161,-0.7387048,-0.32151678,-0.6312123,-0.0014746767,0.7945322,-0.34898624,0.68592477,0.11655397,0.4997018,-0.05514185,0.30480474,-1.1696359,0.0032209372,-0.43691498,0.20894514,-1.0227907,-1.5473202,-0.6967097,0.6505526,0.28705934,1.0948515,0.22965851,-0.11686456,0.07482584,2.5847743,-0.06472324,0.38030192,1.7718418,-0.05263684,-0.005602345,-0.0038708076,-0.00974714,-0.18089327,0.08468637,0.60315377,-2.369263,1.2469481,-0.27953863,-0.20785698,-0.10043048,-0.9018276,1.0102714,-0.9419009,-2.2073205,1.027447,1.130214,-1.4304875,0.044344954,0.8549322,-0.28139502,1.5891852,0.030335132
O,0.07915911,0.035122313,-0.034487016,-0.17366073,-0.78233784,0.16199386,0.0759279,0.53518105,-1.1925147,-0.045039017,-2.9375255,-0.86177707,-0.43445116,-0.010024389,-0.28805268,-0.00083337165,1.420935,0.07156924,-0.91083914,-0.7931333,-0.18987903,0.017249689,-0.2689684,-0.17449322,0.0014239764,0.16818126,-0.49639148,-0.70642287,-0.33217287,0.057366405,-0.4587353,0.88887316,-0.034861602,-0.12994213,-0.14965253,0.023668077,0.23853546,-0.0626256,-0.76447314,0.30769438,0.017380588,-0.00018236786,0.00085537136,-0.8779117,-0.24489218,-0.03268703,-0.09738094,-1.3943386,-0.09785384,-0.9536737,-0.05108329,0.36980608,0.450209,0.031252608,0.54540396,-1.5280733,0.13888335,-0.024188116,-0.12219361,0.22986263,1.0725948,0.915047,0.39764327,0.5763539
F,-0.15644267,-0.6186562,-1.0052873,-0.49379918,-2.3001862,-0.03924517,0.33484095,-0.0034254678,0.3209398,-0.068866536,-0.7715104,-1.6742845,-1.5781676,0.26178005,-1.8583015,0.0029292237,2.1566885,0.07213231,-1.702092,-0.6598084,-0.45286626,0.33243465,-0.21954787,0.19712262,-0.0003774995,-0.42962462,0.34706163,0.64928246,0.8016283,0.09360863,0.13567835,-0.6435971,-0.3653036,0.59831345,0.8504066,0.08220978,-0.022708885,0.2878572,-0.13397023,-0.6531182,-0.023799367,-0.0010982491,0.0011016056,-1.1622472,0.94529164,0.12165415,-0.19151184,-1.7087952,-0.4601051,-1.0630951,-0.42016864,-0.16326758,1.1336129,-0.6303738,1.4460232,0.29909992,-0.20593855,-0.80111134,-0.6744533,-0.0705086,2.1086953,-1.0823468,1.2398897,-0.49785453
Na,0.4979724,-0.058836587,0.46134514,0.78417224,1.4793392,-0.1828242,0.19906588,0.59825593,0.2476643,-0.060818266,1.4858892,0.21593992,0.4475733,-0.7963456,-1.3569432,0.0023340695,-1.1593599,0.05348938,0.20153034,-0.2531075,-0.022915307,0.3117088,0.7037175,1.2683667,-0.0065829055,0.81582576,0.98569524,-0.57214195,0.48627374,0.07169974,-1.3201497,-0.4852485,-0.057315968,-0.0069208443,0.16960113,-0.03603683,-0.74908185,0.33583617,0.012222886,-0.6233787,0.29395252,-0.032904044,-0.017947666,-0.04281626,-0.66633606,-0.16755903,0.68199426,0.8320994,-0.5978856,0.6790837,-0.41753098,0.08070869,2.0884259,1.3685293,-0.23619801,0.95264727,-0.7045425,0.1998992,0.642157,0.5364952,-0.86023265,-0.24527662,-1.790632,-0.5468207
Mg,-0.11427547,-0.46593836,0.87613505,0.118118405,0.70948386,0.7534426,-0.038179852,0.5187351,1.0311102,0.12909669,1.6021812,-0.1512213,0.22134845,-0.15775742,-0.2639152,0.0040581133,-0.1896385,0.23322052,-0.94465655,-0.051992577,0.44780743,0.08510947,0.8725144,0.412539,-0.0011307271,0.0730227,0.5156787,-1.2052964,0.29357967,-0.053421166,-0.22668701,0.06658678,-0.057044905,-0.6576232,-0.07205266,-0.034330964,-0.80552423,-0.49637973,0.059044264,-1.011311,-0.022140846,0.008989848,0.0037047714,0.36472175,0.22973892,0.29513818,-0.080647305,-0.38483596,-0.051976755,-0.5519797,-0.3497766,-0.41785973,0.5282891,1.3057296,-0.09369641,1.6239693,0.0019719163,-0.24094307,0.9200404,-0.0554474,-0.07286674,-0.031614363,-0.8638694,0.14075118
