Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.0830313,-1.433864,0.11966105,-0.68190616,0.020719063,-0.25829744,1.7207966,0.60591376,1.3825984,0.6926782,-0.2609844,0.6963594,0.6139505,-0.2782547,-0.01694917,-1.2650628
Li,1.0455976,-0.45076457,0.5009704,-0.58992785,-0.41315606,-0.37571576,1.5743214,0.9560538,-0.18796574,0.5094981,-0.46879876,0.57113016,0.5769079,0.37971312,-0.3283268,-0.15875931
Be,0.24016,0.053164236,-0.11449361,0.14017063,-0.11983288,0.36849824,0.21345401,0.2785278,0.00283451,-0.51815635,-0.31625515,0.28758916,-0.17320621,0.22638354,-0.13290803,-0.7216723
B,-0.40584877,0.64013785,0.02997446,0.902229,0.1981232,0.45317268,-0.6411116,-0.23243672,-0.19928107,-0.75325096,0.3110654,-0.1693696,-0.2969945,-0.18275504,0.10646386,-0.3198915
C,-0.5489862,0.5289062,-0.103085265,0.6119326,0.5431632,0.49946108,-0.42785797,-0.21977618,0.7369522,-0.91937464,0.46643895,-0.5707547,-0.53189427,-0.4859326,0.390802,0.2100199
N,-1.3118131,0.40283597,-0.062527955,1.0457337,0.5794904,0.003877867,-1.1019751,-0.22280437,0.25596133,-0.448282,0.026898962,-0.3155071,-0.27564782,-0.41375548,0.02885624,0.3538571
O,-1.0274687,0.50364584,-0.17971645,0.820062,0.35477355,-0.12704234,-0.90276915,-5.4821372e-05,0.52371395,-0.40339506,0.06678566,-0.09373838,0.050459825,-1.1701593,-0.36786482,-0.17155458
F,-0.48665074,-0.37811482,-0.4457107,0.48296934,0.2432635,-0.6299914,-0.99015194,0.44073355,0.68358964,-0.27849966,-0.2777969,0.015379524,-0.06644008,-1.5940776,-0.36403987,-1.3181251
Na,1.1778386,-0.5661353,0.39097786,-1.2420921,-0.50083685,-0.36024487,1.2941545,1.0693996,-0.77503616,0.8319605,-0.52112263,0.73753935,0.6941819,0.8776444,-0.43114528,0.2080801
Mg,0.6182078,-0.29050207,0.09267637,-0.6351189,-0.10831429,0.3881675,0.16704299,0.3898592,-0.450919,0.09282771,-0.13402112,0.5252657,0.18816252,0.9389156,-0.10637752,-0.8032611
Al,0.33983597,-0.23342174,0.75551695,0.061186686,0.00013926346,0.10170096,-0.16412444,0.28795782,0.43244883,-0.14807859,0.07268025,0.25670424,-0.16745475,0.24532802,-0.14011465,-0.24888189
Si,-0.033088762,-0.38976064,0.46304685,-0.27169073,0.37861335,-0.12704179,-0.14937152,0.04539793,0.88136154,-0.25612408,0.22079037,-0.2998725,-0.38813615,0.22584234,0.21591188,0.1591513
P,-0.18897952,-0.36762986,-0.7184223,-0.40638494,0.36821413,-0.45355552,-0.5005475,0.19554576,1.4729822,-0.17184855,0.15008189,-0.48185673,-0.20223412,-0.16351728,0.5408545,0.1353149
S,-0.29340473,-0.529313,-0.891062,-0.4866889,0.059586447,-0.76827544,-0.5928246,0.56974673,1.3935542,0.17360727,-0.12891291,-0.060660996,0.20320012,-1.319365,0.064132325,-0.44091272
Cl,-0.22852723,-0.8237512,-0.267261,-0.45676768,-0.34253508,-0.7873907,-0.7775631,1.0261537,-0.13878624,0.7064493,-0.8565462,0.32084635,0.4507852,-1.4074707,-0.8635891,-0.28378487
K,1.3034143,-0.57165223,-0.37834114,-0.75185746,-0.61424446,-0.12167218,1.7116121,1.6277945,-0.095258385,0.92187256,-0.48829222,0.65925664,0.9169261,0.4704135,-0.31161156,-0.25367296
Ca,1.8678514,0.0109586045,-0.2355865,-0.754753,-0.8867193,0.40908113,1.6522384,1.3997958,-0.9233133,0.18713613,-0.11925244,0.35679275,0.39245147,1.5571954,0.048295148,-1.0566167
Sc,0.6962501,0.54310495,-0.049750328,-0.11118795,-0.36776835,0.6528587,-0.109748304,0.40906477,-1.3901185,-0.32215244,0.47566402,0.28845856,-0.22209397,0.8050724,0.05551011,-0.22560303
Ti,0.44640207,0.36081493,0.38129795,0.3703922,0.014804718,0.61282074,0.12559333,0.07937455,-0.6927524,-0.6264263,0.6525309,0.064182006,-0.49214137,0.92588115,0.4091449,-0.15998034
V,0.21921435,0.35850838,0.9631045,0.55617803,0.48868954,0.5245402,0.21652097,-0.22575289,0.43085155,-0.31330526,0.17271802,0.020524492,-0.76308185,1.2588271,0.5998489,0.65221685
Cr,0.068488866,0.29687235,0.7503659,0.6035024,0.15022004,0.7586616,0.18074253,-0.27428374,0.3148261,-0.36718988,0.59913933,-0.40421727,-0.5202131,0.6627318,0.9216787,0.538122
Mn,0.46753025,0.27408087,1.4948727,0.7646777,0.535882,1.0417949,0.12021975,-0.4517753,0.2151868,-0.5222577,0.7304359,-0.4183992,-0.51550835,0.499884,0.99037904,0.078775465
Fe,0.45761117,0.7014563,0.9896863,0.73368067,0.22040384,1.0422225,0.5528655,-0.35816473,0.22950071,-0.84418756,0.74285257,-0.30889684,-0.6676645,0.8209931,1.2065283,0.0012218691
Co,0.50663364,0.5138918,1.0848669,0.42965907,0.42898706,1.1878301,0.27547607,-0.47816867,0.42669058,-0.5616227,0.2826531,-0.25533447,-0.15350585,1.0074863,0.96612847,0.5704241
Ni,0.19829644,0.34179714,0.6271052,0.17600642,0.2035641,0.88213354,0.39721623,-0.35599995,0.4181384,-0.17533138,0.33007038,-0.70292115,0.3070254,1.1299973,0.74784017,0.47167167
Cu,0.38720387,-0.16078618,0.94556516,-0.0050559863,-0.09166334,0.7446002,0.33138773,-0.06736289,0.5354431,-0.2135394,-0.056324434,-0.51380444,0.0040844977,0.50369394,1.103295,-0.104007915
Zn,0.35256526,0.18684587,0.87008584,0.2349339,-0.17220522,0.17652415,0.39589736,0.39732498,0.46601787,0.15851249,-0.15325488,0.5626505,0.004343979,0.26594675,0.019486941,-0.23718788
Ga,0.5802281,-0.100801796,0.13794528,-0.00201156,-0.0064949086,-0.21340226,-0.064117,0.6909901,0.60395026,-0.30061466,-0.058184657,0.35407376,0.035789907,0.11305706,-0.08915835,-0.23336454
Ge,0.037136268,-0.08392208,-0.055569246,-0.37455082,0.2693195,-0.13896169,0.17234884,0.3015349,1.045768,0.072972,0.20081438,-0.42355826,0.01904729,0.27849966,0.17349716,0.4284343
As,-0.07518576,0.28064778,-0.5623555,-0.05603186,0.24050453,-0.52989364,-0.16470428,0.48816437,1.1980023,-0.028149113,-0.0042028613,-0.18166456,-0.13056621,0.30712044,0.21608211,0.6627493
Se,-0.30044535,0.21324566,-0.80003494,-0.16019578,-0.022099037,-0.7016158,-0.12749146,0.8174871,1.3140008,0.43760008,-0.32064027,0.40918502,0.31724304,-1.0622272,-0.32882774,-0.04443119
Br,0.21143116,-0.9008815,-0.8697487,-0.7085662,-0.48568588,-0.9741784,-0.37439457,1.501683,0.46684423,0.69589454,-0.92326075,0.18697363,0.5343747,-1.5610384,-0.62816745,-0.29954794
Rb,1.1141233,-0.89348173,-0.5329106,-1.0932897,-0.63561666,-0.14221017,1.4367032,1.4222522,-0.31055227,0.62640196,-0.6118819,0.0011959136,0.3853767,1.021982,-0.25258246,0.17051236
Sr,1.322407,0.38020366,-0.2899196,-0.7108563,-0.8162345,0.37439138,1.00236,1.2310681,-1.4254485,0.048899576,-0.03203546,0.53376806,0.2923967,1.0081786,-0.10948763,-0.22685353
Y,0.56340766,0.67668855,-0.33367056,-0.38061035,-0.5559415,0.82199293,-0.12199676,0.53025496,-1.9193478,-0.26592946,0.40726626,-0.04348768,-0.67179716,1.4575477,-0.046296336,0.61533606
Zr,0.13127105,0.6137192,-0.014356016,-0.0939908,-0.08971757,0.76194704,-0.39302292,0.019733123,-1.4269774,-0.64986587,0.56767416,0.26221597,-0.47177386,0.98934364,0.19127966,0.12228863
Nb,0.041606393,0.21573111,0.15086307,-0.0122487545,0.3302597,0.17149708,-0.57135916,-0.20401207,-0.59969956,-0.60850334,0.0478114,-0.02821351,-0.7675764,1.2656672,0.5101041,0.881915
Mo,-0.72839284,0.3765673,-0.06409028,-0.10125013,-0.0524947,0.41286907,-0.71797085,-0.40179703,-0.6538102,0.009165004,0.3598493,-0.61881346,-0.42111608,0.8200098,0.38923994,1.3468292
Tc,-0.229557,0.47118106,0.9021645,0.18638358,0.3879044,0.7684953,-0.32941958,-0.52099514,-0.2419806,-0.017843083,0.52260566,-0.58247465,-0.63037956,0.68956333,0.5369461,1.0518945
Ru,-0.43218157,0.6806452,0.5830165,0.1574253,0.25484568,0.83054507,0.027063955,-0.44610047,0.23662338,-0.25753087,0.50636756,-0.5885784,-0.6047025,0.95101595,0.67896765,0.8624227
Rh,-0.28658116,0.63568634,0.5319051,0.098718375,0.3662447,0.95611197,-0.05634333,-0.31948984,0.35438564,-0.10633576,0.042256128,-0.2603895,-0.28052253,0.6909398,0.19200411,1.3252178
Pd,-0.62430215,0.5741691,0.30042484,-0.006535426,-0.07190776,0.26925358,-0.041565303,-0.1251067,-0.12558547,0.2599135,0.043157827,-0.31131396,-0.30707178,0.7136334,0.29424012,0.91273415
Ag,-0.3801061,-0.11379337,0.39082378,-0.44519,-0.17043012,0.3598152,0.045765553,0.046981677,0.303426,0.4348451,-0.29455468,-0.5636467,-0.17294781,0.52499294,0.42421296,0.7125477
Cd,0.15803912,0.010677911,0.25301266,-0.12128498,-0.2081971,-0.11353518,-0.05466305,0.46899122,-0.005373452,-0.044036105,-0.20974603,0.4560561,-0.19562644,0.13455454,0.021407835,-0.07316165
In,0.16984437,-0.039364256,-0.5820866,-0.390813,-0.25819543,-0.11198895,-0.6369165,0.54651576,-0.45596716,-0.510055,-0.017084006,0.28321493,-0.06805702,-0.14454614,-0.29459313,-0.24309118
Sn,-0.36604404,0.028068416,-0.5878888,-0.8355679,0.07767404,-0.03444631,-0.32821104,0.16263802,0.20564401,0.049977228,0.07660042,-0.310568,0.038099825,0.18745023,-0.112740636,0.68580663
Sb,-0.4402893,0.44145897,-1.1420716,-0.5854896,0.02712958,-0.35338798,-0.7548946,0.51095,0.18748975,-0.059486195,-0.047141533,-0.3584749,-0.14515829,0.5275516,-0.17657597,1.3613485
Te,-0.53572786,0.17158327,-1.1213225,-0.56277895,-0.17508446,-0.7581909,-0.46365467,0.89074206,0.5075092,0.5717167,-0.25555417,-0.03992282,0.014784396,-0.4286828,-0.46659014,0.7812107
I,0.7362503,-0.78241193,-0.8018802,-0.9180566,-0.82694155,-0.77623963,0.43469676,1.8513126,0.04447336,0.77115893,-0.74252427,0.27784953,0.44049284,-1.1807733,-0.79303235,-0.50954235
Cs,0.89490926,-0.51764,-0.43472084,-1.0942223,-0.8075199,-0.30673414,1.57007,1.2475133,-0.27456012,0.78760725,-0.7923878,-0.18667041,0.663062,0.8593564,-0.51472366,0.45697778
Ba,1.0014212,0.598199,0.1528898,-0.7112878,-0.85411197,0.12334792,0.935287,1.0274017,-1.2403152,0.14729698,-0.30588534,0.5514923,0.5646576,0.83234966,-0.23349078,0.24706434
La,0.61627996,0.86949396,0.31343687,-0.41395694,-0.13620451,0.44516486,0.21591012,0.51406384,-0.94130856,0.18247457,-0.16100001,0.042148113,0.2522997,2.1431923,-0.05289817,1.0725018
Ce,0.61627996,0.86949396,0.31343687,-0.41395694,-0.13620451,0.44516486,0.21591012,0.51406384,-0.94130856,0.18247457,-0.16100001,0.042148113,0.2522997,2.1431923,-0.05289817,1.0725018
Pr,0.32393268,0.94645107,0.56847847,-0.5407326,-0.15308939,0.3703943,0.2555503,0.43829232,-0.8696621,0.297893,-0.28068933,0.010982847,0.29892203,2.0403154,-0.036313735,1.4425116
Nd,0.4101915,0.82022125,0.09317364,-0.42746812,-0.0635149,0.29336357,0.007729489,0.55211896,-0.95911366,0.14641352,-0.08586192,-0.0057987585,0.21843924,2.0230675,-0.12928282,0.9285059
Pm,0.33922443,0.43892184,0.25346678,-0.22345908,-0.08070159,0.4510477,0.13561739,0.21396568,-0.6248338,-0.004631333,-0.13532647,-0.16627772,0.31738967,1.6904395,0.02357585,0.47229522
Sm,0.49956724,0.71869797,0.286857,-0.32820737,-0.06850362,0.4356556,0.104155764,0.5056958,-0.8936177,0.14706433,-0.1240443,-0.06622908,0.27079207,1.9725587,-0.040238366,0.8424179
Eu,1.0290161,0.2329354,0.14389816,-0.6918573,-0.67335814,0.3648253,0.9081798,0.7166642,-0.920989,0.3725494,-0.33976638,0.08964157,0.6145445,1.9221399,-0.113883935,0.41620356
Gd,0.49956724,0.71869797,0.286857,-0.32820737,-0.06850362,0.4356556,0.104155764,0.5056958,-0.8936177,0.14706433,-0.1240443,-0.06622908,0.27079207,1.9725587,-0.040238366,0.8424179
Tb,0.3359789,0.59211963,0.14408687,-0.46775013,-0.085201554,0.48196712,0.075515576,0.3576457,-0.5640832,0.06413908,-0.13883723,-0.21975242,0.23987204,1.9071803,-0.12367403,1.0113863
Dy,0.4689084,0.7241561,0.16981907,-0.451011,-0.1507958,0.5671451,0.014269445,0.3762453,-0.8967295,0.096092924,-0.08673449,0.026677294,0.14966023,2.12793,-0.039217666,0.9949538
Ho,0.3521957,0.5733601,0.1432392,-0.36526138,-0.08309493,0.55763584,-0.0974849,0.36787724,-0.84903866,0.060682684,-0.049778778,-0.08169989,0.1681526,1.9572964,-0.026557863,0.76487
Er,0.3521957,0.5733601,0.1432392,-0.36526138,-0.08309493,0.55763584,-0.0974849,0.36787724,-0.84903866,0.060682684,-0.049778778,-0.08169989,0.1681526,1.9572964,-0.026557863,0.76487
Tm,0.26443917,0.43999895,0.2670275,-0.4055606,-0.019739311,0.63121355,0.030604776,0.18271211,-0.3327294,-0.033151403,0.03139856,-0.06567829,0.2561878,1.705296,0.055233404,0.2558602
Yb,1.0218128,0.18238243,-0.043814138,-0.6196416,-0.73341316,0.36172327,0.8359401,0.71108675,-1.1407824,0.1861038,-0.17445177,-0.094207585,0.49164504,1.7555861,-0.03308092,0.1491045
Lu,0.26852036,0.8735328,0.32505912,-0.28704226,-0.5028346,0.44500837,0.06555386,0.28679913,-1.4115993,-0.14160141,0.07757978,0.088429876,-0.22681057,0.9299239,-0.083544336,0.5766417
Hf,0.1354176,0.5195626,0.10178594,0.05957924,-0.24385743,0.3980656,-0.61116946,-0.14253911,-1.6148161,-0.7867356,0.41159898,0.056407914,-0.2898252,0.9753796,0.05050727,0.33225292
Ta,0.05152839,0.4597604,0.12437348,0.19528902,0.227928,0.22504501,-0.79307276,-0.30602166,-1.1032534,-0.72731394,0.2682498,-0.19212975,-0.61960936,1.1828583,0.46956447,0.57608646
W,-0.70852053,0.4714829,0.5648519,0.40823352,0.07237067,0.31095752,-0.5512467,-0.44863087,0.020931866,-0.24492882,0.20135053,-0.4146506,-0.61372,0.5395076,0.30538377,1.2899266
Re,-0.19996984,0.54893434,1.1482261,0.555875,0.3302767,0.600498,-0.57225484,-0.6233318,-0.34619173,-0.551032,0.461006,-0.5043046,-0.7504071,0.38073957,0.44222727,0.79356486
Os,-0.7112049,0.95486856,0.74499166,0.44531053,0.24031737,0.58199346,-0.2844374,-0.54368085,0.4437724,-0.38584757,0.4289859,-0.605055,-0.5579586,0.72593266,0.712173,0.8248837
Ir,-0.6228959,0.7174396,0.7170066,0.26591516,0.39035553,0.62252283,-0.35829502,-0.4773298,0.59862816,-0.11034812,0.06674537,-0.5127314,-0.24735284,0.74812543,0.314267,1.2005074
Pt,-0.90550005,0.7186769,0.23517594,0.19267316,0.15171508,0.04034384,-0.43532285,-0.25411946,0.18075491,0.04774642,-0.082861245,-0.41297895,-0.11633168,0.7923468,-0.003370992,1.1604872
Au,-0.72473025,0.42129555,0.2845034,-0.03863235,-0.20557147,-0.02352957,-0.44681853,0.063641444,0.25887063,0.21495636,-0.49837333,-0.20112671,-0.1829317,-0.04690741,0.2979605,0.76711774
Hg,0.1977509,-0.20276627,0.07665028,-0.22481187,-0.18584399,-0.31598857,0.03638997,0.5276828,0.7270544,-0.026002564,-0.36970723,0.5168077,0.062107615,-0.42344254,-0.11006539,-0.24902315
Tl,0.14840922,0.1522269,-0.20660646,-0.3366844,-0.21913294,-0.28515977,-0.67138994,0.4241982,-0.12268692,-0.3406304,-0.33655924,0.5159535,0.2804811,-0.050944462,-0.5159837,0.1279159
Pb,-0.124784306,0.44053194,-0.25132337,-0.5837425,-0.050955098,-0.26341012,-0.5151419,0.259412,-0.2427738,-0.1675218,-0.2684469,0.043806776,-0.0655558,0.46781415,-0.3827136,1.4336697
Bi,-0.06991772,0.5542483,-0.70741093,-0.43825972,-0.031570837,-0.5140339,-0.6840543,0.3998015,0.012604084,-0.22614054,-0.4505389,0.15998845,0.00016698986,0.5929895,-0.519906,1.6604983
Ac,0.07722615,0.8479322,0.5248231,-0.5138297,-0.06806227,0.30436197,0.31168914,0.6340813,-0.7104633,0.35778558,-0.15604486,0.108933516,0.45976868,1.6533883,0.21381913,1.740843
Th,-0.083825484,0.5484831,0.07380503,-0.230154,0.17109798,0.54714847,-0.2094566,0.27073228,-0.57385576,-0.05611278,0.08922462,-0.30135745,0.006302893,2.0190797,0.3384056,1.0885487
Pa,-0.2050985,0.38199422,0.1461075,-0.17320849,0.24749099,0.54318756,-0.1564737,0.093124434,-0.20666137,-0.11656378,0.10765351,-0.20263495,0.07638901,1.6520224,0.43884128,0.49838847
U,-0.13002802,0.13416916,0.23769233,-0.15832648,0.22275098,0.1672671,-0.24320278,0.10653982,-0.0048406757,-0.3215132,-0.064188346,-0.3433322,-0.011213839,1.7088252,0.48778412,0.77197886
Np,-0.083825484,0.5484831,0.07380503,-0.230154,0.17109798,0.54714847,-0.2094566,0.27073228,-0.57385576,-0.05611278,0.08922462,-0.30135745,0.006302893,2.0190797,0.3384056,1.0885487
Pu,-0.04706346,0.42841306,0.23467074,-0.0831077,0.1625606,0.59376764,-0.074247986,0.11949498,-0.48549145,-0.15826628,0.15548383,-0.33058366,0.1017696,1.9173956,0.4670111,0.630608
