Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.3318464,2.0034862,-0.32364124,-0.70739657,1.0378542,0.0150417,-0.2879155,-0.3949348
Li,1.2425661,1.8583565,-0.09131147,0.29079974,-0.0035456792,0.61539614,0.5381854,0.62262887
Be,-0.040314518,1.925507,0.4638343,-0.030789651,0.07349189,1.5942175,-0.3246912,1.4149628
B,0.29044282,0.54581285,-0.3507337,0.014158301,0.17681232,0.9966504,-0.72967786,-0.07645737
C,-0.076030515,0.16183627,0.6563835,-0.4789118,0.7687002,0.9939535,0.9095686,1.2811067
N,0.41446763,-0.632596,0.77380663,-1.4282995,2.5614493,1.0532683,1.1245363,3.1761463
O,0.7775731,0.73742694,1.5952489,-2.4572577,2.8926785,-0.5313338,-0.023748219,1.5543697
F,3.2749958,2.641016,2.2817614,-3.5960388,3.4548628,0.5152679,-1.6940904,0.62917936
Na,1.7991818,2.489367,0.60495806,1.2713159,-0.63388187,0.7309075,-0.36902204,0.58995444
Mg,-0.23410581,2.0106914,1.2413807,0.6034494,-0.5921117,0.37252086,0.13828766,1.7211292
Al,0.29183456,0.5910264,-1.0384549,-0.28024876,-0.21750447,0.78465706,-1.0763775,-1.1654371
Si,-0.53548014,0.76847696,0.5366389,-0.34535608,0.09829485,0.97879845,0.35380748,0.7858887
P,0.23654638,0.09280085,0.27296424,-0.66543186,0.68665016,0.48865917,-0.7722928,-0.1382671
S,-0.7530575,0.3125804,0.54804933,-0.9321142,1.5507905,0.2279584,-0.87468153,1.2556462
Cl,2.641671,1.4513742,1.6329646,-1.5697415,1.9261695,1.6721799,-1.1093926,1.2563512
K,1.4473177,2.8780987,1.5717779,0.54055405,-0.56554604,-0.12233017,0.42709145,0.526462
Ca,-0.06532679,0.71057856,-0.028472036,-0.19428712,-0.80390894,-0.29327795,-0.5314771,-0.058406785
Sc,-0.4281884,0.2989928,-0.43922466,0.88771564,-1.2806907,-0.29270872,0.63463646,0.48036286
Ti,-0.61741126,-0.58703756,-0.5338812,0.40966567,-0.19952533,0.20611493,1.4854892,0.5981105
V,-0.76966715,-1.413118,-1.7793827,-0.32603922,0.44932154,0.47571415,0.9082652,-0.71135527
Cr,-0.8108912,-0.37059206,-0.6430178,0.40066975,-0.7973936,-0.38728976,1.5945369,-0.62599957
Mn,-1.2645427,-1.9420596,-1.8124712,0.5673718,-0.38291934,-1.091659,1.1709143,-1.070241
Fe,-0.018473765,-0.85017496,-1.0321105,1.1763858,-0.8644636,0.56750613,1.2112508,-0.3526172
Co,-0.07700411,-1.3145468,-1.145735,0.17922425,-1.0320303,0.036944948,1.7303705,-1.3218838
Ni,0.42384374,-0.32243922,-0.44514096,1.4438145,-1.6934419,0.26155308,0.3267018,-0.893567
Cu,-1.0062655,-1.6297423,-1.4030892,2.1101987,-2.1066372,-0.75926995,2.5032992,-1.9979191
Zn,0.13514948,-0.233998,-1.7410722,-0.19783369,0.48300317,0.62396806,-1.2331486,-0.39937335
Ga,-0.68234766,0.09312961,-1.1888714,-0.7631775,0.38556448,0.8234232,0.26184508,-0.49756286
Ge,-0.3640672,-0.6233517,-0.06492926,-0.3592321,0.56193906,1.017965,1.0921395,0.63103604
As,0.15425204,-0.9642683,-0.77127993,-0.63662416,1.0663714,0.98891956,-0.055883683,-0.5018923
Se,-0.8649733,-0.91531056,-0.7009985,-0.81196386,2.1845002,0.05326029,-0.14093354,1.0216634
Br,1.8684832,0.014057748,0.5341737,-1.6237502,2.3324792,1.6617413,-0.3154303,1.1942499
Rb,0.7431686,2.2413824,0.27769244,0.67811,-0.31913134,-0.9869322,0.15731177,-0.3568081
Sr,-0.4270051,0.87487006,0.41726935,0.81540596,-0.8651544,1.1874764,-0.10993832,1.1491302
