Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.11810955,0.7910383,0.7016922,-0.955949,-0.35754713,0.71089524,1.0659359,-0.48139125,0.7898988,0.14714316,-0.7301241,1.5945019,1.3152312,-1.4206553,-0.07030481,0.6080216
Li,0.794103,0.621123,-0.08904314,0.8606843,-0.53393626,0.3468752,0.65815485,-0.47941333,1.0867496,-0.073123485,-0.31292462,0.8551498,1.2156093,-0.64646244,0.29464233,2.0957334
Be,-0.50940245,-0.24017471,-1.5479392,1.0141789,-1.0809906,-0.19160782,2.6506345,0.4028167,-0.048507906,0.4336295,0.0716877,0.9224835,0.008837998,-1.4673064,0.03566166,0.023679215
B,-0.2082501,0.016578235,-0.9794354,-0.15460716,-0.17234714,0.6083798,2.1373646,0.4635821,-1.0175222,0.41064036,-0.29220805,0.37111223,-0.3276135,-1.264611,0.24340951,-0.49768737
C,0.26127937,-0.34430003,-1.6622635,-1.4121878,-0.23821552,0.40151912,1.0978419,0.59748983,-1.3888294,0.43231001,0.25600722,0.31664488,-0.7922565,-1.5180658,-0.64917535,-0.3465244
N,-0.7033401,0.93291354,-0.36821598,-3.0172708,-0.8015638,0.13532624,-0.5107397,-1.2828655,-0.55611014,0.50304985,0.037983555,0.88587815,-0.49182853,-1.090095,-0.055747725,-0.30417746
O,-0.28513306,1.6597744,0.598071,-0.70429945,-1.604982,0.03804683,0.033209465,-1.5350728,0.7520726,0.22430849,0.83626896,-0.57341915,-1.3377769,0.11142364,0.12499458,-0.796511
F,0.7480951,1.5206089,1.9778847,0.81989956,-1.2095269,1.2899148,0.4173942,-0.07257845,2.4949555,0.8312038,1.5480254,-2.1681373,-2.05419,1.2908037,-0.3413185,-1.4092013
Na,1.1065295,0.2617442,-0.09828758,1.3534902,-0.29599848,-0.1358912,1.5130223,1.0692432,1.7754896,-0.55228305,-0.9068423,1.2154655,1.9638917,0.21543118,-0.13442667,1.632954
Mg,0.48504204,-0.6383898,-0.15773684,1.8065641,-0.11316675,-0.027614482,1.340139,1.384668,0.55161506,-0.28088558,-0.26694486,0.14713669,0.7165359,-0.223621,-0.15154468,0.33654392
Al,-0.39334792,-0.11329196,-0.17944768,0.91038644,0.40191337,0.21047962,1.0755123,0.49901098,-0.108807914,-0.2613054,-0.4402552,0.12632197,0.006038025,0.32030377,-0.28336856,-0.2656589
Si,0.23519818,-0.35452792,0.18568012,0.43713483,-0.26272064,0.8970981,0.6003349,1.1604676,-0.727991,0.029304057,0.09321283,-0.37931043,-0.12756647,-0.1947389,0.042277835,-0.26418775
P,0.23521374,-0.05002261,0.54945326,-0.6213571,0.047258582,1.3272233,0.4549981,0.976799,-0.8505463,0.37435034,-0.13017634,-0.60045755,-0.20168105,0.29389524,-0.08634185,-0.83057964
S,-0.077398114,-0.15149367,0.5450056,-1.1334321,-0.2357101,0.30687848,-0.5446889,0.45040065,-0.26616517,-0.27063984,-0.0804214,-1.4869102,-0.65638375,0.19545993,-0.15674913,-1.0101284
Cl,-0.46976307,0.58664405,0.9081786,-0.66327924,-0.7916222,-0.19279054,-0.76797694,-0.058694765,2.2370527,-0.4238245,0.060566667,-0.6269091,-0.2923341,0.84196496,0.21224946,-0.5567871
K,1.2905653,0.6544835,-0.565281,0.9130029,-0.3933747,-0.8498629,0.27927658,-0.08724116,1.6627394,-1.0993488,-0.80532527,1.1994704,2.9762866,-0.7186513,-0.3728783,2.2809947
Ca,0.19861275,-0.222345,-0.39352268,2.241571,0.27147114,-0.49629596,-0.8770746,0.24552403,0.9028157,0.086812675,0.14684103,-1.0518024,1.1252732,-0.21847633,0.21536644,0.8662474
Sc,-1.3016596,-0.6678126,-0.086676925,2.1354516,0.77768797,-0.22767729,0.80317336,0.6890577,0.13907704,0.86441267,1.060856,-0.87098587,-0.37446836,0.38235855,0.24248055,-0.023324165
Ti,-1.1063535,-1.3730434,0.61986375,1.4919769,0.11992808,1.0291806,0.53802985,0.6659485,-0.8536015,1.0075293,1.111369,-0.8600919,-0.7427083,0.25983334,0.16825849,0.3370256
V,-0.883486,-1.7055241,0.3304388,0.29250586,0.8119436,1.0213956,0.61732256,-0.12341224,-1.7183596,0.6665319,1.0594994,0.19930935,0.13851762,-0.030634612,0.6236246,1.3778031
Cr,-0.53902775,-2.8103914,-0.43969378,0.04186189,0.71406287,0.25486934,1.1928657,0.05636032,-1.7267573,0.62013584,0.20528258,0.49379614,0.6884568,-1.0052766,-0.051324777,2.4534183
Mn,-0.5317093,-3.1060483,0.76876396,-0.25473082,1.9685638,0.33461556,1.1498674,0.77535814,-1.551615,-0.0029857233,-0.17573114,1.0236729,1.2607827,-0.99551666,0.556963,1.5573007
Fe,-0.40876645,-2.7125313,-0.34727785,-0.48873034,1.6112288,0.27620128,0.7032674,0.5650284,-1.5016271,-0.49994785,-0.67177445,0.7413918,0.9866164,-2.0909064,-0.07952299,1.1075383
