Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,1.3228185,0.39296147,0.4430453,0.6945081,2.11124,0.3236462,-0.6493066,-0.60864776
Li,0.94721884,-0.009031303,-0.32704344,-0.15833144,0.5309501,-0.7791111,-1.3165399,-0.18099482
Be,-0.18276462,0.17122315,-0.31069463,0.20450628,0.3672715,0.113410756,-0.48865563,-0.041603267
B,-0.36329982,0.59848106,-0.23594308,0.59771985,0.3954646,0.6250575,0.2562718,0.1997599
C,-0.27558392,0.43069395,0.19892266,1.0369629,0.17041402,0.72371954,0.8628847,0.49453232
N,-0.6701352,0.37132084,0.37347832,1.0921276,-0.08810979,0.8707101,1.0470705,-0.22675484
O,-1.1262411,0.035027858,0.30203307,0.70832074,0.5383677,-0.13299178,0.62180454,-0.47046465
F,-0.35004118,-0.15974352,1.1701977,0.66099715,0.9317319,0.10299779,0.5944882,-0.4806041
Na,1.1917931,-0.4209577,-0.675012,-0.39065874,0.23028937,-0.9783483,-1.750132,-0.35175025
Mg,0.24360995,-0.124370515,-0.8808413,-0.17676292,-0.090314046,-0.123607874,-0.77843475,-0.29837763
Al,0.43037847,0.10037324,-0.3367552,0.51893306,-0.2727643,0.32272083,-0.54959375,0.2141974
Si,0.25206274,-0.10468711,-0.06880904,0.44974482,-0.37817714,0.41242534,-0.12925965,0.49979046
P,0.2863595,-0.3850956,0.3751416,0.82174623,0.038422007,0.54478586,0.09386232,-0.32352552
S,-0.11403178,-0.6733065,0.9625927,0.50699186,0.5484639,-0.4856413,-2.4678186e-05,-0.5921918
Cl,0.19619875,-0.7170736,1.4711341,-0.16781528,0.90203154,-0.3605135,0.0033097472,-1.0312309
K,1.4277198,-0.70837355,-0.26706263,-0.8486622,0.4537009,-1.0517128,-0.8411874,-0.05173085
Ca,1.3738558,-0.03817052,-0.9896521,-0.7908614,-0.19522636,-0.7472306,-1.1871849,0.4165423
Sc,0.15243924,0.24346954,-0.9612565,-0.50212836,-0.20853207,-0.14653462,-0.0026301984,0.07501584
Ti,-0.22509073,0.33963475,-0.7954602,-0.20981269,-0.118547544,-0.039740637,0.15558772,0.4428203
V,-0.28509057,0.33577058,-0.41772225,0.24209732,0.008403014,0.51509464,0.0039279964,0.41440415
Cr,0.14765622,0.30490926,-0.44334126,0.28005636,-0.2644921,0.12663645,0.40167278,1.1588554
Mn,-0.07805844,0.5534474,-0.35562274,0.07858299,0.493858,0.2730399,0.49083996,1.0880469
Fe,-0.19666554,0.5827494,-0.45630524,0.026706174,0.37356567,-0.44049054,0.4737026,1.4243983
Co,-0.17192206,0.5056933,-0.89198196,0.16923398,0.42148483,0.28120774,0.11386174,0.8733756
Ni,0.0021064766,0.61006606,-0.51486313,-0.47070754,0.28717917,0.31169862,0.5640627,0.6530018
Cu,0.45159727,0.21395862,-0.27668658,-0.33197492,0.540615,-0.15442844,0.60161775,1.0356884
Zn,0.30455178,0.144955,-0.25555652,-0.02613584,0.21457693,-0.26457602,-0.26168382,0.91634554
Ga,0.60352415,-0.034079906,-0.17871678,0.3071488,-0.121919364,0.12892453,-0.24586299,0.20902517
Ge,0.45337152,-0.21884632,0.13453692,0.04228677,-0.23024428,0.33823317,0.20239173,0.46194088
As,0.29757333,-0.3717797,0.20993567,0.46072745,-0.17213431,0.33961225,-0.050200693,0.014484808
Se,-0.121674374,-0.7646262,0.9268157,0.036400527,0.5158921,-0.7964747,-0.13399582,-0.43002194
Br,0.7878199,-1.0545774,1.7128762,-0.48436934,1.0164422,-0.6359268,0.22949965,-0.7880545
Rb,2.1015897,-0.78332835,0.047003664,-0.47773558,-0.1498875,-0.8753149,-1.2072803,-0.4033798
Sr,0.908472,-0.16077532,-0.63793254,-0.8366659,-1.1014353,-0.6951013,-0.9219241,0.18220985
Y,0.06994209,0.082992,-0.92500263,-0.40640664,-0.89410704,-0.12955202,-0.13224447,0.08512825
Zr,-0.37968373,0.36750516,-1.0083904,-0.034603894,-0.7093938,0.21184641,-0.23674017,0.010293409
Nb,-0.5634982,0.2636833,-0.5077347,0.3568315,-0.41907784,0.6428755,-0.32209858,0.018823743
Mo,-0.35182932,0.33262482,-0.5093338,0.47331095,-0.9557514,0.733162,-0.036245428,0.73433614
Tc,-0.52569187,0.5124693,-0.28556404,0.38025558,-0.06500776,0.90708345,0.015671557,0.63792026
Ru,-0.5930093,0.5804469,-0.36106732,0.35857195,-0.07634568,0.37046915,0.0907868,1.0674616
Rh,-0.6123914,0.3925781,-0.46408907,0.51073825,0.041194383,0.57302153,-0.26410085,0.5528735
Pd,-0.29999375,0.43232962,-0.23633832,0.22158976,-0.039718818,0.5581913,-0.15758991,0.2633983
Ag,0.23114972,0.08029866,0.03729123,-0.185937,0.05195934,0.3202538,0.09471608,0.5952477
Cd,0.098153666,0.039085437,-0.09721812,0.1518102,-0.07125953,-0.13506302,-0.4785716,0.5638287
In,0.3059578,-0.0577743,-0.08284206,0.21538028,-0.4733598,0.083583444,-0.3819876,-0.033192396
Sn,0.14930527,-0.32574195,0.14858064,0.033952586,-0.54637533,0.41742337,-0.1136295,0.055718258
Sb,0.05148958,-0.5448856,0.13622463,0.40905333,-0.68616813,0.44210315,-0.28818798,-0.13559934
Te,-0.056870233,-0.8874235,0.8581115,-0.037955478,-0.14284709,-0.40372342,-0.4018753,-0.48114085
I,1.532106,-1.1010348,1.5332414,-0.42049015,0.8117469,-0.42731273,-1.2769841,-0.7323208
Cs,1.7292564,-0.91573316,0.05969169,-0.3094858,0.03498115,-0.9290113,-0.77627134,-0.5804838
Ba,0.667591,-0.19540748,-0.6550031,-0.82298267,-1.1249073,-0.80210024,-0.8429529,-0.23952368
La,0.3531335,0.05736017,-1.0641135,-0.2643525,-1.1956953,-0.4605981,-0.4726274,0.30060166
Ce,0.3531335,0.05736017,-1.0641135,-0.2643525,-1.1956953,-0.4605981,-0.4726274,0.30060166
Pr,0.1934339,0.011377666,-1.0798057,-0.14841756,-1.2271287,-0.5350017,-0.5802932,0.104716204
Nd,0.29742682,0.0660311,-0.82378036,-0.34092462,-1.1926283,-0.51627165,-0.34388363,0.30359426
Pm,0.27612966,0.16334979,-0.8402863,-0.19839807,-0.91535825,-0.28984153,-0.08895147,0.2736466
Sm,0.3732909,0.092271626,-0.95181406,-0.30955863,-1.1864444,-0.48638391,-0.3262384,0.36927265
Eu,0.8223236,-0.0748781,-0.8338747,-0.48834294,-0.52848786,-0.5394179,-1.0295488,-0.060123086
Gd,0.3732909,0.092271626,-0.95181406,-0.30955863,-1.1864444,-0.48638391,-0.3262384,0.36927265
Tb,0.29339337,0.063055664,-0.87928,-0.19893785,-0.97077054,-0.32891476,-0.19673294,0.29688227
Dy,0.2288122,-0.002612194,-1.0548444,-0.17982228,-1.1875845,-0.32651448,-0.24283075,0.0076926053
Ho,0.2489696,0.03229927,-0.9425448,-0.22502841,-1.1783336,-0.3523003,-0.09644178,0.07636359
Er,0.2489696,0.03229927,-0.9425448,-0.22502841,-1.1783336,-0.3523003,-0.09644178,0.07636359
Tm,0.24609403,0.23752901,-0.9776684,-0.15255244,-0.8608933,-0.19347377,-0.06934414,0.12860247
Yb,0.8288235,0.008323157,-0.7520437,-0.5717773,-0.5637973,-0.6639492,-0.8496522,0.103882
Lu,-0.066967964,0.26150796,-0.868877,-0.4419487,-0.6633929,-0.31576455,-0.23534352,-0.11131048
Hf,-0.5914819,0.3487251,-0.9122238,-0.21082605,-0.6047017,0.11251398,0.016111681,-0.013410054
Ta,-0.6901611,0.30760637,-0.6176641,0.0605006,-0.55764085,0.44792533,0.1256035,-0.32793164
W,-0.39596644,0.3597263,-0.33304167,0.6164492,-0.8698682,0.63976383,0.23152325,0.7494271
Re,-0.6353386,0.6565543,-0.27579173,0.37674755,-0.15607832,0.6874218,0.35419804,0.7739528
Os,-0.7841327,0.71502274,-0.40783107,0.46207994,-0.21293196,0.37451583,0.30421472,0.92125183
Ir,-0.5458608,0.59357464,-0.6300572,0.4107449,-0.13936292,0.83810735,-0.053851746,0.47524923
Pt,-0.53776854,0.5822208,-0.072706886,-0.1075207,-0.46311256,0.5940483,0.24556527,0.07869518
Au,-0.31096658,0.07015921,0.35535458,0.05253519,-0.10198304,-0.07058285,0.31430623,0.19492076
