Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.8324927,-0.8089684,-1.2281079,0.84681195,0.2919712,2.079472,0.9011734,0.67436177,0.96397465,-2.0713754,1.313107,0.36716092,0.6903053,-0.7850502,-0.019895988,0.8583114,1.0372895,0.120473064,-2.3080113,0.5001349,-0.29145914,-0.39276943,-0.09004892,0.48458222,-0.5928415,-0.14943212,-0.51647437,-0.03701761,-0.27014446,1.8849282,-1.3797964,-0.6973951
Li,0.6486145,-0.0062702894,-0.8208308,-0.81956244,0.40328962,0.6728575,-0.67121106,0.23278676,-0.3517726,-1.6851921,-0.24521983,0.14085889,1.8567178,-0.09108295,-0.9223732,0.8163265,0.8105315,0.031340443,-1.0356158,-0.2128627,1.5053552,0.60934496,0.093219586,0.07817328,-0.768597,-0.1329607,-0.94262373,-0.014679823,0.0588506,0.6843705,-0.12226878,-0.451975
Be,1.6668227,-0.31883588,0.50627947,1.0615273,-2.0086074,1.1235176,-1.4089599,-0.59295905,-1.2662749,-2.731073,0.19820553,0.104658544,3.8533838,0.51719254,0.3775632,0.6417186,0.2086155,-0.20896937,-1.5506078,0.21605062,-1.7593327,-0.21809572,0.13092566,0.39307573,-0.88092625,-0.075835764,-0.9219693,-0.0076965503,-1.5756354,1.1213704,-2.015242,-0.54419935
B,0.32802182,-0.7198963,-0.0004416965,0.7572325,-0.7627188,0.48460037,-0.6865637,-1.3134882,0.98974305,-0.6811118,0.08596876,0.84492743,0.6006994,0.39537126,0.23536019,0.41911495,0.5968248,-0.06580586,-0.7596679,0.055507906,-0.73880327,-0.59060556,-0.24989566,0.16735949,-0.037376884,-0.34411746,0.48936495,-0.49012315,-0.53061134,0.09566517,-0.26287365,-0.605124
C,-0.8102116,-1.276954,0.7464694,0.09059362,-2.2599022,-0.19791922,-0.4611793,-1.1370571,-0.023724485,-1.8725052,-1.766638,1.2562014,2.8746777,0.37299794,0.53518486,-0.5592664,0.9969944,0.19634794,-0.6071197,-0.036334924,-1.24325,-1.8287063,-0.5110135,0.097577475,1.2135714,-1.1765577,0.46303412,0.109909385,-0.51421547,-0.04318437,-0.7597647,-0.23796314
N,-1.6768975,0.6032195,-0.29287177,-0.38158733,-0.5308428,-0.3768876,0.54101676,1.5178686,0.42076406,-1.003185,-2.3178575,-1.3972417,1.7718942,-0.9240319,-1.9002682,0.5715497,2.568233,0.055746555,0.6623291,-0.017904006,0.99557585,0.47526667,0.67390656,0.55313,2.5401092,-1.1160132,0.25338188,0.14482075,-0.7188547,-0.5348991,0.3393287,0.50280184
O,-0.1289938,0.21404421,-0.7428502,0.6407984,0.88873327,0.42624763,0.6071814,0.9404901,-0.75928956,-0.41662222,0.049405456,-0.36808303,0.44848526,-0.60192966,-2.3736544,0.3482092,2.4272037,-0.0013891082,0.15845914,-0.08926789,0.5163134,0.9162518,0.14010412,-0.006184699,1.3455713,0.29782364,-0.9229381,0.8017178,-1.3751538,0.4584168,-0.50994456,0.31830186
F,0.3257606,-0.5022992,-2.7764215,2.8611386,0.8372645,2.3194196,2.146469,1.6247419,0.7561406,-1.0158012,0.4472156,-0.91267323,-1.6660088,-2.676736,-2.4896507,1.0337368,2.7505264,0.71600527,-0.96076125,0.51331013,-1.2512825,1.0475823,-0.39770705,0.45725548,2.249724,-0.46681806,-1.7412982,2.7319295,-1.6532848,1.7234149,-2.6885095,0.2173788
Na,0.63714784,0.18573344,-0.4960007,-1.0646961,-0.61145127,0.06530907,0.18778631,0.38968426,0.022491645,-1.8417187,-0.98018765,0.5977963,2.2983437,-0.68477136,-0.27433404,0.03761041,0.71536875,0.00080891734,-1.3631078,-0.2387484,-0.09665702,0.5389832,-0.330967,-0.23929447,0.04745781,0.66637117,-1.095559,0.93274665,0.4940027,0.4798214,-0.17436825,0.11447096
Mg,0.5263918,0.02501209,0.3174999,0.061033353,-0.7107419,0.38745725,0.32954052,0.8503388,-0.8043122,-1.2262352,-0.16345978,-0.21316782,2.2020593,0.1203587,0.26376086,-0.58671904,-0.6511776,-0.12978101,-1.2038728,0.1285639,-1.2052643,1.2767806,-0.25461727,-0.019995546,-0.42029566,0.30821416,-0.72062266,0.4748846,-0.2358857,0.5411184,-0.6534843,0.24655198
