Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
Li,-0.712401,0.07783844,0.3328554,-0.6511913,0.85474473,-0.5358042,-0.3413043,-0.24180952,-0.58596444,1.2903552,0.7601941,0.1662113,0.54069537,-0.13486317,-0.9017821,-0.073467165,0.064576216,0.37640807,0.8549696,-0.8801174,-0.169368,-1.1102237,0.22209279,-0.4373123,-0.92103887,-0.07505936,0.49508607,-0.23934476,0.8385961,0.7024193,-1.2070547,0.6951862
Be,-1.1187655,-0.80302244,-0.14002824,-0.7922502,0.206976,0.023993034,0.16012152,-0.5292531,-0.35167944,0.944609,0.75964445,-0.6002605,0.32159197,-0.38494956,-0.43878755,0.686885,0.6448961,-0.16491567,0.7722149,0.70042306,0.2977123,-0.1493174,-0.28218618,0.37686092,-0.54992473,0.029073752,0.49436295,-0.80894506,0.66857505,0.7022753,-0.6449181,0.8429829
B,-1.3333123,-0.50815946,0.64834374,-0.06723644,0.59593993,-0.43516082,0.13480078,-0.7287135,-0.2284339,1.2860394,0.34083694,-1.1162863,-0.2686202,-0.6550468,-0.39210385,0.35387212,0.6671375,-0.23943812,1.3312736,0.14520285,0.060387734,-0.7840916,-0.033818796,0.12529689,-0.97501874,0.37344715,0.86982757,-0.34648183,0.7240659,1.3628561,-0.7450592,0.2870325
N,-0.088960916,-0.35372585,-0.069124475,-0.12673801,0.117979646,-0.07062554,0.16166441,-0.118638575,0.039780542,0.2781581,0.3642504,-0.22851561,-0.057438537,0.060846113,-0.054101177,0.1435642,0.32986423,0.28570047,0.41478503,0.5075906,-0.01059329,-0.010306418,-0.1194482,-0.066801466,-0.053468265,0.30187884,0.033621114,0.0823013,0.09629265,0.24144495,0.18064661,0.10069449
O,0.24065302,0.49904358,0.43627536,0.27810407,0.25172934,-0.043972574,-0.39120898,0.69593155,0.44872576,-0.6733722,-0.19814852,0.5512186,-0.39134198,0.014247663,0.11567112,-0.36987856,0.15655163,0.3998256,-0.61780083,-0.10300232,0.01274375,0.28950334,-0.02388762,0.131338,0.23595046,-0.32746115,-0.51359946,0.7432648,-0.9921564,-0.35692835,0.57018816,-0.13210496
F,1.3728192,-0.87726015,0.020584233,0.73693025,-0.7597674,0.8410972,0.34617543,0.99628043,-0.09216234,-0.81416744,-1.2725251,-0.6979992,-0.5014391,-0.5521577,0.31407052,-0.03877636,-1.1207026,-0.87510055,-0.57218325,1.1196702,0.49584645,-0.1060396,0.2041675,0.887675,0.56919587,-0.51268137,-0.3552901,-0.21409364,-1.1805618,-1.7495393,-0.079020426,-0.6829526
Na,-0.7194826,0.3906838,-0.46365055,-0.9373528,0.842079,-0.8457258,-0.16186054,-0.24883085,-1.0413432,1.2449813,0.76407593,0.72772104,0.92181736,-0.29680267,-1.1377175,-0.26337895,0.15695068,0.7126644,0.7081535,-0.5848034,-0.27202815,-1.0228168,0.036427855,-0.6666175,-0.7422564,-0.030588008,0.6317031,-0.04277461,0.7841293,0.7755265,-1.8202666,0.7952018
Mg,-0.61102915,-0.15222576,-0.5216787,-0.7570999,-0.21697935,0.00016986579,0.066339985,-0.022493094,-0.9897607,0.5945763,0.11639504,0.33118677,0.59269017,-0.09120964,-0.98865956,0.32887056,0.045844533,0.6159629,0.36030602,0.3365308,0.28860766,-0.218797,0.27099746,-0.06353442,0.06581053,-0.9858159,0.3466656,-0.45880547,0.31753245,0.38552278,-1.0071813,0.65647
Al,-0.66450614,-0.44732636,0.76643807,0.45548707,-0.16013266,0.24854518,-0.05694802,-0.101983815,0.301894,0.67296404,0.3190608,-0.58559275,-0.18706371,0.30697173,-0.15684381,0.6363039,-0.31792086,-0.21635906,1.0367904,-0.69352454,-0.18504634,-0.34436142,0.9819764,-0.640437,-0.58997095,0.22120076,-0.128676,0.12063313,0.34195182,1.224621,-0.7120141,0.56751883
Si,-0.7523901,-0.423101,0.39944643,0.1980089,-0.20828779,0.6397393,0.2739908,0.15543139,-1.0969716,1.0710437,-0.5735614,-0.5084109,-0.3242095,-0.25488335,-0.0670424,0.5587334,-0.35344487,0.06678784,0.3732953,0.23859194,0.19916213,-1.2155988,0.5796691,-0.117076084,-0.58223736,-0.46434686,0.59300894,-0.49312744,-0.071845464,0.29510915,-0.36536655,-0.66127056
S,0.025019646,-0.3139258,-0.9365389,0.1600192,-0.27991906,1.0200942,0.80113465,0.0038485676,-0.754033,-0.073286414,0.20168275,-0.62065315,-0.3883388,-0.13606012,0.90390575,0.68578875,1.064297,-0.57880783,-0.26771834,2.4045706,-0.18191978,0.7547673,-0.87378645,0.41941184,0.18490197,1.7545382,-0.038024906,-0.28863806,-0.32042393,0.091456525,0.99512583,0.05333308
K,-0.74779207,1.0935069,-1.1508644,-1.4374716,0.78758556,-1.1263212,-0.7407699,-1.0104836,-0.9683972,1.2929642,1.6475441,1.3504379,1.624669,0.18461919,-1.2728063,-0.71099395,0.54484034,0.9466285,1.2304149,-0.71492296,-0.46277007,-0.4225924,-0.5317297,-1.4530807,-0.8260409,1.1028641,0.53512,0.23989116,1.6222466,0.9417206,-1.6388677,1.6807823
Ca,-0.3980959,0.6002802,-0.41744196,-0.6951395,-0.056087803,0.030508548,0.008540794,0.12209657,-0.90956706,-0.1427655,0.6039515,1.1718092,0.9178278,0.50370723,-1.0668924,-0.35850036,-0.21415535,0.8064893,0.64695287,0.23439103,0.14506803,-0.049605165,0.20800492,-0.276608,0.495274,-0.42542094,-0.1801328,-0.42813697,0.7480155,0.26752704,-0.9239939,1.0263557
Sc,0.047693238,0.09466617,-0.092434384,0.04485056,-0.912207,0.45826554,0.20837945,-0.17257464,-0.33803993,-0.0671801,0.20870905,-0.3095326,0.6486369,0.24130142,0.04787018,0.17453799,-0.36737233,-0.36172134,0.6433072,0.5117009,0.118757434,0.24206488,0.33299845,0.034938842,-0.21771944,0.1702511,0.29485083,-0.81996524,0.3838165,0.085796386,-0.6942435,0.54811996
