Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.86472166,0.58562917,0.1551614,-0.34511647,1.943193,0.49341804,-1.2381405,0.10911462
Li,1.3618124,-0.060923032,0.038004298,-0.28825372,3.0139859,0.07657212,0.26629946,0.9113686
Be,0.20309861,0.9117993,-0.111924276,-1.0016156,1.1763527,-0.20487197,2.1172073,0.51548165
B,0.48852605,-0.6331156,-0.40830794,-0.8772102,-0.4295288,0.09561601,1.2572616,0.24677718
C,0.3279787,-0.31595835,-1.3842399,-0.54359484,-1.5600874,0.9261143,0.8195156,0.09714353
N,-0.559193,0.04938548,-0.7486886,-2.0500007,-0.46835345,2.1184404,-1.8267473,-0.009867903
O,-0.8060635,0.31111223,-0.7747473,-2.1123478,-0.5728691,-0.522513,-1.4591018,-0.14971825
F,-1.2583728,1.9685655,-1.3224703,-1.563905,-1.83478,-2.256143,-1.1898559,-0.8032492
Na,2.0598276,-0.003389962,0.88719964,1.4751124,2.9368997,-0.100768276,-0.0043435507,1.4344338
Mg,0.47823495,0.47545996,1.0523734,1.3500698,1.7719598,-0.7224878,1.2511061,1.4669908
Al,0.18898138,0.034440093,0.39141765,0.473334,0.66724354,-0.5913923,0.94077295,-0.5275307
Si,-0.31199667,0.88994557,-0.15480597,0.61904305,0.14100116,-0.34436065,0.9405792,-0.8166228
P,-1.1416295,0.53207594,-0.35971454,0.5841581,-0.73271304,0.0028059352,-0.063521504,-0.46918982
S,-1.1297233,0.26236752,-0.31332502,-0.23800755,-1.2019379,-0.11134249,-0.6009734,-0.20402333
Cl,-0.025758516,1.1114807,-0.80628693,-0.46232605,-0.9814647,-0.4979141,-1.6406733,0.15544632
K,3.6306925,-0.2185956,1.5410916,1.1150529,3.1796005,0.009881856,0.29323336,1.513365
Ca,1.982893,0.6677806,0.28743312,0.06546765,1.3290508,-1.6025361,1.6111103,1.2843951
Sc,-0.042399924,0.64032096,0.49041668,1.0850723,-0.26543784,-1.7377182,1.1389244,1.3766979
Ti,-0.5606791,0.55854744,-1.1212553,1.5455155,-0.38120157,-1.2421042,1.2532,0.024524394
V,0.082153335,0.15472081,-0.83777267,2.1202855,0.42789382,0.21410967,1.7118562,-0.5510027
Cr,0.038880933,0.17727384,0.433597,2.0002694,1.1388352,0.97367644,1.9524578,0.52385086
Mn,0.8598337,-0.85315627,0.294274,1.4126878,1.1899481,0.934449,1.508175,0.60001844
Fe,0.5648251,-0.7355642,-0.47149527,1.7412903,1.1643414,1.6067704,1.1772822,0.91164476
Co,0.9486169,-0.5260625,0.5381732,0.7790084,0.44361126,1.6653816,1.0645894,0.8569775
Ni,1.0552692,0.14923114,0.1758947,0.83345056,0.5893701,2.0107763,0.15221924,1.0760297
Cu,0.20782524,0.6853401,1.8622335,-0.08520467,1.5590885,1.8295476,0.5114276,1.5308298
Zn,0.09991996,0.40366304,0.79032654,0.78054893,1.9897025,0.5298384,0.3450655,0.7731641
Ga,0.26768196,0.078445785,1.0379975,-0.072607644,0.7897116,-0.023933275,0.7224652,0.037885282
Ge,0.23744477,0.67848873,0.07052718,0.42129138,0.27880484,0.31458238,0.5320372,0.14000496
As,-0.18523158,1.0451589,-0.060371336,0.35230348,0.13070521,0.50491023,0.09721528,-0.56807977
Se,-0.08915399,0.8740818,0.12012859,-0.16010433,-0.37773144,0.4562573,-0.69690377,0.014830891
Br,0.08942507,0.87766683,-0.45263377,-0.37599808,-1.0125597,0.51537484,-1.6388613,1.0608492
Rb,3.2394497,-1.0651037,1.8242716,1.7605864,3.5315144,-0.054630145,0.3162748,1.8453642
Sr,3.2212965,-0.1710599,0.7649791,0.7969298,1.4355466,-1.9218106,1.5259666,1.4553033
Y,0.40772906,0.66706973,0.010842655,1.6416724,-1.311405,-2.7850275,1.227919,1.0391191
Zr,0.13769402,-0.53993297,0.31815585,2.3993196,-1.0836563,-1.3607546,0.70045763,0.33795607
Nb,0.32878518,-0.82796055,0.41446993,2.1309488,-0.023124792,-0.15441342,1.4770223,-0.5203399
Mo,-0.04036091,-1.1954503,0.8560549,2.4219317,0.27777356,0.5630377,1.1642632,0.30351534
Tc,0.94377714,-2.1736138,0.48837152,1.8943305,0.356819,0.42846963,0.745641,0.05970112
Ru,0.4287934,-1.4257729,-0.24599382,2.1572416,0.23582003,1.4225856,0.41327885,0.51395345
Rh,1.2012395,-1.0471895,-0.020742487,0.9449934,-0.32531768,1.6036478,0.06138179,0.4222861
Pd,0.794459,-0.916671,0.13608257,0.75696117,0.63720185,1.4255325,-0.87212497,-0.03567558
Ag,0.3570703,-0.38402766,1.5759453,0.33228177,1.1842413,1.5992757,-0.50359493,0.9316241
Cd,0.18637641,-0.29995826,1.5094427,0.6693522,1.6079524,0.20303056,0.07682082,0.63946193
In,0.5843364,-0.96753734,1.3747535,0.32712755,0.3519565,-0.20367022,0.30897138,0.61137813
