Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.4998402,0.5191908,-2.352851,0.2347289,-0.25443745,-0.20411825,0.4223921,0.33362362,-0.863251,0.3372964,-0.53267944,0.86230934,0.5010912,0.2460162,0.47045365,-0.7048191
Li,-0.30214137,-0.68488145,-1.8030894,-0.9397857,-1.4863653,0.80923605,-0.4182803,-0.66192645,0.16066375,-1.0706074,0.72973454,-0.18701562,-0.41631168,-0.46392724,-0.4618633,0.5162894
B,-0.025654681,-0.23972219,-1.0543686,0.0019538775,-0.2879539,0.15449026,-0.10839998,-0.37530434,-0.07134639,0.0682647,0.3974109,0.27219176,-0.16865067,-0.082122445,0.18708532,-0.028408714
C,-0.18309009,-0.2832918,-0.8663271,-0.2690821,-0.48012844,0.26987478,-0.41091797,-0.58204496,0.25110838,-0.26141927,0.4366995,-0.04799808,-0.47803712,-0.3565213,-0.21514598,0.4536016
N,-0.2203017,-0.091055855,-0.85297203,0.10242892,-0.31854963,0.026202891,-0.05950328,-0.12492111,0.11619009,0.17697948,-0.17521134,0.3140189,0.058877885,-0.08061716,0.16101922,0.13810895
O,-0.0434893,0.51349795,-0.51230997,0.26496676,0.08268206,-0.6327735,0.30067283,0.5087248,-0.45497417,0.465784,-0.31049672,0.53688294,0.23103483,0.49694234,0.4000691,-0.26598436
F,-0.118700445,0.15928158,-0.5984683,0.18508562,-0.29542172,-0.5590141,0.1052233,0.288589,-0.20883854,0.114823885,-0.19596007,0.3177082,0.1789241,0.13929941,0.08507216,0.053232938
Na,-0.4353392,-0.8503914,-1.6454806,-1.1513716,-1.3741179,0.83218056,-0.72608536,-0.9391046,0.54682875,-1.451108,0.9128305,-0.44707188,-0.59582734,-0.87185514,-0.56095815,0.61525005
Mg,-0.3091095,-0.07490649,-0.6689432,-0.2794096,-0.40830523,0.42493373,0.16483967,-0.2712427,0.23832323,-0.33592105,0.25278854,-0.15738395,-0.17916779,-0.4421294,-0.074175656,0.05607236
Al,-0.40951955,-0.31351712,-0.22951385,-0.09193895,-0.029915702,0.71360815,-0.095208414,-0.5418291,0.48421597,-0.08390769,0.36769202,0.06264757,-0.15266271,-0.35884118,-0.12378241,0.12532236
Si,-0.29148024,-0.096587636,-0.21111125,-0.3141594,-0.40584487,0.5193615,-0.22217451,-0.47316054,0.38511097,-0.10172662,0.5972289,-0.28220376,-0.37428743,-0.5126185,-0.09671526,0.25934315
P,-0.3716054,-0.514883,-0.7026748,-0.3047444,-0.41258478,0.5604715,-0.38015592,-0.5082828,0.47718275,-0.30558035,0.3888277,0.10268959,-0.16188164,-0.48923168,-0.3815387,0.4101119
S,-0.29810596,-0.06526417,-0.41908184,-0.1553055,-0.10897589,0.19497024,0.031877898,-0.38537762,0.19272496,-0.16766247,0.107084155,0.23939618,-0.32179475,-0.19996026,-0.09160797,0.40934813
Cl,-0.25961477,0.30169407,-0.124596894,0.21363169,-0.108278304,-0.106383964,-0.16512488,-0.14875852,0.27331427,-0.32416612,0.08630864,0.1519838,0.04995179,-0.21884292,-0.044380266,0.18159823
K,-0.43997675,-0.9152054,-2.1610227,-1.4503368,-1.6406642,1.110576,-0.9293452,-1.113458,0.7049179,-1.5851127,0.9430622,-1.0715895,-0.7738776,-0.97268903,-1.1327243,0.7480812
Ca,-0.80010766,-0.52585053,-0.5093503,-0.1823422,-0.5002637,0.5310838,0.019554583,-0.5367925,0.40297553,-0.7385676,0.6606164,-0.46863076,-0.49926072,-0.40256262,-0.55701536,0.6971416
Sc,0.02041012,-0.064770475,-0.816675,0.7060448,0.46205544,-0.15725331,0.45920563,0.046857458,-0.07448714,0.5155995,-0.20380239,-0.08258792,0.23402287,0.122225314,0.09620455,-0.19678794
Ti,-0.12391512,-0.045803558,-0.8258244,0.0070770383,-0.374812,0.38754186,0.3204412,-0.17554538,0.041776467,0.20233199,-0.13560542,-0.09720407,-0.047159433,-0.24922976,-0.13052933,-0.08195363
V,-0.006557502,-0.09798694,-1.0212119,-0.3388876,-0.39481956,0.5821977,0.24792974,-0.4096094,0.21959832,-0.09063013,0.12956892,-0.0048842207,-0.118078746,-0.20817897,-0.18073665,0.1645617
Cr,0.032239303,0.15954122,-0.7185808,-0.0241341,-0.0753313,0.36944148,0.1680678,-0.13512985,-0.0682909,0.043844394,-0.015398633,0.110111766,0.20848273,-0.0051873904,-0.05607227,0.008491166
Mn,0.2076738,0.28206667,-0.4873103,0.15866756,0.07931702,0.07754205,0.21389912,0.0068884157,-0.012051473,0.34019393,-0.21584745,-0.007928431,0.2212675,-0.1322132,0.06787078,-0.07572205
Fe,-0.020172462,0.016438518,-0.7132927,0.14997053,-0.24629849,0.26015806,0.16928492,-0.2397682,-0.028472539,0.1855779,0.1980393,-0.11107729,0.09855333,-0.048234195,0.16044949,0.009915575
Co,0.4086914,0.39804307,-0.3697094,-0.019546486,0.17934874,0.066528216,0.33641392,-0.15424736,-0.013839851,0.30181506,-0.033606116,0.10676401,0.5452984,-0.2640851,0.10159962,-0.061525002
Ni,0.13823755,0.32598057,-0.8130546,-0.17844793,-0.0408612,0.023441184,0.38919473,-0.07351605,0.0044807317,0.17008847,-0.080072254,0.032968335,0.24953668,-0.023071641,0.27543232,-0.06427251
Cu,0.20653515,0.03508469,-1.239717,-0.35687128,-0.10737111,0.26791102,0.17672767,-0.18962839,0.12800094,-0.21873881,0.07854283,-0.15359882,0.07382868,-0.32316875,0.06183489,0.16900651
Zn,-0.32259566,-0.20255831,-0.5876304,-0.12496883,-0.24335822,0.66773313,-0.039491348,-0.52769864,0.042467926,-0.41453236,0.17450894,-0.4100464,-0.1784081,-0.39167348,-0.26373073,0.21677797
Ga,-0.35625786,-0.38628623,-0.13869241,-0.027830757,-0.23017961,0.70596063,-0.05839453,-0.54260904,0.5079478,-0.053527176,0.40809637,-0.24601376,-0.081028916,-0.3982706,-0.3392631,0.12861742
Ge,-0.33072782,-0.39126003,-0.348007,-0.52360314,-0.71134156,0.6766152,-0.317174,-0.62170047,0.4375762,-0.2968242,0.6465349,-0.511154,-0.4487933,-0.64961463,-0.42853978,0.35363764
As,-0.3551829,-0.8054698,-0.72518724,-0.44671586,-0.81629866,1.0627147,-0.53101486,-0.8200413,0.5745673,-0.6816815,0.74877745,-0.39479598,-0.47066236,-0.75741136,-0.59297216,0.35273933
Se,-0.36119676,-0.2415916,-0.5304704,-0.23648062,-0.38688472,0.5109022,-0.17264467,-0.57561195,0.28722152,-0.4164765,0.29846448,-0.15651858,-0.56551653,-0.41226122,-0.2509966,0.34664696
Br,-0.26507497,-0.0027587418,-0.13700944,0.013305165,-0.18919834,0.1089866,-0.1678348,-0.42331666,0.4825626,-0.47434792,0.18228775,-0.23134694,0.03633081,-0.400961,-0.53573215,0.48469818
Kr,-0.22557966,-0.05930639,-0.099576086,-0.1364499,-0.5059174,0.48348668,-0.18527305,-0.224625,0.15253064,-0.25922337,0.18162069,-0.16542572,-0.34467673,-0.21324396,-0.25662753,0.087659925
Rb,-0.6759245,-1.1530571,-1.2550722,-1.6543887,-1.86372,1.2362257,-1.2533091,-1.5306705,0.916829,-1.7616397,1.1358258,-1.0916634,-1.2986894,-1.1005121,-1.39066,1.0847282
Sr,-0.6325794,-0.9487832,-1.0372193,-0.78859794,-0.8400945,0.6228711,-0.42067558,-0.77418524,0.5620695,-0.881391,0.8886774,-0.7274702,-0.7217214,-0.19539113,-0.61976075,0.55686146
Y,-0.021231476,-0.18110818,-0.31444353,0.74388313,0.8485943,-0.29918328,0.3986975,0.12307306,-0.054517996,0.6006993,-0.07659772,-0.1563364,0.021579131,0.30037326,0.11016056,-0.3344875
Zr,-0.20683086,-0.33566806,-0.8920869,-0.08151922,-0.07975346,0.4027673,-0.015796332,-0.19636306,0.4823825,0.1652927,0.07311806,-0.13201901,-0.0685455,-0.2664847,-0.22771718,-0.18535958
Nb,0.076531604,-0.30578595,-0.9929332,-0.4265092,-0.36950132,0.45428905,0.18740362,-0.4534496,0.31436005,0.02592183,0.4590404,-0.15862769,-0.15300772,-0.14589745,-0.08449805,-0.012292288
Mo,-0.09304206,-0.37778214,-1.0514469,-0.49586338,-0.2677195,0.4915389,0.07887886,-0.51631397,-0.0069990708,-0.28682113,0.2973977,0.01972732,-0.1942349,-0.1793386,-0.08790429,-0.08848123
Tc,0.09232937,-0.24374446,-1.0065123,-0.36848083,-0.20846055,0.38895476,0.13279238,-0.3960818,-0.030212421,0.09337903,0.017563622,0.09265841,-0.15633962,-0.26135692,-0.050598163,-0.17946742
Ru,-0.010747798,-0.24987993,-0.9714246,-0.38486525,-0.39934117,0.44124186,0.18363695,-0.41351965,-0.104549,-0.042395763,0.30141845,-0.08208076,-0.24197173,-0.03924039,0.26873082,-0.20376016
Rh,0.067073695,-0.10863625,-0.4181905,-0.48600283,-0.084980264,0.37777576,0.13114722,-0.61944413,-0.09021785,0.0061062956,0.111062184,-0.16140562,-0.18426909,-0.26856676,0.12220697,-0.013853103
Pd,-0.19727443,-0.52610636,-1.0587951,-0.59273356,-0.3720737,0.90232843,-0.17777091,-0.66224796,0.078952774,-0.28409046,0.40446132,-0.27120125,-0.26483405,-0.4357785,-0.19287057,-0.043115363
Ag,-0.055481553,-0.5845119,-1.4956331,-0.9434835,-0.43996543,0.78707546,0.008056348,-0.6071246,0.083184555,-0.39220533,0.3327933,-0.2447102,-0.4494719,-0.42678225,-0.06537689,0.056289673
Cd,-0.26365638,-0.33668745,-0.4723961,-0.19547684,-0.21794808,0.63311833,-0.094497815,-0.50312823,0.019785192,-0.14765717,0.3789409,-0.47280055,-0.2189933,-0.20094481,-0.17187221,0.032469865
In,-0.4961186,-0.51106405,-0.12085629,0.05659174,0.0553034,0.23055035,-0.21704064,-0.52703476,0.50766474,0.19662324,0.52574927,-0.35027757,-0.20398293,-0.1891182,-0.14495713,0.059071764
Sn,-0.37601697,-0.46410456,-0.48766598,-0.5951582,-0.456308,0.36860085,-0.44120282,-0.61252964,0.5553183,-0.17105249,0.7216209,-0.48076397,-0.47648472,-0.5582596,-0.27727553,0.19870795
Sb,-0.36579418,-0.90097076,-0.45885393,-0.5537863,-0.49128655,0.592673,-0.7685795,-0.8029396,0.73444426,-0.7461033,0.9169166,-0.66860074,-0.63053995,-0.6084496,-0.33293125,0.16497536
Te,-0.23684351,-0.49059936,-0.29574025,-0.5073897,-0.25585103,0.52838266,-0.3144307,-0.5639233,0.36410367,-0.3356199,0.6197157,-0.26384664,-0.5898424,-0.28986287,-0.19519973,-0.003631264
