Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.89326376,-0.16645268,0.9401248,1.685174,1.0059732,-1.6150883,0.9257531,1.6692822,0.41594338,-0.09876368,0.5495718,-0.041691363,-0.8291826,0.06596897,0.95745254,0.49164614,-0.31343988,-1.0862758,-0.12724397,0.13591047,1.0123359,1.2270138,-1.4386686,1.1448394,0.0060397163,-0.45299226,-0.9431571,-0.79937416,-0.8776559,-0.67074525,-0.19131091,-0.44588983
Li,-0.10614371,0.33261397,-0.0026932582,0.55600274,-0.1388576,-0.33280683,-0.08168635,0.5370996,-0.07048103,0.57436574,0.0012260433,0.31444418,-0.06686953,-0.24437292,-0.08226048,-0.094721414,0.34574494,0.17888802,0.5150701,-0.79390067,-0.12097591,-0.0026443377,0.030514972,0.059572957,-0.5255222,0.3204324,-0.0042849365,-0.038632132,-0.028396882,0.48038572,-0.7424472,0.6945933
B,-0.037114967,-0.21507859,0.22390538,0.9570119,0.3455749,-1.0196161,0.17628105,0.707983,0.1463261,-0.03156794,0.10288343,-0.041358188,-0.5481734,-0.11998423,0.03750416,0.1514091,-0.284996,-0.2917053,0.33439434,-0.016107095,0.28317395,0.5087616,-0.42019907,0.44936454,0.17826357,-0.019332558,0.027990103,-0.3753582,-0.11074784,0.016320016,-0.18779707,-0.13615036
C,-0.25783172,-0.03449554,-0.43869457,0.5544889,-0.051552497,-0.49636662,-0.013163991,0.48014185,-0.2291901,0.5042593,-0.0023855958,0.07288931,-0.1273969,-0.36632633,0.048149735,0.32870623,-0.24030185,-0.026872672,0.09519195,0.12236042,-0.12482433,0.14736468,-0.015449559,0.33161527,-0.27746728,0.26065883,0.09644639,0.23555034,-0.09204363,0.15474427,-0.21232799,0.08015178
N,-0.04615018,0.0826106,-0.25391212,0.18477651,-0.07104279,-0.63092107,-0.41813707,0.310494,-0.37319678,0.42143548,0.03933589,0.21081951,0.25672618,-0.38298976,-0.3531896,-0.17202073,0.22417772,0.61845213,0.6257938,-0.27716577,-0.20911258,-0.16037413,-0.1720951,-0.2344731,-0.18141222,0.3346298,0.23679061,0.3495804,0.12523142,0.13725565,-0.20207503,0.24743623
O,0.035225492,0.2378659,-0.08063361,0.3578537,0.26429516,-1.0829285,-0.35212445,0.8914362,-0.2642793,-0.08978299,0.18214567,0.3969139,0.1301897,-0.28730083,0.19508547,-0.08404621,-0.06698729,0.07881132,-0.071757086,-0.40612662,-0.06803791,0.21761458,-0.3370413,0.12018549,-0.08588738,0.0043471903,0.06455867,0.36050245,-0.47954184,-0.06629576,0.13914329,0.061080255
F,0.04768269,-0.29048434,-0.31537217,0.19427942,0.122199826,-0.6974885,-0.26249197,0.47697335,-0.21715687,0.12168296,-0.24073112,0.15819746,0.1782695,-0.5356754,-0.11737522,-0.14145596,0.03404946,0.062942386,0.27170172,0.11840049,-0.2951833,0.006145969,-0.2006016,0.07021707,-0.33370942,0.29403335,0.058480754,0.28988415,-0.17018563,-0.39652345,-0.30428112,0.18164721
Na,-0.44837055,0.6818013,-0.48056734,0.14782566,-0.6687955,-0.0047998317,-0.14848705,0.3136477,-0.37144148,0.9792961,-0.48101068,0.65340126,0.35057166,-0.505356,-0.24222341,-0.40520838,0.56125706,0.5105683,0.58119094,-0.7436471,-0.12734355,-0.16210856,0.1395532,-0.26839024,-0.69586647,0.7155124,0.37794268,0.22492826,0.17519984,0.8008525,-1.1527333,0.74490935
Mg,-0.45882624,0.2202842,-0.45007572,0.22019687,-0.34477115,-0.31598604,-0.25796896,0.34117094,-0.35924217,0.56136143,-0.50621456,0.2392304,0.44935957,-0.2580592,-0.19652088,0.06563889,0.21592274,0.22329724,0.2792263,-0.27110922,-0.15563843,0.30095762,0.11454931,-0.011160821,-0.2689119,0.08666481,0.26981443,0.18047735,0.02907338,0.4018725,-0.2619853,0.3676236
Al,-0.2518298,0.027489245,-0.060939737,0.31379652,-0.24247333,-0.035039145,-0.29768634,0.22171552,-0.44515008,0.3120827,0.01676715,0.2279697,-0.09768537,-0.19845095,-0.1582131,0.048052542,-0.17568383,0.04296618,0.645163,-0.082099885,-0.35169193,-0.19609284,0.37981322,-0.3645249,-0.20759976,0.49696243,-0.107723996,0.29221657,0.29728672,0.67089516,-0.3681472,0.26430088
Si,-0.34249538,0.007850297,-0.32441056,0.4182424,-0.33612806,-0.1418666,0.035495088,0.35293406,-0.36700866,0.46750367,-0.09603136,0.14690317,-0.2604887,0.078628995,-0.0153305335,0.23164676,-0.39676037,0.14964813,0.23531932,0.13542937,-0.15736054,0.03199909,0.03242536,-0.06426185,-0.2615508,-0.06660129,0.008630097,0.22103986,-0.1523363,0.17967167,0.050645627,-0.14336011
P,-0.3372122,0.0035677329,-0.63359666,0.10241182,-0.31900305,-0.14548695,-0.024080507,0.182762,-0.5393432,0.6368502,-0.16566718,0.29650056,0.066762604,-0.7279966,-0.26737788,-0.052284554,0.1729308,0.1510782,0.38739103,-0.23905315,-0.096125856,0.026967466,0.010038128,-0.0512715,-0.061924256,0.6245438,0.2876363,0.29933983,0.17001818,0.3717663,-0.27369657,0.34072623
