Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,0.9833408,1.1473838,1.0525887,0.6602824,1.2796454,0.9257511,-1.3332949,0.9380231,-1.1596336,1.2720597,-1.275617,1.3634958,-1.2586886,0.93999904,1.2079501,0.5488338,-0.8227631,-1.1531652,1.2368169,-0.8672008,1.1037515,-0.63989395,-1.2888335,1.1578183,-1.3502818,1.5368818,0.5143387,-0.8743874,-1.6471883,1.2887146,1.5314474,1.2032324,-1.2319949,-1.2426889,-1.3819863,-0.49243844,-1.0218076,-0.9756901,-1.3778058,-1.0232335,-1.494294,-1.554021,-1.3426723,-1.2373716,1.5129937,-0.82274526,-0.52290934,-1.3365127,1.2669007,-0.87515897,-1.1052965,-0.83486986,-1.1139512,-1.3853766,1.3341419,-1.3390651,1.0941173,1.4204731,-1.2267061,-1.356466,-0.7132912,0.73581207,1.2367979,1.0866776
Li,0.258293,0.45990658,0.20692125,-0.009609878,0.49707606,-0.10884686,-0.7754333,0.5509843,-0.3591193,0.6899531,-0.33239374,0.52715844,-0.58228326,-0.14032294,0.42488408,0.15190293,-0.14864644,-0.71428883,0.6168545,-0.5347796,0.28221107,0.01732213,-0.68312657,0.55919003,-0.28691903,1.079094,-0.14046068,0.26356497,-0.6419375,0.24502972,0.754504,-0.14782515,-0.2528214,-0.09195144,-0.3904903,0.0074381903,-0.6589776,-0.037547596,-0.61291933,-0.54528534,-1.158319,-0.66908956,-0.7288611,0.12186603,0.2971957,-0.43457276,-0.19918007,-0.4572488,0.25321555,-0.43364647,-0.57871264,-0.17583767,-0.78565544,-0.60549635,0.2926549,-0.51209825,0.33535576,0.47447518,-0.51394975,-0.40936905,0.33233097,0.028011713,0.70566636,0.11722161
Be,0.7687921,0.7038187,0.66709805,0.48137388,0.3193447,0.3933062,-0.6900381,0.7989256,-0.8051576,0.51305884,-0.5150525,0.24854723,-0.40023103,0.1051783,0.7087233,-0.10945883,-0.3940137,-0.9530021,0.28886408,-0.38785613,0.58271277,-0.39661077,-0.60343826,0.72566915,-0.78441703,0.764272,0.09455296,0.11489198,-0.33397532,0.47428763,0.5089841,0.43597877,-0.73651916,-0.35470927,-0.19108492,-0.14775208,-0.61828095,-0.7970746,-0.46779606,-0.6727212,-0.98224646,-0.3388361,-0.665764,-0.53235954,0.44436878,-0.5744741,-0.16147725,-0.6637514,0.2874906,-0.37404662,-0.60135716,-0.12980188,-0.963008,-0.45481023,0.5425211,-0.39396262,0.5957427,0.50104386,-0.5835577,-0.47640085,-0.31777394,0.14177285,0.6321324,0.44680506
B,0.86377984,0.7283999,0.6643766,0.23916674,0.5809665,0.42564833,-0.983019,0.5333763,-0.7478881,0.59247595,-0.49765256,0.5890627,-1.2460738,0.06775628,0.4772629,0.32084203,-0.5323913,-0.5217642,0.5023295,-0.6254769,0.7441619,-0.16234541,-1.0119398,0.7647046,-0.43484074,1.0777878,0.3190753,-0.23626316,-0.4932834,0.21799159,0.9857382,0.4139586,-0.575909,-0.05181168,-0.36437407,-0.14252901,-0.7981557,-0.5436124,-0.91421324,-0.94698024,-1.2867296,-0.84594595,-0.47526276,0.18386881,0.7452803,-0.77475333,-0.25145048,-0.46722287,0.811711,-0.32575145,-0.8708201,-0.53174216,-0.9210002,-0.72783816,0.67175084,-0.48486775,0.4153281,0.64701265,-0.9345465,-1.0014913,0.036336787,0.31718564,0.66039866,0.39795977
C,1.0230694,0.5678761,1.0003129,0.5007451,0.6446518,0.33450294,-1.0683951,0.57550627,-0.6956584,0.7153306,-0.7465882,0.71049064,-0.57676125,0.5099285,0.80932355,0.3705073,-0.72527564,-0.8978034,0.6051336,-0.4681573,0.6483422,-0.51344395,-0.61321473,0.85236186,-0.8369767,0.41330826,0.31055617,-0.49730608,-0.36260638,0.38153678,1.2376809,0.7747329,-0.7815542,-0.6314885,-0.33496717,-0.48879832,-0.5903738,-0.8423118,-0.8364521,-0.8090129,-0.6299845,-0.54535484,-0.7595757,-0.56696177,0.90392226,-0.8332034,-0.53660184,-0.65552276,0.63665414,-0.6164203,-0.76605016,-0.5466149,-0.62624377,-0.659493,0.88119453,-0.28047997,0.81909084,0.84344167,-0.80109096,-0.6225062,-0.66596293,0.2999361,0.4025731,0.54233736
N,0.5437014,0.48626825,0.28261417,0.3634202,0.44643205,0.09395233,-0.2898696,0.3954812,-0.25926715,0.3096908,-0.47447687,0.610875,-0.34386697,0.44078988,0.22882879,-0.032360032,-0.9078028,-0.7713713,0.3365916,-0.20365088,0.2849265,-0.42952356,-0.39350155,0.47451892,-0.6411992,0.5534402,0.30200872,-0.27141756,-0.54093945,0.34377125,0.8081662,0.59313756,-0.51085794,-0.3802194,-0.30437735,0.115202576,-0.39820224,-0.70719403,-0.46851164,-0.4689699,-0.27206898,-0.60133684,-0.5027168,-1.0338993,0.7616014,-0.3997447,0.060902867,-0.5840786,0.18417794,-0.2499704,-0.426454,-0.13947508,-0.1232541,-0.52621716,0.6833905,-0.53596413,0.36513242,0.4964925,-0.49325585,-0.42710942,-0.85775447,0.122556746,0.075118765,0.95377725
O,0.20144755,0.51294214,0.009578459,0.077348985,0.3636504,0.29170138,-0.48383182,0.45240545,-0.33620185,0.24751359,-0.3287257,0.77282697,-0.069772266,0.6713559,0.5382775,-0.24945694,-0.8423895,-0.55558264,0.01231119,-0.45197546,0.08946851,-0.6488506,-0.358301,0.47830096,-0.9719575,0.31919384,-0.062762566,-0.02329753,-0.68669164,0.42640263,0.91071856,0.54967046,-0.6035669,-0.68032944,-0.49706706,0.13398542,-0.22285622,-0.49101347,-0.3664598,-0.6572956,0.0034582168,-0.4341034,-0.36474258,-0.87810403,0.6596425,-0.242352,0.39488462,-0.24211004,0.30159926,-0.052675426,-0.24865562,0.22940835,-0.18200326,-0.36972642,0.6535113,-0.5814051,0.36031377,0.29924738,-0.4544405,-0.2110402,-0.7966964,-0.2995877,-0.10688022,0.8962897
F,-0.12438991,0.35329095,0.12506306,-0.06375367,0.41256776,-0.0456214,-0.4328946,-0.036714226,-0.02446787,0.30727908,-0.37941507,0.42868632,0.15938745,0.36918783,0.51808155,-0.46291095,-0.51166457,-0.4772257,-0.12794465,-0.33042368,0.13706881,-0.76950514,-0.07852272,0.24941203,-0.37287253,0.3686225,-0.22909653,0.3194889,-0.8217863,0.4377926,0.71659106,0.26336113,-0.37597656,-0.29959482,-0.34703323,0.4235028,-0.38004363,-0.17289431,-0.19535054,-0.20500925,-0.5294793,-0.5149956,-0.031648353,-0.69549453,0.597576,-0.14963241,0.74877447,-0.40017807,-0.29114527,0.1944465,-0.02584799,0.57970136,-0.6163823,-0.025319705,0.3620236,-0.39160076,0.1336916,0.28954428,-0.74282753,-0.24513167,-0.9340086,-0.16968492,-0.3411609,0.6805068
Na,0.107355185,0.33584055,-0.13273615,-0.23101625,0.66061485,-0.14187647,-0.3225003,0.14331137,-0.009280056,0.602335,-0.19662452,0.41897404,-0.38848367,-0.18403785,0.18875091,0.0989865,0.36102363,-0.30033717,0.3106364,-0.43821788,-0.007992256,0.48039904,-0.59959626,0.20472585,-0.10431276,0.7608069,-0.32036626,0.20749962,-0.20654234,0.13326523,0.4580267,-0.31654742,0.26883376,-0.11375102,-0.3363662,0.08858113,-0.28995785,0.32720846,-0.5183932,-0.11044774,-0.72883,-0.5634855,-0.63731515,0.35393143,-0.1129605,-0.09484713,-0.037060443,-0.16980033,0.14797983,-0.3975775,-0.33870995,-0.049837142,-0.66662997,-0.566708,0.2743638,-0.32989743,0.2431761,0.41733563,-0.46942315,-0.15866822,0.62130046,-0.17129359,0.54146945,0.017222017
Mg,0.20079148,0.2828167,0.15147004,0.26620278,0.3123621,0.33922106,-0.24354711,0.3248751,-0.3755136,0.39127865,-0.21105692,0.10647172,-0.5883361,0.16469698,0.30714595,0.24859017,-0.10073332,-0.5475031,0.3031,-0.14286837,0.27225894,0.05548256,-0.4234606,0.35914066,-0.48197544,0.33256552,0.08193547,0.20203876,-0.13345088,0.36611167,0.37030554,0.23472944,-0.11206013,-0.15173286,-0.16051152,-0.078494355,-0.09076665,-0.36951038,-0.687339,-0.25094593,-0.5706329,-0.13621299,-0.3806799,-0.22002654,0.05287698,-0.16145968,-0.065781206,-0.46097893,0.26015994,-0.133135,-0.27696562,-0.1553278,-0.6354651,-0.64788896,0.38574687,-0.53582716,0.37656182,0.2626841,-0.25247645,-0.20459607,0.04580363,0.026534628,0.423982,0.15028939
