Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-0.6211523,-0.07563652,-0.76222605,0.054017983,0.1757836,2.017974,2.5362375,-0.30297613,-0.12205251,0.38185182,-1.8254018,-0.35318422,-1.2328141,0.034300722,-1.5078727,0.14511494,-0.58546287,0.1132837,-0.7792364,-0.52445227,0.3463186,0.5597288,-0.9344014,1.0323008,-0.3994788,-1.5108492,-0.30562672,-0.0028064437,0.7548875,0.032571338,-1.4585973,-0.21729262
Li,0.7548851,-0.8750678,-0.82173944,-1.3378072,-0.056221396,0.79873294,2.0903509,-0.7314989,-0.5762159,-0.6835237,-2.1690514,-0.09916064,0.4093036,0.6649311,-1.1917928,0.11355557,-0.040066205,-0.06610772,-0.65002114,0.5078144,0.77851605,0.12500262,-1.8334358,0.9869314,0.26592624,-0.9154799,-0.83961827,0.29825628,1.0855582,-0.86339,-0.76139563,-0.29699662
Be,2.1875284,-1.6023644,-0.8694016,-0.19408298,-0.89835906,1.4786131,3.0306344,1.8329082,0.7025601,-1.9699728,-2.0901237,0.7181148,1.4819341,0.8926461,0.072112195,-0.54566675,-0.0960535,0.24254867,-2.6728454,1.9734066,-1.0122707,-1.3414791,-0.5741107,1.9980232,0.7993918,-1.981149,-1.0664736,-0.19583453,0.22416584,-1.3969119,-2.9425042,-1.2733638
B,1.2243558,0.06792934,0.4078793,-0.46383345,-0.06455243,0.5208979,0.65993005,1.8376907,-0.24510807,-1.408061,-0.22008863,-0.40130982,0.6145493,0.1333766,-0.0026886102,-0.33685288,0.124601744,-0.03073787,-1.0797002,0.70797235,-0.10638307,0.10707713,1.16804,-0.12619467,-0.0086954925,-0.46921316,-0.17412093,-0.49859306,0.3084309,0.4933069,-1.0777838,-0.33531317
C,1.5338672,1.158511,-0.27779484,-0.9176127,-0.56369334,0.041493863,-0.2625276,0.95573366,-0.71971846,-2.101493,-0.012498699,-0.12562816,2.9504151,0.028545087,0.43765703,0.13192572,1.1111896,0.0885013,-1.5199534,1.3635702,-0.009257659,-0.43146557,-0.1697067,0.14438295,1.9080561,-0.63748765,-0.88990736,0.53042394,-0.11828658,-0.24428563,-0.98619586,-0.15110886
N,1.5692117,2.4555962,-0.64787436,-0.73868287,-0.14610747,0.33807307,-0.5596998,0.44806883,-1.9546812,-1.9147749,-1.7225157,-1.5484096,1.6423962,-0.86447316,-1.7327617,0.9207349,1.4540354,0.56123537,-0.47923404,0.54906976,1.0040315,3.2045019,0.2316137,0.7810314,0.98764724,-0.9901283,-0.8639481,0.69869965,-0.0900197,-0.02436115,-0.010605779,0.4989188
O,-0.22465535,3.0009997,-1.2376239,0.89077413,0.17902964,1.4793843,0.73629254,-0.2901239,0.24235606,-0.2395786,-0.27961358,-0.10409702,0.41629878,-0.31324846,-1.7173833,-0.11981452,0.3954805,-0.17692062,-0.7638359,-0.48732638,0.020520493,1.062686,-0.16339618,0.71338433,1.2850761,-0.93971527,-1.925701,1.2342862,-0.7135291,0.45015296,-1.3720717,0.09736292
F,0.26816744,1.1372092,-2.1830828,2.6487794,-0.24720503,3.121934,2.3571742,0.56891185,1.1149075,-1.3910599,-1.4602398,0.19375399,-0.30884594,-1.0259204,-1.3077883,0.25999236,0.6315242,0.20145372,-2.5896993,-1.0078478,-1.7887396,1.139626,0.011764444,2.585656,1.2286074,-1.8137689,-0.4888092,0.6519054,-1.3058277,0.085315526,-3.4858487,0.12132773
Na,0.8739726,-1.301224,0.008323252,-0.7107327,-1.0454764,-0.29942304,2.0867064,-0.93719196,-1.2915863,-1.087409,-2.4485853,0.20373385,1.6577792,0.23908602,0.16442834,0.32937104,-0.0546939,0.10658533,-0.5705422,1.1203767,-0.43392378,0.22751343,-2.4004831,0.36037475,0.8813393,0.29838383,-1.6197821,1.5697525,0.4919572,-2.409925,-0.668818,-0.03839881
Mg,0.44427702,-2.075538,0.25761077,-0.9016428,-0.699715,-0.08488549,1.9964309,0.5931225,0.09915642,-1.035641,-1.84612,-0.21732025,1.8090796,1.0153108,0.3514781,-0.22180189,-0.3270113,-0.30805385,-1.2348737,1.5683941,-0.77908903,0.00484962,-0.5983041,0.39742014,1.2723677,-0.058728106,-0.83950275,0.085114494,0.7329632,-2.407542,-0.76215637,-0.16734444
