Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,-0.49332285,1.2219659,0.820469,0.5665837,1.164238,0.72896266,-0.12860608,-0.8815504,0.8708916,-0.895231,0.9053229,-0.9240592,-0.5645162,0.7793781,0.77969146,0.7891114
Be,-0.14906427,0.59215194,0.4455529,1.1719773,0.8078678,0.68258303,0.7959482,-0.8412769,0.295493,0.04459516,0.5879798,-1.0458903,-1.0296018,0.43609273,0.49710622,-0.08071767
B,-0.21293864,0.90277225,1.13862,1.4762139,0.9646952,0.9476711,0.2814476,-1.1168984,-0.21276228,1.0687127,0.526134,-1.1752442,-0.3056936,1.1218029,1.004544,0.5138459
N,-0.6422461,0.11808984,-0.07771212,0.31536558,0.08602986,-0.1292573,-0.0011371262,0.03659334,0.12636083,0.792362,-0.8566795,-0.048277784,0.3318945,0.42840266,-0.20508617,0.44551903
O,0.2615896,0.45220548,-0.35753182,-0.37782875,-0.30313027,-0.23937632,0.19851735,0.66973126,0.08787896,0.2658655,-0.5008169,0.4667785,0.67220485,-0.17641734,-0.50507194,-0.09016347
F,0.97160864,-0.2797923,-0.9715303,-0.8598735,-0.43912446,-0.9924275,0.54812217,0.78568065,0.23025522,-0.525738,-0.002863951,0.56434226,0.65230465,-0.9462587,-0.68722266,-0.23716022
Na,0.14691532,0.7224554,0.73549485,0.28985098,1.2685148,0.6573984,-0.93270516,-1.1306597,0.8474715,-1.3121845,1.3273776,-0.80138737,-0.48661652,0.79775673,1.1657004,0.5789365
Mg,0.16406503,0.3864761,-0.07652313,0.14137839,0.92459816,0.5829008,-0.10338901,-0.56629443,0.5487381,-0.83001614,1.1365159,-0.4659728,0.035203125,0.021399878,0.13825712,-0.21058531
Al,0.40048993,-0.57630324,0.73559284,0.74961597,0.44089854,-0.0413851,-0.27608275,-0.5058074,-0.016355753,-0.35300943,0.65023744,-0.39978692,-0.17556731,-0.4085986,0.6565148,0.020632658
Si,0.26303434,0.18334882,0.88763314,-0.29801992,0.2898698,0.71104985,0.93308276,-0.11832263,-0.330624,0.7633911,0.86628246,-0.7580057,-0.030868571,0.38408202,-0.083867565,0.39048517
S,0.7172004,-0.6810736,0.28514197,1.1638489,-0.36916918,-0.47914913,0.2704587,0.050511442,-1.2362307,0.9533732,-0.4075136,0.023669612,0.43289003,-0.94082314,0.3590438,-0.35071835
K,-1.1966844,1.5718727,0.6434513,1.0249496,1.9420562,1.3718711,-0.9185304,-1.3003904,1.9087303,-1.373236,1.3580859,-1.2413905,-0.9723878,1.3721377,1.2996054,1.1826032
Ca,0.21979985,0.9666503,-0.31653103,0.082335755,0.78804,0.4960228,-0.27356893,0.004569046,1.1143087,-1.7687078,1.0542178,-0.7641129,-0.7176741,0.7036152,0.549462,-0.10368726
Sc,1.1713198,0.36238283,0.2060576,0.12042189,0.2256822,0.4023458,-0.055199753,0.2925109,-0.14882313,-0.6304262,1.0612779,-0.14606346,-0.24302354,-0.08764382,0.12871647,-0.5855101
Ti,0.111724176,-0.23768893,0.8725559,0.62049216,-0.77680594,0.45351073,1.3959739,1.0095501,-1.6748726,1.6775873,0.031484544,-0.25914657,-0.03256419,0.072740205,-0.74579275,-0.11835627
V,0.2616651,-0.3597667,0.29572627,0.6565364,0.012224059,-0.180316,0.61169964,0.3499163,-0.45912728,0.33489063,-0.0040879548,0.11027391,-0.33882004,-0.42931837,-0.32415965,-0.20784013
