Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.5055916,-0.11165894,0.9383588,0.901572,1.0840584,-0.020724839,0.44111013,1.4279118,0.2288777,-0.045602784,0.3657395,0.39458585,-0.6382955,0.3272544,0.37636346,0.6531074,-0.17346525,-0.15174505,0.0917944,0.15352595,0.46172968,-0.28775638,-0.36091372,0.81551194,-0.35638964,0.07325455,-0.9121982,0.36743936,-0.69844294,-0.47933963,-0.34135935,0.6162373
Li,0.054433092,-0.20854759,0.45944366,0.27999204,0.4738659,-0.18505773,0.019363713,1.2477261,0.44093055,0.17992058,0.95139724,0.09852958,-0.26419902,0.73774606,-0.09306092,0.6550366,-0.2436397,0.16148645,0.141584,-0.20597206,0.041945394,-0.029278502,0.039874904,0.23063926,-0.42686433,0.101581454,-0.6606251,0.5662471,-0.33156508,0.013376083,-0.42154765,0.98766065
Be,-0.48963612,-0.35754436,-0.36781114,-0.10857779,0.36389408,0.14690176,-0.33525565,0.40192738,0.23082915,0.3077626,0.33965948,0.15680523,0.14211348,-0.19630012,-0.18858336,0.22033569,0.10232629,0.060666494,0.5026854,0.1669062,-0.36267933,0.27885246,0.40103337,-0.055765856,-0.5205382,-0.10473859,-0.032318458,-0.17799282,0.010665342,0.2737431,-0.37410316,0.41922134
B,-0.40959576,0.21950096,0.05360338,0.29771197,0.16119763,-0.8504596,-0.6741827,0.6548844,-0.22357118,0.077194326,0.50417286,0.5504686,-0.42858297,-0.42296898,-0.7334351,-0.25529277,0.1176182,0.30774495,0.94979393,-0.25506377,-0.34572884,0.51397556,-0.0071499813,-0.31414786,-0.20088075,0.4716142,0.44649538,0.25336486,0.40191436,0.70323044,-0.42057526,0.36010247
C,-0.45822603,0.18559924,-0.64665926,-0.15508051,-0.023356855,-0.51435405,-0.67107624,0.106423505,-0.3009795,0.48504543,0.13295493,0.20670849,0.0138720125,-0.64369524,-0.06501955,-0.03051336,0.03619297,-0.049919464,0.09627865,0.00040583313,-0.5288937,0.15204228,0.13080992,-0.14804396,-0.51869637,0.32248312,0.42699757,0.14171967,0.18212703,0.37644926,-0.16058347,-0.12029438
N,0.07771341,-0.019006498,-0.12622914,-0.08186543,0.24082984,-0.34449053,-0.50953144,-0.19264936,-0.21187991,0.14579439,0.06646452,0.25595483,0.0056433827,-0.84562886,-0.11660336,-0.39512736,0.35248634,0.41766638,0.2959929,-0.041310877,-0.13667832,-0.41189504,-0.6065742,-0.29585016,0.1675839,0.16371271,0.29740503,-0.33366615,0.0848604,-0.074066594,0.4843338,-0.18177933
O,0.25870144,0.15627243,0.229548,0.22196382,0.72654414,-0.1478491,-0.31016424,-0.0025955215,0.023495786,-0.4748572,-0.11816933,0.42896926,-0.2520008,-0.50867414,0.35915986,-0.19585812,-0.09447241,-0.059042998,-0.27774307,-0.18513064,0.012861888,-0.51409715,-0.36591172,0.2906722,-0.02500122,-0.06617695,-0.036742948,0.079917036,-0.72342944,-0.43921086,0.33363187,-0.062393405
F,0.73083204,-0.674007,0.56060946,0.6292605,1.0962471,-0.1056535,0.04033215,0.15980142,0.5234213,-0.85901207,-0.55126405,0.36704248,-0.9698079,-0.27522248,0.473713,0.32573056,-0.23053989,-0.38924494,-0.21630552,0.6146417,0.29620782,-1.0389864,-0.5682863,0.71640134,0.11420603,-0.0049412623,-0.5796658,0.10792415,-0.8819885,-1.2086494,0.37335268,-0.26827943
Na,0.05735284,-0.45275283,0.30840516,0.45875332,0.21024825,0.3407793,0.50930756,1.087749,0.46809378,0.37123942,0.4404935,-0.3254483,-0.21174462,1.238698,0.064664185,1.0051425,-0.46740317,0.14017248,0.03843356,0.37299597,0.3686888,0.010083422,0.04872252,0.2790101,-0.44638008,0.11925584,-0.7369226,0.33254796,-0.5436666,0.08043845,-0.84386253,0.6508334
Mg,-0.48550272,-0.44149274,-0.21038501,0.26195592,-0.1347073,0.5610062,0.476721,0.52965415,-0.058676846,0.40525597,0.2572297,-0.51522446,0.29235274,0.78168756,-0.24888828,0.7517072,-0.32131088,0.09761693,0.26762933,0.25511813,0.010792154,0.2572201,0.24590982,0.08116959,-0.13544115,-0.3008256,-0.23029603,-0.085810766,-0.12545228,0.28016967,-0.15291847,0.8185474
