Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-0.39483303,0.028365597,-0.27363706,-0.30395922,-0.28290835,-0.36608544,0.05534757,0.48010537,0.5267681,-0.19434008,0.35953227,0.07900621,-0.047511,-0.32279503,-0.40224668,-0.706702,0.54263943,0.010650933,0.20437384,0.39957464,-0.37062526,0.6682465,-0.33853793,-0.38541055,-0.110432684,0.29674053,0.38862398,0.5327794,-0.15719813,0.5290766,0.71237123,-0.24627033,0.0051803216,0.4690527,-0.09355599,0.67296207,-0.10425098,0.3471508,-0.0798325,0.53689915,-0.2984958,-0.51178944,-0.12068088,0.08789434,0.6107242,-0.010017507,-0.32119173,-0.9150863,0.11330737,0.6293349,-0.27327776,0.462584,0.29679492,-0.35715637,0.30167615,0.058612578,0.52557516,0.7725825,0.6011962,0.124341786,0.77994984,-0.74998057,0.09566406,-0.16606365
Li,-0.26349494,0.3314529,0.19109163,0.09445808,0.14418934,-0.38267118,-0.5273544,0.54192346,0.30857253,0.417157,-0.13662732,0.38289124,-0.24490865,0.1371769,0.2760876,0.120252915,0.0047874153,-0.50343764,0.5621963,-0.30822077,-0.10523907,0.030989416,-0.43933782,0.48922145,-0.26854795,0.9782889,-0.17255044,0.40706542,-0.6799255,1.1467849,0.9373145,-0.35274637,-0.07600278,-0.21008548,0.097454935,0.10589875,-0.40823495,0.13309246,-0.44113025,-0.38517347,-0.78785515,-0.58099186,-0.54587394,0.028251387,0.40120995,-0.6421839,-0.10939235,-0.39698255,0.05798801,0.17491995,-0.8381844,-0.123071596,-0.38404542,-0.5835116,0.29177573,-0.28511938,0.15359306,0.16799013,-0.022353701,0.20374095,0.35078183,-0.5629418,0.69247794,-0.0039069727
B,-0.027787976,0.32027733,-0.22851983,-0.26457995,-0.24800651,-0.028899271,-0.26632938,0.16733387,0.102952704,-0.2196571,0.40831646,0.11245862,-0.6655451,-0.34069288,-0.07978173,-0.40920904,-0.13205895,-0.18090832,-0.23300317,-0.007845819,-0.00512689,0.08121013,-0.5275229,-0.01184392,-0.10379344,0.2698081,0.16822326,0.25672442,0.44797876,0.61321366,0.70587826,-0.10749161,-0.37331668,0.40823105,0.46041295,0.3104943,-0.49588186,-0.24330568,-0.088356376,-0.16437504,-0.4079017,0.18054292,0.19162883,0.20176986,0.80583245,-1.2171134,-0.061631,-0.16292806,0.21744712,0.3506579,-1.086388,0.11709894,0.17082402,0.050718874,0.16752675,-0.13894615,-0.038770415,0.37524527,-0.16162974,-0.13197269,0.120838724,-0.3143669,-0.26337197,0.44749463
C,0.27132913,-0.0048643425,0.14990118,-0.26713943,0.040283944,-0.27362105,-0.46512228,0.124584444,-0.19532649,0.022773694,-0.12588467,0.0954331,0.035104576,-0.12011822,0.21831891,-0.21119936,-0.09371104,-0.2010329,0.016480178,0.14263234,0.10599603,0.17252433,-0.025583293,0.17206562,-0.23992711,-0.35125226,-0.06571727,0.22378395,0.26545438,-0.2595892,0.56383324,0.1332323,-0.22654778,0.13545838,0.19906904,0.079875484,-0.096289754,-0.16938442,-0.14951484,-0.14681685,0.040501855,0.19710076,-0.1139842,0.102324866,0.2742386,-0.29616132,-0.36971775,-0.18474574,-0.07467106,0.0045373477,-0.19447103,0.04435349,0.06325653,0.0004287497,0.19815171,0.32192373,0.24906304,0.13760999,-0.32615265,0.13330951,-0.043395586,-0.15432808,-0.3221688,-0.04143829
N,0.39350826,0.100339904,-0.34852764,-0.21582061,0.017799925,-0.13527857,0.103984065,0.034810543,0.09129305,-0.067053884,0.16188961,0.12169351,-0.29125732,-0.041335583,-0.4244253,-0.22485216,-0.4748018,-0.42533955,-0.10397769,0.20386793,0.05949583,0.21409479,-0.2541345,-0.13314904,-0.30635098,-0.25071216,0.2903774,-0.10296267,1.0085485,-0.37871778,0.49733335,0.24279931,-0.30355385,0.37168694,0.37084636,0.13053206,-0.48701453,-0.45116818,0.026980907,0.21057951,0.20387995,0.31900296,-0.0068119206,-0.5952873,0.60716563,-0.8183652,-0.082209095,-0.18532082,0.09068052,-0.06120948,-0.52170634,-0.0029825307,0.76204413,0.19427755,0.16452609,-0.18321493,-0.1273318,0.05535239,0.055261604,-0.21804374,-0.32707015,0.30121958,-0.6355204,0.7203457
O,0.047322683,0.015249401,-0.3992368,-0.15790251,0.009006571,0.15769999,-0.006430365,0.42916685,-0.2370078,-0.25246677,-0.07066664,0.15191962,0.11306192,0.47056678,-0.094571285,-0.12311836,-0.42364067,0.036835983,-0.06991882,0.08181703,-0.053312406,0.12868942,-0.07553111,0.03724178,-0.63571227,-0.2736007,0.22762555,0.18990254,-0.039933704,-0.15428829,0.5051819,0.23414457,-0.21833184,0.024413936,-0.14750828,0.10718143,0.13455364,-0.17720693,-0.12482095,-0.15717337,0.43965226,-0.04273077,-0.010707896,-0.24598542,0.0939856,0.26931357,-0.24766299,-0.27089718,0.057701416,0.045113143,0.22343796,0.22118697,0.5716332,-0.1074674,0.17006332,0.11057355,0.23839223,-0.07054843,0.20483977,0.32611644,0.015782438,-0.2334559,-0.36115053,0.2192627
F,-0.60476506,-0.6616094,0.19483149,0.1295068,-0.14772661,-0.5840428,0.3995098,0.61265737,0.49331975,-0.28219435,-0.073382884,-0.5426537,0.4437241,-0.11523453,-0.14701986,-0.4124612,0.28177536,0.2967091,-0.2639693,0.49387497,-0.3503375,0.56854856,0.2057114,-0.3544311,0.37256056,0.34056318,0.66922444,0.7732348,-0.57289785,0.45304722,0.50912523,-0.42112523,0.29118142,0.36544397,-0.15048951,0.6846084,-0.0908881,0.54530466,0.083230376,0.56195796,-0.26020172,-0.5328429,0.43096542,0.35660246,0.0007760953,0.023647457,-0.71426946,-1.066778,-0.85964274,0.7260858,0.0041676536,0.7154623,-0.12406346,0.15235811,-0.09212395,0.6856023,0.5577333,0.47114432,0.38582253,0.7363042,0.4995653,-0.56193,-0.07715324,-0.18374772
Na,0.18780705,0.67946863,0.51218075,0.36256185,0.82337356,0.0049091913,-0.6028367,-0.092275515,0.22219099,0.9513258,-0.47575203,0.78341186,-0.5023742,0.6033272,0.5545773,0.44278944,-0.07092474,-0.5790081,0.686175,-0.72747463,0.05487763,-0.038700096,-0.7165244,0.73050404,-0.574124,1.1989856,-0.6452098,-0.14704905,-0.76756305,1.3282357,1.1313134,0.06532225,0.03666807,-0.7680174,0.2451974,-0.25733703,-0.4109218,-0.015859954,-0.83133054,-0.5473208,-0.908869,-0.9119095,-0.88137245,-0.17714894,0.4750726,-0.5536966,0.5136936,0.114219055,0.4699183,-0.2546804,-0.657867,-0.4928364,-0.9468858,-1.0338132,0.794751,-0.64227414,-0.13389404,-0.09754382,-0.59641814,-0.12792817,0.05279959,-0.3381905,1.0689502,0.29909718
Mg,0.22143695,0.36687654,0.3668342,0.500545,0.38804525,0.3279567,-0.27900347,-0.06248065,-0.38435298,0.5313642,-0.36373985,0.22264956,-0.5604255,0.34078637,0.41191977,0.37603137,-0.239925,-0.6095922,0.33434328,-0.30503088,0.31248623,0.03237897,-0.34792882,0.5541096,-0.60668737,0.48228496,-0.38162047,0.13107646,-0.42375052,0.5321188,0.48024246,0.32702795,-0.08052547,-0.42921814,0.325456,-0.14883241,-0.054679766,-0.42098895,-0.7728498,-0.41864648,-0.60430187,-0.32023224,-0.49137288,-0.36846548,0.024932416,-0.13278842,0.2423816,-0.06365666,0.30302805,-0.081940934,-0.17261252,-0.2938658,-0.8265986,-0.7693832,0.54462105,-0.5742036,-0.1418744,-0.35889125,-0.36673635,-0.111017376,-0.031596772,-0.06963882,0.6783568,0.13115543
Al,-0.0031238347,0.24003649,0.06695352,0.2288306,0.6614152,0.17329702,-0.3305511,-0.052156083,-0.056193672,0.16669424,-0.21372017,0.31415784,-0.21366407,-0.11002598,0.5617933,-0.12683974,-0.24887836,-0.28532708,0.17138338,-0.3389712,0.07844182,-0.2990662,-0.72799736,0.17997576,-0.076673046,0.7683333,-0.048360735,0.2451342,-0.009909965,0.8079102,0.9483529,-0.035861615,-0.27864027,-0.076589026,0.36780658,0.13019226,-1.0204297,0.030364819,-0.35124034,-0.3499368,-0.6124829,-0.39715987,-0.24399832,-0.09527538,0.20722131,-1.0495949,0.30457187,-0.12631685,0.07921487,0.34136695,-1.164559,0.0073128156,-0.41755915,-0.30843675,0.5767018,-0.41025588,-0.14376111,-0.30486232,-0.4160612,-0.15194707,0.27126986,0.1241958,0.6213829,0.57973033
Si,0.26165137,-0.091087386,0.13502651,-0.13403085,0.34196433,-0.04104859,-0.3030565,0.08671708,-0.29549873,0.1541058,-0.26504895,0.24326171,-0.010761678,0.20704378,0.37380728,0.17840622,-0.11953209,-0.33768758,0.22938693,-0.28024656,0.20252602,-0.21084571,-0.05449231,0.06047316,-0.26700738,0.0928774,0.028478496,0.3313573,0.13594064,0.030093942,0.43941528,0.0053883083,-0.2856867,-0.08537968,0.22413085,-0.03997007,-0.46511006,-0.056786418,-0.35116088,-0.059027065,-0.2523293,0.07932107,-0.20386498,0.07804619,-0.0785745,-0.32666475,-0.26327115,-0.3099388,0.095598646,0.034944285,-0.3792116,0.19631903,-0.17340091,-0.13826421,0.20680292,0.14284244,-0.08161047,-0.46511495,0.016568504,0.2757908,0.06559494,-0.14127578,0.05849154,-0.12718178
P,0.32968006,-0.109806396,0.0865406,-0.104127176,0.22975002,-0.05291127,-0.15057625,0.17973658,-0.2813686,0.005091872,-0.086105496,0.06496151,-0.2644536,0.2696614,0.15209877,0.2850508,-0.44493288,-0.119824395,0.015125863,0.1348011,0.36595082,0.1020723,-0.2764838,0.09406373,-0.12171336,0.1902563,-0.05757933,-0.37286457,0.029112138,-0.081311904,0.5307773,0.24036425,0.07735316,-0.28266624,0.0063170157,0.18259493,-0.41552573,-0.18236583,-0.15823983,-0.2820479,-0.15591505,-0.30699503,-0.20702396,-0.41965446,0.08571839,-0.06542985,-0.27731588,0.05718714,0.2653222,0.15647808,0.05157017,-0.077760786,-0.13147607,-0.2862424,0.21641919,-0.2874416,-0.1694066,0.047651745,-0.2000198,-0.1762408,-0.095187284,0.13604419,0.15285769,0.24503076
S,0.13331062,-0.12723231,0.25170293,0.25559354,0.17342596,0.030852433,-0.17758384,0.0948837,-0.3914873,0.1491092,-0.55596554,0.030564293,-0.17205444,0.34645155,0.41513968,0.25088316,-0.3788954,0.13433683,0.09708529,-0.052673586,0.24950375,0.1622502,-0.20780522,0.27469558,-0.17737861,-0.054466695,-0.037950255,-0.023313198,-0.74321014,-0.19243786,0.46491912,0.44479302,0.15855542,-0.5421568,-0.06814279,-0.0009772182,0.13002406,-0.0034106001,-0.38308766,-0.51344824,0.19718388,-0.45959324,-0.2545065,-0.19599319,-0.1362212,0.43943125,-0.14491785,0.22446947,0.12014474,0.1421625,0.58732605,-0.11911492,-0.19160083,-0.31649184,0.33487144,-0.032528445,0.057032913,-0.24981867,-0.42018074,0.40441,0.15531957,-0.059402548,0.4117805,0.013006583
Cl,0.3448917,0.13719958,0.38953677,0.29247716,0.4484293,-0.18296397,0.023819633,-0.09378796,-0.28241277,0.17273685,-0.5778064,-0.01579725,0.052197296,0.4283054,0.12391987,0.28597748,0.04078529,-0.081937425,0.11951839,0.2113197,-0.12081802,0.2988692,-0.22717416,-0.03102316,-0.062177695,0.621689,0.016589291,0.1533984,-0.6506652,0.047878355,0.53884,-0.11856626,0.12194698,-0.092984796,0.29753622,0.1627957,-0.2822926,0.12262923,-0.40990055,0.12809975,-0.28216746,-0.63167167,-0.118328035,0.038929056,0.05917252,0.3212828,-0.15692925,-0.38612235,-0.22242658,-0.062496793,0.46127135,0.11204345,-0.4308958,-0.3115219,0.15793557,0.005111061,0.036581725,-0.34051192,-0.06652475,0.2669747,0.21552852,0.20942812,0.29385883,0.12447259
K,0.23268887,0.5232973,0.4009761,0.022234403,0.54459774,0.02497572,-0.6448804,0.23019664,-0.24339345,0.58378667,-0.10326195,0.50971997,-0.45405534,-0.027063897,0.4245543,0.08049617,-0.10220676,-0.33169398,0.83530074,-0.30973995,0.34087688,-0.07054641,-0.3420737,0.57542974,-0.23074049,0.9436194,-0.06948685,-0.11318335,-0.55756646,0.5494952,0.5925273,0.00015847012,-0.22261027,-0.39747486,-0.036268655,-0.098030165,-0.18807025,-0.27475742,-0.4092283,-0.37638235,-0.5185751,-0.34687117,-0.6606895,-0.3219115,0.6267647,-0.37216645,0.05278101,-0.015101224,0.24649037,-0.2257679,-0.594099,-0.27225372,-0.6518247,-0.33238253,0.5163166,-0.6840869,0.101890646,0.07565047,-0.5045431,-0.13835204,-0.040208794,-0.17687602,0.7311355,0.4706247
