Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
Li,-0.9439998,0.29394075,0.60747486,0.49450132,1.1008673,0.05127809,-0.16520905,-0.8118726,0.8899364,-0.48164728,0.86344147,-1.1095514,-1.1892666,0.9246611,0.9809874,0.812243
Be,0.044432543,0.48397675,0.7079053,0.8126401,0.48191318,0.69279265,0.41062614,-0.8514678,0.15572889,0.2879194,0.87359715,-1.469918,-0.9613535,0.47060552,1.1376655,0.18177068
B,-0.7318132,0.32286814,1.2140375,1.4869562,0.9352173,0.87712246,0.119140595,-1.2537102,-0.10977858,1.2614253,0.64362264,-1.1655195,-0.38022286,0.9965295,1.2189763,0.5111615
N,-0.6812949,0.6947341,0.05209451,0.317954,0.24325621,0.10837677,0.20289978,-0.027071245,0.20432973,0.4212157,-0.48521653,0.013110504,0.11326325,0.6283017,-0.2889533,0.48784727
O,0.044982247,0.57592684,-0.29281658,-0.42830625,-0.30534628,-0.09819794,0.23464924,0.78992605,0.10808949,0.13580924,-0.5181465,0.59106094,0.5842046,0.068727754,-0.5543162,-0.18306598
F,0.7618439,-0.30515027,-0.90012527,-1.353551,-0.48995474,-1.0027057,-0.40722835,0.3163395,0.2891952,-0.107262254,-0.32546356,0.037503324,0.79794055,-0.8226651,-0.3658868,0.5446385
Na,-0.4530373,0.11559992,0.22818188,-0.19772728,1.0482448,-0.025908109,-0.6250165,-1.0974798,1.0269046,-0.76036036,1.3059695,-1.2669353,-1.2008475,1.1252254,1.4362943,0.81539774
Mg,0.24870983,0.05828736,-0.2657865,-0.28387803,0.51610214,0.25572643,-0.036125526,-0.42560294,0.5900355,-0.52911097,1.4768153,-0.9988387,-0.5524728,0.46921912,0.776635,-0.06774758
Al,-0.38284802,-1.2019819,0.61468107,0.7728626,0.46271923,-0.1872232,-0.07469329,-0.575649,-0.005565528,0.10461965,0.74112916,-0.85723865,-0.8335727,-0.108243175,1.0299145,-0.0443227
Si,0.18682224,-0.86837125,0.6096599,-0.37175864,0.5565744,0.08817154,0.36978438,-0.06985441,-0.3742011,0.777742,1.2540436,-1.0091815,-0.14541759,0.018004887,0.23978743,-0.23280269
S,1.1108185,0.89982855,-0.09450477,0.01576192,-0.31142384,-0.2685052,0.81111425,0.24356338,-0.60956866,0.65545404,0.29496357,-0.46491587,0.7228032,-0.6755113,-0.1544515,-0.8835037
K,-0.97196066,0.9267198,0.1836449,0.5279074,1.5734911,0.6954561,-1.0338061,-0.928648,2.1828487,-1.3192809,1.4803228,-1.4486377,-1.4514121,1.6601986,1.496819,1.4543768
Ca,0.050535664,0.8748614,-0.5645754,-0.30760342,0.65105814,0.24179614,-0.14591235,0.119032405,1.3698667,-1.3956983,1.2232144,-0.5926014,-0.8040078,0.9863722,0.8105897,-0.10029958
Sc,0.7291864,-0.4270773,-0.02465151,0.5407526,0.047033604,0.05394384,-0.26240832,0.051612712,0.19350138,-0.761759,0.8710524,-0.10119331,-0.58592135,-0.27888355,0.6630388,-0.5112642
Ti,0.86458397,-0.76626265,0.23107283,0.57422537,0.052555572,-0.19925636,0.6861189,0.65027696,-0.69313544,0.26144126,0.9352448,-0.029381037,-0.015498087,-0.5034063,-0.27701765,-0.68023026
V,0.26712564,-1.1117961,0.43519318,0.71711606,-0.24997112,-0.4554947,0.69827604,0.59527665,-0.7697938,0.7755786,-0.3205742,0.42606905,-0.24793924,-0.6415051,-0.3869764,-0.3644608
Cr,0.028413855,-1.2689484,0.37763166,0.42174798,0.07770359,-0.08589023,0.5958832,0.40932724,-0.5258868,0.856399,0.10998869,0.85191536,0.40758538,-0.61458665,-0.35151714,-0.38880545
Mn,0.0027604625,-0.93499696,0.55595833,-0.05933145,0.5435944,0.10948521,0.23442502,0.06351363,-0.3931882,1.2860911,0.12559056,0.6316726,0.74421024,-0.7257616,-0.6478485,0.1932629
Fe,0.14803961,-0.35253367,0.49964368,0.57539266,0.6210424,0.18662475,0.62024826,0.18613634,-0.18917021,0.9724479,0.3156302,0.64363503,0.3169762,-0.19289428,-0.35161904,-0.29372796
Co,-0.10601827,-0.5053786,0.6856385,0.42459708,0.8352296,0.43633005,0.25052407,-0.12791562,-0.016199615,0.47748208,0.12659276,0.5273239,-0.022697046,-0.17747253,-0.07544042,0.37750176
Ni,-0.52908266,0.08842275,0.61271733,0.40790904,0.83462626,0.5447917,0.26928768,-0.052836664,0.18765542,0.6483463,0.13051021,0.13219443,0.43783975,0.57287997,-0.0789825,0.39872274
Cu,-0.30880442,0.1540336,0.8260353,0.3161007,0.8990983,1.0639014,-0.27091983,-0.2917284,0.42555994,0.010927334,0.2576831,0.36956152,-0.031445533,0.58320785,0.0026576389,0.31971282
Zn,-0.63563883,-0.11835372,0.5634945,0.7187905,0.68744534,0.23334289,-0.45531183,-0.07882223,0.16521071,-0.5773817,1.0140252,-0.3895394,-1.11215,0.09244966,0.6368794,-0.025184326
Ga,-0.52085906,-1.0176625,0.29250595,0.21299435,0.60890096,-0.22907698,-0.5197701,0.13205892,0.5344742,-0.5929265,0.17448218,0.007505297,-0.28458422,-0.017393403,0.4423562,-0.008901425
Ge,-0.24061501,-0.33716923,0.21591526,-0.8697792,0.61773247,0.2888702,0.04372129,0.49381185,0.04905324,0.63270867,0.6352258,-0.19392431,0.37583685,0.35806668,-0.36459395,0.09306255
As,-0.212253,-0.031965874,0.39677906,0.12542395,0.028159078,-0.06838271,0.5600395,0.7300805,-0.29109743,0.3125868,0.3343555,-0.2569157,0.032555774,0.4673197,-0.2744672,-0.43960094
Rb,-1.3054401,1.0132943,0.5546395,1.0200042,1.7172096,0.9090758,-1.1717379,-1.3813986,1.54938,-1.3868198,1.1598305,-1.5542336,-1.5459102,1.8556393,1.4012538,1.6954645
Sr,-0.54753727,0.59069324,-0.6747022,-0.56799644,0.30833438,0.33295628,-0.7947642,0.08736623,1.7123519,-2.23594,1.0694375,-0.72627366,-1.0297496,0.9300366,1.1151931,0.2749229
Y,0.51251256,-0.43548903,-0.20760654,0.027724069,-0.27228442,0.30670723,-0.4464507,0.32881257,0.08328949,-1.3834875,0.7871759,-0.0981611,-0.97447413,-0.11008721,0.560803,-0.4620193
Zr,0.5507562,-0.86056286,-0.10800763,0.43565756,-0.24956211,-0.023134079,-0.017215878,0.29689515,-0.8354805,-0.86347806,0.6655706,0.09364949,-0.26252115,-0.81997097,0.13137592,-0.6349009
Nb,0.09699712,-1.5314864,0.2914269,0.43227744,-0.47491306,-0.22831115,-0.20107958,0.6300342,-1.0420111,-0.33288273,-0.1999797,0.20541726,-0.22233053,-0.7159575,-0.25141236,-0.6813656
Mo,-0.52508014,-1.4523283,0.20409961,0.36867684,-0.5749453,0.26599014,-0.43745726,0.25351107,-1.0687029,-0.032891244,0.19817945,0.23813872,-0.19325744,-0.52047044,0.14382836,-0.47872218
Ru,-0.79729044,-0.42507756,0.8009449,0.7129178,0.25463554,0.81168836,0.123650625,0.22854674,-0.76907843,0.5861422,0.41771305,0.02006036,-0.3063333,0.010595135,-0.16389866,-0.33051363
Rh,-0.73433685,-0.28783923,0.7132539,0.67345196,0.47159186,0.849235,0.07629457,0.043364964,-0.42352372,0.2072297,0.27639192,-0.27627283,-0.802182,-0.317772,0.008379051,0.3908496
Pd,-1.4815164,0.06465445,0.91809696,0.87800807,0.29510844,0.8734977,-0.10928741,-0.20016241,-0.6085541,-0.120636016,0.35328397,-0.3719573,-0.8606085,0.6091685,0.45925668,0.14343968
Ag,-1.5182166,0.15507323,1.2231141,0.653156,0.58081955,1.7707967,-0.7003988,-0.21596223,-0.2797152,-0.46803105,0.52627397,-0.34826553,-1.1003755,0.98854154,0.29018977,0.34145218
Cd,-1.0335401,-0.39393497,0.8322529,0.78965366,0.6146198,0.6654491,-0.8311842,0.032415424,-0.2598725,-1.2611332,1.1950021,-0.67867005,-1.2731912,0.081610866,0.6702954,-0.32848167
In,-0.5023588,-1.0452067,-0.20946263,0.030697625,0.2030142,-0.03468082,-1.1345532,-0.10080636,0.2986692,-1.1428552,0.09807511,-0.026619107,-0.3025236,-0.33982518,0.5898203,-0.0648239
Sn,-0.44899508,-0.29002085,-0.19574295,-1.1686727,0.33722326,0.5394023,-0.67494506,0.16196647,-0.022609722,-0.11126107,0.46096542,-0.11094152,0.32846838,0.1687957,-0.18149428,0.29286605
Sb,-0.2891708,-0.3136589,-0.16495378,-0.5809755,-0.36719906,0.1603695,-0.3264542,0.8585722,-0.33408466,-0.41600588,0.21814609,-0.24897671,0.10636964,0.34058735,-0.30901226,-0.38968155
Te,-0.5979733,-0.12619457,0.2611999,-0.4878626,-0.4113441,0.38521817,-0.2017023,0.99620116,-0.82716197,-0.2340836,0.32140237,-0.0894671,-0.16964485,0.334922,-0.21364525,-0.8449497
Cs,-1.4422066,1.4964112,1.075609,1.4138466,1.2916323,1.1323308,-1.1445,-1.7326592,1.3076828,-1.1273171,0.4034126,-1.4184833,-1.3362843,1.7939587,1.4028902,1.7272164
Ba,-0.46268252,1.3821075,-0.71244216,-1.013477,0.038176935,-0.052598964,-0.93481797,-0.2619157,2.3306122,-2.0761518,0.42346582,-0.61550754,-0.74479455,1.3407842,1.1982274,0.90525305
La,0.34596285,0.13688132,-0.56401557,-1.3985583,-0.4597439,0.12570658,-0.53712183,0.4318543,0.36798608,-1.788883,0.47992626,-0.20684251,-0.6388489,0.2570782,0.42074737,-0.43194467
Hf,0.83474976,-0.7129552,0.38592604,0.67904854,-0.45316598,-0.007838372,-0.22118446,0.15235758,-0.9717053,-0.53666973,0.7681322,-0.4470711,-0.17452951,-0.4559478,0.1893379,-0.61648524
Ta,0.7302321,-1.100875,0.60795957,1.0607909,-0.81825155,-0.1937145,0.14113018,0.45332938,-1.3997349,0.23291945,-0.14723086,-0.15757522,-0.06646435,-0.6514689,-0.078833394,-0.96288276
W,-0.32313254,-1.182104,0.98681325,1.0521929,-0.6185848,0.19259477,-0.040935427,-0.058644086,-1.1111362,0.14965603,0.023025632,0.022108465,-0.5368135,-0.58415794,0.38929507,-0.37490866
Re,-0.15083903,-0.8462126,1.1832038,0.7267234,-0.26537395,0.38396984,-0.26248118,-0.44672412,-1.1012901,0.6622303,0.15884797,-0.3153431,-0.31706995,-0.6892579,0.21372198,0.11779394
Os,-0.6363833,0.11811764,1.3438544,1.2888281,-0.060083542,0.75569457,0.3186608,-0.14711651,-1.0615393,0.9599328,0.36315516,-0.44330794,-0.51310986,0.31613883,0.3314498,-0.50446534
Ir,-1.0917059,-0.069109224,1.5976249,1.2890539,0.21097985,1.099356,0.1331981,-0.20708618,-1.0623038,0.6446304,0.39198866,-0.7122978,-1.1047912,0.44600374,0.46632746,0.009086996
Pt,-1.3214707,0.41110608,1.3707196,1.2925109,0.049858745,0.67782205,-0.13283364,-0.36631143,-0.8938821,0.1340728,0.27297983,-0.87757844,-0.9932435,0.8612793,0.7327103,-0.019659638
Au,-0.87661326,1.1532247,1.3026383,1.1624292,0.12784654,1.2515599,-0.5061654,-0.7309905,-0.4336982,-0.29180402,0.29468277,-0.7519556,-1.2304646,0.8061903,0.7772489,0.17747065
Hg,-0.6363946,0.9756323,0.8313339,0.8949992,0.564313,0.8118636,-0.8092738,-0.28063196,-0.011989441,-1.2857583,0.49719152,-0.3967546,-0.7001129,0.014056779,0.4340766,0.21900271
Tl,-0.59321576,-0.4923565,0.31109905,0.24333319,0.20025855,0.10388002,-1.3366287,-0.5889969,0.4492041,-1.3039064,-0.17062984,-0.1414642,-0.35262698,0.058849648,0.898569,0.34943753
