Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49,Dim_50,Dim_51,Dim_52,Dim_53,Dim_54,Dim_55,Dim_56,Dim_57,Dim_58,Dim_59,Dim_60,Dim_61,Dim_62,Dim_63
H,-0.124784335,-0.5037348,-0.5502256,-0.97981066,-0.059020564,-0.341404,0.24781048,-0.10583426,-0.084265575,-0.84447634,0.70018214,-0.3963387,-0.35498375,0.1420174,-0.10365035,-1.2060077,0.42358333,0.3117957,0.21991216,0.5366081,-0.0030319057,0.6750636,-0.024395756,-0.092084035,0.2364423,-0.6145233,0.3270207,-0.32964876,-0.3739319,-0.5804391,-0.890049,-0.067851484,-0.15148456,1.0839279,-0.9666473,-0.12078215,0.53681755,-0.8094925,0.026207961,-0.093347326,-0.29547438,-0.05623116,-0.60401577,0.10893406,0.5511352,1.0661495,-0.7842032,0.44616553,0.3040282,1.0885723,0.3185597,0.5609441,0.47711188,-0.5404302,-0.1100743,-0.25813738,0.53001004,1.089672,0.7967639,0.20101237,0.8763032,0.20572646,0.43334112,-0.9831625
Li,-0.74914193,0.49131384,-0.70804805,-0.2425808,-0.6233989,-0.20231043,0.40431777,0.2111434,0.12265912,-0.6601614,0.44881395,-0.03285618,-0.25519764,-0.06831612,-0.6871869,0.017818365,0.54326063,-0.24871716,0.23192625,0.09530642,-0.24434274,0.3282305,-0.02050177,-0.15358411,0.022786662,0.34776577,-0.22304249,0.0026315935,0.71868587,0.24371661,-0.51216054,-1.150234,0.18916777,1.07351,-0.043485515,-0.39562592,0.22452557,-0.34857538,0.23609674,0.04643756,0.20053612,-0.051919755,-0.29160666,0.7455645,0.20243324,0.19255522,-1.0638882,-0.45546928,-0.68750304,-0.3354748,0.26395974,0.40578204,0.3969194,-0.3088212,-0.2968492,0.04245328,0.1620653,0.6444808,1.2733921,0.2378987,0.76941586,-0.095628634,0.48692983,-0.9889083
Be,-0.04874496,0.68921626,-0.01537355,0.020163178,-0.6325511,-0.13568866,0.1676991,0.742551,-0.5482849,-0.36820072,0.16126278,-0.51861024,0.29854506,-0.45728806,0.024107214,-0.30202556,-0.08937793,-1.008836,0.6691986,0.051441364,0.26716715,0.13754931,0.086656325,0.97295177,-0.30444062,0.08683505,0.04375599,0.86740667,0.61078274,-0.26760015,-0.3347773,-0.14042412,-0.2675319,0.6814101,0.029410046,0.07163525,-0.34233513,-0.35515085,0.12188264,-0.29509088,-0.5803161,1.3064225,-0.21536282,-0.47209397,-0.3922866,0.26189944,-0.2006863,-0.75295645,-0.75293773,-0.0909209,-0.52071977,0.22564483,-0.42658246,-0.049253263,-0.102741554,-0.3357131,0.07207906,0.026580095,-0.6394274,0.368856,0.0047532693,-0.16014376,0.66811895,-0.34134826
B,0.044674367,0.5682096,0.10408401,-0.653352,0.14714977,-0.21008083,-0.67215264,0.26772854,-0.71409863,0.13308078,0.09687343,-0.17664623,0.19287723,-0.4327462,0.51159227,-0.14526635,-0.50548136,-0.32765853,0.4693166,0.07617956,0.503701,-0.08494294,-0.30169848,0.8093772,-0.02475328,0.2981282,0.1929782,0.8084132,-0.37207103,-0.7492692,0.1275107,0.39685154,-0.35261503,0.13981527,-0.4093243,0.39922407,-0.6041471,0.0025459556,-0.76770973,-0.8976606,-1.0542717,0.7866197,-0.36453363,-0.33314645,-0.0054362905,-0.07781073,0.3410541,0.09213625,0.20550147,0.52358115,-0.72854877,-0.022629987,-0.95414853,-0.32294455,0.12431913,-0.8657098,-0.10353303,-0.30506158,-1.855842,0.71114093,-0.2987326,0.0035417709,0.47243002,0.18764094
C,0.24835363,0.1622069,0.40158275,-0.3930766,0.23034388,-0.72420037,-0.77917767,0.39914647,-0.4591568,0.5956588,-0.5160887,0.13502952,0.45535272,-0.12773974,0.98342884,-0.1936185,-0.6927404,-0.76809144,0.66067433,-0.13376255,0.32140675,-0.07290241,-0.3195738,0.83359724,-0.30821547,0.5774587,0.088743985,0.6943169,-0.74816084,-0.46248052,0.7073107,0.78865844,-0.36897036,-0.20689908,0.14453231,0.32375604,-0.8364469,-0.1377129,-0.31006935,-0.9059243,-1.1651671,1.0581828,-0.57344246,-0.62593716,0.081730485,-0.4286865,0.17170773,-0.7992172,0.38085243,0.53098595,-0.5635363,-0.15371218,-0.34591064,-0.27555683,0.29779458,-1.0568057,-0.103520066,-0.3815497,-1.8643423,0.6400624,-0.52314353,-0.10843898,0.1878335,0.23716491
N,0.72999716,0.22168113,0.3813997,0.041076772,0.4858994,-0.6674155,-0.20864895,0.3332652,-0.18181366,0.7969851,-0.5269776,0.5138227,-0.24512248,0.10608608,0.30843738,0.06911063,-1.1742486,-1.2526357,0.40774846,-0.19829783,0.24872956,0.08428326,-0.099716686,0.16448528,-0.44352683,1.0310373,0.4270426,0.1203668,-0.9557748,-0.09675664,0.8131036,1.0137866,-0.17053732,-0.42701086,-0.03409557,0.309742,-0.59017384,-0.18844476,0.2972952,-0.1405763,-0.8594156,0.8220598,-0.768375,-1.5030035,0.12009351,-0.12779662,0.32594606,-0.654304,0.6924652,0.42462736,-0.6514492,-0.30711266,0.3282921,0.12569802,0.25714034,-1.3319051,-0.5523036,-0.49319857,-1.4833637,0.11236445,-0.53494406,0.1139301,0.08003251,1.4255637
O,0.6239986,-0.105078645,0.04485459,0.22527048,0.38871086,-0.07827057,-0.2908764,0.33755967,-0.20456441,-0.17825818,-0.7677341,0.08172262,-0.16001366,0.5652802,0.60206425,-0.2560625,-0.8656122,0.13044927,0.025297806,-0.077940926,-0.076901704,-0.13971756,-0.5190994,-0.06999649,-0.89045817,-0.18932128,0.3003001,-0.30652076,-1.6512656,-0.024139302,0.72695297,1.154944,-0.47065178,-0.66668636,0.013477057,0.14152548,0.027867196,-0.28445768,-0.097921826,-0.55840254,-0.89755803,-0.87031776,-0.008660356,-0.9420933,0.20080848,-0.16325018,0.39291096,-0.1961574,0.59216756,0.49097353,-0.058731463,0.046171654,0.56981385,-0.14576595,0.3602749,-0.5629539,0.043403238,-0.2705686,-0.5016843,0.23981535,-0.30335584,-0.14884324,-0.5257808,0.87174475
F,0.21077073,-1.0643531,-0.06149596,-0.18233603,0.34876168,-0.5512717,0.21843225,-0.4991202,-0.040123943,-0.53691983,-0.6461129,-0.8714708,0.30705184,0.6256266,0.7541555,-0.83799917,-0.07801684,0.2872853,-0.14222367,0.5203937,-0.2724275,0.26027817,-0.8012597,-0.6588736,0.08400088,-0.6010459,0.6177576,-0.19494702,-1.814673,-0.42084956,0.32802346,0.36764655,-0.35341185,0.31713805,-0.062439635,-0.1404302,-0.49206054,-0.44835052,0.34376466,-0.1775118,-1.5073287,-0.9282995,0.073402,-0.35545292,0.63560265,-0.41887468,-0.13683619,-0.3406111,-0.01063033,0.9269003,0.49040502,0.5204789,0.2800033,-0.21567217,-0.41979146,-0.35070214,0.6043903,-0.04613401,0.022377685,0.16591114,0.038993627,0.43981603,-0.950101,0.30687252
Na,-0.66079557,0.9715464,-0.80781215,-0.31756833,-0.34754938,-0.0074948072,0.7554568,-0.07351728,0.68073523,-0.18387786,0.4251274,0.59466565,-0.29249483,0.2719575,-1.0083127,0.37471125,0.8224751,-0.010348199,-0.20656942,-0.15473297,-0.48328617,0.68553215,0.21204248,-0.43692762,0.01178772,0.45652384,-0.22740322,-0.54246,1.0992868,0.7631743,-0.45437914,-1.0670482,0.7001082,0.5406932,-0.07833721,-0.6105445,0.72154784,-0.25841355,0.37810925,0.49661943,0.7897099,-0.19931434,-0.120743155,0.8764877,0.20050159,0.38076466,-1.1527885,-0.22184102,-0.441749,-0.5197601,0.4721576,0.4106918,0.4227461,-0.15610854,0.026356652,0.23156336,0.24559718,0.79991055,1.0735049,0.34862128,1.2126158,-0.09855806,0.49329212,-0.9103047
Mg,-0.38305348,0.6461166,-0.27451363,0.03535912,-0.21766533,0.19743562,0.22809812,-0.014894797,-0.07606432,-0.21231014,0.29232672,-0.0141261,0.052256577,0.05246681,-0.3618682,0.38758978,0.22961356,0.08679353,-0.042877033,-0.053548142,0.009399429,0.28326613,0.40010148,0.59673613,-0.23638311,-0.12817341,-0.25293761,0.126361,0.865814,0.36963308,-0.336572,-0.32233757,0.27238664,0.41283402,-0.0020580366,-0.19299799,0.40716454,-0.39814764,-0.24701256,0.2645989,0.30101877,0.81772953,-0.11746182,0.19342358,-0.1632234,0.33660448,-0.3167818,-0.3318446,-0.2628706,-0.12294066,0.22183338,0.23409005,-0.43339273,-0.10505107,0.02739641,-0.010740317,-0.12089239,0.05353068,0.3293152,0.22546765,0.531309,-0.14641537,0.5757296,-0.37244886
