Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.51732713,0.94015664,-0.16211055,-0.116159886,1.432757,1.1720607,-0.16900921,1.9347243
Li,0.17700346,1.2041466,-0.9718632,1.1554352,0.28873163,1.3145276,0.25523418,1.375762
Be,-0.50352925,1.4561154,0.45189193,0.11476193,-0.085522056,0.17800741,-0.72050095,-0.5967417
B,-0.21296129,0.71934366,0.7082299,0.1822885,-0.097453356,-0.385096,0.06840086,-1.4472866
C,0.18705757,1.267966,1.5978807,-0.090290874,-0.69126457,-0.8516786,-0.5692208,0.34295556
N,1.6460663,1.5191879,1.0239487,-0.72318447,0.60390735,0.12731864,-0.33683613,0.44314462
O,0.6417268,1.6842239,1.2777092,-2.052951,2.3365803,0.18202206,-0.5902734,0.79113835
F,3.2195163,2.8100672,3.0750165,-3.8933756,2.8102913,1.3517973,-2.0325,0.036594708
Na,0.8712618,1.3177807,0.039111674,1.6925151,-0.3883162,1.237554,-0.42853826,1.2926002
Mg,-0.6351689,1.0743074,0.7779005,0.75069535,-0.7483732,1.2713041,1.0127642,1.3502234
Al,-0.28131437,0.0050992854,-0.11598116,0.7742061,-0.13201195,0.88889545,-0.35227752,-0.41164142
Si,-0.98400766,0.25934443,0.51858,-0.079343766,0.4615181,0.94861215,0.7625327,0.92466205
P,0.3970169,-0.31865454,0.9255093,-0.28391373,0.14705777,-0.6712806,-0.083917774,0.017938182
S,-0.36821577,0.45322824,0.9721535,-0.6875297,0.94756985,-0.9705927,-0.93229926,1.3597155
Cl,2.9335463,2.1976871,3.0225964,-1.7796876,0.5091506,0.6259749,-1.420692,-0.34677827
K,1.3213085,1.0788883,-0.46177667,1.2581178,-0.3588132,1.30474,0.2815311,0.7117459
Ca,-0.0029584225,0.79786235,-0.3826791,0.7427051,-1.2792907,0.8288947,-0.63727045,-0.07351747
Sc,-0.21145852,0.10589126,-0.38404173,-0.0018728797,-0.8700545,-0.20985945,0.68125415,0.5004425
Ti,0.19904862,-0.56128013,-1.0517156,-0.04008722,0.108813494,-0.47692925,0.7756661,0.7241999
V,0.5080859,-1.5617703,-1.6831489,0.51691926,0.10754296,0.3189832,0.2090306,0.19155821
Cr,-0.0059885588,-0.50362366,-0.8805253,-0.025487004,-0.7666105,-0.8319077,-0.038553864,0.4192439
Mn,0.30905402,-1.5694048,-1.6394193,0.49704245,-1.0890317,-0.8863633,0.36025032,-0.3917107
Fe,0.79826,-0.9590991,-1.3056122,0.45278582,-0.9456599,0.12785755,0.2766644,0.04455565
Co,-1.0590824,-0.8694113,-1.2012494,-0.05647711,-1.296818,-0.38033855,1.5356903,-0.11158247
Ni,0.38741264,-0.96423143,0.16180459,0.549883,-1.1759547,-0.17598395,0.92668736,-0.66940796
Cu,-0.7357647,-1.9730091,-1.5738413,0.634518,-2.203084,-0.4266274,2.4761927,-1.4918631
Zn,-0.42490745,-0.36736694,-1.6125739,-0.094438285,1.0971892,1.1038332,-1.3934302,0.5146022
Ga,-0.62095517,-0.08054356,-0.9377821,0.28526333,0.8283676,0.2818461,0.54766154,0.11033507
Ge,-0.7904155,-0.9451445,0.15094231,-0.17913547,0.8902271,0.6206903,0.9551766,0.2729614
As,0.4882749,-0.94243425,-0.4160725,-0.387286,1.5824842,-0.37875587,0.3713183,-0.20960882
Se,-0.4053311,-0.58723366,-0.54919827,-0.8985994,2.4576006,-1.1043098,-0.7938162,0.9652709
Br,2.6125045,0.9439258,2.2201068,-1.4715596,0.47581267,-0.18989326,-1.4512701,-0.50049245
Rb,0.70997053,1.0576516,0.06081932,1.5179327,-0.47220525,1.6681395,0.047417127,1.4216471
Sr,-0.5648081,1.0621905,0.24269329,1.9804827,-1.4966377,1.2173613,0.24258038,0.6581534
Y,-0.6554491,0.19789018,0.08028428,0.2610356,-1.1414632,-0.09602559,0.0013536066,-0.061838567
Zr,-0.054852508,-0.21702422,0.028464407,0.14928363,-0.34931555,-0.8331084,0.4130471,0.38064125
Nb,-0.41833872,-0.9161992,-1.1308507,0.43666092,0.2697629,-0.12651289,1.5009617,0.71343124
Mo,-0.40659305,-1.539275,0.12014507,0.34584045,-0.461583,0.15435106,0.064389676,-0.2652475
Tc,-0.113199495,-3.029551,-1.2266364,1.0235851,-0.93910384,-0.46212864,0.31489813,-1.4500716
Ru,0.0924199,-2.1101084,-0.27656966,1.0992544,-1.1294221,1.0884318,0.54954505,-1.2551723
Rh,-1.8327065,-2.3253021,-1.976068,0.6964044,-0.6102847,-0.22464134,1.5497055,-0.29104197
Pd,-0.7013922,-1.94398,-1.2814059,0.8567231,0.27603564,-0.26472032,-0.2320824,-1.2316022
Ag,-1.6678174,-3.9070663,-2.207781,1.4379926,-1.5169725,-0.0290239,2.440726,-2.354134
Cd,-1.7335563,-0.10394946,-1.7643275,-0.050762963,1.3505087,0.4676143,-0.1812483,0.875603
In,-1.4073141,-0.5898439,-0.84757406,0.32908306,1.1021072,0.2829249,0.63980687,0.22403865
Sn,-1.3749316,-1.3208138,0.7081845,-0.06365154,0.73899305,0.30353642,1.0302253,0.06519267
