Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,-1.0988551,1.4325786,-0.5140675,-0.5685891,-0.66208726,-1.3285233,-0.9607753,-0.43151832,-1.4777089,1.5263318,1.0488435,1.4996649,1.1701914,-1.6404945,-1.0449405,-1.2051886,1.4050803,1.1048044,1.6407565,-1.3547872,-1.0710466,-0.68263894,-1.2170978,-1.1552745,-1.6039872,1.5548692,0.78840387,1.2278383,0.85273945,1.2790352,-1.6651098,1.320669
Li,-0.4285553,0.26355603,-0.15129767,-0.17851844,-0.39525142,-0.29889494,-0.21781307,-0.032461666,-0.28115097,0.76815754,0.69404453,0.3650167,0.29473245,-0.2241353,-0.43792894,-0.054443523,0.32628855,0.48730832,0.61717486,-0.68889314,-0.3758381,-0.1762948,-0.08214076,-0.4082437,-0.6281113,0.6009891,0.11809804,0.20324427,0.3165623,0.6803007,-0.72984445,0.6961843
Be,-1.0139097,0.4014118,-0.78090966,-0.44310632,-0.18540297,-0.41687918,-0.89302963,0.034414552,-0.35430607,0.8527602,0.5406366,0.98707414,0.620878,-1.0971762,-0.62027776,-0.35627082,0.8386836,0.75918394,0.88629544,-0.4256845,-0.7819667,-0.28406113,-0.34459782,-0.5678964,-0.67090505,0.5344865,0.45444945,0.55004114,0.45685163,0.65583,-0.5709804,0.69258374
B,-0.8658669,0.6204664,-0.3855431,-0.1303671,-0.34425136,-0.9016214,-0.80308735,-0.18653268,-0.68390083,0.7411533,0.53287476,0.7002009,0.35576594,-0.9453354,-0.8733083,-0.6564488,0.60250276,0.8333189,1.1553532,-0.65671194,-0.7534728,-0.42029637,-0.38987312,-0.798961,-0.64258045,0.9622537,0.7115075,0.6118795,0.5964741,0.8388556,-0.8127057,0.57301396
C,-0.7612435,0.4625929,-0.99834794,-0.18659832,-0.6075239,-0.52270585,-0.60759807,-0.2604015,-0.8294898,0.95864475,0.6466302,0.58514285,0.4945104,-0.8312041,-0.4703042,-0.11079263,0.29045454,0.743745,0.5749144,-0.2756675,-0.8005104,-0.3584258,-0.20811191,-0.51689655,-0.81298906,0.83267045,0.5419422,0.7869099,0.5073411,0.68556887,-0.5743689,0.49090084
N,-0.21450454,0.16855127,-0.5276954,-0.24433044,-0.3066626,-0.42230493,-0.5702601,-0.1232821,-0.556598,0.56315225,0.5139092,0.29207104,0.51298964,-0.43526793,-0.580276,-0.29556385,0.263155,1.016545,0.6892504,-0.37458366,-0.48353055,-0.35101247,-0.2639159,-0.6223465,-0.27804855,0.51529354,0.44259384,0.5009568,0.32781056,0.3242111,-0.23689815,0.31393203
O,-0.28846097,0.6267993,-0.25220782,0.06845261,0.10072704,-0.4086761,-0.7651319,0.4059294,-0.57282007,0.1700501,0.19902386,0.69763374,0.43096495,-0.6980736,-0.05699013,-0.33422104,0.33525512,0.6499559,0.20968078,-0.6751516,-0.5808283,0.0065677613,-0.07714176,-0.58946335,-0.48559344,0.5261126,0.26570192,0.7530846,-0.27809888,0.23122333,-0.11977428,0.37968367
F,-0.082825966,0.006406769,0.22673286,0.2787591,0.53618586,-0.22073689,-0.48044077,1.1132523,-0.20264,0.13538916,-0.33699477,0.18807553,0.17153917,-0.84217304,-0.17373076,-0.2610037,0.29056028,0.84157485,0.32776183,0.026601665,-0.9183731,0.12840903,0.29595077,-1.1328194,-0.5071807,0.9140445,-0.15627338,0.50525355,-0.62689525,-0.3016948,-0.36311737,0.30161208
Na,-0.23798178,0.03592871,-0.31883726,-0.17236027,-0.5070565,-0.19234796,0.13300508,0.049396165,-0.04038123,0.6680297,0.30740705,0.26905718,0.21205834,0.08345421,-0.17244108,0.15597485,0.034812115,0.12646954,0.1289402,-0.042385116,0.25129643,0.12796268,-0.21028963,0.026243074,-0.28503114,0.2556349,0.13093892,0.053720005,0.198403,0.4815643,-0.5714139,0.2372825
Mg,-0.5115223,0.19968942,-0.53747743,-0.086707145,-0.38071555,-0.21032144,-0.33815956,-0.0037146732,-0.4414144,0.5766084,-0.055340707,0.35398024,0.49381882,-0.23163874,-0.23976937,0.17095119,0.31688863,0.3542794,0.29480344,-0.15195026,-0.2349059,0.30525777,0.012103291,-0.16470411,-0.28125402,0.11151336,0.2971426,0.22939396,0.25899214,0.45125562,-0.22474977,0.35887107
Al,-0.48680595,0.0913858,-0.2770198,0.16510734,-0.73196423,0.110724986,-0.21388501,-0.48612052,-0.7234678,0.621061,0.42830214,0.34748787,0.16419266,-0.20777817,-0.23620817,0.08387397,-0.10356067,0.15540017,0.9222197,-0.19033745,-0.33204708,-0.38580847,0.17426735,-0.34212098,-0.2904714,0.6553157,0.11782723,0.28185898,0.7151653,0.9046191,-0.5979196,0.3750013
