Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.7800372,0.42882314,0.7524293,0.65569687,1.5975158,-0.6010199,-0.5788896,-0.7983904
Li,0.40950507,0.37103936,0.5175634,1.1393532,1.0328864,-0.20118465,-0.32729912,-0.22365281
Be,-0.038485084,0.08450425,0.016810264,0.41569385,-0.06047822,0.24482237,0.29081756,0.4686118
B,-0.27395624,-0.09696283,-0.5609603,0.2459315,-0.58479536,-0.113280624,0.6277235,0.1322121
C,-0.13900307,-0.18661189,-0.44395295,0.32825413,-0.6962464,-0.040657252,0.844329,0.15799701
N,0.10544419,-0.20873134,-0.12148906,0.078276984,-0.40512222,-0.12848468,0.31877244,-0.048638586
O,0.4547149,-0.2231231,-0.4473284,0.0084217265,-0.0072833337,-0.647935,-0.3437292,-0.51385796
F,0.95230687,-0.71625817,0.7406332,-0.68077403,0.5854125,-1.1664816,-0.5042502,-0.7255497
Na,0.6305076,-0.04207457,0.6910676,0.60651976,1.0857456,-0.040920556,-0.16428526,-0.18785733
Mg,0.06593442,0.13742706,0.31317842,0.4047341,0.60478425,0.44766307,0.09471717,-0.094297536
Al,-0.2193164,0.086605996,-0.08670357,1.0537442,0.016801786,0.23960637,0.31314874,0.12880497
Si,-0.61220866,0.4879931,-0.12072998,1.5412163,0.06343146,0.5519023,0.47635555,0.08243779
P,-0.5403708,-0.102959685,-0.4107695,0.6123936,-0.30274266,-0.089409366,0.76947975,0.083924
S,-0.29439676,-0.2561882,-0.22698234,0.61448663,0.08604722,-0.47665143,-0.048580095,-0.1790102
Cl,0.64881194,-0.62289953,0.69287306,-0.50988966,0.5697013,-0.5165698,0.40201217,-0.36118236
K,1.0618793,-0.22293708,1.2030514,-0.11034357,1.6279256,-0.3501101,0.19711585,0.12819515
Ca,0.33596233,0.7143439,0.47091356,0.47856063,0.848003,0.31325892,0.2532938,0.5424086
Sc,-0.46703148,0.3741254,-0.3780593,-0.1611025,-0.18688415,0.66671854,1.0766681,0.61461157
Ti,-1.1433071,0.6566626,-0.7869834,0.93560547,-0.42586735,0.8892379,0.746599,0.6355131
V,-1.3038825,0.9995761,-0.7794715,1.4053609,-0.87107265,0.95826095,0.6829023,0.8468731
Cr,-1.1315423,1.6573921,-0.88730323,1.3547455,-0.66157764,1.2384409,1.0428205,1.3976542
Mn,-1.2778836,1.042711,-0.7666759,0.6176538,-0.6926993,1.2294418,1.6873397,1.8197534
Fe,-1.206272,0.8264257,-0.7412105,0.7164061,-0.86579037,0.8771554,1.6697906,1.9159509
