Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.49498504,-1.1501476,-0.4281046,-0.39317468,-0.670604,-0.6912923,1.082333,0.38817954,-0.085531786,0.28383988,-0.34363878,0.41222125,0.051867113,-0.50918376,0.21990137,-1.0725985
Li,0.16982625,-0.729879,-0.47943652,0.06420959,0.12370644,-0.61781836,0.502072,0.6536915,0.53709996,-0.062142655,-0.13315965,-0.5233863,-0.24480024,-0.65681976,0.38066208,-0.61608195
Be,-0.4619511,-0.051210605,0.00275895,0.16501926,0.15359156,0.4014788,-0.2725608,0.0821092,0.42207512,-0.44401377,-0.13348348,-0.32449555,-0.37548187,0.0036033392,0.40414238,0.22452864
B,-0.29674172,0.24875677,0.6462337,0.6347785,-0.027431576,0.33240104,-0.26011577,-0.01659616,-0.20157617,-0.5216812,0.07957494,-0.5929887,-0.18446773,0.3354813,0.68375355,0.33434546
C,-0.21433637,0.35768738,0.44761804,0.17025627,0.3362351,0.3305584,-0.348723,0.35180694,0.28520155,-0.34730113,-0.14108442,-0.4526052,-0.03847754,0.08192369,0.19278416,0.732378
N,-0.2577531,0.49847618,0.41132566,0.1838601,-0.09950454,0.054135412,-0.028285949,0.29564115,-0.3737436,0.13435636,-0.3115843,-0.009744291,0.33879417,0.5030624,-0.2038093,0.772478
O,0.31518787,0.41287532,0.07991995,-0.27470264,-0.5058828,-0.17611285,0.46472532,0.65101284,-0.5336099,0.20448054,-0.5028647,0.47304887,0.77578354,-0.03471093,-0.6076832,0.50547856
F,0.9844417,-0.46232474,-0.6068425,-1.4820011,-0.7218703,-1.2942992,0.059957862,1.2040175,-0.85872686,1.2703938,-1.4220771,0.9465281,1.1617094,-0.72843754,-1.2792685,0.86712515
Na,0.46353728,-0.7376584,-1.1887808,-0.5150712,0.10862336,-0.67431235,0.41575682,0.6773165,0.7159887,0.31890774,-0.2609606,-0.23664996,-0.06439191,-0.2627126,0.24815889,-0.7813358
Mg,-0.22776216,-0.47952792,-1.020339,-0.1914322,0.24071087,0.211243,-0.25807133,0.1963782,0.94448954,-0.07373737,0.07324338,-0.32235384,-0.3116633,-0.15705974,0.2886876,-0.39459148
Al,-0.089306235,-0.292552,0.3431597,0.34915334,-0.045754455,-0.090942174,-0.18184564,0.161148,0.3100493,-0.33053625,0.07453893,-0.4193898,-0.47189453,0.07371012,0.42050773,0.18749323
Si,-0.3635381,-0.16087592,0.6688205,0.13352256,0.50015473,0.034083873,-0.3636511,0.13481031,0.39021587,-0.3432042,0.16931443,-0.6474043,-0.4797987,0.21532382,0.058729813,0.24524361
P,0.021146689,0.0008621365,-0.3860585,-0.14919287,0.0038936231,-0.035652608,-0.008875078,0.14027283,0.39166704,-0.21912609,0.15463118,-0.44132116,0.07151845,0.24089514,0.39444327,0.26783198
S,0.21273881,0.14826688,-0.6605724,-0.47563222,-0.2732289,-0.1196264,0.10834753,0.4659934,0.01750901,0.02036579,-0.12360029,0.0031173816,0.3385952,-0.058919378,-0.06810413,0.03833194
Cl,0.66165453,-0.3515581,-0.45253238,-1.2051306,-0.45424113,-0.6167289,0.390908,0.9042489,-0.70175266,1.0120909,-0.9133913,0.5785102,0.651595,-0.113122046,-0.89774925,0.09884238
K,1.076205,-1.6415535,-1.4981138,-0.3230119,-0.45261964,-1.3990414,0.82150346,1.6648105,0.75723064,0.84516054,-0.83586687,0.13535576,0.31001326,-1.208432,0.07920768,-0.927015
Ca,-0.17808364,-0.33601943,-0.69648767,0.20864336,0.07278192,0.08894804,-0.099891976,0.62473327,0.75209546,-0.27289245,0.3292101,-0.5709251,-0.4991124,-0.10567331,0.64561737,-0.332915
Sc,-0.14921,0.53535485,-0.19869018,0.20527913,0.34476423,0.70657635,-0.6504541,-0.2855639,0.7051641,-0.51451373,0.74551827,-0.3507774,-0.6458591,0.7071343,0.8958342,0.5536006
Ti,-0.814116,0.24049434,0.70414877,1.1858447,0.8439941,0.81932175,-0.9621038,-0.4061917,0.70418715,-1.1653053,1.1199586,-1.2576375,-1.3780369,0.5297883,1.185183,0.45353484
V,-0.6659208,0.18762109,0.9852015,1.2623987,0.76659256,0.52086854,-0.73083717,-0.4567082,0.71994555,-0.7253559,0.59762305,-0.92038965,-1.2707843,0.27629042,0.94090915,0.67915076
Cr,-0.5639463,0.47510812,1.0022442,1.1441487,0.5265631,0.8535117,-0.42374647,-0.5810598,0.3616903,-0.7447054,0.86655384,-0.8304092,-1.0678709,0.73303217,1.0853212,0.84692335
Mn,-0.67188245,0.6903721,1.47923,0.88706106,0.9735432,1.0282682,-0.9535633,-0.7720335,0.24013704,-0.61893475,0.97109526,-0.93716896,-0.91414213,0.5111531,0.73184973,1.1848351
Fe,-0.8862019,1.3621925,1.0549654,0.73770934,0.95098966,1.2197874,-0.93849534,-0.83109874,0.12512587,-0.6153833,0.80339414,-0.7134807,-0.98341095,1.2689492,0.8928188,1.5468593
Co,-0.4796417,0.9354174,1.2102579,0.6258673,0.8848842,1.2913275,-0.68737394,-0.90902907,0.30391854,-0.8125161,0.6471545,-0.5774152,-0.6195786,1.1056757,1.0499914,1.1925511
Ni,-0.43657106,0.88513255,0.6661632,0.33441737,0.6557745,0.9352019,-0.387718,-0.6275735,-0.22494012,-0.39471972,0.54474515,-0.5138834,-0.08814779,1.1493871,0.47509593,0.937031
Cu,-0.57251436,0.42555383,0.93222797,0.91786593,0.660864,1.0162189,-0.5331293,-0.6729208,0.47821307,-1.025645,0.80130804,-0.9560353,-1.0636479,0.45134372,0.99741435,0.38129914
Zn,-0.5201723,0.28762427,0.61136496,0.9000116,0.40265036,0.19193587,-0.6377073,-0.19669308,0.5210778,-0.39922374,0.39574367,-0.36064324,-0.91535175,0.1940579,0.81621826,0.31650132
Ga,-0.38938123,-0.071299165,0.9664339,0.8684629,0.38502148,0.14688459,-0.5409612,-0.083660275,0.48930883,-0.88164896,0.407233,-0.76045257,-0.7167827,0.24344236,0.87822515,0.40510866
Ge,-0.5186682,0.118437275,0.9762789,0.36331016,0.72631985,0.23846799,-0.4805112,-0.0010490343,0.28231946,-0.33941633,0.39316332,-0.75514686,-0.341556,0.44437712,0.24206649,0.57496023
As,-0.22176336,0.29250914,0.5856888,0.4304488,0.14312,-0.08795162,-0.23320775,0.090410054,0.012973096,-0.27027982,0.17234628,-0.4854223,-0.1713075,0.56565744,0.38962972,0.5270442
Se,-0.10856435,0.6312109,0.25594628,0.05625867,-0.07074928,-0.01805327,-0.039314583,0.32047695,-0.23641154,0.07245728,-0.14538611,0.21004702,0.12618126,0.23528619,-0.09461172,0.55480313
Br,0.2715551,-0.21306632,-0.13866341,-0.8250573,0.09127695,-0.39451495,-0.38767314,0.7263773,-0.27290148,0.69404477,-0.6376509,0.14804758,0.37505415,-0.21239616,-0.4239267,0.7100234
Rb,1.2215545,-1.0272509,-1.742067,-0.5794039,-0.5416822,-1.1905328,0.36826906,1.7162975,0.36055943,0.7409567,-1.2246107,0.4330611,0.48602295,-0.7061473,-0.4248029,-0.063725084
Sr,-0.28363714,-0.67307055,-0.8163079,0.36432478,-0.036487944,0.06273964,-0.18734558,0.61536646,1.0467212,-0.45977193,0.3378784,-0.79704267,-0.6428176,-0.68791735,0.89078563,-0.7642143
Y,-0.06391473,0.38678196,-0.47825587,0.054414503,0.08971504,0.66750705,-0.44169623,-0.07543908,0.6191443,-0.44153035,0.5699844,-0.31918353,-0.8848436,0.7759598,0.7407853,0.43892586
Zr,-0.70395094,0.21246728,0.061587542,1.0076066,0.6405533,0.86900735,-0.7892677,-0.54674023,1.1977538,-1.2940694,1.0084027,-1.0752131,-1.3591119,0.2440659,1.3992901,0.059407726
Nb,-0.8320777,0.15217876,0.61126256,1.2888156,0.8577536,0.7179551,-1.001584,-0.76090395,1.0635983,-1.3118933,0.8085686,-1.4465005,-1.423901,0.32848448,1.291825,0.21712232
Mo,-0.49473882,0.33472463,0.090705186,0.6138837,0.2485782,0.66259265,-0.4199579,-0.51835126,0.37250495,-0.4819572,0.61622626,-0.8444816,-0.6210532,0.6602165,0.8641094,0.43056983
Tc,-0.51117724,0.59256756,0.86701655,0.3717648,0.5939351,0.7710115,-0.60352653,-0.5668766,0.0260402,-0.22428046,0.6627526,-0.7806988,-0.6198797,0.46313184,0.5170083,0.98746043
Ru,-0.7892495,1.0911025,0.46978673,0.27445647,0.7197398,0.9589317,-0.57601976,-0.5418309,0.16110751,-0.19458072,0.47712123,-0.52997565,-0.5287801,0.95185965,0.44379395,1.141548
Rh,-0.5529286,1.1409423,0.6255641,0.22469205,0.7863117,1.1955588,-0.6443204,-0.4954189,0.29212195,-0.3951497,0.26541245,-0.35306692,-0.30960435,0.9078872,0.3493176,1.4669073
Pd,-0.71274763,0.8891115,0.33778688,0.34596053,0.3063931,0.47316948,-0.44399112,-0.46759373,-0.09599228,-0.19197305,0.31763202,-0.2556157,-0.56885016,0.99424404,0.6653687,0.8006452
Ag,-0.76339775,0.547469,0.58662844,0.58647096,0.598591,0.8730694,-0.56975514,-0.4699185,0.20038259,-0.55823165,0.56026536,-0.8140816,-0.9111006,0.5358917,0.57236004,0.62136936
Cd,-0.7240514,0.26766175,0.5099269,1.0002471,0.49758616,0.37801614,-0.7241002,-0.35985386,0.6705853,-0.868153,0.6031932,-0.7579987,-1.1844021,0.17761074,1.0810018,0.038020343
In,-0.7052996,0.21498787,0.34648517,0.7206026,0.44609353,0.587281,-0.8969126,-0.39767098,0.82929754,-1.1466502,0.57501173,-0.9562371,-0.78545403,0.25854635,0.96276665,0.5091644
Sn,-0.72343576,0.3126143,0.44265905,0.20797126,0.7413824,0.5706774,-0.62694436,-0.3027845,0.68456125,-0.49398297,0.39705235,-0.7815578,-0.3425465,0.4214282,0.3256219,0.5990175
Sb,-0.37612224,0.55476284,0.0075893737,0.19623142,0.31658417,0.26828852,-0.6064115,-0.07655527,0.49262267,-0.36206484,0.22182338,-0.6275847,-0.12827328,0.75520545,0.24770834,0.6828362
Te,-0.33984876,0.6340375,0.24467072,0.013390817,0.07953605,0.12592773,-0.3845142,0.17959265,-0.34171456,0.04508242,0.08079536,-0.13678522,-0.13455716,0.6690863,-0.025351703,0.6025977
I,-0.23896137,0.112530604,-0.44638848,-0.7210063,0.23379849,-0.09508273,-0.74433595,0.91746855,-0.032908704,0.6308691,-0.33510953,-0.16819312,0.21610983,-0.14971712,-0.4217596,1.4563779
Cs,0.7840168,-0.90684986,-1.113476,-0.28974363,-0.3928117,-1.0405467,0.42894185,1.1285204,0.35192817,0.32958764,-0.82331693,0.093913764,0.24414542,-0.60986304,-0.1974567,-0.3911991
Ba,-0.45491973,-0.48327366,-0.7240906,0.34850898,0.021115141,0.014881358,-0.24767826,0.43237877,1.3923495,-0.63505226,0.3576147,-1.0103341,-0.7030575,-0.6318975,0.98365176,-0.6775694
La,-0.17637119,0.48655835,0.08264354,0.18489869,0.32610074,0.25923523,-0.36867768,-0.11521852,0.5965336,-0.17966785,0.17854367,-0.47818583,-0.3900853,0.8306503,0.4797488,0.31676286
Ce,-0.17637119,0.48655835,0.08264354,0.18489869,0.32610074,0.25923523,-0.36867768,-0.11521852,0.5965336,-0.17966785,0.17854367,-0.47818583,-0.3900853,0.8306503,0.4797488,0.31676286
Pr,-0.38566008,0.48334405,-0.039153308,0.1428022,0.3945355,0.26746684,-0.30994713,-0.13404304,0.97523296,-0.24739102,0.2101589,-0.6594422,-0.51703405,0.6667817,0.6005894,0.32231873
Nd,-0.4764045,0.7059531,0.041281253,0.26490676,0.5366104,0.32996842,-0.7647355,-0.22714274,0.5931745,-0.30097413,0.34745526,-0.53548115,-0.4704912,0.9553893,0.35989058,0.4131444
Sm,-0.30559117,0.45945928,0.055818766,0.24374849,0.43149886,0.3145667,-0.5305718,-0.116631836,0.6272998,-0.19396566,0.2330627,-0.51997286,-0.3534635,0.73721474,0.387246,0.28133148
Eu,-0.34275526,0.33116373,-0.011472642,0.18361613,0.12257741,0.35122755,-0.25470436,-0.14342499,0.4172881,-0.25080037,0.26359284,-0.56814826,-0.31522655,0.67697126,0.49222714,0.33901274
