Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.5502233,-0.15649846,0.75669163,1.310177,0.83529645,0.696108,0.67693514,-0.5731734,0.0968557,-0.06674304,0.5426872,-0.017675653,-0.32698864,-0.174417,0.78423953,0.32946855,-0.2713771,-0.86376137,-0.014124319,0.053843617,0.7971839,1.0970557,-1.1630737,0.93717307,0.026338667,-0.14851639,-0.78781825,-0.4944817,-0.7030566,-0.29905754,-0.0779465,-0.20669135
Li,-0.32864743,0.32946837,-0.19152546,0.07794978,-0.24142087,-0.1686253,-0.32087073,0.42665112,-0.26906556,0.67022514,0.03479238,0.40677243,0.29362828,-0.42299983,-0.2905207,-0.21498764,0.44519976,0.340063,0.547336,-0.84476656,-0.25895095,-0.109548666,0.24043505,-0.12191496,-0.6406646,0.538198,0.06752686,0.2249451,0.20346765,0.64161104,-0.7004914,0.81400293
B,-0.097195484,-0.23707515,0.111118846,0.6728477,0.35264388,0.0921156,-0.058456484,-0.40665036,0.0641956,-0.043582074,0.20398518,0.011661723,-0.3695935,-0.18126625,-0.09429008,0.1668582,-0.22843689,-0.23286535,0.30856335,0.13200873,0.15510514,0.42867547,-0.32541257,0.303526,0.1523588,0.06518238,0.0170212,-0.15707517,0.028425694,0.05978426,0.0043347515,-0.20113125
C,-0.29747424,-0.09272421,-0.5138413,0.38032123,-0.052975003,0.16877097,-0.13121077,-0.14217946,-0.3184205,0.46338618,0.096517205,0.09295502,-0.0019261315,-0.38164923,-0.008539534,0.39519975,-0.2523526,-0.0010489114,0.06693086,0.24287696,-0.19611947,0.11985231,0.046437327,0.23066333,-0.28644994,0.3100666,0.06790363,0.3138599,0.024840146,0.18376401,-0.06634173,-0.010063741
N,0.13330129,-0.23928037,-0.0637619,0.3320924,0.1689685,0.15725492,-0.22356193,-0.4022652,-0.16718398,0.14163849,0.36243707,-0.032799937,0.09620398,-0.16385622,-0.13811705,0.105240405,-0.06569334,0.36097163,0.3461347,0.026684912,-0.004363477,0.10490631,-0.3946507,-0.041792475,0.09307033,0.11795152,-0.037337698,0.15600702,-0.056749016,-0.0743466,0.13105519,-0.041110825
O,0.15633826,0.20626587,-0.031655654,0.33885935,0.2932904,0.20734534,-0.3699045,-0.32638106,-0.25687033,-0.13740405,0.24878654,0.38159105,0.06501052,-0.22390063,0.23110883,-0.03670129,-0.108614564,0.05631068,-0.12900814,-0.2620031,-0.06739026,0.25043023,-0.3664996,0.12420343,-0.07682367,-0.045937724,0.019726722,0.34424937,-0.52738965,-0.17005979,0.24640149,-0.04347532
F,0.5720809,-0.84447354,0.21590117,0.8028549,0.6743362,0.8221046,0.27688676,-0.91177744,0.27041966,-0.40806472,0.3665576,-0.33572388,-0.24204934,-0.16968401,0.47282943,0.35539424,-0.55605876,-0.5839281,-0.26247364,0.5536727,0.29306036,0.64978236,-0.8389486,0.67591494,0.20278838,-0.20650342,-0.5516564,-0.24253708,-0.75616646,-0.90337014,0.1220305,-0.25588593
Na,-0.64485914,0.6748742,-0.6135185,-0.22673917,-0.73131925,-0.53053796,-0.3484593,0.8289422,-0.5033897,1.0315794,-0.47234982,0.672632,0.64197624,-0.59749377,-0.36832142,-0.4739286,0.6380429,0.6276414,0.6130717,-0.77889025,-0.2526219,-0.21673924,0.31463468,-0.4352858,-0.80438566,0.8807243,0.42537865,0.4824776,0.3354059,0.9759392,-1.0570046,0.84749806
Mg,-0.28831416,0.019557126,-0.27846557,0.3884397,-0.14732179,0.2529905,-0.07715284,-0.24517658,-0.1640264,0.39303246,-0.28775674,0.045951318,0.30422568,-0.11472162,0.015786596,0.20701978,0.037483335,0.00843408,0.10581953,-0.13522719,0.06294647,0.56112355,-0.040319886,0.18195307,-0.123272635,-0.08380469,0.051806822,0.005167458,-0.16489395,0.275818,-0.07850964,0.20827085
Al,-0.14322005,0.03932472,0.0068352893,0.36420488,-0.13625014,0.30339733,-0.34704143,-0.18660828,-0.37736028,0.26623023,0.07650389,0.21272296,-0.11423231,-0.19919829,-0.10742833,0.07434498,-0.15539719,-0.025184374,0.62228143,-0.025262773,-0.30369434,-0.121257424,0.28860956,-0.2997841,-0.22753572,0.4662078,-0.19195387,0.3079754,0.21440643,0.5824315,-0.32768425,0.24692085
