Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
Li,-0.14504585,0.94235283,-0.015126202,0.9891567,-1.084882,1.2423797,0.7205648,1.1824749
Be,0.16564408,0.9386549,-0.90523434,-0.047652766,-0.2349737,0.57877386,0.20585194,1.1530253
B,0.17743218,0.24108556,-1.2898194,0.4699812,-1.0595796,0.14268686,0.5848408,1.4951285
N,0.06943189,0.17233369,-0.57622063,-0.3188793,0.13590734,-0.1132898,0.44389296,0.08835352
O,-0.23696762,0.049982157,-0.018310968,0.12094711,1.2736684,-0.7459264,-0.12522602,-0.47671628
F,-1.0701241,-0.8147057,-0.5259787,-0.5498126,0.9746571,-1.2545086,-1.0243777,-0.85481507
Na,-0.23910168,0.8935505,0.36567843,0.46835983,-1.7363564,1.5354995,0.48115087,0.95483285
Mg,-0.4067819,0.90064824,0.10596728,-0.73587143,-0.08140757,0.8886899,0.28689602,0.3521091
Al,-0.3264182,0.2208687,-0.38969743,0.5600977,-0.1973575,0.634339,-0.5067755,0.7171984
Si,-0.7903355,-0.30789614,-0.55669224,-0.09021643,-0.49425834,0.33949593,0.12669042,0.7589378
S,-0.32651752,-0.9024085,-0.45830777,0.6375423,-0.42123583,-1.9548899,0.6433688,0.5190901
K,1.2113383,1.6381549,1.1327591,0.51658386,-1.5851104,1.8936143,1.9020704,1.2839652
Ca,0.07036515,0.74795043,1.400715,-0.8945472,-0.18021059,0.778906,0.48034674,0.23528111
Sc,-0.9992563,-0.055010837,0.082089216,-1.5138792,-0.13745245,0.09741917,-0.30457354,0.3147844
Ti,-1.3049337,-0.7168975,-0.5887695,-0.80309236,0.52916604,-0.6150093,0.024318881,0.42820424
V,-0.69175464,-0.7666073,-0.36159903,0.11133008,0.36744025,-0.50274956,-0.26855254,-0.14676431
Cr,-0.90493244,-0.6378754,0.20288248,0.12145631,0.43084922,-0.43169114,-0.0010097548,0.2157743
Mn,-0.6557105,-0.7162535,0.35577476,0.19291256,0.68873346,-0.20535758,0.473892,0.44597834
Fe,-0.4281044,-0.17817739,0.15035188,0.01943715,0.47517908,-0.76492524,0.54902965,0.8108762
Co,-0.24714702,0.11449531,-0.04165903,0.4093752,0.35712558,-0.30769637,0.5158019,0.8143512
Ni,0.10189063,0.22149074,-0.1523177,0.21402566,0.40268368,-0.22898045,1.1643696,0.6640306
Cu,0.37705386,0.01603407,0.5919852,0.6602266,0.0016913712,0.10144034,1.0090693,0.9649965
Zn,0.68262213,0.68356574,0.47825527,0.36483198,0.25474128,0.21920097,0.6908633,0.5155604
Ga,-0.5481683,-0.21310553,0.36082634,0.6455598,0.23464459,0.49690935,-0.07989835,0.3646773
Ge,-0.60888594,-0.8126661,0.03683084,-0.12356472,-0.37433857,-0.12524055,1.2254277,0.30989522
As,-0.2833652,-0.5993596,-0.5490133,0.714381,0.2274214,-0.35799423,0.78984326,-0.037306555
Rb,1.7103176,1.5363244,0.69554853,1.8449029,-2.0276399,2.0076938,1.9969302,1.3784064
