Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7
H,0.83436096,-0.5099492,0.66581315,-0.44194037,0.89524186,-0.8582239,-0.81125283,-1.2371966
Li,-0.4039837,0.14511682,0.090817824,0.6290916,-0.14704967,0.02338703,0.10907614,-0.21598743
B,0.38229173,-0.49961483,0.4846149,-0.2530129,0.5167389,-0.6454944,-0.23633528,-0.46919638
C,0.18060562,-0.21038449,0.2699713,0.21464267,0.13094217,-0.14445944,0.32732725,0.0047589093
N,-0.17380817,0.20442036,-0.0034657903,0.3905307,-0.18080583,0.25886032,0.5337085,0.14453766
O,0.27332878,-0.13384154,0.054908793,0.052437983,0.5081777,-0.4479506,-0.21365282,-0.26508516
F,0.11468206,-0.13904904,0.28303695,-0.16487974,0.14465822,-0.3738532,-0.020934198,0.0057775453
Na,-0.8735499,0.3806971,-0.59576297,1.1755356,-0.74968696,0.5167927,0.57987964,0.16152735
Mg,-0.23946607,-0.21397908,-0.16778363,0.11191322,-0.13381201,0.084020376,0.11620885,-0.2107834
Al,-0.03163482,0.16337979,-0.20288348,0.77445143,0.07014456,0.16541795,0.10885994,0.25731042
Si,-0.30222648,-0.01183019,0.20476317,0.5349937,0.18824247,0.27547902,0.3743116,0.11252788
P,-0.4125989,-0.12571976,-0.3530208,0.54009956,-0.16168377,-0.030248702,0.32266983,-0.027152035
S,-0.44687697,0.024661321,-0.37524736,0.72600675,-0.10234564,-0.1219549,0.3388181,0.3391186
Cl,-0.15473264,0.2953586,0.06090906,0.5091686,0.26759976,0.25732154,0.57067925,0.22778174
K,-0.70160496,0.4355995,-1.0258654,0.6981914,-0.6600468,0.58192444,0.8776216,0.7129965
Ca,-0.74090356,0.70844126,-0.8122188,0.46355802,-0.6642172,0.6180023,0.6482747,0.6489408
Sc,0.4889059,-0.46463025,0.24548629,-0.57584035,0.74680513,-0.5739119,-0.34683213,-0.3707947
