Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.008919317,0.059345476,-0.5751313,1.3715476,-0.20465127,-0.4268249,1.4650553,-1.6552025,-1.3953618,-0.015843619,0.368285,-1.4102901,0.43822354,0.16219199,1.1948754,-0.5746666,-0.7743377,0.8833385,-0.4720589,-0.4866546,1.0066773,0.49163073,-1.2870362,0.04056726,0.70913136,-0.7570435,-0.39402425,-0.44927335,0.102444306,-0.40963373,-0.14883128,-0.50959855
Li,0.77973,-0.8225292,0.374462,0.13245866,0.06584896,0.26982203,0.00010546693,-1.8752133,-1.0322535,1.1597104,0.63933164,-1.5640656,-0.20605579,-0.6076349,-0.9412752,-0.34943783,-0.9372792,0.6300425,0.07954131,0.4547771,0.5467597,0.1737511,-1.5766678,-0.013723705,-0.4851513,0.23405688,-0.59878486,-0.8942404,0.3580956,-1.3243492,-0.0668773,-1.0875024
Be,0.71978563,-0.60544735,0.9084338,0.023305632,0.08702515,0.42971244,1.2309945,-0.81749976,0.36117536,0.4464464,0.4297796,-0.5694404,0.045698702,0.2662941,-0.3465912,-1.0742044,-1.269584,0.9075621,-2.1173046,0.6004992,0.47791192,-0.46383202,-1.1960413,-1.5106146,0.019021943,0.2939496,0.7329089,0.6386495,1.0021901,0.27590796,-1.350745,-0.49814203
B,0.670654,0.055111147,-0.92300296,-0.06417388,0.014730409,0.18627223,0.73397696,0.0797178,1.0981247,-0.7533127,-0.21631947,-0.5522961,0.23770975,0.15099111,0.49649897,-0.95293844,-0.08954104,-0.10817966,-2.4413345,0.54660195,-0.7722696,-0.14718013,-0.36983734,-0.54530364,0.20149732,-0.5448519,0.8947234,1.0206413,0.681055,0.5819032,-0.5840602,0.09066766
C,-0.3470625,0.80421805,-0.513761,-1.3485776,0.13301335,-0.7766053,0.044455323,1.0859824,1.0226362,-1.2928257,-0.509599,0.047563083,0.6805001,0.6933064,1.369685,-0.46918735,-1.2589903,0.34184998,-1.361676,-0.20331594,-0.07098895,-0.34973308,0.5265907,-1.0912102,0.60324216,-0.8577467,0.98917377,0.25617957,0.3590212,0.4200659,0.08919699,0.8930077
N,-1.3738667,2.4851403,-0.7867673,-0.967033,0.038479313,-0.15142146,-0.098624505,-0.456826,-0.83952254,-0.8093202,-2.0650618,-0.02141998,0.8972277,0.26744774,1.5200394,-0.8327256,0.5236548,-0.26585022,0.4953264,-1.0817742,-0.57879996,0.22635902,-0.6439845,1.7831533,0.02779574,-1.9952344,0.93012017,-0.56183726,0.18319355,0.511927,1.3596385,0.5295435
O,-0.74443877,0.93967044,-1.0702353,0.35868618,0.053715095,0.9323392,-0.77326584,0.103437826,-1.8379381,-0.94959396,0.8081014,0.8545827,-0.5192361,0.12823808,0.14343843,0.48025972,1.2132396,1.6583982,0.9452407,0.27343348,0.69998753,0.53173673,-1.6220345,0.49509248,0.58738375,-1.7452203,-1.1505483,-0.39145875,-0.41412646,0.5588869,-0.060925566,1.1440142
F,0.013070028,0.2157759,-1.5883543,1.7323003,0.18161093,1.9728601,-1.5525041,-1.3745775,-0.19234261,-2.4409854,1.2430835,2.5575802,-1.0631233,-0.05828379,-0.50493085,0.33186635,0.858148,1.6352867,-0.059836455,1.0966967,0.42042175,0.6450213,-1.5875287,-0.97152776,0.14744475,-1.2799269,-1.1820426,1.7253499,0.024602948,1.0076624,-1.8703234,1.1759917
Na,2.3303053,-1.3002679,0.96312624,0.060257874,-0.3329433,-0.811142,0.08414166,-1.6069221,-1.1940035,0.88631606,0.62916654,-0.9538961,0.23633505,-0.6508628,-0.770986,-0.16068822,-0.65084445,-0.3443997,-0.72417885,-0.31447446,-0.4470629,0.42689577,-1.0876637,0.020284336,-0.93727356,1.1341983,-0.8300904,-0.92335683,0.46440077,-1.0539325,0.20139873,-0.70347244
Mg,1.1329117,-1.496229,0.48110434,0.118056394,-0.1329747,0.116660684,-0.029540215,-1.548145,0.26019758,0.60257804,0.15929304,-0.1939843,-0.581012,-0.048383266,-1.111432,-0.3332302,-1.1031076,-0.37629563,-1.1042638,-0.4103642,-0.25043502,0.033042055,0.26881135,-1.0171913,-0.34948748,0.977103,0.20492777,-0.070776455,0.76098615,-0.4809868,-0.4700328,-0.3478561
