Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,-0.46799675,1.2581185,-0.058669686,-0.3906576,-1.1777322,1.6963633,1.1523818,2.2387633,1.648126,1.256364,-0.4174616,-2.253988,0.77512586,-2.0315142,-0.8131651,-2.0338278
Li,-1.3043494,0.27482438,0.00075036474,1.6492586,-1.0632927,1.3521223,0.8341494,1.4607061,0.9889091,0.8722444,0.8365918,-2.0033393,0.7563683,-0.52256745,-1.2802938,-0.8100546
Be,-2.0304284,-0.46653885,0.3462392,2.2131832,-0.68152636,1.0856252,-1.4528922,2.5620697,-0.5013086,1.9958383,1.0718398,-3.1602411,-0.79636157,-0.70590824,-3.1714396,-1.5848017
B,0.106381565,-0.70466065,-0.19490188,-0.10974671,1.1160864,0.4496907,0.16681255,1.5098097,0.9582499,0.07856623,0.05435053,-0.9942148,0.36271703,-2.2798412,-1.017844,-0.36869532
C,-0.20830266,-1.0344006,-0.1479012,0.9876952,0.40845922,1.2899114,-0.7486753,1.5150921,0.13659433,1.3034244,0.4914122,-1.8587509,-0.6306398,-0.48384672,-1.24643,-0.5529243
N,0.47183046,0.4048226,0.041946232,-1.6695151,0.0059843287,0.09755926,-1.0066457,0.04255738,0.87163156,1.6032945,-1.1716361,0.7917186,0.06385806,-2.0454335,-0.70834875,-0.38316354
O,-0.26215065,1.6628951,0.3310842,-1.3021942,-1.7447593,1.0812865,-0.4984425,0.1978035,0.32454067,1.5016127,-1.2680253,-0.17344561,-1.9839998,-0.64438045,-0.31421933,-1.6021913
F,-0.38696387,0.851282,1.125287,-2.0437152,-2.5752947,1.9831449,-1.56628,3.0340004,-0.1068421,2.3900375,-0.58003277,-2.2787719,-2.0634408,-0.57850367,-1.8099663,-2.3086953
Na,-0.25214496,-0.01579,0.36332774,2.4021413,-1.3870552,0.022207048,1.2437837,1.439705,1.485853,0.8133754,0.48905176,-2.0224698,1.5235766,0.21451388,-1.5606796,-0.9462708
Mg,-0.112383276,-1.0137583,1.766835,2.698302,-0.3872364,-0.51782054,-1.2058467,1.18284,1.1716304,0.05556696,-0.008048501,-1.3833358,-0.13633525,1.1681318,-1.5907668,0.377052
Al,-0.12706676,0.85836315,-0.26731545,0.5281903,-0.041837938,-0.10347369,0.30231208,0.568004,-0.0063630007,-0.4082161,0.62743884,-0.45656648,0.39170077,-0.12431662,-0.6416937,-0.35322917
Si,-0.6183943,-0.3888266,0.33755958,0.75317603,0.13973975,1.3190485,-1.1672693,1.0470531,-0.24016103,0.037676618,0.30202386,-1.1228911,-0.8491311,0.64151937,-0.76291585,0.47326842
P,0.5644833,-0.53069854,0.71833766,-0.013381537,0.53782886,-0.40638104,-0.9324286,0.74447846,-0.16872698,0.23946819,-0.30575967,-0.4474276,-0.098364204,0.12047237,-0.42580852,-0.15731373
S,-0.14532551,-0.10493496,1.670417,0.28412724,-0.4366469,-1.2647023,-2.6073663,0.7415565,0.0723587,-0.47656944,-1.5798223,-0.5170419,-1.5945748,1.5847161,-0.652835,0.12960957
Cl,0.97935003,-0.0066679567,1.2909384,-2.486807,-1.7689204,0.24859759,-2.7095156,2.2593195,0.09427501,1.1196527,-1.7289317,-0.7419901,-1.0756166,-0.015804578,-1.2182806,-1.1682949
K,-0.13318768,1.1527133,1.2607228,2.213711,-0.93725944,-0.18893296,-0.1541046,0.57423544,2.627251,-0.1491706,-1.0924033,-0.67052525,0.49427703,-0.4034082,-0.91748106,-0.100229524
