Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,0.39942646,-1.0178705,-0.421174,-0.3798734,-0.3491505,-0.5165272,1.141236,0.25781274,-0.07120672,0.23003867,-0.3029561,0.3067443,0.06075983,-0.40051737,0.20432347,-1.0632372
Li,0.08180018,-0.6265076,-0.21628025,0.0625434,0.28460678,-0.43534136,0.51774585,0.38411483,0.56353307,-0.110733315,-0.044920564,-0.5489292,-0.2942129,-0.34839332,0.5114714,-0.74685436
Be,-0.34961772,0.1275262,0.06310479,0.08981047,0.0916823,0.46140453,-0.046052035,-0.028454587,0.51351583,-0.4029839,-0.2315374,-0.08681184,-0.2412268,0.18692768,0.3523807,0.11495916
B,-0.19093397,0.32234174,0.54168844,0.661333,0.04065753,0.34864545,0.03674345,-0.13157712,-0.09462502,-0.5933625,0.07254654,-0.5083975,-0.08654204,0.25322697,0.61772364,0.052958507
C,0.0010516763,0.47718525,0.26348394,0.10811102,0.2348495,0.35700217,0.12406017,0.2931348,0.31293947,-0.37215084,-0.17409082,-0.2967498,0.016427327,0.16310805,0.2214751,0.5130859
N,-0.076655395,0.6016266,0.35947648,0.32744637,-0.07465841,0.18531078,0.365426,0.27458423,0.08064385,0.034081273,-0.318225,0.04700985,0.3593023,0.30215743,-0.1252357,0.33984944
O,0.4734285,0.33046198,-0.054025833,-0.24320048,-0.5504205,-0.2926915,0.6702252,0.68062735,-0.37291563,0.17271,-0.56039906,0.49314383,0.7380269,-0.24596256,-0.59526217,0.09918726
F,1.1776526,-0.600433,-0.66466194,-1.3088366,-0.8691964,-1.3713073,0.22586778,1.0836681,-0.5932189,1.0952835,-1.3710972,0.8895099,1.0206178,-0.9406045,-1.1616267,0.5492222
Na,0.2674154,-0.83733857,-0.9847687,-0.5775384,0.2709625,-0.51256037,0.11574568,0.4370687,0.8764119,0.27679586,-0.13019755,-0.39631882,-0.34723333,-0.051013146,0.46459463,-0.81919634
Mg,-0.20864864,-0.36356622,-0.82114583,-0.37156487,0.15498756,0.24449834,-0.26672262,0.097264364,0.8317082,-0.041420005,0.05467923,-0.29856062,-0.3838481,0.059061643,0.31454417,-0.31249192
Al,-0.22791746,-0.32043844,0.19882423,0.56319,0.2613988,-0.004475504,-0.46079493,-0.059504062,0.87100124,-0.51467216,0.22265193,-0.6263193,-0.80884933,0.041797202,0.60638165,0.15784474
Si,-0.35073242,-0.28519085,0.26804656,0.08112425,0.6002468,0.047456086,-0.42338878,0.04158297,0.8591925,-0.36075228,0.2241818,-0.66861016,-0.72055924,0.2638036,0.30006483,0.09756025
P,-0.009908768,0.291334,-0.23619306,-0.13960263,0.008988861,0.2123192,-0.05213472,0.0180403,0.37115958,-0.23697764,0.1826374,-0.4042811,0.008358326,0.49284968,0.41281262,0.60411626
S,0.14875521,0.18958533,-0.60412097,-0.49364096,-0.3146287,-0.13665959,-0.014954861,0.3834967,-0.106661275,0.058366947,-0.1113496,0.0050145127,0.21412961,-0.060523007,-0.09330518,0.28671798
Cl,0.4240534,-0.09681988,-0.41036415,-1.1444362,-0.19564906,-0.3116873,-0.40187782,0.8821515,-0.3062497,1.0220878,-0.82356346,0.5141651,0.5243397,0.0053248517,-0.86930436,0.3517717
K,0.73051125,-1.3212345,-1.1967127,-0.43841603,-0.20228355,-0.7834326,0.52915984,1.1538311,0.9302989,0.7149375,-0.5639544,-0.11341282,0.020661388,-0.6646323,0.27602792,-0.59239453
Ca,-0.41563997,-0.15431462,-0.39370918,0.42519957,0.321199,0.31401044,-0.21780391,0.22135079,1.1386188,-0.56629676,0.5790312,-0.8254502,-0.82359797,0.041680243,0.960987,-0.33696705
Sc,-0.10192664,0.49120343,0.14288032,0.35500878,0.3217176,0.6396841,-0.59731144,-0.18947142,0.75455517,-0.55976677,0.7719648,-0.5418869,-0.8438649,0.5697732,0.82171285,0.5019413
Ti,-0.22751021,0.5924667,0.619722,0.062093057,0.4410893,0.6910434,-0.7310097,0.038711734,-0.2682765,-0.22001433,0.41890234,-0.32602745,-0.4444372,1.0253317,0.33309826,0.8603572
V,-0.72178507,0.60575396,0.8732617,1.13899,0.9263114,0.7130704,-0.85512686,-0.6420996,1.060685,-0.6786665,0.63142544,-0.88015753,-1.3365668,0.814625,1.0121443,1.1476713
Cr,-0.74294,0.5035181,0.69294745,1.1819289,0.7610289,0.95233476,-0.6668068,-0.81597173,1.0716082,-0.8803848,1.071517,-1.0462428,-1.4426991,0.8771667,1.3824974,1.0283148
Mn,-0.6031167,0.52854204,1.1843,1.2241688,0.933552,0.8939017,-0.77429336,-0.8314016,0.7896054,-0.8593732,0.99433064,-1.0954382,-1.1072937,0.34295863,1.0030578,0.9245166
Fe,-0.8059916,1.1881926,0.646885,0.66195655,0.9168515,1.0684875,-0.8479657,-0.76790184,0.640098,-0.6211122,0.84348756,-0.77565557,-1.2209831,1.150349,1.107234,1.4163218
Co,-0.51869166,0.90704083,1.3731606,1.0996133,0.8958435,1.313461,-0.62433445,-0.92479795,0.48198783,-1.1232275,0.8253542,-0.79829866,-0.8721672,1.0259148,1.2184422,1.1497495
Ni,-0.5107845,0.72895175,0.9470689,0.8222302,0.5907841,0.9057609,-0.31009388,-0.64241546,-0.20392145,-0.69397336,0.7628039,-0.79833144,-0.2105247,0.904101,0.6363777,0.75415236
Cu,-0.5778438,0.15355176,0.4280805,1.1390846,0.62173593,0.9012517,-0.38979012,-0.7026491,1.523023,-1.3688853,0.9018407,-1.346072,-1.523543,0.21042164,1.5160763,0.041136954
Zn,-0.5691069,0.17550215,0.6207678,0.93131256,0.39644054,0.1785227,-0.604486,-0.20406386,0.70916367,-0.45627636,0.44807476,-0.59565514,-1.0319859,0.03703129,0.86864734,0.20295908
Ga,-0.3281055,0.06838903,0.7380809,0.82667804,0.54419476,0.22496256,-0.55922335,-0.17961708,0.7745193,-0.83804417,0.38686416,-0.66557723,-0.75352657,0.37892753,0.8098319,0.5025642
Ge,-0.4693182,0.17329428,0.829927,0.31898355,0.7344128,0.33836177,-0.33435246,-0.08974782,0.36934575,-0.36086774,0.45527565,-0.7086175,-0.3595316,0.6384784,0.3499949,0.55327576
As,-0.23708254,0.3541134,0.76301545,0.5129736,0.15543823,0.033634298,-0.09970863,-0.023407973,0.09617409,-0.32897815,0.21132481,-0.48217916,-0.1386927,0.7091469,0.46104315,0.6341305
Se,-0.16178904,0.52009964,0.32680523,0.11825117,-0.10524109,-0.16366231,0.02275513,0.21198666,-0.28031677,0.039255396,-0.10231607,0.15602458,0.05332536,0.15354063,-0.069322206,0.6254042
Br,0.22769831,0.25403535,-0.077679306,-0.9458348,0.07741536,-0.08454141,-0.77192724,0.79431117,-0.34670797,0.8249787,-0.6531301,0.30120587,0.5004863,0.14449991,-0.5967532,1.1471254
Rb,1.0233196,-1.417109,-1.2062256,-0.51149905,-0.641479,-1.146785,0.71524704,1.1521474,0.16249363,0.48776114,-0.9791056,0.2013251,0.16565578,-0.62902457,-0.10766993,-0.36862245
Sr,-0.4854602,-0.26556212,-0.8496634,0.098280944,0.21650688,0.3384674,-0.5037943,0.2795785,1.639433,-0.44467053,0.46430057,-0.8903882,-0.9278695,-0.14615995,1.0440068,-0.2971322
Y,-0.11320695,0.23892057,-0.016285196,0.33807307,0.16232052,0.60713756,-0.5618887,0.008889362,0.8180866,-0.5657277,0.6367345,-0.6368642,-1.1292075,0.52836096,0.74623907,0.3713581
Zr,-0.27489823,0.6787613,0.33259726,0.04215864,0.36206317,0.8069974,-0.7372142,-0.25304085,0.33243245,-0.5008054,0.4126125,-0.36643675,-0.68138176,0.8179856,0.64480066,0.6640375
Nb,-0.84547627,0.57713175,0.6114188,0.97464144,0.9756516,0.8837228,-1.1541295,-0.89074004,1.2915604,-1.1118615,0.74652505,-1.2927347,-1.4642886,0.9180969,1.2737694,0.7675905
Mo,-0.86245704,0.4239183,0.4165831,0.79205525,0.54312825,0.9235054,-0.80254495,-0.85702753,0.760702,-0.7477965,0.9514657,-1.2296637,-1.0261527,0.8812104,1.211689,0.71764374
Tc,-0.645217,0.5845655,1.2167134,0.91087496,0.6891251,0.85700357,-0.60402274,-0.7748489,0.25372767,-0.6056161,0.8326567,-1.0728861,-0.78168315,0.46006194,0.8238449,0.9340604
Ru,-0.827872,0.9961488,0.7155679,0.3940944,0.69263035,0.9408959,-0.53469694,-0.5527282,0.18219656,-0.3303189,0.5940902,-0.70170134,-0.6474282,0.9393525,0.63672906,1.0749989
Rh,-0.6356264,0.95007885,1.2985556,0.84745663,0.76454,1.158575,-0.51995313,-0.52296007,0.027373815,-0.78608084,0.4850877,-0.6508233,-0.48005286,0.7238575,0.51623636,1.2365549
