Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31
H,0.33701804,-0.22007838,1.0573587,0.9330197,1.0430151,0.10896617,0.89307064,1.3302143,-0.07706773,-0.08853035,0.5820622,0.37602365,-1.0460417,0.5867992,0.27228957,1.1634277,-0.28538525,0.006035248,0.26718414,0.4275018,0.6144439,-0.3832848,1.2161343,0.7630744,-0.4385662,-0.092122525,-1.0501763,0.380333,-0.63033736,-0.5628503,0.094619654,0.9475683
Li,-0.10812804,-0.15011364,0.51505625,-0.057526194,0.38199538,-0.41681144,-0.19961001,0.97190154,0.05655564,0.1361966,1.1450222,0.43583804,-0.5110578,0.92784303,-0.31504005,0.83036315,-0.014642067,0.32099617,0.905529,-0.26246455,-0.035809003,0.07440373,0.8979551,-0.16166148,-1.3327854,-0.040041775,-0.5028866,0.1553784,-0.043960482,0.0706869,-0.8559065,1.1435623
Be,-0.5949168,-0.07256967,-0.29908937,-0.08729289,0.18428098,-0.11321363,-0.3820732,0.61170995,0.073734745,0.35839015,0.4492225,0.47645807,0.006972622,-0.59149104,-0.34170154,-0.061552987,0.43692335,0.42858127,0.6931795,-0.09036447,-0.31246626,0.3605843,0.13771337,-0.13985366,-0.6213516,0.2690589,-0.007038716,-0.16000283,0.20550102,0.2677969,-0.45751837,0.6178127
B,-0.6907459,0.56617105,0.19514917,0.121549524,-0.054280236,-1.3274635,-0.9099744,1.083816,-0.45261508,0.20366599,0.7637003,1.194739,-0.45386627,-0.3271942,-1.2251973,-0.2806844,0.3337506,0.77697164,1.632027,-0.6060275,-0.39205986,0.850384,-0.41777688,-0.6053911,-1.201354,0.6461583,0.60580224,0.79320145,0.62197155,0.97501034,-1.0827411,0.8385975
C,-0.5092248,0.29989117,-0.344388,0.19971094,0.01690416,-0.40053675,-0.40134037,0.73037565,-0.32546088,0.37332603,0.29464278,0.5036491,-0.09960906,-0.5995862,-0.15403755,0.062143713,-0.1162111,0.3679529,0.1825139,-0.06840958,-0.117226385,-0.032561027,-0.37943712,0.22821155,-0.6541183,0.5663279,0.12706703,1.4489619,0.029203422,0.21942581,-0.32111138,0.28916603
N,0.11584837,0.015565664,0.39906788,0.5036252,0.39995497,-0.45873848,-0.34680584,0.27251977,-0.21956813,-0.28420922,0.25525236,-0.008111551,-0.36942345,-0.27508307,-0.1484335,-0.0649412,0.17833105,0.5694975,0.11473215,0.01586369,0.12216424,-0.48942575,-0.40882102,-0.12096413,0.39328712,0.36883324,-0.017511416,0.67591125,-0.06721901,-0.065414645,0.5262168,0.20362535
O,0.37684265,0.21557346,0.31614482,0.28574246,0.9118897,-0.18719418,-0.30584088,-0.12198641,0.15199399,-0.48640803,-0.35340005,0.37186056,-0.031280447,-0.21780701,0.3603881,-0.13749416,-0.11941765,-0.17313677,-0.3012107,-0.17935258,0.06337878,-0.752154,-0.27866876,0.3749617,-0.046236098,-0.1961039,-0.044715077,0.124343194,-0.823724,-0.6266026,0.15385343,-0.17368335
F,0.89525867,-0.90635204,0.8836431,0.95894593,1.254767,0.27987924,-0.022480784,-0.24152544,0.38716906,-1.0574908,-0.6422081,-0.1127003,-0.7946748,-0.2015641,0.47540304,0.6353567,-0.49852943,-0.4292794,-0.2636051,0.91731167,0.611165,-1.1806972,-0.24205947,0.9090533,-0.20693326,-0.15370443,-0.84658915,0.7315225,-1.0783701,-1.3238398,0.18886475,-0.14329463
Na,-0.25857517,-0.4896216,0.26087105,0.11226212,0.12593126,0.025777103,0.70999926,0.8238988,0.1516083,0.39358196,0.7845544,-0.043152295,-0.39385256,1.340602,0.106196985,1.1373024,-0.24618173,0.14350931,0.5143076,0.34959504,0.33092844,0.038259998,1.3916869,-0.22713506,-0.9337697,-0.20564952,-0.56907576,-0.77342516,-0.20851931,0.05334351,-0.54490674,0.88462573
Mg,-0.677406,-0.3125612,-0.21880399,0.16939408,-0.24637742,0.34161064,0.5245107,0.18378162,-0.13454984,0.477396,0.16090654,-0.00075478107,0.18448877,0.55057687,-0.287181,0.6508008,-0.07724786,0.13306658,0.43396792,0.19588362,0.07920838,0.3694251,1.1072285,-0.14162502,-0.30909806,-0.24892828,-0.06397407,-1.406089,0.10731379,0.34118387,0.0047191773,0.73862183
