Element,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15
H,1.2136583,-1.3854492,-0.5287603,-0.8730866,-0.2240288,-0.41975656,1.2425377,0.37701458,0.89249784,0.48987305,-0.3447882,0.080964275,0.097370155,-0.46818084,0.22583577,-1.1463408
Li,0.26647866,0.08181256,0.010055551,-0.1174355,-0.09378801,-0.6826714,0.6838206,0.5359897,-0.75636446,0.18785153,-0.3590552,-0.8289458,0.023522228,0.57510704,-0.015787836,0.99884796
Be,-0.5847866,0.325953,-0.027522406,-0.33575344,0.2773368,0.06698329,-0.90452695,-0.11481176,0.21957155,-0.4934833,-0.06549586,0.07024915,-0.78716296,0.9662925,0.14226553,0.5797626
B,-1.2720891,-0.69457567,0.15011385,-0.44600368,0.5326346,-0.33411995,-1.4925706,-0.63141227,1.3277428,-0.036713764,0.23003645,-0.8394061,-0.84656394,0.19849311,0.8388133,0.7455188
C,-1.3597394,-0.22237253,-0.14897515,0.050195504,0.8399565,0.3389366,-1.0072713,-0.61455786,1.7012956,-0.45501912,0.23956896,-1.0057361,-0.480728,-0.68238115,0.6910534,0.8244989
N,-1.549832,0.26852053,-0.39919445,0.9067999,0.54973906,0.032534964,-1.0931666,-0.43102676,1.0944493,-0.4661891,-8.035451e-06,-0.63283443,-0.12704417,-0.84987396,0.27836144,0.5309475
O,-0.990964,0.014330357,-0.51499546,0.12152676,0.13440497,-0.34533894,-0.63041574,0.072916195,0.44404536,0.023560412,-0.23360267,-0.15263872,0.32926142,-1.0412586,-0.33524173,0.5309119
F,-0.562213,0.23826227,-0.5695966,-0.29819688,-0.17920525,-0.6099924,-0.40363538,0.38884854,0.8924242,0.083412424,-0.7083031,0.28887606,0.27124473,-1.2420621,-0.35343227,0.32269803
Na,0.83134836,-0.077621594,-0.04174255,-0.7859664,-0.1972631,-0.5489083,0.5951268,0.8523536,-0.95292544,0.5382632,-0.37429136,-0.5031245,0.14959249,1.2942945,-0.10260348,0.6476106
Mg,0.23417737,0.13411036,0.009208025,-0.50548357,0.13227245,0.59179044,-0.4211253,0.28756732,-0.23442273,-0.0030733347,0.07440682,0.4609568,-0.039282374,0.94964886,-0.14862633,-0.26824766
Al,-0.15883203,-1.0164024,0.95270497,-0.6608656,0.12680472,-0.17879161,-0.7840214,-0.07058202,0.5760437,0.22010405,0.10854469,-0.5989549,-0.7475014,0.73162425,0.5235179,1.0555359
Si,-0.14386897,-0.87506336,0.91449887,-0.16008657,0.5752828,0.46256733,-0.2817117,-0.24404536,1.1487837,-0.14174818,0.33894593,-0.6803845,-0.5280394,0.124603316,0.42518145,-0.004376798
P,0.19118816,-0.66812265,-0.21769616,-0.15877126,0.08064189,-0.069626786,0.04300195,0.1291127,1.8060586,-0.23416527,0.068079695,-0.21206312,0.029502347,-0.49082828,0.6763982,-0.45784062
S,-0.032463778,-0.6428484,-0.7083982,-0.838895,-0.12926693,-0.48648238,-0.33471817,0.61354953,1.2225574,0.3181967,-0.24877335,0.12516676,0.3629481,-0.93470395,-0.00566417,-0.25883812
Cl,-0.026562637,-0.73145336,-0.3401689,-1.0254098,-0.21687469,-0.7271011,-0.40852183,1.0246654,-0.09261717,0.9546341,-0.8417076,0.2888017,0.4772185,-0.7449117,-0.78484666,-0.009961433
